SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 16-Feb-2021, 37.10, 37.00, 37.70, 36.50, 37.10, 36.95, 36.90, 101325, 37.39, 715, 68818, 67.92
21STCENMGM, EQ, 16-Feb-2021, 12.45, 12.65, 12.65, 12.25, 12.25, 12.25, 12.36, 15184, 1.88, 84, 10217, 67.29
3IINFOTECH, EQ, 16-Feb-2021, 7.10, 7.05, 7.20, 6.75, 6.90, 6.90, 6.85, 14528554, 995.10, 9029, 9410813, 64.77
3MINDIA, EQ, 16-Feb-2021, 21010.05, 20835.00, 21500.00, 20835.00, 21203.00, 21298.05, 21146.63, 16907, 3575.26, 3214, 7861, 46.50
3PLAND, EQ, 16-Feb-2021, 9.70, 9.85, 9.85, 9.25, 9.35, 9.35, 9.34, 4548, 0.42, 41, 2335, 51.34
5PAISA, EQ, 16-Feb-2021, 252.05, 252.05, 255.40, 249.00, 253.00, 253.50, 251.83, 31645, 79.69, 968, 20032, 63.30
619GS2034, GS, 16-Feb-2021, 99.50, 99.50, 99.50, 99.50, 99.50, 99.50, 99.50, 200, 0.20, 1, 200, 100.00
63MOONS, EQ, 16-Feb-2021, 79.80, 79.80, 80.10, 77.00, 78.30, 77.60, 78.19, 61038, 47.73, 1042, 44917, 73.59
716GS2050, GS, 16-Feb-2021, 105.78, 111.00, 111.00, 110.00, 110.00, 110.61, 110.36, 207, 0.23, 9, 207, 100.00
762GS2039, GS, 16-Feb-2021, 110.00, 110.00, 110.00, 110.00, 110.00, 110.00, 110.00, 500, 0.55, 1, 500, 100.00
A2ZINFRA, EQ, 16-Feb-2021, 4.30, 4.35, 4.35, 4.20, 4.30, 4.30, 4.29, 215088, 9.22, 262, 142448, 66.23
AAATECH, SM, 16-Feb-2021, 43.25, 42.00, 42.00, 42.00, 42.00, 42.00, 42.00, 6000, 2.52, 2, 6000, 100.00
AAKASH, BE, 16-Feb-2021, 112.90, 113.50, 115.85, 110.50, 115.85, 115.85, 113.99, 10274, 11.71, 97, -, -
AARON, EQ, 16-Feb-2021, 53.80, 56.90, 59.15, 52.15, 59.10, 58.10, 57.83, 34240, 19.80, 432, 20388, 59.54
AARTIDRUGS, EQ, 16-Feb-2021, 644.45, 645.00, 686.00, 641.80, 669.00, 668.75, 670.90, 920307, 6174.36, 28342, 216021, 23.47
AARTIIND, EQ, 16-Feb-2021, 1215.95, 1221.95, 1230.70, 1208.00, 1229.00, 1227.90, 1219.38, 260347, 3174.62, 12496, 170194, 65.37
AARTISURF, EQ, 16-Feb-2021, 888.90, 890.00, 927.00, 889.00, 908.95, 908.10, 903.61, 8053, 72.77, 1073, 4962, 61.62
AARVEEDEN, EQ, 16-Feb-2021, 18.60, 19.00, 19.00, 17.65, 18.75, 18.45, 18.58, 14033, 2.61, 122, 9680, 68.98
AARVI, EQ, 16-Feb-2021, 46.45, 46.00, 46.95, 44.65, 45.00, 45.05, 45.61, 5832, 2.66, 125, 4068, 69.75
AAVAS, EQ, 16-Feb-2021, 2228.55, 2260.00, 2262.00, 2193.90, 2210.00, 2212.90, 2210.90, 72030, 1592.51, 8537, 46804, 64.98
ABAN, EQ, 16-Feb-2021, 31.25, 31.10, 31.40, 29.65, 29.95, 30.15, 30.61, 265670, 81.33, 1722, 160662, 60.47
ABB, EQ, 16-Feb-2021, 1474.15, 1480.80, 1515.00, 1474.00, 1494.45, 1500.50, 1500.72, 170927, 2565.14, 10914, 74921, 43.83
ABBOTINDIA, EQ, 16-Feb-2021, 14448.95, 14484.75, 14739.00, 14465.00, 14685.00, 14700.70, 14635.20, 23617, 3456.40, 6873, 16333, 69.16
ABCAPITAL, EQ, 16-Feb-2021, 94.10, 94.80, 101.85, 94.45, 98.00, 97.75, 98.04, 19806981, 19418.80, 97860, 5601831, 28.28
ABFRL, EQ, 16-Feb-2021, 166.90, 166.90, 168.25, 163.00, 164.60, 164.85, 165.59, 1317403, 2181.46, 10327, 729434, 55.37
ABFRLPP1, E1, 16-Feb-2021, 139.40, 135.10, 136.00, 133.10, 133.10, 135.50, 135.05, 20362, 27.50, 29, 20361, 100.00
ABINFRA, SM, 16-Feb-2021, 7.10, 7.10, 7.10, 7.10, 7.10, 7.10, 7.10, 4000, 0.28, 1, 4000, 100.00
ABMINTLTD, EQ, 16-Feb-2021, 44.85, 47.05, 47.05, 47.00, 47.05, 47.05, 47.05, 2065, 0.97, 22, 2059, 99.71
ABSLBANETF, EQ, 16-Feb-2021, 370.71, 368.00, 374.90, 365.50, 370.25, 370.09, 371.21, 192, 0.71, 30, 151, 78.65
ABSLNN50ET, EQ, 16-Feb-2021, 349.05, 355.15, 355.15, 333.90, 345.50, 345.50, 340.03, 68, 0.23, 32, 34, 50.00
ABSLRIF6RG, MF, 16-Feb-2021, 8.03, 8.04, 8.20, 8.04, 8.14, 8.14, 8.19, 55219, 4.52, 116, 55219, 100.00
ACC, EQ, 16-Feb-2021, 1788.05, 1791.00, 1843.55, 1784.95, 1820.00, 1819.30, 1819.37, 1937730, 35254.55, 57169, 226668, 11.70
ACCELYA, EQ, 16-Feb-2021, 913.15, 905.85, 913.85, 901.80, 901.80, 905.10, 906.49, 2398, 21.74, 433, 1357, 56.59
ACCURACY, EQ, 16-Feb-2021, 54.20, 55.00, 56.90, 53.45, 56.90, 56.90, 55.33, 26370, 14.59, 110, 24797, 94.03
ACE, EQ, 16-Feb-2021, 161.40, 162.25, 162.45, 155.10, 155.95, 155.85, 158.28, 287116, 454.44, 6244, 175370, 61.08
ACRYSIL, EQ, 16-Feb-2021, 279.10, 289.00, 289.00, 264.40, 264.40, 264.60, 269.05, 262347, 705.85, 3004, 166330, 63.40
ADANIENT, EQ, 16-Feb-2021, 763.45, 760.00, 802.95, 756.25, 783.00, 780.20, 785.36, 19426061, 152563.76, 265192, 1512712, 7.79
ADANIGREEN, EQ, 16-Feb-2021, 1062.85, 1050.00, 1113.00, 1049.00, 1069.05, 1078.30, 1090.59, 5182242, 56516.91, 50496, 2777440, 53.60
ADANIPORTS, EQ, 16-Feb-2021, 627.75, 629.80, 643.50, 628.05, 637.40, 636.55, 637.44, 15120148, 96381.25, 241095, 3202959, 21.18
ADANIPOWER, EQ, 16-Feb-2021, 56.90, 57.15, 58.90, 54.45, 55.20, 55.20, 57.04, 30672656, 17494.83, 64143, 11486650, 37.45
ADANITRANS, EQ, 16-Feb-2021, 682.85, 690.00, 787.70, 689.00, 766.00, 763.55, 734.88, 4652336, 34189.11, 136779, 887015, 19.07
ADFFOODS, EQ, 16-Feb-2021, 809.60, 822.00, 822.00, 765.95, 774.00, 770.15, 791.81, 68875, 545.36, 4698, 33927, 49.26
ADHUNIKIND, EQ, 16-Feb-2021, 21.45, 21.70, 21.70, 21.05, 21.15, 21.25, 21.36, 13283, 2.84, 116, 11468, 86.34
ADL, BE, 16-Feb-2021, 27.25, 27.25, 27.35, 26.15, 27.10, 26.60, 26.84, 1361, 0.37, 20, -, -
ADORWELD, EQ, 16-Feb-2021, 296.90, 296.90, 305.00, 295.10, 303.15, 303.60, 301.25, 44954, 135.42, 1485, 25085, 55.80
ADROITINFO, EQ, 16-Feb-2021, 8.25, 8.20, 8.20, 7.90, 8.10, 8.10, 8.11, 7504, 0.61, 24, 7373, 98.25
ADSL, EQ, 16-Feb-2021, 39.25, 39.80, 39.80, 38.15, 38.20, 38.30, 38.69, 87563, 33.88, 763, 43664, 49.87
ADVANIHOTR, EQ, 16-Feb-2021, 51.30, 51.20, 51.90, 50.15, 51.55, 51.65, 51.25, 18095, 9.27, 173, 16686, 92.21
ADVENZYMES, EQ, 16-Feb-2021, 360.05, 362.20, 376.80, 361.15, 376.00, 373.10, 368.59, 398219, 1467.79, 14707, 189094, 47.48
AEGISCHEM, EQ, 16-Feb-2021, 297.30, 298.70, 302.00, 294.50, 301.90, 300.85, 299.61, 208423, 624.45, 5949, 129854, 62.30
AFFLE, EQ, 16-Feb-2021, 5151.45, 5120.00, 5350.00, 5070.00, 5195.00, 5189.40, 5229.37, 107869, 5640.87, 22044, 53345, 49.45
AGARIND, BE, 16-Feb-2021, 150.45, 157.95, 157.95, 157.95, 157.95, 157.95, 157.95, 5018, 7.93, 72, -, -
AGCNET, EQ, 16-Feb-2021, 916.65, 925.00, 925.00, 888.00, 916.95, 908.30, 912.19, 9303, 84.86, 313, 3143, 33.78
AGRITECH, EQ, 16-Feb-2021, 34.70, 35.95, 35.95, 34.40, 35.00, 35.00, 35.07, 3300, 1.16, 141, 2450, 74.24
AGROPHOS, EQ, 16-Feb-2021, 13.20, 13.05, 14.00, 12.80, 12.80, 12.90, 13.11, 47072, 6.17, 231, 37803, 80.31
AHLADA, EQ, 16-Feb-2021, 74.35, 74.75, 75.90, 73.55, 73.55, 73.90, 74.34, 25914, 19.26, 90, 22075, 85.19
AHLEAST, EQ, 16-Feb-2021, 163.35, 159.15, 165.00, 159.00, 165.00, 163.65, 161.96, 430, 0.70, 56, 328, 76.28
AHLUCONT, EQ, 16-Feb-2021, 307.40, 309.00, 310.20, 286.50, 290.15, 290.65, 305.58, 279943, 855.45, 4239, 234765, 83.86
AHLWEST, EQ, 16-Feb-2021, 252.00, 249.35, 252.90, 245.15, 246.00, 249.45, 249.39, 1626, 4.06, 272, 700, 43.05
AIAENG, EQ, 16-Feb-2021, 1970.30, 1980.70, 1991.30, 1942.05, 1943.75, 1949.90, 1966.88, 39348, 773.93, 3003, 30450, 77.39
AIRAN, EQ, 16-Feb-2021, 18.70, 19.15, 19.30, 18.30, 18.35, 18.60, 18.60, 73726, 13.71, 232, 68151, 92.44
AJANTPHARM, EQ, 16-Feb-2021, 1807.90, 1815.00, 1817.90, 1792.25, 1795.00, 1803.10, 1805.24, 56789, 1025.18, 5375, 30047, 52.91
AJMERA, EQ, 16-Feb-2021, 132.45, 134.35, 134.35, 128.80, 130.50, 130.00, 131.63, 57375, 75.52, 1119, 22786, 39.71
AJOONI, SM, 16-Feb-2021, 31.90, 30.65, 31.40, 30.60, 31.40, 31.40, 30.89, 24000, 7.41, 6, 16000, 66.67
AKASH, EQ, 16-Feb-2021, 218.95, 225.70, 230.00, 214.25, 215.25, 217.00, 224.78, 62968, 141.54, 358, 60965, 96.82
AKG, EQ, 16-Feb-2021, 97.80, 102.65, 102.65, 98.20, 100.00, 102.40, 102.54, 38319, 39.29, 267, 26698, 69.67
AKSHARCHEM, EQ, 16-Feb-2021, 265.15, 269.15, 271.50, 257.00, 264.00, 261.10, 264.70, 32516, 86.07, 1402, 16553, 50.91
AKSHOPTFBR, EQ, 16-Feb-2021, 6.80, 6.80, 7.10, 6.75, 6.80, 6.80, 6.93, 261579, 18.13, 377, 160331, 61.29
AKZOINDIA, EQ, 16-Feb-2021, 2192.65, 2181.00, 2219.50, 2181.00, 2186.15, 2190.75, 2194.36, 8712, 191.17, 1333, 4112, 47.20
