SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 02-Mar-2021, 37.35, 37.45, 37.60, 36.85, 37.00, 36.95, 37.30, 63874, 23.82, 523, 34810, 54.50
21STCENMGM, EQ, 02-Mar-2021, 11.95, 12.00, 12.15, 11.85, 11.85, 11.85, 12.05, 1345, 0.16, 20, 1321, 98.22
3IINFOTECH, EQ, 02-Mar-2021, 6.45, 6.60, 6.75, 6.55, 6.75, 6.75, 6.73, 9360087, 629.65, 5903, 5586759, 59.69
3MINDIA, EQ, 02-Mar-2021, 24148.65, 24499.95, 25199.90, 24145.30, 25117.90, 25068.65, 24728.89, 9923, 2453.85, 4567, 5036, 50.75
3PLAND, EQ, 02-Mar-2021, 9.55, 9.40, 9.85, 9.15, 9.35, 9.55, 9.44, 9385, 0.89, 52, 7280, 77.57
5PAISA, EQ, 02-Mar-2021, 263.85, 263.75, 270.60, 260.00, 265.00, 267.65, 266.76, 45906, 122.46, 4025, 16531, 36.01
63MOONS, EQ, 02-Mar-2021, 80.85, 81.00, 81.85, 79.50, 80.00, 80.15, 80.48, 49044, 39.47, 1685, 34364, 70.07
667GS2050, GS, 02-Mar-2021, 95.00, 99.75, 99.75, 95.00, 95.00, 95.00, 95.48, 500, 0.48, 3, 500, 100.00
74GS2035, GS, 02-Mar-2021, 108.89, 105.20, 105.20, 105.20, 105.20, 105.20, 105.20, 100, 0.11, 1, 100, 100.00
A2ZINFRA, EQ, 02-Mar-2021, 4.15, 4.15, 4.25, 4.15, 4.20, 4.15, 4.17, 401022, 16.74, 342, 270682, 67.50
AAATECH, SM, 02-Mar-2021, 42.05, 42.05, 42.05, 42.05, 42.05, 42.05, 42.05, 3000, 1.26, 1, 3000, 100.00
AAKASH, BE, 02-Mar-2021, 127.90, 127.90, 127.90, 126.50, 127.90, 127.90, 127.34, 9223, 11.74, 146, -, -
AARON, EQ, 02-Mar-2021, 58.70, 59.50, 62.00, 58.25, 58.90, 58.95, 59.50, 2259, 1.34, 95, 1033, 45.73
AARTIDRUGS, EQ, 02-Mar-2021, 631.85, 635.40, 651.00, 635.00, 647.80, 645.80, 641.84, 403170, 2587.70, 14474, 168880, 41.89
AARTIIND, EQ, 02-Mar-2021, 1269.15, 1288.00, 1309.35, 1275.60, 1297.30, 1293.05, 1294.30, 594403, 7693.35, 21038, 281043, 47.28
AARTISURF, EQ, 02-Mar-2021, 905.80, 933.95, 933.95, 905.00, 926.00, 924.70, 917.37, 12205, 111.96, 1466, 7948, 65.12
AARVEEDEN, EQ, 02-Mar-2021, 18.10, 18.90, 18.90, 17.85, 18.10, 18.15, 18.32, 11675, 2.14, 131, 8647, 74.06
AARVI, EQ, 02-Mar-2021, 52.75, 52.30, 53.55, 52.00, 52.95, 52.60, 52.56, 13045, 6.86, 112, 11208, 85.92
AAVAS, EQ, 02-Mar-2021, 2264.75, 2279.95, 2299.00, 2214.35, 2274.50, 2258.80, 2271.24, 90826, 2062.88, 7478, 70818, 77.97
ABAN, EQ, 02-Mar-2021, 38.35, 38.35, 38.95, 36.45, 36.45, 36.50, 36.79, 401608, 147.75, 2031, 231831, 57.73
ABB, EQ, 02-Mar-2021, 1525.20, 1526.40, 1549.00, 1509.00, 1521.85, 1521.00, 1527.20, 56964, 869.96, 6645, 17271, 30.32
ABBOTINDIA, EQ, 02-Mar-2021, 14497.75, 14550.00, 14685.75, 14450.00, 14547.00, 14531.60, 14567.46, 8953, 1304.22, 3068, 5128, 57.28
ABCAPITAL, EQ, 02-Mar-2021, 129.70, 130.10, 130.10, 125.40, 126.20, 126.75, 126.69, 3588936, 4546.68, 29746, 1803297, 50.25
ABFRL, EQ, 02-Mar-2021, 192.85, 195.00, 208.70, 195.00, 207.50, 206.15, 201.98, 9727547, 19648.11, 77717, 4378414, 45.01
ABFRLPP1, E1, 02-Mar-2021, 154.20, 158.00, 168.95, 155.25, 168.00, 165.60, 160.19, 165789, 265.57, 988, 129813, 78.30
ABMINTLTD, EQ, 02-Mar-2021, 72.75, 76.35, 76.35, 76.35, 76.35, 76.35, 76.35, 1856, 1.42, 14, 1856, 100.00
ABSLBANETF, EQ, 02-Mar-2021, 350.00, 350.00, 353.00, 347.95, 351.27, 351.00, 351.35, 197, 0.69, 16, 184, 93.40
ABSLNN50ET, EQ, 02-Mar-2021, 359.00, 350.10, 365.00, 348.12, 353.57, 354.26, 354.90, 451, 1.60, 37, 27, 5.99
ABSLRIF6RG, MF, 02-Mar-2021, 8.15, 8.15, 8.50, 8.15, 8.50, 8.50, 8.20, 1446, 0.12, 5, 1446, 100.00
ACC, EQ, 02-Mar-2021, 1774.40, 1779.00, 1812.95, 1760.05, 1773.00, 1771.80, 1782.15, 824150, 14687.62, 26093, 218314, 26.49
ACCELYA, EQ, 02-Mar-2021, 896.45, 900.90, 907.85, 888.00, 901.80, 897.35, 899.07, 4744, 42.65, 563, 2944, 62.06
ACCURACY, EQ, 02-Mar-2021, 63.40, 64.70, 66.55, 63.75, 63.80, 63.90, 65.22, 14231, 9.28, 171, 9483, 66.64
ACE, EQ, 02-Mar-2021, 155.25, 156.95, 159.00, 155.00, 155.50, 155.80, 156.66, 164635, 257.91, 2699, 80223, 48.73
ACRYSIL, EQ, 02-Mar-2021, 322.45, 338.55, 338.55, 325.15, 338.55, 338.55, 338.14, 147309, 498.12, 1617, 88461, 60.05
ADANIENT, EQ, 02-Mar-2021, 851.50, 857.40, 876.50, 852.25, 869.70, 872.55, 862.74, 5116413, 44141.24, 64705, 749826, 14.66
ADANIGREEN, EQ, 02-Mar-2021, 1141.00, 1155.00, 1175.00, 1134.00, 1172.00, 1164.85, 1154.39, 521226, 6016.96, 29989, 303818, 58.29
ADANIPORTS, EQ, 02-Mar-2021, 692.90, 697.60, 724.70, 696.00, 721.25, 720.50, 708.76, 11486477, 81411.58, 170602, 1582541, 13.78
ADANIPOWER, EQ, 02-Mar-2021, 55.75, 56.25, 61.30, 56.10, 61.30, 61.30, 59.81, 33280011, 19904.55, 71440, 15532248, 46.67
ADANITRANS, EQ, 02-Mar-2021, 758.05, 763.00, 797.40, 753.55, 785.95, 781.05, 774.71, 762353, 5906.03, 29561, 336193, 44.10
ADFFOODS, EQ, 02-Mar-2021, 821.10, 824.95, 880.65, 824.50, 869.05, 874.80, 860.16, 62662, 538.99, 4480, 25575, 40.81
ADHUNIKIND, EQ, 02-Mar-2021, 20.95, 21.70, 21.70, 20.50, 21.20, 20.95, 21.08, 38141, 8.04, 218, 24562, 64.40
ADL, BE, 02-Mar-2021, 31.15, 30.00, 31.85, 29.70, 31.55, 31.55, 30.17, 1076, 0.32, 27, -, -
ADORWELD, EQ, 02-Mar-2021, 315.25, 313.75, 330.30, 311.85, 315.15, 317.10, 317.91, 73508, 233.69, 3572, 42868, 58.32
ADROITINFO, EQ, 02-Mar-2021, 8.70, 9.00, 9.10, 9.00, 9.10, 9.10, 9.07, 4868, 0.44, 25, 4868, 100.00
ADSL, EQ, 02-Mar-2021, 39.30, 42.70, 42.70, 39.50, 41.20, 41.10, 41.18, 228882, 94.25, 1851, 138980, 60.72
ADVANIHOTR, EQ, 02-Mar-2021, 52.35, 53.45, 53.50, 51.20, 52.05, 52.10, 52.09, 8895, 4.63, 88, 8231, 92.54
ADVENZYMES, EQ, 02-Mar-2021, 348.00, 348.95, 359.00, 348.95, 354.50, 354.05, 355.63, 195177, 694.11, 6674, 72539, 37.17
AEGISCHEM, EQ, 02-Mar-2021, 322.20, 325.00, 329.65, 319.15, 324.00, 323.60, 324.28, 386479, 1253.26, 7160, 239305, 61.92
AFFLE, EQ, 02-Mar-2021, 5350.50, 5445.00, 5618.00, 5300.00, 5618.00, 5618.00, 5521.84, 94132, 5197.82, 12744, 63477, 67.43
AGARIND, BE, 02-Mar-2021, 152.15, 153.95, 157.70, 152.10, 156.00, 156.30, 155.22, 5953, 9.24, 104, -, -
AGCNET, EQ, 02-Mar-2021, 999.10, 1001.00, 1004.25, 985.30, 1002.00, 1002.85, 1000.87, 5102, 51.06, 345, 4391, 86.06
AGRITECH, EQ, 02-Mar-2021, 34.40, 35.10, 35.55, 34.15, 34.50, 34.55, 34.75, 6177, 2.15, 145, 3477, 56.29
AGROPHOS, EQ, 02-Mar-2021, 12.80, 13.15, 13.15, 12.75, 12.90, 12.80, 12.91, 52909, 6.83, 204, 46245, 87.40
AHLADA, EQ, 02-Mar-2021, 83.45, 86.95, 91.75, 86.80, 91.75, 91.75, 91.26, 14612, 13.33, 142, 12346, 84.49
AHLEAST, EQ, 02-Mar-2021, 167.00, 167.45, 169.00, 163.15, 165.00, 165.65, 165.55, 4059, 6.72, 233, 3197, 78.76
AHLUCONT, EQ, 02-Mar-2021, 297.35, 297.70, 299.75, 288.00, 289.20, 289.30, 292.62, 14437, 42.25, 737, 7740, 53.61
AHLWEST, EQ, 02-Mar-2021, 240.35, 245.20, 245.20, 236.10, 237.50, 239.30, 240.10, 1275, 3.06, 174, 493, 38.67
AIAENG, EQ, 02-Mar-2021, 1808.00, 1808.00, 1823.90, 1791.55, 1820.00, 1819.25, 1806.58, 38165, 689.48, 5052, 27985, 73.33
AIRAN, EQ, 02-Mar-2021, 17.95, 18.50, 18.75, 18.05, 18.25, 18.20, 18.19, 19715, 3.59, 202, 15136, 76.77
AISL, SM, 02-Mar-2021, 25.00, 25.25, 26.25, 25.00, 26.25, 26.25, 25.38, 12000, 3.05, 9, 4800, 40.00
AJANTPHARM, EQ, 02-Mar-2021, 1758.30, 1761.95, 1761.95, 1721.00, 1756.70, 1754.65, 1743.79, 67069, 1169.54, 13390, 31767, 47.36
AJMERA, EQ, 02-Mar-2021, 127.80, 128.70, 133.40, 128.00, 131.35, 131.55, 131.13, 118877, 155.89, 1779, 47836, 40.24
AKASH, EQ, 02-Mar-2021, 231.45, 237.00, 237.00, 228.10, 230.00, 229.80, 233.06, 50579, 117.88, 190, 49129, 97.13
AKG, EQ, 02-Mar-2021, 93.50, 93.05, 94.70, 93.05, 94.35, 94.45, 94.32, 45385, 42.81, 157, 27880, 61.43
AKSHARCHEM, EQ, 02-Mar-2021, 239.85, 240.90, 259.00, 240.10, 257.50, 257.20, 252.87, 46572, 117.77, 2107, 20777, 44.61
