SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 29-Jan-2021, 37.10, 37.85, 38.00, 36.30, 36.65, 36.65, 37.05, 46077, 17.07, 386, 24274, 52.68
21STCENMGM, EQ, 29-Jan-2021, 11.05, 10.90, 11.15, 10.90, 11.15, 11.15, 11.01, 725, 0.08, 19, 404, 55.72
3IINFOTECH, EQ, 29-Jan-2021, 7.00, 7.20, 7.25, 6.65, 6.65, 6.65, 6.79, 29646491, 2012.52, 20155, 18058265, 60.91
3MINDIA, EQ, 29-Jan-2021, 19399.55, 19631.00, 19684.65, 18928.75, 19200.00, 19161.50, 19154.79, 18837, 3608.19, 8148, 14158, 75.16
3PLAND, EQ, 29-Jan-2021, 9.55, 9.55, 9.95, 9.35, 9.40, 9.50, 9.59, 4528, 0.43, 66, 2777, 61.33
5PAISA, EQ, 29-Jan-2021, 269.80, 275.00, 275.00, 260.10, 262.00, 265.05, 267.11, 30621, 81.79, 2033, 20670, 67.50
63MOONS, BE, 29-Jan-2021, 75.40, 75.15, 77.30, 75.15, 77.25, 76.80, 76.67, 26262, 20.13, 233, -, -
68GS2060, GS, 29-Jan-2021, 104.00, 104.00, 104.00, 103.00, 104.00, 104.00, 103.28, 39, 0.04, 3, 39, 100.00
719GS2060, GS, 29-Jan-2021, 114.00, 111.00, 111.00, 111.00, 111.00, 111.00, 111.00, 100, 0.11, 2, 100, 100.00
757GS2033, GS, 29-Jan-2021, 110.30, 110.30, 110.30, 110.30, 110.30, 110.30, 110.30, 10, 0.01, 1, 10, 100.00
824GS2033, GS, 29-Jan-2021, 108.50, 110.00, 110.00, 110.00, 110.00, 110.00, 110.00, 100, 0.11, 1, 100, 100.00
A2ZINFRA, EQ, 29-Jan-2021, 4.65, 4.65, 4.75, 4.55, 4.60, 4.55, 4.63, 320555, 14.85, 465, 200454, 62.53
AAATECH, SM, 29-Jan-2021, 42.20, 42.90, 42.90, 42.90, 42.90, 42.90, 42.90, 3000, 1.29, 1, 3000, 100.00
AAKASH, EQ, 29-Jan-2021, 89.90, 90.70, 90.70, 89.50, 89.50, 90.00, 89.94, 65843, 59.22, 442, 24131, 36.65
AARON, EQ, 29-Jan-2021, 47.20, 49.30, 49.55, 45.05, 49.55, 49.10, 48.07, 7111, 3.42, 121, 2955, 41.56
AARTIDRUGS, EQ, 29-Jan-2021, 686.90, 692.10, 696.90, 670.00, 679.90, 673.40, 682.66, 322134, 2199.07, 14939, 116682, 36.22
AARTIIND, EQ, 29-Jan-2021, 1139.25, 1175.00, 1193.75, 1136.45, 1160.00, 1159.25, 1167.68, 979050, 11432.19, 31925, 521640, 53.28
AARTISURF, EQ, 29-Jan-2021, 942.00, 949.90, 970.00, 894.90, 925.00, 919.95, 926.58, 17013, 157.64, 1608, 9034, 53.10
AARVEEDEN, BE, 29-Jan-2021, 20.25, 20.30, 20.90, 19.50, 19.70, 19.70, 19.67, 3905, 0.77, 32, -, -
AARVI, EQ, 29-Jan-2021, 42.40, 42.40, 44.35, 41.70, 42.05, 41.95, 42.46, 4913, 2.09, 125, 3293, 67.03
AAVAS, EQ, 29-Jan-2021, 1823.65, 1832.65, 1833.00, 1780.00, 1830.00, 1807.75, 1797.79, 62169, 1117.67, 16651, 37201, 59.84
ABAN, BE, 29-Jan-2021, 27.20, 28.20, 28.20, 26.80, 27.15, 27.00, 27.10, 25865, 7.01, 229, -, -
ABB, EQ, 29-Jan-2021, 1354.80, 1365.40, 1405.00, 1364.30, 1387.10, 1388.30, 1391.30, 166513, 2316.70, 16500, 90290, 54.22
ABBOTINDIA, EQ, 29-Jan-2021, 14576.05, 14600.00, 14640.65, 14100.00, 14210.00, 14222.05, 14358.08, 29267, 4202.18, 9848, 18151, 62.02
ABCAPITAL, EQ, 29-Jan-2021, 81.35, 81.55, 82.85, 79.75, 81.15, 80.80, 81.19, 1947233, 1581.00, 13317, 585925, 30.09
ABFRL, EQ, 29-Jan-2021, 152.60, 154.90, 157.60, 149.00, 150.00, 150.10, 152.48, 3390594, 5170.04, 30236, 1403104, 41.38
ABINFRA, SM, 29-Jan-2021, 7.00, 6.65, 6.65, 6.65, 6.65, 6.65, 6.65, 8000, 0.53, 2, 4000, 50.00
ABMINTLTD, BE, 29-Jan-2021, 25.65, 26.90, 26.90, 26.90, 26.90, 26.90, 26.90, 1169, 0.31, 8, -, -
ABSLBANETF, EQ, 29-Jan-2021, 300.78, 303.00, 307.00, 293.94, 304.77, 304.07, 300.58, 155, 0.47, 28, 62, 40.00
