SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 23-Feb-2021, 36.20, 36.50, 36.75, 36.05, 36.50, 36.30, 36.34, 51803, 18.83, 691, 32980, 63.66
21STCENMGM, EQ, 23-Feb-2021, 11.80, 11.90, 12.00, 11.65, 12.00, 11.90, 11.89, 1441, 0.17, 22, 1327, 92.09
3IINFOTECH, EQ, 23-Feb-2021, 6.30, 6.30, 6.60, 6.00, 6.60, 6.60, 6.24, 25501314, 1592.49, 13768, 10391836, 40.75
3MINDIA, EQ, 23-Feb-2021, 21024.45, 21211.00, 21450.00, 20866.45, 21000.00, 21015.80, 21056.72, 4487, 944.81, 2656, 2290, 51.04
3PLAND, EQ, 23-Feb-2021, 9.45, 9.90, 9.90, 9.05, 9.20, 9.25, 9.31, 9881, 0.92, 53, 9362, 94.75
5PAISA, EQ, 23-Feb-2021, 245.95, 251.95, 251.95, 237.70, 250.00, 243.25, 240.87, 34744, 83.69, 1612, 17316, 49.84
622GS2035, GS, 23-Feb-2021, 100.65, 100.60, 100.60, 100.60, 100.60, 100.60, 100.60, 500, 0.50, 1, 500, 100.00
63MOONS, EQ, 23-Feb-2021, 81.75, 80.95, 80.95, 78.50, 80.50, 80.20, 79.78, 75930, 60.57, 965, 54440, 71.70
74GS2035, GS, 23-Feb-2021, 108.00, 108.89, 108.89, 108.89, 108.89, 108.89, 108.89, 6020, 6.56, 2, 6020, 100.00
824GS2027, GS, 23-Feb-2021, 106.44, 106.44, 106.44, 106.44, 106.44, 106.44, 106.44, 100, 0.11, 1, 100, 100.00
A2ZINFRA, EQ, 23-Feb-2021, 4.10, 4.15, 4.20, 4.10, 4.10, 4.10, 4.12, 153585, 6.33, 245, 118699, 77.29
AAATECH, SM, 23-Feb-2021, 42.05, 42.10, 42.10, 42.10, 42.10, 42.10, 42.10, 6000, 2.53, 2, 6000, 100.00
AAKASH, BE, 23-Feb-2021, 121.05, 121.60, 127.10, 119.00, 122.70, 122.45, 122.57, 9141, 11.20, 146, -, -
AARON, EQ, 23-Feb-2021, 61.30, 61.50, 63.55, 59.45, 60.00, 60.15, 61.78, 4887, 3.02, 105, 3060, 62.62
AARTIDRUGS, EQ, 23-Feb-2021, 642.35, 642.00, 648.35, 631.00, 634.90, 633.80, 637.53, 204805, 1305.69, 10477, 91865, 44.85
AARTIIND, EQ, 23-Feb-2021, 1222.35, 1230.30, 1251.45, 1218.00, 1244.00, 1241.50, 1234.71, 272911, 3369.65, 13075, 158545, 58.09
AARTISURF, EQ, 23-Feb-2021, 899.80, 890.00, 911.30, 890.00, 900.00, 901.10, 904.74, 8901, 80.53, 756, 6301, 70.79
AARVEEDEN, EQ, 23-Feb-2021, 17.80, 17.95, 17.95, 17.25, 17.75, 17.55, 17.51, 11139, 1.95, 158, 8360, 75.05
AARVI, EQ, 23-Feb-2021, 47.50, 47.85, 51.95, 47.30, 51.90, 51.55, 50.90, 41856, 21.30, 288, 34210, 81.73
AAVAS, EQ, 23-Feb-2021, 2242.40, 2250.00, 2261.35, 2152.00, 2195.00, 2204.55, 2203.29, 57665, 1270.53, 11317, 29155, 50.56
ABAN, EQ, 23-Feb-2021, 35.05, 36.85, 38.55, 36.50, 38.55, 38.55, 37.73, 572623, 216.02, 2244, 335938, 58.67
ABB, EQ, 23-Feb-2021, 1456.40, 1477.20, 1517.50, 1463.05, 1479.00, 1480.00, 1481.73, 86666, 1284.15, 12217, 17500, 20.19
ABBOTINDIA, EQ, 23-Feb-2021, 14637.20, 14705.00, 14748.90, 14454.50, 14504.40, 14471.30, 14627.74, 11319, 1655.71, 3754, 6955, 61.45
ABCAPITAL, EQ, 23-Feb-2021, 106.15, 107.00, 113.90, 105.30, 113.00, 112.80, 110.88, 16631461, 18441.21, 90698, 4354286, 26.18
ABFRL, EQ, 23-Feb-2021, 166.50, 168.15, 169.90, 166.00, 168.35, 168.40, 167.87, 4514222, 7578.22, 22965, 3315878, 73.45
ABFRLPP1, E1, 23-Feb-2021, 134.10, 132.60, 138.00, 132.50, 135.35, 136.25, 134.93, 67782, 91.46, 663, 64936, 95.80
ABMINTLTD, EQ, 23-Feb-2021, 57.10, 59.95, 59.95, 59.95, 59.95, 59.95, 59.95, 2041, 1.22, 27, 1878, 92.01
ABSLBANETF, EQ, 23-Feb-2021, 349.46, 356.45, 356.45, 348.02, 348.02, 348.26, 349.88, 186, 0.65, 16, 96, 51.61
ABSLNN50ET, EQ, 23-Feb-2021, 350.00, 342.00, 342.00, 342.00, 342.00, 342.00, 342.00, 1, 0.00, 1, 1, 100.00
ABSLRIF6RG, MF, 23-Feb-2021, 8.05, 8.06, 8.06, 7.96, 8.01, 8.01, 8.00, 8204, 0.66, 7, 8104, 98.78
ACC, EQ, 23-Feb-2021, 1700.35, 1714.90, 1724.95, 1686.05, 1703.45, 1697.05, 1706.13, 735863, 12554.78, 23014, 127346, 17.31
ACCELYA, EQ, 23-Feb-2021, 905.15, 909.70, 909.70, 900.05, 903.95, 903.15, 902.88, 2137, 19.29, 267, 1371, 64.16
ACCURACY, EQ, 23-Feb-2021, 60.00, 63.00, 63.00, 61.10, 63.00, 62.90, 62.30, 15967, 9.95, 130, 13605, 85.21
ACE, EQ, 23-Feb-2021, 152.50, 153.85, 156.50, 153.00, 154.50, 154.65, 154.88, 149598, 231.70, 2549, 63496, 42.44
ACRYSIL, EQ, 23-Feb-2021, 316.30, 328.00, 332.10, 300.50, 301.75, 301.05, 309.85, 370799, 1148.92, 7272, 218874, 59.03
ADANIENT, EQ, 23-Feb-2021, 805.90, 814.80, 827.30, 789.00, 797.25, 799.65, 807.70, 9753081, 78775.93, 147152, 795752, 8.16
ADANIGREEN, EQ, 23-Feb-2021, 1141.45, 1161.20, 1198.50, 1161.00, 1198.50, 1196.20, 1195.09, 5405934, 64605.56, 48163, 3387856, 62.67
ADANIPORTS, EQ, 23-Feb-2021, 673.80, 680.00, 682.70, 659.25, 662.00, 662.00, 668.70, 11247164, 75209.41, 160718, 1350422, 12.01
ADANIPOWER, EQ, 23-Feb-2021, 55.50, 55.90, 56.65, 54.95, 55.50, 55.30, 55.87, 5327401, 2976.41, 16001, 2011590, 37.76
ADANITRANS, EQ, 23-Feb-2021, 759.50, 762.00, 766.95, 721.00, 735.00, 734.50, 741.40, 812740, 6025.63, 27875, 335978, 41.34
ADFFOODS, EQ, 23-Feb-2021, 771.65, 775.00, 843.00, 760.95, 832.00, 836.60, 817.57, 169207, 1383.39, 7406, 34227, 20.23
ADHUNIKIND, EQ, 23-Feb-2021, 19.85, 20.35, 21.00, 19.50, 21.00, 20.45, 20.51, 24489, 5.02, 211, 8741, 35.69
ADL, BE, 23-Feb-2021, 26.05, 25.15, 26.90, 25.15, 26.00, 26.20, 25.71, 582, 0.15, 21, -, -
ADORWELD, EQ, 23-Feb-2021, 330.25, 332.70, 335.25, 317.00, 319.00, 320.60, 324.43, 95382, 309.45, 2085, 71223, 74.67
ADROITINFO, EQ, 23-Feb-2021, 7.70, 7.70, 7.70, 7.50, 7.55, 7.55, 7.52, 1456, 0.11, 14, 1233, 84.68
ADSL, EQ, 23-Feb-2021, 38.20, 39.65, 42.00, 39.65, 42.00, 42.00, 41.75, 1119160, 467.22, 3474, 385567, 34.45
ADVANIHOTR, EQ, 23-Feb-2021, 50.35, 48.60, 52.85, 48.60, 51.20, 52.20, 51.89, 16918, 8.78, 222, 14250, 84.23
ADVENZYMES, EQ, 23-Feb-2021, 371.30, 373.30, 376.90, 352.15, 355.00, 355.95, 359.93, 424534, 1528.03, 17159, 194762, 45.88
AEGISCHEM, EQ, 23-Feb-2021, 284.85, 287.05, 292.55, 277.10, 277.90, 281.05, 283.93, 225837, 641.22, 8177, 134952, 59.76
AFFLE, EQ, 23-Feb-2021, 5430.15, 5500.00, 5543.80, 5290.00, 5300.00, 5327.70, 5392.43, 80414, 4336.27, 15272, 51742, 64.34
AGARIND, BE, 23-Feb-2021, 157.55, 156.50, 160.85, 150.00, 158.55, 156.15, 153.40, 9956, 15.27, 136, -, -
AGCNET, EQ, 23-Feb-2021, 993.65, 999.00, 1015.00, 975.35, 1015.00, 1009.15, 1001.51, 11536, 115.53, 563, 9575, 83.00
AGRITECH, EQ, 23-Feb-2021, 32.80, 32.50, 35.10, 30.15, 34.75, 33.50, 33.25, 10471, 3.48, 164, 8652, 82.63
AGROPHOS, EQ, 23-Feb-2021, 12.90, 12.85, 13.20, 12.80, 12.80, 13.05, 12.99, 28092, 3.65, 152, 20380, 72.55
AHLADA, EQ, 23-Feb-2021, 71.75, 74.65, 74.75, 70.30, 73.75, 73.70, 73.84, 7388, 5.46, 65, 6821, 92.33
AHLEAST, EQ, 23-Feb-2021, 157.15, 158.70, 162.35, 154.15, 157.45, 156.25, 157.41, 3037, 4.78, 306, 1647, 54.23
AHLUCONT, EQ, 23-Feb-2021, 282.20, 282.75, 286.95, 279.60, 285.30, 283.70, 283.68, 15922, 45.17, 1077, 10595, 66.54
AHLWEST, EQ, 23-Feb-2021, 249.75, 250.10, 259.75, 245.05, 247.65, 246.10, 248.13, 8526, 21.16, 543, 4696, 55.08
AIAENG, EQ, 23-Feb-2021, 1857.05, 1857.05, 1871.75, 1793.00, 1837.55, 1842.45, 1827.53, 42936, 784.67, 5834, 20676, 48.16
AIRAN, EQ, 23-Feb-2021, 18.10, 18.60, 18.65, 17.70, 18.30, 18.15, 18.33, 86671, 15.89, 414, 73334, 84.61
AIROLAM, SM, 23-Feb-2021, 30.55, 26.65, 32.75, 26.55, 26.55, 26.85, 28.23, 21000, 5.93, 7, 6000, 28.57
AJANTPHARM, EQ, 23-Feb-2021, 1775.10, 1787.95, 1788.00, 1732.25, 1742.00, 1744.25, 1755.54, 72913, 1280.02, 11666, 30169, 41.38
AJMERA, EQ, 23-Feb-2021, 126.25, 127.00, 129.80, 126.20, 128.20, 128.25, 128.26, 51372, 65.89, 830, 18153, 35.34
AKASH, EQ, 23-Feb-2021, 234.65, 249.95, 249.95, 220.55, 236.80, 230.70, 232.01, 28138, 65.28, 252, 18212, 64.72
AKG, EQ, 23-Feb-2021, 83.50, 79.35, 87.65, 79.35, 87.30, 87.00, 82.07, 10263, 8.42, 155, 4859, 47.34
AKSHARCHEM, EQ, 23-Feb-2021, 248.70, 251.00, 253.00, 247.85, 249.00, 249.85, 249.86, 22738, 56.81, 1005, 16662, 73.28
AKSHOPTFBR, EQ, 23-Feb-2021, 6.85, 6.85, 7.00, 6.75, 6.80, 6.85, 6.85, 227840, 15.60, 309, 163976, 71.97
AKZOINDIA, EQ, 23-Feb-2021, 2188.95, 2190.00, 2213.90, 2172.50, 2172.50, 2176.30, 2186.57, 42307, 925.07, 4807, 28740, 67.93
ALANKIT, EQ, 23-Feb-2021, 16.30, 16.50, 16.60, 15.95, 16.00, 16.00, 16.15, 94047, 15.19, 286, 71447, 75.97
ALBERTDAVD, EQ, 23-Feb-2021, 392.45, 396.00, 397.10, 392.00, 394.50, 396.00, 394.83, 6458, 25.50, 426, 4629, 71.68
ALEMBICLTD, EQ, 23-Feb-2021, 100.25, 101.50, 103.40, 101.00, 102.15, 102.45, 102.24, 433131, 442.83, 9366, 155945, 36.00
ALICON, EQ, 23-Feb-2021, 407.70, 411.00, 438.00, 408.85, 432.00, 425.95, 423.21, 9483, 40.13, 551, 5955, 62.80
ALKALI, EQ, 23-Feb-2021, 53.00, 52.30, 53.95, 51.50, 51.75, 52.00, 52.55, 10068, 5.29, 214, 6343, 63.00
ALKEM, EQ, 23-Feb-2021, 2758.40, 2844.50, 2844.50, 2711.95, 2720.10, 2724.70, 2750.91, 100733, 2771.07, 13793, 32672, 32.43
ALKYLAMINE, EQ, 23-Feb-2021, 5037.85, 5042.30, 5073.30, 4952.00, 4981.00, 4987.20, 5019.00, 18494, 928.21, 4444, 8864, 47.93
ALLCARGO, EQ, 23-Feb-2021, 127.60, 127.30, 131.80, 127.10, 130.60, 130.55, 129.71, 364070, 472.23, 3835, 145959, 40.09
ALLSEC, EQ, 23-Feb-2021, 341.45, 342.25, 363.00, 342.25, 354.00, 351.95, 356.43, 26065, 92.90, 1155, 9288, 35.63
ALMONDZ, EQ, 23-Feb-2021, 27.25, 27.50, 28.35, 27.25, 27.60, 27.75, 27.83, 21937, 6.10, 128, 19398, 88.43
ALOKINDS, EQ, 23-Feb-2021, 20.10, 20.20, 20.35, 20.05, 20.10, 20.05, 20.13, 6027367, 1213.36, 8914, 2909260, 48.27
ALPA, EQ, 23-Feb-2021, 41.85, 41.05, 42.40, 40.90, 41.00, 41.05, 41.39, 33393, 13.82, 331, 22193, 66.46
ALPHAGEO, EQ, 23-Feb-2021, 213.90, 210.35, 221.70, 210.35, 217.55, 217.70, 218.06, 23347, 50.91, 769, 10137, 43.42
ALPSINDUS, BE, 23-Feb-2021, 1.90, 1.90, 1.95, 1.85, 1.85, 1.85, 1.89, 16295, 0.31, 29, -, -
AMARAJABAT, EQ, 23-Feb-2021, 904.90, 905.00, 909.90, 878.10, 889.95, 890.55, 891.90, 1402291, 12507.02, 51355, 369489, 26.35
AMBER, EQ, 23-Feb-2021, 3114.65, 3120.00, 3176.00, 3062.95, 3105.00, 3093.75, 3106.40, 65246, 2026.80, 12828, 28016, 42.94
AMBIKCO, EQ, 23-Feb-2021, 964.70, 980.00, 980.00, 960.00, 960.10, 960.50, 962.79, 6208, 59.77, 814, 3624, 58.38
AMBUJACEM, EQ, 23-Feb-2021, 266.95, 269.00, 270.85, 263.15, 265.00, 264.70, 266.81, 7106597, 18961.31, 48969, 2583084, 36.35
AMDIND, EQ, 23-Feb-2021, 22.50, 23.60, 23.85, 20.15, 20.15, 20.45, 22.12, 381221, 84.33, 2555, 173919, 45.62
AMJLAND, EQ, 23-Feb-2021, 26.10, 26.90, 26.90, 25.20, 25.25, 25.30, 25.45, 7036, 1.79, 103, 4450, 63.25
AMRUTANJAN, EQ, 23-Feb-2021, 538.55, 542.40, 563.80, 535.00, 542.25, 545.15, 548.00, 58460, 320.36, 4785, 17558, 30.03
ANANTRAJ, EQ, 23-Feb-2021, 45.80, 47.85, 48.05, 47.00, 48.05, 48.05, 47.91, 347936, 166.70, 797, 241563, 69.43
ANDHRACEMT, EQ, 23-Feb-2021, 5.45, 5.60, 5.70, 5.45, 5.50, 5.60, 5.60, 179288, 10.05, 1073, 127281, 70.99
ANDHRAPAP, EQ, 23-Feb-2021, 227.00, 228.00, 229.70, 225.10, 227.00, 227.05, 227.05, 15423, 35.02, 356, 7744, 50.21
ANDHRSUGAR, EQ, 23-Feb-2021, 286.55, 289.05, 303.00, 288.30, 299.50, 299.75, 297.07, 95957, 285.06, 3048, 42254, 44.03
ANGELBRKG, EQ, 23-Feb-2021, 325.60, 327.00, 331.00, 324.50, 330.10, 328.30, 327.09, 52867, 172.92, 1553, 25765, 48.74
