SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
AEGISCHEM, EQ, 03-Mar-2021, 323.60, 326.95, 331.65, 321.00, 325.00, 325.95, 325.98, 343694, 1120.37, 8348, 140781, 40.96
AFFLE, EQ, 03-Mar-2021, 5618.00, 5898.90, 5898.90, 5618.00, 5735.00, 5718.15, 5847.58, 210265, 12295.42, 23335, 99295, 47.22
AGARIND, BE, 03-Mar-2021, 156.30, 157.00, 157.00, 154.15, 157.00, 155.55, 155.94, 3335, 5.20, 55, -, -
AGCNET, EQ, 03-Mar-2021, 1002.85, 1002.85, 1005.90, 989.00, 1002.00, 1001.80, 1000.70, 4977, 49.80, 248, 3816, 76.67
AGRITECH, EQ, 03-Mar-2021, 34.55, 35.95, 38.00, 34.70, 36.00, 35.85, 36.51, 14831, 5.42, 283, 8709, 58.72
AGROPHOS, EQ, 03-Mar-2021, 12.80, 12.90, 13.05, 12.60, 12.95, 12.80, 12.81, 74757, 9.58, 267, 61192, 81.85
AHLADA, EQ, 03-Mar-2021, 91.75, 96.30, 96.30, 96.30, 96.30, 96.30, 96.30, 11334, 10.91, 33, 11334, 100.00
AHLEAST, EQ, 03-Mar-2021, 165.65, 165.15, 165.90, 157.55, 159.25, 159.25, 160.01, 14665, 23.47, 444, 12818, 87.41
AHLUCONT, EQ, 03-Mar-2021, 289.30, 289.20, 292.00, 287.50, 288.00, 288.05, 289.39, 9033, 26.14, 540, 4800, 53.14
AHLWEST, EQ, 03-Mar-2021, 239.30, 239.50, 242.00, 234.00, 236.95, 236.65, 236.16, 4069, 9.61, 340, 2654, 65.22
AIAENG, EQ, 03-Mar-2021, 1819.25, 1844.00, 1877.65, 1815.75, 1829.80, 1834.65, 1829.86, 1007114, 18428.81, 11628, 909856, 90.34
AIRAN, EQ, 03-Mar-2021, 18.20, 18.65, 18.65, 17.95, 18.20, 18.10, 18.15, 33174, 6.02, 215, 25704, 77.48
AISL, SM, 03-Mar-2021, 26.25, 27.55, 27.55, 26.35, 27.55, 27.55, 27.32, 18000, 4.92, 10, 14400, 80.00
AJANTPHARM, EQ, 03-Mar-2021, 1754.65, 1755.90, 1831.65, 1693.00, 1735.10, 1746.55, 1761.45, 203375, 3582.36, 15089, 134377, 66.07
AJMERA, EQ, 03-Mar-2021, 131.55, 137.00, 137.90, 134.50, 134.85, 135.10, 136.04, 170039, 231.32, 3268, 69870, 41.09
AJOONI, SM, 03-Mar-2021, 30.45, 30.95, 31.00, 30.95, 31.00, 31.00, 30.98, 8000, 2.48, 2, 8000, 100.00
AKASH, EQ, 03-Mar-2021, 229.80, 234.20, 234.20, 226.00, 234.20, 231.45, 229.89, 66900, 153.79, 178, 62246, 93.04
AKG, EQ, 03-Mar-2021, 94.45, 96.35, 96.35, 95.00, 96.00, 96.10, 95.99, 147247, 141.34, 427, 31164, 21.16
AKSHARCHEM, EQ, 03-Mar-2021, 257.20, 259.85, 259.85, 250.55, 255.00, 254.50, 255.13, 41126, 104.93, 1692, 20982, 51.02
AKSHOPTFBR, EQ, 03-Mar-2021, 6.90, 6.90, 7.05, 6.80, 6.95, 6.95, 6.96, 314894, 21.92, 488, 229546, 72.90
AKZOINDIA, EQ, 03-Mar-2021, 2208.40, 2230.00, 2262.00, 2208.40, 2242.95, 2234.85, 2239.92, 35395, 792.82, 7083, 18026, 50.93
ALANKIT, EQ, 03-Mar-2021, 15.95, 16.20, 16.25, 15.95, 16.15, 16.10, 16.12, 114874, 18.51, 318, 96914, 84.37
ALBERTDAVD, EQ, 03-Mar-2021, 402.30, 406.00, 414.00, 401.20, 407.20, 407.65, 407.55, 18639, 75.96, 789, 12605, 67.63
ALEMBICLTD, EQ, 03-Mar-2021, 101.95, 102.55, 104.00, 102.00, 102.45, 102.45, 102.93, 233057, 239.88, 2972, 106566, 45.73
ALICON, EQ, 03-Mar-2021, 462.90, 471.00, 490.65, 460.10, 462.00, 463.65, 469.38, 18551, 87.07, 1367, 9511, 51.27
ALKALI, EQ, 03-Mar-2021, 50.75, 51.95, 52.90, 50.90, 51.50, 51.65, 51.87, 14081, 7.30, 511, 8690, 61.71
ALKEM, EQ, 03-Mar-2021, 2914.65, 2932.00, 2942.00, 2835.00, 2850.00, 2842.10, 2857.65, 224139, 6405.10, 18433, 112965, 50.40
ALKYLAMINE, EQ, 03-Mar-2021, 5278.40, 5335.00, 5335.00, 5160.00, 5200.00, 5181.60, 5238.19, 23083, 1209.13, 5492, 10907, 47.25
ALLCARGO, EQ, 03-Mar-2021, 128.30, 128.50, 136.60, 128.50, 136.60, 135.80, 134.29, 1361613, 1828.52, 12285, 761396, 55.92
ALLSEC, EQ, 03-Mar-2021, 345.45, 347.00, 349.30, 335.00, 335.00, 336.55, 339.38, 11555, 39.22, 790, 7475, 64.69
ALMONDZ, EQ, 03-Mar-2021, 27.50, 27.75, 28.35, 27.65, 28.05, 28.25, 28.01, 7493, 2.10, 56, 5085, 67.86
ALOKINDS, EQ, 03-Mar-2021, 19.65, 19.75, 22.80, 19.70, 22.10, 22.10, 21.88, 59903345, 13107.17, 51867, 18703384, 31.22
ALPA, EQ, 03-Mar-2021, 41.00, 42.00, 42.20, 40.10, 40.35, 40.35, 40.71, 31895, 12.99, 536, 22672, 71.08
ALPHAGEO, EQ, 03-Mar-2021, 219.85, 223.00, 224.85, 218.25, 218.25, 220.05, 221.65, 18640, 41.32, 468, 12259, 65.77
ALPSINDUS, BE, 03-Mar-2021, 1.75, 1.80, 1.80, 1.75, 1.80, 1.80, 1.79, 13485, 0.24, 36, -, -
AMARAJABAT, EQ, 03-Mar-2021, 908.25, 911.00, 923.30, 908.25, 914.80, 914.20, 915.44, 1106998, 10133.95, 30318, 341350, 30.84
AMBER, EQ, 03-Mar-2021, 3207.35, 3233.90, 3391.40, 3190.00, 3295.00, 3310.90, 3310.24, 224720, 7438.77, 33461, 95506, 42.50
AMBIKCO, EQ, 03-Mar-2021, 986.00, 998.85, 999.00, 981.00, 986.00, 985.40, 988.06, 23048, 227.73, 1824, 15247, 66.15
AMBUJACEM, EQ, 03-Mar-2021, 278.80, 280.70, 285.90, 279.55, 282.10, 282.10, 282.21, 5079575, 14335.23, 37341, 1959670, 38.58
AMDIND, EQ, 03-Mar-2021, 25.45, 25.95, 26.30, 23.65, 24.00, 24.40, 25.31, 103820, 26.27, 855, 49164, 47.36
AMJLAND, EQ, 03-Mar-2021, 26.70, 27.10, 27.50, 25.80, 26.75, 26.65, 26.78, 30083, 8.05, 312, 21598, 71.79
AMJUMBO, SM, 03-Mar-2021, 11.25, 11.20, 11.20, 10.70, 10.70, 10.70, 11.03, 120000, 13.24, 9, 88000, 73.33
AMRUTANJAN, EQ, 03-Mar-2021, 535.25, 548.90, 584.90, 542.65, 568.90, 568.55, 569.89, 252675, 1439.96, 9060, 61130, 24.19
ANANTRAJ, EQ, 03-Mar-2021, 51.55, 52.50, 54.10, 52.40, 54.10, 54.10, 53.67, 653829, 350.89, 2501, 500365, 76.53
ANDHRACEMT, EQ, 03-Mar-2021, 5.55, 5.55, 5.75, 5.55, 5.70, 5.65, 5.64, 336075, 18.96, 1119, 236575, 70.39
ANDHRAPAP, EQ, 03-Mar-2021, 268.50, 275.00, 275.00, 259.35, 261.00, 261.85, 264.10, 159687, 421.74, 7048, 96421, 60.38
ANDHRSUGAR, EQ, 03-Mar-2021, 310.20, 311.95, 328.00, 310.00, 323.00, 324.95, 321.83, 293303, 943.93, 6928, 120320, 41.02
ANGELBRKG, EQ, 03-Mar-2021, 324.20, 329.50, 329.50, 325.00, 327.00, 325.75, 326.96, 51978, 169.95, 1743, 19048, 36.65
ANIKINDS, EQ, 03-Mar-2021, 16.85, 16.50, 16.95, 16.40, 16.40, 16.50, 16.72, 21221, 3.55, 111, 8429, 39.72
ANKITMETAL, EQ, 03-Mar-2021, 1.20, 1.25, 1.25, 1.20, 1.25, 1.25, 1.25, 15382, 0.19, 33, 15155, 98.52
ANSALAPI, EQ, 03-Mar-2021, 8.25, 8.55, 8.60, 8.05, 8.25, 8.45, 8.37, 213924, 17.91, 600, 140491, 65.67
ANSALHSG, EQ, 03-Mar-2021, 6.15, 6.05, 6.25, 6.05, 6.25, 6.20, 6.19, 40838, 2.53, 105, 33447, 81.90
ANUP, EQ, 03-Mar-2021, 651.05, 654.00, 659.70, 638.10, 646.00, 646.75, 643.54, 80493, 518.01, 2913, 56749, 70.50
APARINDS, EQ, 03-Mar-2021, 463.60, 468.70, 475.00, 456.35, 459.00, 459.25, 464.82, 72012, 334.73, 4662, 46950, 65.20
APCL, EQ, 03-Mar-2021, 209.60, 209.60, 232.50, 208.00, 224.10, 223.15, 225.36, 635685, 1432.59, 10746, 227977, 35.86
APCOTEXIND, EQ, 03-Mar-2021, 181.30, 182.70, 191.30, 181.25, 183.50, 184.25, 185.42, 238159, 441.58, 6730, 70649, 29.66
APEX, EQ, 03-Mar-2021, 246.40, 247.90, 255.60, 246.30, 250.65, 250.15, 252.36, 142950, 360.74, 3252, 65490, 45.81
APLAPOLLO, EQ, 03-Mar-2021, 1157.40, 1165.00, 1250.00, 1164.00, 1244.00, 1243.15, 1211.37, 837156, 10141.08, 36798, 614988, 73.46
APLLTD, EQ, 03-Mar-2021, 935.25, 945.40, 948.00, 927.00, 929.00, 929.65, 934.96, 452319, 4229.00, 15751, 295053, 65.23
APOLLO, EQ, 03-Mar-2021, 113.95, 114.85, 118.40, 114.05, 115.00, 115.10, 115.73, 366001, 423.59, 6341, 165968, 45.35
APOLLOHOSP, EQ, 03-Mar-2021, 3087.30, 3115.10, 3119.50, 3049.40, 3059.00, 3057.00, 3068.16, 536623, 16464.45, 33257, 189959, 35.40
APOLLOPIPE, EQ, 03-Mar-2021, 726.80, 738.00, 746.65, 722.50, 727.10, 725.15, 734.95, 37647, 276.69, 2362, 21762, 57.81
APOLLOTYRE, EQ, 03-Mar-2021, 246.35, 246.50, 252.20, 243.60, 249.00, 250.00, 248.72, 12219130, 30391.45, 85973, 1617727, 13.24
APOLSINHOT, EQ, 03-Mar-2021, 553.75, 552.15, 562.45, 550.00, 557.00, 557.25, 557.25, 931, 5.19, 77, 512, 54.99
APTECHT, EQ, 03-Mar-2021, 225.25, 226.85, 229.65, 221.90, 223.90, 223.00, 225.24, 377391, 850.02, 13666, 97882, 25.94
ARCHIDPLY, BE, 03-Mar-2021, 36.50, 35.50, 37.20, 35.50, 36.40, 36.50, 36.37, 14266, 5.19, 164, -, -
ARCHIES, EQ, 03-Mar-2021, 12.10, 12.40, 12.55, 12.15, 12.55, 12.45, 12.35, 52857, 6.53, 157, 45942, 86.92
ARENTERP, EQ, 03-Mar-2021, 11.15, 11.65, 11.65, 11.00, 11.05, 11.05, 11.31, 2682, 0.30, 40, 2283, 85.12
ARIES, EQ, 03-Mar-2021, 96.00, 99.20, 99.20, 93.00, 95.10, 95.45, 96.54, 63047, 60.87, 1067, 39351, 62.42
ARIHANT, EQ, 03-Mar-2021, 22.60, 22.65, 23.70, 21.55, 21.95, 22.00, 22.32, 19385, 4.33, 117, 7252, 37.41
ARIHANTSUP, EQ, 03-Mar-2021, 38.95, 40.00, 40.00, 38.55, 39.00, 38.90, 39.11, 29884, 11.69, 134, 18398, 61.56
ARMANFIN, EQ, 03-Mar-2021, 613.60, 619.30, 647.00, 586.55, 609.00, 609.95, 608.55, 57087, 347.41, 3329, 31401, 55.01
AROGRANITE, EQ, 03-Mar-2021, 51.20, 51.60, 53.50, 48.10, 50.00, 49.40, 51.05, 112169, 57.26, 1226, 74477, 66.40
ARROWGREEN, BE, 03-Mar-2021, 76.20, 78.00, 79.00, 75.00, 75.10, 75.55, 77.15, 6316, 4.87, 96, -, -
ARSHIYA, BE, 03-Mar-2021, 37.85, 39.70, 39.70, 36.55, 39.70, 39.70, 39.65, 135579, 53.76, 291, -, -
ARSSINFRA, EQ, 03-Mar-2021, 23.95, 24.45, 24.85, 23.70, 24.00, 23.95, 24.30, 32867, 7.99, 194, 15740, 47.89
ARTEMISMED, EQ, 03-Mar-2021, 231.15, 229.00, 238.95, 223.70, 238.95, 234.40, 232.37, 5637, 13.10, 91, 4663, 82.72
ARVIND, EQ, 03-Mar-2021, 77.55, 78.15, 78.85, 75.75, 76.00, 76.10, 76.81, 1211873, 930.80, 8426, 767240, 63.31
ARVINDFASN, EQ, 03-Mar-2021, 158.55, 159.00, 168.70, 158.60, 163.60, 164.35, 164.49, 601774, 989.84, 8003, 284416, 47.26
ARVSMART, EQ, 03-Mar-2021, 100.30, 103.00, 110.00, 103.00, 105.65, 106.25, 106.75, 567506, 605.80, 8233, 247167, 43.55
ASAHIINDIA, EQ, 03-Mar-2021, 294.35, 294.35, 321.10, 293.95, 320.05, 314.75, 308.67, 181103, 559.01, 5113, 113244, 62.53
ASAHISONG, EQ, 03-Mar-2021, 281.60, 284.25, 284.90, 276.50, 279.00, 278.20, 280.07, 21227, 59.45, 826, 12038, 56.71
ASAL, BE, 03-Mar-2021, 38.10, 38.50, 39.85, 38.05, 38.15, 38.25, 38.82, 12690, 4.93, 62, -, -
ASALCBR, EQ, 03-Mar-2021, 356.50, 359.00, 363.20, 356.30, 357.00, 357.70, 359.60, 41481, 149.16, 1724, 25731, 62.03
ASHAPURMIN, EQ, 03-Mar-2021, 116.75, 116.50, 122.55, 116.50, 122.55, 122.55, 120.33, 171184, 205.99, 1333, 147898, 86.40
ASHIANA, EQ, 03-Mar-2021, 119.90, 121.90, 121.90, 116.20, 116.50, 118.50, 119.71, 83990, 100.55, 2158, 58822, 70.03
ASHIMASYN, EQ, 03-Mar-2021, 16.05, 16.60, 17.65, 14.65, 15.45, 15.55, 16.24, 685631, 111.37, 1197, 522773, 76.25
ASHOKA, EQ, 03-Mar-2021, 110.70, 111.40, 114.00, 111.00, 112.30, 112.25, 112.56, 864468, 973.04, 13436, 314555, 36.39
ASHOKLEY, EQ, 03-Mar-2021, 132.55, 133.00, 134.00, 130.75, 131.40, 131.45, 131.95, 18245761, 24074.99, 78371, 4924467, 26.99
ASIANHOTNR, EQ, 03-Mar-2021, 71.80, 71.90, 74.70, 70.80, 72.85, 72.70, 73.17, 12756, 9.33, 171, 9031, 70.80
ASIANPAINT, EQ, 03-Mar-2021, 2390.40, 2406.00, 2417.70, 2375.80, 2400.00, 2402.10, 2393.26, 1591567, 38090.38, 79230, 664444, 41.75
ASIANTILES, EQ, 03-Mar-2021, 190.55, 191.00, 191.00, 182.70, 185.25, 184.00, 185.52, 555536, 1030.63, 8188, 348117, 62.66
ASPINWALL, EQ, 03-Mar-2021, 164.80, 171.45, 173.00, 163.95, 169.00, 170.30, 170.45, 4782, 8.15, 60, 4271, 89.31
ASTEC, EQ, 03-Mar-2021, 1058.65, 1064.20, 1089.10, 1061.70, 1075.00, 1075.85, 1077.19, 21983, 236.80, 2321, 12705, 57.79
ASTERDM, EQ, 03-Mar-2021, 144.25, 144.25, 145.60, 142.80, 143.35, 144.20, 144.43, 417665, 603.24, 10088, 286746, 68.65
ASTRAL, EQ, 03-Mar-2021, 2195.40, 2211.55, 2219.20, 2185.25, 2210.00, 2205.30, 2202.47, 122450, 2696.92, 14185, 58035, 47.39
ASTRAMICRO, EQ, 03-Mar-2021, 121.55, 121.55, 142.30, 119.25, 136.05, 135.35, 133.25, 4657178, 6205.66, 47575, 2262695, 48.59
ASTRAZEN, EQ, 03-Mar-2021, 3470.15, 3479.15, 3542.90, 3467.00, 3488.00, 3481.60, 3499.48, 32380, 1133.13, 5300, 7807, 24.11
ASTRON, EQ, 03-Mar-2021, 44.95, 46.20, 46.25, 44.70, 45.10, 45.15, 45.56, 87265, 39.76, 684, 55506, 63.61
ATFL, EQ, 03-Mar-2021, 822.45, 826.60, 842.90, 814.45, 816.25, 816.30, 821.98, 6316, 51.92, 1487, 2424, 38.38
ATGL, EQ, 03-Mar-2021, 574.30, 588.00, 689.15, 584.00, 649.80, 662.75, 657.50, 7899553, 51939.23, 123635, 1804636, 22.84
ATLANTA, EQ, 03-Mar-2021, 8.20, 8.25, 8.55, 8.20, 8.55, 8.45, 8.39, 36367, 3.05, 159, 29952, 82.36
ATUL, EQ, 03-Mar-2021, 6623.70, 6630.00, 6690.00, 6603.00, 6630.00, 6650.45, 6645.63, 17883, 1188.44, 3425, 5976, 33.42
ATULAUTO, EQ, 03-Mar-2021, 206.65, 205.10, 214.10, 203.40, 206.45, 204.70, 207.83, 215948, 448.80, 4371, 93087, 43.11
AUBANK, EQ, 03-Mar-2021, 1151.50, 1162.40, 1225.00, 1136.55, 1215.00, 1200.90, 1161.46, 2078700, 24143.37, 39081, 1552798, 74.70
AURIONPRO, EQ, 03-Mar-2021, 80.65, 81.05, 84.70, 80.85, 83.00, 82.55, 82.74, 25270, 20.91, 422, 17226, 68.17
AUROPHARMA, EQ, 03-Mar-2021, 885.90, 888.00, 889.00, 875.00, 880.75, 880.50, 880.49, 2252225, 19830.62, 75778, 1106188, 49.12
AUSOMENT, EQ, 03-Mar-2021, 51.50, 52.55, 54.90, 48.15, 51.55, 52.05, 51.15, 15579, 7.97, 268, 6846, 43.94
AUTOAXLES, EQ, 03-Mar-2021, 1210.70, 1221.05, 1249.00, 1202.05, 1238.80, 1235.90, 1233.98, 20754, 256.10, 2984, 8309, 40.04
AUTOIND, EQ, 03-Mar-2021, 33.40, 34.40, 34.80, 33.50, 34.45, 34.35, 34.31, 31780, 10.90, 334, 22240, 69.98
AUTOLITIND, BZ, 03-Mar-2021, 27.75, 27.75, 28.90, 26.80, 28.50, 28.50, 28.04, 20348, 5.70, 91, -, -
AVADHSUGAR, EQ, 03-Mar-2021, 199.70, 201.65, 212.00, 200.40, 207.60, 208.25, 206.72, 267241, 552.43, 5030, 97949, 36.65
AVANTIFEED, EQ, 03-Mar-2021, 484.85, 488.40, 497.00, 487.00, 489.80, 489.80, 492.58, 244270, 1203.22, 7369, 107870, 44.16
AVTNPL, EQ, 03-Mar-2021, 45.75, 45.90, 49.70, 45.90, 47.95, 48.15, 48.29, 883620, 426.70, 4714, 351283, 39.75
AWHCL, EQ, 03-Mar-2021, 300.35, 304.50, 306.85, 298.10, 301.25, 300.20, 302.03, 141336, 426.88, 5131, 52792, 37.35
AXISBANK, EQ, 03-Mar-2021, 731.25, 740.50, 760.80, 735.10, 751.90, 753.95, 750.05, 13603791, 102035.08, 194215, 4658861, 34.25
AXISBNKETF, EQ, 03-Mar-2021, 355.61, 357.53, 362.98, 355.33, 362.90, 361.67, 359.74, 1963, 7.06, 70, 1629, 82.99
AXISCADES, EQ, 03-Mar-2021, 46.70, 46.85, 48.40, 46.30, 47.70, 47.65, 47.76, 41939, 20.03, 399, 27863, 66.44
AXISGOLD, EQ, 03-Mar-2021, 39.58, 39.99, 40.45, 39.34, 39.40, 39.39, 39.60, 538436, 213.21, 3725, 450379, 83.65
AXISNIFTY, EQ, 03-Mar-2021, 155.16, 155.99, 158.99, 155.99, 157.89, 158.19, 157.50, 4142, 6.52, 165, 3205, 77.38
AYMSYNTEX, EQ, 03-Mar-2021, 49.05, 49.50, 51.00, 47.50, 49.90, 48.95, 49.71, 33990, 16.90, 477, 25145, 73.98
BAFNAPH, EQ, 03-Mar-2021, 120.40, 125.95, 125.95, 121.65, 123.45, 122.95, 123.13, 2733, 3.37, 84, 2428, 88.84
BAGFILMS, EQ, 03-Mar-2021, 2.70, 2.65, 2.75, 2.65, 2.75, 2.70, 2.68, 146126, 3.92, 193, 110287, 75.47
