SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 05-Mar-2021, 38.25, 38.60, 39.65, 37.10, 37.60, 37.90, 38.55, 157771, 60.82, 1001, 77408, 49.06
21STCENMGM, EQ, 05-Mar-2021, 11.90, 11.90, 12.10, 11.75, 12.10, 12.10, 12.06, 1927, 0.23, 17, 1853, 96.16
3IINFOTECH, EQ, 05-Mar-2021, 7.15, 7.25, 7.30, 6.95, 7.05, 7.00, 7.07, 6875608, 485.86, 17367, 4535022, 65.96
3MINDIA, EQ, 05-Mar-2021, 26190.90, 26000.05, 26300.10, 25102.00, 26150.00, 25701.20, 25631.23, 6030, 1545.56, 3668, 2619, 43.43
3PLAND, EQ, 05-Mar-2021, 9.65, 9.65, 9.80, 8.70, 9.25, 9.25, 9.34, 8886, 0.83, 61, 5724, 64.42
5PAISA, EQ, 05-Mar-2021, 268.50, 268.50, 280.00, 261.00, 279.00, 276.95, 269.76, 65156, 175.76, 13088, 28431, 43.64
622GS2035, GS, 05-Mar-2021, 100.50, 100.50, 100.50, 100.50, 100.50, 100.50, 100.50, 202, 0.20, 5, 202, 100.00
63MOONS, EQ, 05-Mar-2021, 83.15, 82.85, 83.70, 80.00, 81.00, 80.80, 81.48, 94441, 76.96, 1421, 60464, 64.02
A2ZINFRA, EQ, 05-Mar-2021, 4.25, 4.25, 4.50, 4.15, 4.35, 4.35, 4.32, 574618, 24.82, 566, 390777, 68.01
AAATECH, SM, 05-Mar-2021, 42.00, 42.00, 42.00, 42.00, 42.00, 42.00, 42.00, 3000, 1.26, 1, 3000, 100.00
AAKASH, BE, 05-Mar-2021, 126.75, 125.50, 127.00, 125.50, 125.55, 125.70, 125.87, 10110, 12.73, 92, -, -
AARON, EQ, 05-Mar-2021, 59.25, 58.45, 60.80, 57.55, 57.55, 58.35, 58.79, 2173, 1.28, 70, 1562, 71.88
AARTIDRUGS, EQ, 05-Mar-2021, 691.35, 694.20, 697.90, 660.20, 670.00, 665.75, 673.40, 455946, 3070.34, 18846, 168210, 36.89
AARTIIND, EQ, 05-Mar-2021, 1291.95, 1291.00, 1298.00, 1240.40, 1262.00, 1257.70, 1274.43, 186136, 2372.17, 12996, 94436, 50.73
AARTISURF, EQ, 05-Mar-2021, 1019.40, 1029.00, 1070.35, 999.95, 1023.00, 1018.50, 1043.37, 78555, 819.62, 7364, 37913, 48.26
AARVEEDEN, EQ, 05-Mar-2021, 17.90, 17.65, 19.25, 17.60, 17.85, 17.90, 18.58, 8490, 1.58, 155, 5764, 67.89
AARVI, EQ, 05-Mar-2021, 57.60, 59.50, 59.50, 56.05, 56.30, 56.65, 57.39, 16711, 9.59, 225, 10691, 63.98
AAVAS, EQ, 05-Mar-2021, 2310.60, 2315.00, 2330.00, 2229.70, 2253.00, 2243.85, 2280.66, 23014, 524.87, 5114, 10978, 47.70
ABAN, EQ, 05-Mar-2021, 37.20, 37.70, 39.05, 37.00, 39.05, 39.05, 38.79, 177041, 68.68, 684, 136472, 77.08
ABB, EQ, 05-Mar-2021, 1512.80, 1514.75, 1528.00, 1485.00, 1493.90, 1488.85, 1503.36, 63126, 949.01, 9141, 17945, 28.43
ABBOTINDIA, EQ, 05-Mar-2021, 14689.35, 14700.00, 14865.55, 14700.00, 14770.05, 14754.80, 14786.02, 9970, 1474.17, 3404, 5267, 52.83
ABCAPITAL, EQ, 05-Mar-2021, 130.65, 129.90, 130.60, 122.20, 125.05, 124.35, 126.25, 2670930, 3372.07, 19919, 1566657, 58.66
ABFRL, EQ, 05-Mar-2021, 217.85, 219.00, 221.20, 212.80, 216.50, 216.95, 217.51, 5514935, 11995.27, 43855, 1460421, 26.48
ABFRLPP1, E1, 05-Mar-2021, 175.35, 175.20, 181.50, 175.05, 178.00, 178.00, 177.94, 42118, 74.94, 1030, 29679, 70.47
ABMINTLTD, EQ, 05-Mar-2021, 76.10, 72.30, 72.30, 72.30, 72.30, 72.30, 72.30, 128, 0.09, 14, 128, 100.00
ABSLBANETF, EQ, 05-Mar-2021, 360.29, 355.00, 362.98, 348.25, 349.46, 356.17, 352.62, 386, 1.36, 45, 282, 73.06
ABSLNN50ET, EQ, 05-Mar-2021, 355.90, 363.00, 363.00, 352.00, 352.00, 352.00, 357.20, 280, 1.00, 40, 50, 17.86
ABSLRIF6RG, MF, 05-Mar-2021, 8.35, 8.35, 8.56, 8.35, 8.56, 8.56, 8.56, 102505, 8.77, 9, 100005, 97.56
ACC, EQ, 05-Mar-2021, 1853.70, 1859.00, 1894.00, 1812.50, 1825.55, 1824.45, 1861.46, 2338230, 43525.13, 89870, 190685, 8.16
ACCELYA, EQ, 05-Mar-2021, 913.50, 913.50, 914.45, 904.00, 914.00, 909.65, 907.47, 2066, 18.75, 296, 1585, 76.72
ACCURACY, EQ, 05-Mar-2021, 59.60, 59.95, 59.95, 56.65, 56.95, 56.95, 56.90, 13991, 7.96, 97, 11980, 85.63
ACE, EQ, 05-Mar-2021, 155.65, 156.40, 166.35, 155.00, 158.90, 158.35, 162.15, 720797, 1168.78, 9212, 335831, 46.59
ACRYSIL, EQ, 05-Mar-2021, 339.20, 343.00, 350.00, 325.65, 341.00, 341.75, 340.20, 76365, 259.79, 2700, 44964, 58.88
ADANIENT, EQ, 05-Mar-2021, 918.40, 918.00, 934.00, 888.30, 911.20, 909.90, 912.32, 7109101, 64858.00, 103409, 656464, 9.23
