SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 08-Feb-2021, 36.85, 37.10, 37.50, 35.50, 37.00, 36.70, 36.76, 145057, 53.32, 827, 88154, 60.77
21STCENMGM, EQ, 08-Feb-2021, 11.25, 11.45, 11.45, 11.15, 11.45, 11.45, 11.45, 7386, 0.85, 49, 4958, 67.13
3IINFOTECH, EQ, 08-Feb-2021, 7.00, 7.10, 7.10, 6.80, 6.85, 6.80, 6.89, 10449708, 720.46, 11033, 5644737, 54.02
3MINDIA, EQ, 08-Feb-2021, 20907.75, 20907.75, 21549.45, 20907.75, 21454.15, 21485.05, 21382.18, 15009, 3209.25, 2388, 8834, 58.86
3PLAND, EQ, 08-Feb-2021, 9.70, 9.70, 10.25, 9.50, 9.60, 9.55, 9.84, 14066, 1.38, 84, 8712, 61.94
5PAISA, EQ, 08-Feb-2021, 273.50, 283.00, 283.00, 267.45, 270.10, 271.75, 272.61, 20452, 55.75, 1321, 10763, 52.63
618GS2024, GS, 08-Feb-2021, 99.78, 104.40, 104.70, 104.40, 104.70, 104.70, 104.70, 1000, 1.05, 3, 1000, 100.00
63MOONS, EQ, 08-Feb-2021, 83.15, 83.00, 84.00, 80.50, 80.55, 80.85, 81.84, 114289, 93.53, 1603, 73949, 64.70
667GS2050, GS, 08-Feb-2021, 102.75, 102.00, 102.00, 102.00, 102.00, 102.00, 102.00, 200, 0.20, 1, 200, 100.00
A2ZINFRA, EQ, 08-Feb-2021, 4.45, 4.50, 4.50, 4.25, 4.45, 4.45, 4.38, 411277, 18.00, 440, 280541, 68.21
AAATECH, SM, 08-Feb-2021, 42.20, 42.15, 42.15, 42.05, 42.05, 42.05, 42.10, 27000, 11.37, 5, 21000, 77.78
AAKASH, BE, 08-Feb-2021, 105.40, 103.25, 106.00, 101.00, 106.00, 105.45, 104.16, 10467, 10.90, 123, -, -
AARON, EQ, 08-Feb-2021, 48.15, 49.95, 49.95, 48.35, 49.00, 49.20, 49.29, 1942, 0.96, 55, 1437, 74.00
AARTIDRUGS, EQ, 08-Feb-2021, 677.30, 680.00, 681.10, 671.80, 673.55, 673.00, 675.98, 263982, 1784.48, 10311, 130358, 49.38
