SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 28-Sep-2021, 59.50, 59.70, 60.55, 56.80, 58.25, 57.90, 58.28, 110743, 64.55, 1865, 72370, 65.35
21STCENMGM, EQ, 28-Sep-2021, 45.55, 46.45, 46.45, 46.45, 46.45, 46.45, 46.45, 9055, 4.21, 32, 9055, 100.00
3MINDIA, EQ, 28-Sep-2021, 25131.70, 25190.00, 25270.00, 24571.00, 24742.00, 24747.60, 24823.37, 1346, 334.12, 1019, 567, 42.12
3PLAND, BE, 28-Sep-2021, 13.75, 13.75, 13.75, 13.15, 13.60, 13.55, 13.55, 2239, 0.30, 23, -, -
515GS2025, GS, 28-Sep-2021, 100.00, 105.00, 105.00, 105.00, 105.00, 105.00, 105.00, 10, 0.01, 1, 10, 100.00
585GS2030, GS, 28-Sep-2021, 98.75, 103.00, 103.00, 101.95, 101.95, 101.95, 102.65, 15, 0.02, 2, 15, 100.00
5PAISA, EQ, 28-Sep-2021, 449.65, 446.15, 470.00, 446.15, 450.05, 450.85, 454.22, 31373, 142.50, 1600, 12145, 38.71
63MOONS, EQ, 28-Sep-2021, 93.60, 94.00, 94.95, 92.05, 93.85, 93.75, 93.61, 40527, 37.94, 802, 23839, 58.82
667GS2035, GS, 28-Sep-2021, 100.00, 100.20, 100.20, 100.20, 100.20, 100.20, 100.20, 74, 0.07, 1, 74, 100.00
667GS2050, GS, 28-Sep-2021, 98.67, 98.90, 99.47, 98.50, 98.50, 98.50, 98.91, 2360, 2.33, 17, 2304, 97.63
676GS2061, GS, 28-Sep-2021, 98.05, 99.39, 99.39, 98.50, 98.50, 98.73, 98.97, 121, 0.12, 11, 99, 81.82
68GS2060, GS, 28-Sep-2021, 103.00, 103.00, 103.00, 103.00, 103.00, 103.00, 103.00, 1, 0.00, 1, 1, 100.00
716GS2050, GS, 28-Sep-2021, 114.00, 110.00, 110.00, 108.35, 110.00, 110.00, 109.98, 702, 0.77, 4, 702, 100.00
719GS2060, GS, 28-Sep-2021, 108.00, 108.00, 112.00, 108.00, 110.00, 110.00, 108.67, 149, 0.16, 7, 149, 100.00
772GS2049, GS, 28-Sep-2021, 120.00, 114.05, 114.05, 114.01, 114.01, 114.01, 114.03, 10, 0.01, 2, 10, 100.00
772GS2055, GS, 28-Sep-2021, 115.70, 115.70, 115.70, 115.70, 115.70, 115.70, 115.70, 99, 0.11, 3, 99, 100.00
A2ZINFRA, EQ, 28-Sep-2021, 4.25, 4.30, 4.30, 4.10, 4.15, 4.15, 4.20, 325524, 13.66, 327, 264363, 81.21
AAKASH, EQ, 28-Sep-2021, 247.30, 251.80, 251.80, 242.25, 242.25, 245.70, 245.84, 282986, 695.71, 999, 107627, 38.03
AAREYDRUGS, EQ, 28-Sep-2021, 36.20, 36.00, 36.85, 35.50, 36.15, 35.80, 35.96, 41718, 15.00, 353, 35361, 84.76
AARON, EQ, 28-Sep-2021, 102.50, 104.00, 104.50, 97.55, 98.00, 98.70, 99.91, 11240, 11.23, 200, 9781, 87.02
AARTIDRUGS, EQ, 28-Sep-2021, 609.60, 614.00, 614.50, 605.05, 609.90, 609.00, 608.61, 147659, 898.67, 8147, 75499, 51.13
AARTIIND, EQ, 28-Sep-2021, 934.20, 941.00, 948.50, 924.10, 932.00, 932.50, 937.52, 1106444, 10373.15, 33507, 434799, 39.30
AARTISURF, EQ, 28-Sep-2021, 1476.25, 1476.00, 1519.95, 1453.45, 1469.00, 1471.60, 1479.92, 19476, 288.23, 5916, 5888, 30.23
AARVEEDEN, EQ, 28-Sep-2021, 20.15, 20.50, 21.15, 20.50, 21.15, 21.15, 21.02, 14951, 3.14, 59, 13147, 87.93
AARVI, EQ, 28-Sep-2021, 57.45, 59.20, 59.20, 56.00, 56.10, 56.40, 57.31, 9731, 5.58, 168, 6378, 65.54
AAVAS, EQ, 28-Sep-2021, 2539.65, 2540.00, 2648.95, 2521.00, 2615.00, 2609.20, 2616.08, 98737, 2583.04, 18695, 40941, 41.46
ABAN, EQ, 28-Sep-2021, 42.75, 43.10, 44.40, 42.50, 43.30, 43.40, 43.38, 298137, 129.34, 2786, 114686, 38.47
ABB, EQ, 28-Sep-2021, 1855.00, 1869.90, 1869.90, 1790.00, 1809.00, 1800.65, 1821.32, 87735, 1597.93, 12140, 47161, 53.75
ABBOTINDIA, EQ, 28-Sep-2021, 21183.40, 21237.00, 21378.35, 20821.10, 20940.00, 21010.80, 21272.86, 21415, 4555.58, 3005, 17503, 81.73
ABCAPITAL, EQ, 28-Sep-2021, 117.00, 117.60, 117.65, 113.30, 114.15, 113.80, 114.72, 3425104, 3929.11, 24655, 1460233, 42.63
ABFRL, EQ, 28-Sep-2021, 225.85, 225.85, 229.50, 220.55, 223.30, 223.50, 225.56, 2133572, 4812.54, 23247, 494947, 23.20
ABMINTLLTD, EQ, 28-Sep-2021, 94.10, 103.00, 103.50, 103.00, 103.50, 103.50, 103.35, 2107, 2.18, 56, 1798, 85.33
ABSLBANETF, EQ, 28-Sep-2021, 379.16, 381.31, 381.31, 371.80, 377.72, 377.80, 375.48, 25981, 97.55, 134, 25764, 99.16
ABSLNN50ET, EQ, 28-Sep-2021, 435.00, 441.00, 441.00, 430.00, 432.20, 432.20, 434.50, 725, 3.15, 44, 656, 90.48
ACC, EQ, 28-Sep-2021, 2331.85, 2334.00, 2357.90, 2286.05, 2298.00, 2300.25, 2325.46, 304307, 7076.54, 17894, 98388, 32.33
ACCELYA, EQ, 28-Sep-2021, 1314.80, 1317.55, 1331.85, 1265.00, 1292.00, 1288.80, 1296.10, 27445, 355.71, 3802, 12793, 46.61
ACCORD, SM, 28-Sep-2021, 20.90, 21.90, 21.90, 21.90, 21.90, 21.90, 21.90, 4000, 0.88, 2, 4000, 100.00
ACCURACY, EQ, 28-Sep-2021, 133.95, 133.95, 134.95, 130.50, 134.00, 133.90, 133.03, 73141, 97.30, 7295, 20495, 28.02
ACE, EQ, 28-Sep-2021, 254.75, 256.05, 261.55, 251.50, 254.00, 254.65, 255.28, 1029245, 2627.48, 24904, 428610, 41.64
ACRYSIL, EQ, 28-Sep-2021, 785.15, 789.90, 792.80, 751.00, 767.70, 769.00, 771.09, 97687, 753.26, 8553, 56303, 57.64
ADANIENT, EQ, 28-Sep-2021, 1531.25, 1557.00, 1557.90, 1475.00, 1481.85, 1487.30, 1509.26, 3547971, 53548.14, 81357, 775435, 21.86
ADANIGREEN, EQ, 28-Sep-2021, 1153.45, 1158.00, 1160.00, 1132.25, 1134.00, 1144.50, 1148.40, 3469774, 39846.99, 38443, 2169067, 62.51
ADANIPORTS, EQ, 28-Sep-2021, 750.25, 754.00, 756.90, 733.00, 737.00, 738.70, 743.85, 3748173, 27880.78, 59682, 1156974, 30.87
ADANIPOWER, EQ, 28-Sep-2021, 97.00, 97.45, 97.75, 95.15, 96.00, 96.00, 96.33, 3445198, 3318.88, 31672, 1850492, 53.71
ADANITRANS, BE, 28-Sep-2021, 1578.40, 1590.00, 1590.00, 1539.95, 1540.25, 1549.90, 1559.34, 294035, 4585.01, 8424, -, -
ADFFOODS, EQ, 28-Sep-2021, 898.65, 913.00, 913.00, 883.10, 905.00, 901.85, 896.71, 9173, 82.26, 1066, 5781, 63.02
ADL, BE, 28-Sep-2021, 43.05, 41.15, 43.00, 41.10, 43.00, 43.00, 42.01, 1197, 0.50, 15, -, -
ADORWELD, EQ, 28-Sep-2021, 685.70, 685.70, 692.25, 680.85, 685.00, 685.40, 684.91, 4003, 27.42, 409, 2624, 65.55
ADROITINFO, BE, 28-Sep-2021, 9.95, 10.40, 10.40, 9.55, 9.80, 9.95, 9.99, 13245, 1.32, 70, -, -
ADSL, EQ, 28-Sep-2021, 68.55, 68.50, 72.25, 67.75, 70.40, 70.40, 69.32, 197330, 136.79, 1708, 117140, 59.36
ADVANIHOTR, EQ, 28-Sep-2021, 85.80, 85.95, 87.65, 83.05, 85.05, 84.75, 85.42, 57812, 49.39, 1344, 29214, 50.53
ADVENZYMES, EQ, 28-Sep-2021, 385.45, 386.00, 391.00, 383.50, 384.95, 384.80, 386.68, 260605, 1007.71, 8061, 126896, 48.69
AEGISCHEM, EQ, 28-Sep-2021, 243.50, 243.55, 244.50, 235.75, 236.25, 236.60, 240.16, 561497, 1348.48, 11532, 363784, 64.79
AFFLE, EQ, 28-Sep-2021, 5343.50, 5393.40, 5400.00, 5225.00, 5299.00, 5289.75, 5301.57, 70409, 3732.78, 16134, 45520, 64.65
AGARIND, EQ, 28-Sep-2021, 316.35, 318.00, 332.15, 312.20, 332.15, 332.00, 328.61, 121631, 399.70, 2005, 95971, 78.90
AGCNET, BE, 28-Sep-2021, 1037.55, 1060.00, 1060.00, 1010.00, 1030.00, 1020.30, 1022.72, 2096, 21.44, 163, -, -
AGRITECH, BE, 28-Sep-2021, 69.50, 71.75, 72.95, 70.00, 72.95, 72.95, 72.66, 17085, 12.41, 129, -, -
AGROPHOS, EQ, 28-Sep-2021, 15.70, 15.80, 16.30, 15.30, 15.55, 15.65, 15.74, 64108, 10.09, 299, 40868, 63.75
AHLADA, EQ, 28-Sep-2021, 133.20, 134.90, 134.90, 128.50, 133.50, 133.75, 132.60, 17428, 23.11, 492, 12575, 72.15
AHLEAST, EQ, 28-Sep-2021, 183.30, 181.80, 192.90, 181.55, 189.10, 189.65, 185.24, 159654, 295.74, 2133, 117477, 73.58
AHLUCONT, EQ, 28-Sep-2021, 367.20, 373.80, 373.80, 361.20, 364.00, 363.65, 364.72, 32164, 117.31, 1674, 19591, 60.91
AHLWEST, EQ, 28-Sep-2021, 282.70, 288.00, 294.10, 276.20, 282.00, 280.20, 282.22, 3748, 10.58, 231, 1682, 44.88
AIAENG, EQ, 28-Sep-2021, 1980.05, 1984.00, 1997.80, 1916.05, 1918.00, 1921.95, 1954.28, 35230, 688.49, 4649, 24200, 68.69
AIRAN, BE, 28-Sep-2021, 21.25, 21.90, 21.90, 21.10, 21.80, 21.70, 21.55, 34495, 7.43, 259, -, -
AIROLAM, SM, 28-Sep-2021, 63.05, 67.80, 67.80, 60.70, 62.00, 62.00, 64.65, 63000, 40.73, 21, 24000, 38.10
AISL, SM, 28-Sep-2021, 37.50, 35.25, 37.50, 35.25, 37.50, 37.50, 36.38, 2400, 0.87, 2, 1200, 50.00
AJANTPHARM, EQ, 28-Sep-2021, 2180.70, 2190.00, 2227.00, 2181.95, 2182.50, 2197.25, 2206.90, 47432, 1046.78, 9170, 13282, 28.00
AJMERA, BE, 28-Sep-2021, 369.95, 377.35, 378.00, 354.85, 363.00, 358.70, 358.25, 19785, 70.88, 428, -, -
AJOONI, EQ, 28-Sep-2021, 50.10, 51.45, 52.25, 49.70, 52.10, 52.15, 51.48, 59038, 30.39, 264, 38237, 64.77
AJRINFRA, BE, 28-Sep-2021, 1.45, 1.40, 1.45, 1.40, 1.45, 1.40, 1.41, 793064, 11.20, 448, -, -
AKASH, EQ, 28-Sep-2021, 179.80, 182.65, 188.50, 179.00, 185.70, 184.90, 183.49, 71263, 130.76, 1622, 30874, 43.32
AKG, EQ, 28-Sep-2021, 24.00, 23.90, 24.20, 23.80, 24.20, 24.20, 24.09, 2128, 0.51, 22, 2123, 99.77
AKSHARCHEM, EQ, 28-Sep-2021, 416.45, 422.95, 424.90, 410.05, 412.90, 413.00, 415.74, 7252, 30.15, 798, 3977, 54.84
AKSHOPTFBR, BE, 28-Sep-2021, 8.30, 8.20, 8.40, 8.10, 8.25, 8.25, 8.25, 120787, 9.96, 293, -, -
AKZOINDIA, EQ, 28-Sep-2021, 2218.90, 2231.00, 2231.00, 2189.10, 2197.90, 2193.95, 2201.06, 5095, 112.14, 1292, 3318, 65.12
ALANKIT, EQ, 28-Sep-2021, 17.50, 17.40, 18.20, 16.40, 16.85, 16.65, 17.22, 5473173, 942.42, 9521, 1748224, 31.94
ALBERTDAVD, EQ, 28-Sep-2021, 589.45, 595.00, 595.00, 580.10, 589.95, 586.35, 586.32, 7677, 45.01, 670, 4407, 57.41
ALEMBICLTD, EQ, 28-Sep-2021, 115.50, 116.00, 116.10, 114.05, 114.75, 114.60, 115.03, 203263, 233.80, 4904, 79815, 39.27
ALICON, EQ, 28-Sep-2021, 770.80, 774.00, 785.00, 756.50, 766.00, 766.00, 769.84, 8246, 63.48, 1393, 4432, 53.75
ALKALI, EQ, 28-Sep-2021, 69.15, 68.50, 74.30, 68.50, 70.00, 70.25, 71.32, 49162, 35.06, 694, 12327, 25.07
ALKEM, EQ, 28-Sep-2021, 4000.00, 3990.00, 4018.00, 3875.75, 3960.00, 3936.30, 3940.35, 113312, 4464.89, 10469, 64923, 57.30
ALKYLAMINE, EQ, 28-Sep-2021, 3873.70, 3834.00, 3864.90, 3788.15, 3836.05, 3826.15, 3815.77, 56833, 2168.62, 12756, 35911, 63.19
ALLCARGO, EQ, 28-Sep-2021, 259.20, 262.05, 269.45, 255.00, 259.55, 260.35, 262.55, 1888743, 4958.86, 32378, 695040, 36.80
ALLSEC, EQ, 28-Sep-2021, 419.65, 423.10, 430.95, 411.25, 416.95, 415.35, 417.78, 9875, 41.26, 657, 6946, 70.34
ALMONDZ, EQ, 28-Sep-2021, 102.10, 104.80, 107.20, 100.00, 101.00, 101.60, 104.05, 65780, 68.45, 1041, 45923, 69.81
ALOKINDS, EQ, 28-Sep-2021, 23.95, 24.00, 24.45, 23.60, 23.85, 23.85, 23.98, 7729985, 1853.71, 12943, 3364194, 43.52
ALPA, EQ, 28-Sep-2021, 52.20, 51.75, 53.00, 51.25, 51.90, 51.70, 51.95, 23730, 12.33, 334, 16931, 71.35
