SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
1018GS2026, GS, 03-May-2021, 89.83, 86.00, 87.00, 86.00, 87.00, 87.00, 86.33, 300, 0.26, 4, 100, 33.33
20MICRONS, EQ, 03-May-2021, 38.20, 38.10, 40.10, 37.90, 39.35, 39.40, 39.34, 192281, 75.65, 1310, 133026, 69.18
21STCENMGM, EQ, 03-May-2021, 12.00, 12.15, 12.20, 11.90, 11.95, 12.15, 12.07, 541, 0.07, 27, 424, 78.37
3IINFOTECH, EQ, 03-May-2021, 7.95, 8.00, 8.30, 7.70, 8.30, 8.30, 8.06, 35389913, 2852.57, 18700, 21825647, 61.67
3MINDIA, EQ, 03-May-2021, 25537.95, 25500.00, 26185.25, 25283.10, 26110.00, 26030.05, 25790.01, 1707, 440.24, 1227, 729, 42.71
3PLAND, EQ, 03-May-2021, 10.25, 10.50, 10.80, 10.05, 10.45, 10.35, 10.42, 10081, 1.05, 143, 3515, 34.87
448GS2023, GS, 03-May-2021, 91.99, 96.50, 96.50, 96.40, 96.50, 96.50, 96.50, 103, 0.10, 4, 103, 100.00
5PAISA, EQ, 03-May-2021, 354.75, 347.00, 368.95, 340.00, 343.75, 342.30, 347.98, 81581, 283.89, 2447, 49170, 60.27
63MOONS, BE, 03-May-2021, 85.05, 84.40, 88.90, 83.10, 87.50, 88.15, 86.38, 68574, 59.24, 665, -, -
645GS2029, GS, 03-May-2021, 100.80, 100.80, 100.80, 100.80, 100.80, 100.80, 100.80, 3, 0.00, 1, 3, 100.00
716GS2050, GS, 03-May-2021, 112.00, 112.50, 112.50, 112.00, 112.00, 112.00, 112.03, 18, 0.02, 4, 18, 100.00
719GS2060, GS, 03-May-2021, 112.00, 117.00, 117.00, 114.00, 114.00, 114.00, 114.01, 457, 0.52, 5, 457, 100.00
757GS2033, GS, 03-May-2021, 105.50, 108.05, 108.05, 108.05, 108.05, 108.05, 108.05, 1900, 2.05, 2, 1900, 100.00
762GS2039, GS, 03-May-2021, 113.59, 113.59, 113.59, 113.59, 113.59, 113.59, 113.59, 5, 0.01, 1, 5, 100.00
772GS2049, GS, 03-May-2021, 120.00, 120.00, 120.00, 120.00, 120.00, 120.00, 120.00, 17, 0.02, 4, 17, 100.00
A2ZINFRA, EQ, 03-May-2021, 3.65, 3.70, 4.25, 3.65, 4.20, 4.15, 4.07, 3946496, 160.61, 1719, 1956343, 49.57
AAKASH, EQ, 03-May-2021, 144.45, 141.60, 146.00, 139.70, 139.70, 143.40, 143.80, 35865, 51.57, 828, 10740, 29.95
AARON, EQ, 03-May-2021, 51.45, 54.45, 54.45, 51.70, 53.20, 52.95, 52.82, 1255, 0.66, 76, 739, 58.88
AARTIDRUGS, EQ, 03-May-2021, 709.95, 706.10, 727.00, 706.10, 720.00, 719.35, 719.75, 328624, 2365.28, 10977, 117808, 35.85
AARTIIND, EQ, 03-May-2021, 1604.85, 1600.00, 1654.45, 1595.80, 1644.70, 1643.25, 1632.56, 542374, 8854.60, 31696, 86109, 15.88
AARTISURF, EQ, 03-May-2021, 1464.35, 1443.00, 1490.00, 1416.05, 1450.00, 1450.95, 1452.14, 10316, 149.80, 1302, 5884, 57.04
AARVEEDEN, BE, 03-May-2021, 19.80, 20.45, 20.60, 19.80, 20.60, 20.05, 20.15, 6964, 1.40, 49, -, -
AARVI, EQ, 03-May-2021, 48.20, 49.10, 49.20, 48.05, 49.00, 48.55, 48.62, 7613, 3.70, 102, 5721, 75.15
AAVAS, EQ, 03-May-2021, 2274.65, 2257.00, 2290.00, 2240.05, 2280.00, 2284.45, 2272.98, 31189, 708.92, 4332, 11807, 37.86
ABAN, EQ, 03-May-2021, 31.30, 31.00, 32.40, 30.60, 32.25, 32.15, 31.88, 158093, 50.40, 1420, 101940, 64.48
ABB, EQ, 03-May-2021, 1381.25, 1385.60, 1399.00, 1352.05, 1389.00, 1392.00, 1389.13, 163384, 2269.61, 22045, 97461, 59.65
ABBOTINDIA, EQ, 03-May-2021, 15151.75, 15150.00, 15272.55, 15003.00, 15179.50, 15169.20, 15144.95, 6780, 1026.83, 2586, 3290, 48.53
ABCAPITAL, EQ, 03-May-2021, 114.55, 114.00, 116.40, 113.00, 115.20, 114.85, 114.81, 1998811, 2294.80, 13447, 525761, 26.30
ABFRL, EQ, 03-May-2021, 175.00, 175.00, 181.40, 173.50, 180.50, 179.35, 178.25, 1958444, 3490.99, 19203, 947143, 48.36
ABFRLPP1, E1, 03-May-2021, 145.25, 145.00, 148.00, 135.20, 147.00, 145.00, 143.44, 3748, 5.38, 165, 1499, 39.99
ABMINTLTD, EQ, 03-May-2021, 47.70, 48.00, 50.05, 47.75, 50.00, 50.00, 49.74, 2902, 1.44, 38, 2870, 98.90
ABSLBANETF, EQ, 03-May-2021, 326.89, 325.95, 325.95, 317.95, 322.30, 322.09, 321.12, 175, 0.56, 49, 99, 56.57
ABSLNN50ET, EQ, 03-May-2021, 352.85, 350.10, 357.99, 350.10, 354.00, 354.00, 354.63, 255, 0.90, 18, 208, 81.57
ABSLRIF6RG, MF, 03-May-2021, 8.79, 8.41, 8.60, 8.41, 8.48, 8.48, 8.49, 25123, 2.13, 8, 25123, 100.00
ACC, EQ, 03-May-2021, 1882.75, 1860.00, 1904.90, 1853.20, 1899.00, 1898.00, 1886.47, 501054, 9452.24, 20197, 120447, 24.04
ACCELYA, EQ, 03-May-2021, 923.75, 923.00, 928.40, 896.00, 896.00, 901.00, 906.89, 10835, 98.26, 1152, 6084, 56.15
ACCURACY, EQ, 03-May-2021, 59.15, 61.85, 61.90, 58.50, 58.75, 59.30, 59.20, 4283, 2.54, 53, 2574, 60.10
ACE, EQ, 03-May-2021, 145.35, 143.55, 148.65, 142.95, 146.55, 145.85, 145.57, 157204, 228.85, 3089, 81716, 51.98
ACRYSIL, EQ, 03-May-2021, 322.50, 316.10, 324.65, 313.00, 322.25, 321.80, 318.00, 76147, 242.14, 2581, 50047, 65.72
ADANIENT, EQ, 03-May-2021, 1158.70, 1145.10, 1264.40, 1122.65, 1255.60, 1255.55, 1216.67, 11276228, 137194.56, 236879, 1183885, 10.50
ADANIGREEN, EQ, 03-May-2021, 1018.95, 1015.00, 1044.70, 990.00, 1039.50, 1036.50, 1028.86, 324742, 3341.14, 19111, 126148, 38.85
ADANIPORTS, EQ, 03-May-2021, 730.05, 727.65, 764.00, 713.75, 763.00, 761.40, 747.35, 25953577, 193964.45, 329203, 2497461, 9.62
ADANIPOWER, EQ, 03-May-2021, 94.75, 94.00, 97.65, 92.05, 95.10, 95.55, 95.62, 13412752, 12825.11, 55317, 4733310, 35.29
ADANITRANS, EQ, 03-May-2021, 1049.90, 1020.00, 1095.00, 1017.00, 1073.00, 1066.00, 1069.81, 1266237, 13546.30, 30078, 526417, 41.57
ADFFOODS, EQ, 03-May-2021, 944.45, 960.00, 971.05, 933.95, 944.35, 943.60, 948.27, 25207, 239.03, 2435, 11825, 46.91
ADHUNIKIND, EQ, 03-May-2021, 24.10, 23.20, 25.00, 23.20, 24.95, 24.75, 24.54, 59201, 14.53, 325, 37300, 63.01
ADL, BE, 03-May-2021, 28.25, 27.25, 28.60, 27.25, 28.60, 28.60, 27.71, 5151, 1.43, 36, -, -
ADORWELD, EQ, 03-May-2021, 381.65, 384.00, 398.25, 380.20, 393.00, 390.15, 388.18, 28819, 111.87, 1441, 13749, 47.71
ADROITINFO, EQ, 03-May-2021, 9.30, 9.65, 9.75, 9.05, 9.75, 9.70, 9.60, 9538, 0.92, 75, 9538, 100.00
ADSL, EQ, 03-May-2021, 47.80, 47.95, 48.90, 47.25, 47.80, 47.65, 48.06, 90671, 43.58, 839, 59318, 65.42
ADVANIHOTR, EQ, 03-May-2021, 55.15, 57.00, 57.00, 53.50, 54.00, 54.05, 54.29, 6064, 3.29, 111, 3985, 65.72
ADVENZYMES, EQ, 03-May-2021, 400.70, 402.75, 464.40, 398.15, 447.00, 446.55, 446.47, 4305281, 19221.78, 70719, 763681, 17.74
AEGISCHEM, EQ, 03-May-2021, 304.20, 303.00, 314.70, 303.00, 313.00, 312.80, 309.98, 253261, 785.07, 6256, 119743, 47.28
AFFLE, EQ, 03-May-2021, 5522.95, 5471.30, 5665.00, 5471.30, 5540.00, 5525.00, 5565.46, 44379, 2469.90, 10787, 17352, 39.10
AGARIND, EQ, 03-May-2021, 151.70, 153.00, 159.25, 153.00, 159.25, 159.25, 158.04, 20418, 32.27, 417, 16878, 82.66
AGCNET, EQ, 03-May-2021, 1588.65, 1589.50, 1641.75, 1525.90, 1609.90, 1602.15, 1602.84, 3908, 62.64, 394, 2154, 55.12
AGRITECH, EQ, 03-May-2021, 38.90, 40.70, 40.80, 39.80, 40.80, 40.70, 40.52, 38647, 15.66, 422, 26525, 68.63
AGROPHOS, EQ, 03-May-2021, 11.65, 11.50, 12.00, 11.40, 12.00, 11.75, 11.62, 106353, 12.36, 1256, 20068, 18.87
AHLADA, EQ, 03-May-2021, 97.20, 100.35, 104.50, 95.05, 102.15, 99.20, 98.70, 5596, 5.52, 205, 4108, 73.41
AHLEAST, EQ, 03-May-2021, 146.50, 143.65, 154.60, 143.65, 151.10, 150.60, 150.23, 492, 0.74, 69, 375, 76.22
AHLUCONT, EQ, 03-May-2021, 284.55, 281.55, 288.95, 280.05, 284.00, 283.75, 284.01, 114601, 325.48, 436, 110164, 96.13
AHLWEST, EQ, 03-May-2021, 203.95, 208.15, 208.15, 201.30, 205.45, 205.40, 204.22, 901, 1.84, 103, 562, 62.38
AIAENG, EQ, 03-May-2021, 1862.75, 1862.00, 1866.00, 1820.05, 1826.00, 1825.45, 1830.66, 48626, 890.18, 10271, 41247, 84.82
AIRAN, EQ, 03-May-2021, 16.40, 16.25, 16.35, 15.55, 16.05, 15.95, 15.95, 38201, 6.09, 278, 27745, 72.63
AISL, SM, 03-May-2021, 40.55, 38.60, 42.45, 38.60, 42.45, 42.45, 41.44, 21600, 8.95, 14, 0, 0.00
