SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
ABCAPITAL, EQ, 18-Jan-2021, 93.30, 93.60, 93.65, 87.75, 89.25, 89.65, 90.16, 3392927, 3058.99, 18289, 1162942, 34.28
ABFRL, EQ, 18-Jan-2021, 176.25, 176.00, 176.50, 169.25, 170.10, 170.15, 171.54, 1460667, 2505.64, 10358, 655534, 44.88
ABINFRA, SM, 18-Jan-2021, 8.50, 8.50, 8.50, 8.50, 8.50, 8.50, 8.50, 8000, 0.68, 2, 8000, 100.00
ABMINTLTD, BE, 18-Jan-2021, 24.50, 24.50, 24.50, 24.50, 24.50, 24.50, 24.50, 64, 0.02, 7, -, -
ABSLBANETF, EQ, 18-Jan-2021, 319.08, 317.95, 320.68, 311.95, 315.96, 315.96, 316.60, 46, 0.15, 18, 33, 71.74
ABSLNN50ET, EQ, 18-Jan-2021, 335.00, 345.05, 347.98, 323.01, 338.83, 336.07, 337.70, 68, 0.23, 31, 38, 55.88
ABSLRIF6RG, MF, 18-Jan-2021, 7.80, 8.12, 8.12, 8.12, 8.12, 8.12, 8.12, 10, 0.00, 1, 10, 100.00
ACC, EQ, 18-Jan-2021, 1740.10, 1738.00, 1746.35, 1670.25, 1701.30, 1701.50, 1696.61, 965219, 16376.01, 32488, 303329, 31.43
ACCELYA, EQ, 18-Jan-2021, 950.65, 945.35, 953.65, 932.50, 936.00, 936.80, 939.18, 3460, 32.50, 594, 1846, 53.35
ACCORD, SM, 18-Jan-2021, 24.20, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 2000, 0.46, 1, 2000, 100.00
ACCURACY, EQ, 18-Jan-2021, 38.40, 37.50, 40.00, 36.50, 37.60, 38.65, 37.68, 15010, 5.66, 97, 10181, 67.83
ACE, EQ, 18-Jan-2021, 131.85, 132.80, 133.10, 126.00, 128.00, 128.15, 128.70, 393181, 506.04, 5442, 241283, 61.37
ACRYSIL, EQ, 18-Jan-2021, 198.95, 198.95, 198.95, 189.05, 191.00, 191.90, 190.88, 42292, 80.73, 1429, 30751, 72.71
ADANIENT, EQ, 18-Jan-2021, 527.30, 528.00, 529.10, 502.05, 504.95, 507.85, 515.17, 5204588, 26812.32, 59387, 759027, 14.58
ADANIGREEN, EQ, 18-Jan-2021, 947.75, 945.00, 980.00, 920.10, 955.95, 949.75, 935.54, 1294049, 12106.30, 44831, 575109, 44.44
ADANIPORTS, EQ, 18-Jan-2021, 527.95, 531.00, 532.30, 503.80, 511.10, 515.50, 517.81, 6258367, 32406.69, 83239, 1429229, 22.84
ADANIPOWER, EQ, 18-Jan-2021, 54.10, 54.20, 54.90, 52.60, 52.90, 53.55, 53.91, 6751449, 3639.92, 18573, 4312274, 63.87
ADANITRANS, EQ, 18-Jan-2021, 432.85, 433.40, 433.40, 397.15, 405.80, 406.10, 413.12, 526937, 2176.88, 20564, 253436, 48.10
ADFFOODS, EQ, 18-Jan-2021, 608.70, 610.00, 610.00, 590.00, 593.00, 591.75, 594.32, 124785, 741.62, 1774, 102851, 82.42
ADHUNIKIND, BE, 18-Jan-2021, 25.10, 25.00, 25.25, 24.20, 24.45, 24.75, 24.66, 10543, 2.60, 102, -, -
ADL, BE, 18-Jan-2021, 27.70, 29.00, 29.00, 26.80, 28.95, 28.35, 28.03, 979, 0.27, 27, -, -
ADORWELD, EQ, 18-Jan-2021, 289.95, 285.60, 291.00, 275.40, 282.00, 282.45, 286.71, 17256, 49.47, 633, 10582, 61.32
ADROITINFO, BE, 18-Jan-2021, 11.60, 12.15, 12.15, 11.05, 11.05, 11.05, 11.23, 5961, 0.67, 20, -, -
ADSL, EQ, 18-Jan-2021, 40.95, 40.95, 40.95, 38.95, 38.95, 39.10, 39.28, 181048, 71.12, 859, 104240, 57.58
ADVANIHOTR, BE, 18-Jan-2021, 49.10, 49.00, 49.00, 47.30, 48.00, 48.45, 48.43, 5140, 2.49, 54, -, -
ADVENZYMES, EQ, 18-Jan-2021, 317.55, 317.00, 322.00, 312.40, 313.40, 315.10, 317.16, 132659, 420.74, 4731, 49639, 37.42
AEGISCHEM, EQ, 18-Jan-2021, 276.30, 275.00, 276.25, 268.60, 271.95, 270.95, 272.30, 304149, 828.19, 7857, 138726, 45.61
AFFLE, EQ, 18-Jan-2021, 3654.75, 3636.30, 3688.35, 3527.05, 3559.85, 3563.80, 3582.90, 62157, 2227.02, 15657, 35269, 56.74
AGARIND, EQ, 18-Jan-2021, 145.90, 148.00, 160.00, 134.30, 151.20, 153.85, 149.09, 119866, 178.70, 1937, 61102, 50.98
AGCNET, BE, 18-Jan-2021, 725.15, 715.35, 760.00, 715.35, 718.00, 723.55, 728.06, 2767, 20.15, 95, -, -
AGRITECH, BE, 18-Jan-2021, 37.30, 38.05, 38.20, 35.80, 37.65, 37.65, 36.95, 2109, 0.78, 48, -, -
AGROPHOS, EQ, 18-Jan-2021, 14.50, 14.85, 14.85, 13.80, 13.80, 13.80, 13.86, 113705, 15.76, 364, 105298, 92.61
AHLADA, SM, 18-Jan-2021, 70.00, 70.85, 73.50, 70.00, 73.50, 73.50, 72.66, 20000, 14.53, 16, 16000, 80.00
AHLEAST, EQ, 18-Jan-2021, 166.25, 167.95, 168.00, 164.00, 164.00, 164.00, 164.73, 3333, 5.49, 97, 2722, 81.67
AHLUCONT, EQ, 18-Jan-2021, 273.55, 274.80, 278.85, 265.40, 275.00, 277.70, 274.46, 118807, 326.08, 4234, 62334, 52.47
AHLWEST, EQ, 18-Jan-2021, 255.80, 268.00, 268.00, 250.00, 250.00, 252.10, 253.56, 2543, 6.45, 158, 1931, 75.93
AIAENG, EQ, 18-Jan-2021, 2099.90, 2110.00, 2131.00, 2050.00, 2052.00, 2061.20, 2075.98, 20368, 422.84, 4340, 8962, 44.00
AIRAN, EQ, 18-Jan-2021, 18.00, 18.00, 18.85, 17.40, 18.45, 18.45, 18.06, 59262, 10.70, 548, 34528, 58.26
AIROLAM, SM, 18-Jan-2021, 31.00, 30.15, 30.15, 30.10, 30.10, 30.10, 30.13, 6000, 1.81, 2, 3000, 50.00
AISL, SM, 18-Jan-2021, 23.55, 22.70, 22.70, 22.70, 22.70, 22.70, 22.70, 1200, 0.27, 1, 1200, 100.00
AJANTPHARM, EQ, 18-Jan-2021, 1748.35, 1748.00, 1774.00, 1700.00, 1741.00, 1742.90, 1743.36, 136038, 2371.63, 6966, 98503, 72.41
AJMERA, EQ, 18-Jan-2021, 133.25, 133.90, 133.90, 130.10, 131.70, 131.50, 131.85, 75079, 98.99, 2176, 21684, 28.88
AJOONI, SM, 18-Jan-2021, 33.45, 33.05, 33.05, 33.00, 33.00, 33.00, 33.03, 8000, 2.64, 2, 4000, 50.00
AKASH, EQ, 18-Jan-2021, 229.85, 232.40, 234.00, 225.05, 230.25, 231.40, 230.15, 11625, 26.75, 218, 10077, 86.68
AKG, SM, 18-Jan-2021, 84.70, 84.00, 84.90, 84.00, 84.80, 84.55, 84.50, 25600, 21.63, 4, 6400, 25.00
AKSHARCHEM, EQ, 18-Jan-2021, 265.05, 268.00, 268.50, 258.10, 262.55, 262.20, 262.07, 14571, 38.19, 858, 8686, 59.61
AKSHOPTFBR, EQ, 18-Jan-2021, 8.00, 8.00, 8.00, 7.30, 7.70, 7.65, 7.67, 341756, 26.22, 652, 211085, 61.76
AKZOINDIA, EQ, 18-Jan-2021, 2312.75, 2323.00, 2323.00, 2262.00, 2275.00, 2272.95, 2283.19, 7607, 173.68, 1952, 3543, 46.58
ALANKIT, EQ, 18-Jan-2021, 18.45, 18.70, 18.70, 17.80, 18.05, 17.95, 17.99, 2014763, 362.43, 1179, 713790, 35.43
ALBERTDAVD, EQ, 18-Jan-2021, 448.80, 445.60, 448.80, 441.45, 443.90, 443.60, 443.81, 9302, 41.28, 376, 6760, 72.67
ALCHEM, BZ, 18-Jan-2021, 4.95, 4.95, 5.15, 4.75, 5.15, 5.10, 5.05, 5999, 0.30, 35, -, -
ALEMBICLTD, EQ, 18-Jan-2021, 102.80, 103.40, 103.40, 98.65, 99.90, 99.90, 100.35, 359487, 360.74, 4912, 182758, 50.84
ALICON, EQ, 18-Jan-2021, 402.00, 402.05, 427.75, 402.05, 420.00, 421.65, 419.73, 22344, 93.78, 1474, 12552, 56.18
ALKALI, EQ, 18-Jan-2021, 62.50, 64.80, 65.90, 61.60, 62.80, 62.65, 63.96, 144395, 92.36, 1929, 77687, 53.80
ALKEM, EQ, 18-Jan-2021, 3104.70, 3080.00, 3114.70, 2988.70, 3035.30, 3047.55, 3045.37, 224661, 6841.75, 16199, 178290, 79.36
ALKYLAMINE, EQ, 18-Jan-2021, 4768.65, 4780.40, 4780.45, 4661.00, 4680.00, 4686.15, 4698.05, 24040, 1129.41, 6659, 11555, 48.07
ALLCARGO, EQ, 18-Jan-2021, 133.60, 133.60, 136.10, 131.65, 133.30, 133.45, 133.17, 533333, 710.22, 5065, 356883, 66.92
ALLSEC, EQ, 18-Jan-2021, 273.70, 277.60, 283.80, 271.10, 278.00, 278.55, 279.59, 12115, 33.87, 415, 8610, 71.07
ALMONDZ, EQ, 18-Jan-2021, 20.35, 19.60, 20.70, 19.60, 20.60, 20.50, 20.41, 17290, 3.53, 138, 12642, 73.12
ALOKINDS, EQ, 18-Jan-2021, 23.45, 24.20, 24.50, 23.40, 23.50, 23.70, 24.00, 17717869, 4251.93, 24734, 7198108, 40.63
ALPA, BE, 18-Jan-2021, 38.40, 39.00, 39.00, 36.60, 37.10, 37.15, 37.22, 17165, 6.39, 127, -, -
ALPHAGEO, BE, 18-Jan-2021, 198.75, 200.00, 203.00, 195.00, 195.20, 196.00, 197.32, 7414, 14.63, 173, -, -
ALPSINDUS, BE, 18-Jan-2021, 2.10, 2.20, 2.20, 2.10, 2.20, 2.20, 2.20, 85171, 1.87, 54, -, -
AMARAJABAT, EQ, 18-Jan-2021, 1006.75, 1000.00, 1002.80, 964.05, 967.00, 970.00, 980.45, 589435, 5779.11, 21867, 94641, 16.06
AMBER, EQ, 18-Jan-2021, 2605.60, 2613.00, 2615.00, 2530.00, 2545.00, 2543.10, 2556.68, 109122, 2789.90, 14917, 56512, 51.79
AMBIKCO, EQ, 18-Jan-2021, 1047.60, 1051.00, 1099.25, 1024.00, 1074.00, 1072.60, 1056.54, 32476, 343.12, 2935, 17477, 53.82
AMBUJACEM, EQ, 18-Jan-2021, 264.10, 264.10, 264.55, 248.00, 255.95, 256.05, 254.68, 7230336, 18414.28, 55758, 2473625, 34.21
AMDIND, EQ, 18-Jan-2021, 19.85, 19.90, 19.90, 18.85, 19.30, 18.95, 19.12, 22831, 4.37, 230, 12367, 54.17
AMJLAND, EQ, 18-Jan-2021, 26.55, 26.85, 26.95, 25.50, 26.15, 26.00, 25.91, 13843, 3.59, 147, 9362, 67.63
AMJUMBO, SM, 18-Jan-2021, 13.20, 13.10, 13.15, 13.10, 13.15, 13.15, 13.15, 136000, 17.88, 17, 136000, 100.00
AMRUTANJAN, EQ, 18-Jan-2021, 539.60, 538.00, 538.00, 522.00, 524.00, 525.10, 528.78, 37905, 200.43, 2530, 18187, 47.98
ANANTRAJ, EQ, 18-Jan-2021, 34.60, 34.60, 34.60, 32.90, 32.90, 33.00, 33.27, 1408156, 468.49, 4027, 774107, 54.97
ANDHRACEMT, EQ, 18-Jan-2021, 6.10, 6.20, 6.20, 5.95, 6.10, 6.00, 6.06, 137433, 8.32, 1416, 90690, 65.99
ANDHRAPAP, EQ, 18-Jan-2021, 219.05, 219.05, 223.70, 213.00, 213.00, 214.00, 215.89, 33632, 72.61, 711, 25105, 74.65
ANDHRSUGAR, EQ, 18-Jan-2021, 331.20, 326.35, 331.20, 318.00, 321.00, 321.75, 322.71, 48241, 155.68, 2162, 26984, 55.94
ANGELBRKG, EQ, 18-Jan-2021, 349.10, 351.80, 353.00, 345.75, 346.00, 346.00, 348.06, 98225, 341.89, 3921, 52901, 53.86
ANIKINDS, BE, 18-Jan-2021, 16.30, 16.75, 16.80, 15.55, 16.55, 16.00, 16.41, 5653, 0.93, 57, -, -
ANSALAPI, BE, 18-Jan-2021, 9.95, 9.70, 10.10, 9.50, 9.90, 9.85, 9.83, 232107, 22.82, 292, -, -
ANSALHSG, EQ, 18-Jan-2021, 7.15, 7.10, 7.20, 6.80, 6.85, 6.85, 6.99, 69353, 4.85, 207, 58813, 84.80
ANUP, EQ, 18-Jan-2021, 726.10, 718.10, 780.00, 707.20, 761.85, 762.95, 748.27, 71409, 534.33, 4344, 30023, 42.04
APARINDS, EQ, 18-Jan-2021, 384.20, 384.95, 385.00, 368.05, 372.00, 370.60, 376.13, 61556, 231.53, 2689, 33829, 54.96
APCL, EQ, 18-Jan-2021, 220.65, 220.05, 225.05, 215.00, 215.10, 216.55, 219.32, 92415, 202.69, 1388, 62144, 67.24
APCOTEXIND, EQ, 18-Jan-2021, 176.35, 176.80, 179.00, 171.35, 172.20, 173.85, 175.20, 211425, 370.41, 4759, 109274, 51.68
APEX, EQ, 18-Jan-2021, 297.60, 301.90, 302.00, 294.95, 298.90, 297.95, 299.19, 99147, 296.63, 2399, 51795, 52.24
APLAPOLLO, EQ, 18-Jan-2021, 945.55, 954.00, 954.00, 924.10, 927.00, 926.00, 928.50, 518546, 4814.71, 10583, 432195, 83.35
APLLTD, EQ, 18-Jan-2021, 1088.20, 1090.00, 1096.95, 1049.00, 1068.50, 1069.15, 1066.15, 239655, 2555.09, 11317, 144128, 60.14
APOLLO, EQ, 18-Jan-2021, 140.25, 140.35, 141.40, 132.20, 134.35, 134.15, 135.04, 162005, 218.77, 4071, 81152, 50.09
APOLLOHOSP, EQ, 18-Jan-2021, 2592.35, 2599.50, 2630.85, 2547.05, 2597.05, 2609.25, 2598.24, 1572820, 40865.69, 55368, 284992, 18.12
APOLLOPIPE, EQ, 18-Jan-2021, 735.55, 751.10, 763.90, 727.15, 731.80, 733.05, 745.07, 195918, 1459.73, 11710, 102072, 52.10
APOLLOTYRE, EQ, 18-Jan-2021, 183.30, 183.90, 183.90, 174.50, 177.40, 179.20, 178.96, 10544836, 18870.82, 54360, 1400225, 13.28
APOLSINHOT, EQ, 18-Jan-2021, 573.55, 591.00, 591.00, 555.05, 581.50, 577.85, 576.77, 554, 3.20, 110, 272, 49.10
APTECHT, EQ, 18-Jan-2021, 167.20, 168.70, 191.80, 167.55, 172.75, 174.60, 179.65, 4029470, 7238.94, 70015, 804293, 19.96
ARCHIDPLY, BE, 18-Jan-2021, 36.65, 37.40, 37.45, 35.90, 36.70, 36.25, 36.36, 19913, 7.24, 188, -, -
ARCHIES, EQ, 18-Jan-2021, 13.70, 13.70, 13.90, 13.35, 13.50, 13.50, 13.54, 42776, 5.79, 239, 35569, 83.15
ARCOTECH, BZ, 18-Jan-2021, 2.70, 2.75, 2.75, 2.60, 2.60, 2.65, 2.65, 29200, 0.77, 99, -, -
ARENTERP, EQ, 18-Jan-2021, 12.30, 11.85, 12.20, 11.70, 11.70, 11.70, 11.79, 1335, 0.16, 16, 1276, 95.58
ARIES, EQ, 18-Jan-2021, 101.75, 101.75, 103.00, 97.20, 97.25, 98.85, 99.97, 90884, 90.85, 1923, 42066, 46.29
ARIHANT, EQ, 18-Jan-2021, 26.20, 26.20, 26.80, 23.60, 25.80, 26.00, 24.81, 25169, 6.24, 308, 16232, 64.49
ARIHANTSUP, EQ, 18-Jan-2021, 42.45, 43.75, 43.75, 40.50, 41.35, 40.70, 40.98, 17072, 7.00, 171, 13233, 77.51
ARMANFIN, EQ, 18-Jan-2021, 700.45, 700.15, 700.45, 685.00, 698.50, 692.25, 692.66, 12619, 87.41, 578, 8385, 66.45
AROGRANITE, EQ, 18-Jan-2021, 53.55, 54.50, 54.50, 51.00, 51.00, 51.25, 51.82, 39274, 20.35, 645, 23234, 59.16
ARROWGREEN, EQ, 18-Jan-2021, 66.05, 62.55, 66.60, 61.70, 62.50, 62.60, 63.10, 6894, 4.35, 199, 4701, 68.19
ARSHIYA, EQ, 18-Jan-2021, 26.95, 25.65, 26.95, 25.65, 25.80, 25.85, 25.77, 89551, 23.08, 280, 82467, 92.09
ARSSINFRA, EQ, 18-Jan-2021, 24.65, 24.40, 25.30, 23.75, 23.75, 23.90, 24.17, 29153, 7.05, 190, 20986, 71.99
ARTEMISMED, BE, 18-Jan-2021, 235.35, 237.00, 237.00, 227.05, 231.00, 232.10, 233.74, 779, 1.82, 18, -, -
ARVIND, EQ, 18-Jan-2021, 53.00, 53.00, 54.00, 51.45, 51.70, 52.00, 52.21, 1649664, 861.33, 10992, 429725, 26.05
ARVINDFASN, EQ, 18-Jan-2021, 162.35, 165.60, 165.75, 154.05, 156.00, 156.50, 158.03, 360736, 570.06, 7866, 155902, 43.22
ARVSMART, EQ, 18-Jan-2021, 109.30, 110.90, 110.95, 106.00, 106.45, 106.55, 107.84, 56074, 60.47, 1140, 30148, 53.76
ASAHIINDIA, EQ, 18-Jan-2021, 268.30, 269.65, 271.00, 262.00, 263.20, 263.30, 264.30, 40507, 107.06, 1202, 20396, 50.35
ASAHISONG, EQ, 18-Jan-2021, 232.60, 233.15, 235.00, 226.10, 227.00, 226.60, 228.20, 14627, 33.38, 685, 10655, 72.84
ASAL, EQ, 18-Jan-2021, 37.10, 38.95, 38.95, 38.95, 38.95, 38.95, 38.95, 11979, 4.67, 48, 11979, 100.00
ASALCBR, EQ, 18-Jan-2021, 326.05, 326.10, 329.90, 315.65, 320.50, 318.35, 319.70, 61906, 197.91, 2038, 41652, 67.28
ASHAPURMIN, EQ, 18-Jan-2021, 114.95, 114.95, 120.65, 109.50, 118.40, 119.25, 118.07, 370854, 437.87, 4868, 182466, 49.20
ASHIANA, EQ, 18-Jan-2021, 97.85, 98.00, 98.40, 93.10, 93.20, 93.55, 95.10, 161822, 153.89, 2373, 97824, 60.45
ASHIMASYN, BE, 18-Jan-2021, 12.90, 13.00, 13.50, 12.90, 13.15, 13.15, 13.06, 104628, 13.66, 145, -, -
ASHOKA, EQ, 18-Jan-2021, 93.85, 94.00, 94.00, 90.50, 91.10, 91.15, 91.88, 703549, 646.45, 6248, 309181, 43.95
ASHOKLEY, EQ, 18-Jan-2021, 119.60, 119.00, 119.25, 112.65, 113.90, 114.30, 114.67, 36635455, 42008.26, 123598, 9498084, 25.93
ASIANHOTNR, EQ, 18-Jan-2021, 74.40, 76.95, 76.95, 68.05, 70.60, 70.95, 71.02, 32860, 23.34, 432, 26293, 80.02
ASIANPAINT, EQ, 18-Jan-2021, 2590.90, 2592.00, 2619.85, 2555.40, 2584.25, 2588.20, 2580.10, 2395168, 61797.77, 102029, 1097346, 45.81
ASIANTILES, EQ, 18-Jan-2021, 295.15, 295.15, 299.40, 284.65, 290.25, 291.45, 292.02, 123546, 360.77, 4681, 29875, 24.18
ASPINWALL, EQ, 18-Jan-2021, 174.45, 175.60, 179.00, 168.00, 170.25, 170.70, 173.60, 6343, 11.01, 163, 3474, 54.77
ASTEC, EQ, 18-Jan-2021, 1252.30, 1257.80, 1257.80, 1204.80, 1236.05, 1235.95, 1227.61, 38140, 468.21, 3645, 20136, 52.79
ASTERDM, EQ, 18-Jan-2021, 162.55, 162.00, 165.60, 158.95, 160.35, 159.80, 161.78, 162960, 263.63, 6581, 90451, 55.51
ASTRAL, EQ, 18-Jan-2021, 1694.55, 1670.00, 1679.95, 1608.00, 1614.50, 1612.95, 1623.80, 197863, 3212.90, 22805, 104483, 52.81
ASTRAMICRO, EQ, 18-Jan-2021, 128.35, 130.00, 130.85, 122.55, 123.75, 124.20, 125.61, 341955, 429.53, 3469, 160911, 47.06
ASTRAZEN, EQ, 18-Jan-2021, 4217.60, 4205.00, 4205.00, 3990.00, 4000.00, 4025.85, 4081.72, 92296, 3767.27, 15303, 37970, 41.14
ASTRON, EQ, 18-Jan-2021, 50.30, 50.30, 52.20, 48.10, 48.80, 48.60, 49.19, 30097, 14.81, 395, 21376, 71.02
ATFL, EQ, 18-Jan-2021, 821.70, 821.70, 825.75, 789.00, 798.20, 803.30, 801.72, 15684, 125.74, 1588, 8024, 51.16
ATGL, EQ, 18-Jan-2021, 359.95, 362.00, 362.10, 341.00, 346.80, 352.25, 349.98, 956310, 3346.86, 14198, 612127, 64.01
ATLANTA, EQ, 18-Jan-2021, 9.25, 9.45, 9.50, 8.90, 8.90, 8.90, 9.01, 35725, 3.22, 158, 27024, 75.64
ATUL, EQ, 18-Jan-2021, 6589.00, 6589.00, 6639.65, 6551.00, 6573.00, 6579.60, 6598.95, 27349, 1804.75, 4135, 18144, 66.34
ATULAUTO, EQ, 18-Jan-2021, 186.10, 187.05, 187.05, 182.50, 183.50, 183.65, 184.44, 62267, 114.85, 1572, 35845, 57.57
AUBANK, EQ, 18-Jan-2021, 920.25, 921.00, 923.95, 880.00, 882.25, 889.35, 909.01, 1839699, 16722.98, 44107, 1522450, 82.76
AURIONPRO, EQ, 18-Jan-2021, 78.65, 80.00, 80.90, 71.90, 73.15, 74.15, 75.21, 40597, 30.53, 813, 27908, 68.74
AUROPHARMA, EQ, 18-Jan-2021, 936.00, 933.80, 937.90, 900.50, 910.35, 917.30, 917.62, 2669315, 24494.04, 50437, 715198, 26.79
AUSOMENT, EQ, 18-Jan-2021, 50.55, 52.50, 52.50, 48.40, 48.75, 49.40, 50.15, 7281, 3.65, 120, 5882, 80.79
AUTOAXLES, EQ, 18-Jan-2021, 1044.90, 1031.00, 1045.40, 995.00, 1000.00, 1005.70, 1013.99, 11530, 116.91, 1717, 5740, 49.78
AUTOIND, EQ, 18-Jan-2021, 34.40, 35.20, 35.25, 32.75, 33.00, 32.95, 33.32, 41025, 13.67, 229, 31913, 77.79
AUTOLITIND, EQ, 18-Jan-2021, 36.10, 36.85, 37.80, 35.10, 36.00, 36.25, 36.27, 48799, 17.70, 647, 24065, 49.31
AVADHSUGAR, EQ, 18-Jan-2021, 216.15, 217.00, 217.50, 208.10, 209.50, 209.70, 211.57, 42428, 89.77, 1220, 19627, 46.26
AVANTIFEED, EQ, 18-Jan-2021, 516.20, 515.95, 516.75, 502.20, 504.50, 505.05, 508.84, 211572, 1076.56, 12564, 84237, 39.81
AVTNPL, EQ, 18-Jan-2021, 47.05, 47.00, 48.35, 46.05, 46.60, 46.90, 46.75, 103839, 48.55, 915, 55071, 53.03
AWHCL, EQ, 18-Jan-2021, 361.90, 362.00, 364.90, 345.10, 346.00, 347.85, 352.43, 225062, 793.19, 10517, 122948, 54.63
AXISBANK, EQ, 18-Jan-2021, 674.85, 674.45, 675.00, 651.15, 652.00, 657.00, 665.06, 13460603, 89520.81, 171985, 4677641, 34.75
AXISBNKETF, EQ, 18-Jan-2021, 320.41, 321.57, 321.73, 315.94, 315.94, 315.94, 317.37, 5022, 15.94, 60, 4027, 80.19
AXISCADES, EQ, 18-Jan-2021, 54.90, 54.75, 55.30, 53.00, 53.00, 53.30, 53.64, 49561, 26.59, 463, 30484, 61.51
AXISGOLD, EQ, 18-Jan-2021, 43.04, 43.04, 43.04, 42.60, 42.62, 42.63, 42.78, 118919, 50.87, 1552, 106169, 89.28
AXISNIFTY, EQ, 18-Jan-2021, 149.52, 149.30, 149.30, 147.31, 147.73, 147.77, 148.03, 11693, 17.31, 181, 7916, 67.70
AYMSYNTEX, BE, 18-Jan-2021, 43.60, 43.60, 43.60, 41.45, 42.60, 42.60, 41.69, 9771, 4.07, 49, -, -
BAFNAPH, BE, 18-Jan-2021, 143.70, 148.00, 148.00, 136.55, 138.00, 139.20, 138.08, 4404, 6.08, 98, -, -
