SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 16-Oct-2020, 27.60, 28.75, 30.00, 28.00, 28.20, 28.10, 28.98, 197828, 57.33, 1305, 70229, 35.50
21STCENMGM, EQ, 16-Oct-2020, 9.70, 9.60, 9.70, 9.55, 9.55, 9.55, 9.58, 900, 0.09, 11, 500, 55.56
3IINFOTECH, EQ, 16-Oct-2020, 3.20, 3.20, 3.25, 3.10, 3.15, 3.15, 3.13, 1732904, 54.31, 1911, 1026716, 59.25
3MINDIA, EQ, 16-Oct-2020, 18704.90, 18945.00, 18945.00, 18501.60, 18750.00, 18695.90, 18671.98, 4077, 761.26, 1665, 2948, 72.31
3PLAND, EQ, 16-Oct-2020, 6.35, 6.65, 6.65, 6.10, 6.60, 6.60, 6.20, 613, 0.04, 11, 562, 91.68
5PAISA, BE, 16-Oct-2020, 356.60, 356.60, 360.00, 340.00, 348.00, 344.05, 342.76, 9351, 32.05, 192, -, -
63MOONS, EQ, 16-Oct-2020, 73.10, 73.50, 73.70, 72.00, 72.10, 72.35, 72.61, 22212, 16.13, 411, 14143, 63.67
68GS2060, GS, 16-Oct-2020, 104.00, 105.00, 105.00, 105.00, 105.00, 105.00, 105.00, 1, 0.00, 1, 1, 100.00
716GS2050, GS, 16-Oct-2020, 110.24, 110.00, 112.00, 108.00, 108.00, 108.15, 108.89, 53, 0.06, 4, 53, 100.00
762GS2039, GS, 16-Oct-2020, 118.60, 124.49, 124.49, 124.49, 124.49, 124.49, 124.49, 50, 0.06, 1, 50, 100.00
772GS2049, GS, 16-Oct-2020, 118.00, 117.00, 117.00, 117.00, 117.00, 117.00, 117.00, 10, 0.01, 2, 10, 100.00
8KMILES, BE, 16-Oct-2020, 92.95, 97.55, 97.55, 97.55, 97.55, 97.55, 97.55, 18477, 18.02, 172, -, -
A2ZINFRA, EQ, 16-Oct-2020, 3.80, 3.65, 3.80, 3.65, 3.65, 3.65, 3.66, 551060, 20.18, 395, 373516, 67.78
AAATECH, ST, 16-Oct-2020, 43.30, 43.20, 44.00, 42.80, 43.80, 43.70, 43.33, 153000, 66.29, 24, 135000, 88.24
AAKASH, EQ, 16-Oct-2020, 53.10, 53.05, 53.10, 51.70, 52.70, 52.70, 52.48, 38640, 20.28, 333, 22501, 58.23
AARON, SM, 16-Oct-2020, 29.00, 27.60, 27.60, 27.60, 27.60, 27.60, 27.60, 6300, 1.74, 1, 6300, 100.00
AARTIDRUGS, EQ, 16-Oct-2020, 798.65, 809.55, 809.55, 770.00, 792.00, 790.30, 786.20, 582617, 4580.54, 29365, 235439, 40.41
AARTIIND, EQ, 16-Oct-2020, 976.20, 984.75, 1001.50, 966.45, 998.50, 998.75, 986.42, 183889, 1813.92, 9971, 102772, 55.89
AARTISURF, BE, 16-Oct-2020, 529.40, 540.00, 540.00, 521.25, 532.00, 528.85, 526.80, 11878, 62.57, 1232, -, -
AARVEEDEN, EQ, 16-Oct-2020, 10.95, 10.50, 10.85, 10.35, 10.50, 10.40, 10.48, 4083, 0.43, 45, 3630, 88.91
AARVI, EQ, 16-Oct-2020, 37.95, 37.95, 40.00, 37.90, 40.00, 38.60, 38.12, 1903, 0.73, 15, 1901, 99.89
AAVAS, EQ, 16-Oct-2020, 1438.25, 1421.30, 1496.00, 1421.30, 1478.00, 1479.65, 1456.91, 22911, 333.79, 1884, 17120, 74.72
ABAN, EQ, 16-Oct-2020, 22.80, 22.80, 23.45, 22.80, 22.90, 23.00, 23.09, 20722, 4.79, 280, 14736, 71.11
ABB, EQ, 16-Oct-2020, 858.55, 855.10, 867.00, 850.70, 862.00, 863.80, 857.72, 32896, 282.16, 2671, 14007, 42.58
ABBOTINDIA, EQ, 16-Oct-2020, 15957.45, 15970.00, 16180.80, 15902.10, 15965.05, 16031.45, 16071.87, 4671, 750.72, 1860, 2671, 57.18
ABCAPITAL, EQ, 16-Oct-2020, 60.80, 60.05, 61.50, 59.85, 60.55, 60.55, 60.62, 836061, 506.79, 5198, 271918, 32.52
ABFRL, EQ, 16-Oct-2020, 132.20, 133.00, 138.00, 132.00, 137.30, 137.40, 135.99, 3574071, 4860.43, 28338, 2416664, 67.62
ABFRLPP, E1, 16-Oct-2020, 73.55, 76.05, 79.90, 75.80, 78.00, 78.30, 77.52, 135357, 104.93, 915, 95818, 70.79
ABMINTLTD, BE, 16-Oct-2020, 24.75, 25.95, 25.95, 25.95, 25.95, 25.95, 25.95, 50, 0.01, 2, -, -
ABSLBANETF, EQ, 16-Oct-2020, 229.26, 223.45, 228.53, 222.72, 228.00, 222.85, 223.41, 372, 0.83, 13, 200, 53.76
ABSLNN50ET, EQ, 16-Oct-2020, 286.01, 268.05, 289.99, 268.05, 287.00, 283.94, 281.97, 1529, 4.31, 44, 31, 2.03
ACC, EQ, 16-Oct-2020, 1522.40, 1520.00, 1566.00, 1512.40, 1562.50, 1561.15, 1540.24, 1364130, 21010.84, 39936, 147018, 10.78
ACCELYA, EQ, 16-Oct-2020, 997.30, 1002.25, 1030.00, 1002.25, 1025.00, 1023.90, 1020.07, 7942, 81.01, 656, 3157, 39.75
ACE, EQ, 16-Oct-2020, 68.85, 68.10, 69.95, 68.00, 68.50, 68.50, 68.74, 116239, 79.90, 1915, 36473, 31.38
ADANIENT, EQ, 16-Oct-2020, 307.10, 309.25, 313.95, 305.35, 307.80, 307.00, 309.67, 1871538, 5795.63, 24631, 301135, 16.09
ADANIGAS, EQ, 16-Oct-2020, 181.45, 182.55, 185.95, 181.10, 184.40, 184.65, 183.64, 618610, 1136.01, 9172, 189727, 30.67
ADANIGREEN, EQ, 16-Oct-2020, 704.25, 710.00, 718.95, 700.00, 705.00, 705.35, 707.08, 277648, 1963.19, 14263, 104361, 37.59
ADANIPORTS, EQ, 16-Oct-2020, 342.80, 344.35, 354.75, 341.95, 352.00, 349.95, 346.89, 2635081, 9140.84, 32443, 950108, 36.06
ADANIPOWER, EQ, 16-Oct-2020, 36.10, 36.20, 36.35, 35.90, 36.00, 36.00, 36.05, 440489, 158.79, 1650, 191882, 43.56
ADANITRANS, EQ, 16-Oct-2020, 288.10, 289.25, 292.70, 285.85, 291.00, 290.35, 289.69, 213792, 619.32, 6067, 124480, 58.22
ADFFOODS, EQ, 16-Oct-2020, 401.30, 408.70, 416.00, 400.05, 413.80, 413.45, 409.62, 36518, 149.59, 1277, 18392, 50.36
ADHUNIKIND, EQ, 16-Oct-2020, 18.20, 18.50, 18.50, 17.25, 18.00, 17.70, 17.70, 14682, 2.60, 124, 8469, 57.68
ADL, BE, 16-Oct-2020, 21.10, 20.35, 20.55, 20.35, 20.45, 20.45, 20.46, 438, 0.09, 5, -, -
ADORWELD, EQ, 16-Oct-2020, 242.85, 245.65, 246.80, 242.05, 242.05, 242.55, 243.58, 4256, 10.37, 291, 2639, 62.01
ADROITINFO, EQ, 16-Oct-2020, 7.90, 8.25, 8.25, 8.25, 8.25, 8.25, 8.25, 2312, 0.19, 28, 2311, 99.96
ADSL, EQ, 16-Oct-2020, 23.00, 23.20, 23.60, 22.70, 23.50, 23.25, 23.14, 146216, 33.83, 1092, 23871, 16.33
ADVANIHOTR, EQ, 16-Oct-2020, 40.90, 41.75, 42.00, 40.30, 40.50, 40.95, 41.38, 1694, 0.70, 61, 1073, 63.34
ADVENZYMES, EQ, 16-Oct-2020, 328.15, 332.00, 338.00, 315.10, 327.05, 329.40, 329.20, 367841, 1210.94, 11968, 97393, 26.48
AEGISCHEM, EQ, 16-Oct-2020, 208.10, 207.90, 214.45, 207.90, 213.60, 212.40, 211.86, 110066, 233.18, 9282, 51411, 46.71
AFFLE, EQ, 16-Oct-2020, 2672.95, 2680.00, 2730.00, 2595.00, 2675.00, 2669.45, 2643.42, 27948, 738.78, 5643, 14885, 53.26
AGARIND, EQ, 16-Oct-2020, 85.15, 86.95, 87.75, 85.10, 87.75, 87.15, 87.01, 2886, 2.51, 75, 2101, 72.80
AGCNET, EQ, 16-Oct-2020, 372.45, 372.60, 407.35, 328.05, 397.50, 394.30, 387.24, 22482, 87.06, 889, 15484, 68.87
AGRITECH, EQ, 16-Oct-2020, 27.95, 27.75, 27.80, 27.05, 27.80, 27.30, 27.43, 2932, 0.80, 60, 1838, 62.69
AGROPHOS, EQ, 16-Oct-2020, 8.95, 9.00, 9.00, 8.65, 8.75, 8.75, 8.81, 16359, 1.44, 71, 14941, 91.33
AHLEAST, EQ, 16-Oct-2020, 133.95, 135.00, 135.30, 133.95, 135.00, 135.05, 134.98, 1196, 1.61, 41, 1132, 94.65
AHLUCONT, EQ, 16-Oct-2020, 223.30, 226.00, 226.05, 219.50, 222.90, 222.65, 222.04, 11774, 26.14, 628, 7524, 63.90
