SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 30-Sep-2020, 28.60, 29.40, 29.40, 27.95, 28.40, 28.25, 28.46, 19378, 5.51, 353, 10046, 51.84
21STCENMGM, EQ, 30-Sep-2020, 10.05, 10.05, 10.25, 9.85, 9.85, 9.90, 9.97, 3529, 0.35, 25, 3489, 98.87
3IINFOTECH, EQ, 30-Sep-2020, 3.15, 3.25, 3.30, 3.25, 3.30, 3.30, 3.29, 1087691, 35.76, 322, 1069145, 98.29
3MINDIA, EQ, 30-Sep-2020, 18399.70, 18401.95, 18426.00, 18190.05, 18300.00, 18307.15, 18283.34, 3818, 698.06, 2827, 2610, 68.36
5PAISA, BE, 30-Sep-2020, 347.75, 355.00, 356.00, 339.05, 349.90, 347.10, 348.00, 2994, 10.42, 87, -, -
63MOONS, EQ, 30-Sep-2020, 68.65, 68.75, 69.40, 68.10, 68.60, 68.35, 68.68, 11523, 7.91, 387, 6419, 55.71
716GS2050, GS, 30-Sep-2020, 112.00, 111.00, 114.00, 110.00, 110.00, 110.00, 112.00, 320, 0.36, 5, 320, 100.00
719GS2060, GS, 30-Sep-2020, 113.75, 114.75, 114.75, 112.95, 112.95, 112.95, 113.72, 470, 0.53, 3, 470, 100.00
8KMILES, BE, 30-Sep-2020, 54.50, 57.20, 57.20, 57.20, 57.20, 57.20, 57.20, 7162, 4.10, 60, -, -
A2ZINFRA, EQ, 30-Sep-2020, 4.10, 4.05, 4.10, 4.00, 4.00, 4.05, 4.04, 170187, 6.88, 167, 115343, 67.77
AAKASH, EQ, 30-Sep-2020, 50.55, 51.00, 53.00, 48.35, 51.80, 51.80, 51.29, 491, 0.25, 21, 488, 99.39
AARON, SM, 30-Sep-2020, 28.25, 30.40, 30.40, 30.40, 30.40, 30.40, 30.40, 6300, 1.92, 1, 6300, 100.00
AARTIDRUGS, EQ, 30-Sep-2020, 2938.40, 771.30, 771.30, 745.75, 771.30, 771.30, 764.86, 327203, 2502.64, 10179, 188403, 57.58
AARTIIND, EQ, 30-Sep-2020, 1014.40, 1019.70, 1024.00, 1008.00, 1014.00, 1014.95, 1017.06, 131989, 1342.40, 10140, 60694, 45.98
AARTISURF, BE, 30-Sep-2020, 475.95, 477.00, 499.70, 458.00, 499.70, 499.70, 470.21, 35068, 164.89, 944, -, -
AARVEEDEN, EQ, 30-Sep-2020, 10.95, 10.75, 11.00, 10.70, 11.00, 11.00, 10.83, 3693, 0.40, 16, 3669, 99.35
AARVI, EQ, 30-Sep-2020, 38.50, 40.30, 40.40, 36.65, 40.40, 40.15, 40.00, 1970, 0.79, 31, 1712, 86.90
AAVAS, EQ, 30-Sep-2020, 1402.15, 1371.05, 1448.45, 1371.05, 1440.00, 1434.55, 1427.73, 43587, 622.31, 5591, 24945, 57.23
ABAN, EQ, 30-Sep-2020, 24.00, 23.90, 24.45, 23.60, 23.60, 23.70, 23.98, 29981, 7.19, 302, 23456, 78.24
ABB, EQ, 30-Sep-2020, 854.95, 861.30, 864.85, 855.05, 863.35, 859.50, 860.06, 340893, 2931.90, 4650, 294028, 86.25
ABBOTINDIA, EQ, 30-Sep-2020, 16402.00, 16365.00, 16500.00, 16235.35, 16498.00, 16486.95, 16444.31, 6371, 1047.67, 3660, 3000, 47.09
ABCAPITAL, EQ, 30-Sep-2020, 63.15, 63.35, 63.45, 62.00, 62.20, 62.20, 62.58, 1113848, 697.07, 6028, 319367, 28.67
ABFRL, EQ, 30-Sep-2020, 132.55, 133.75, 136.85, 132.05, 133.40, 133.60, 134.09, 1549199, 2077.29, 23257, 574896, 37.11
ABFRLPP, E1, 30-Sep-2020, 72.50, 73.00, 76.80, 73.00, 74.75, 74.70, 75.01, 88120, 66.10, 781, 71217, 80.82
ABMINTLTD, BE, 30-Sep-2020, 17.85, 17.00, 17.00, 17.00, 17.00, 17.00, 17.00, 671, 0.11, 15, -, -
ABSLBANETF, EQ, 30-Sep-2020, 210.17, 210.17, 215.50, 210.10, 210.10, 213.25, 213.15, 73, 0.16, 27, 60, 82.19
ABSLNN50ET, EQ, 30-Sep-2020, 287.49, 280.00, 288.49, 280.00, 288.49, 288.49, 285.64, 15, 0.04, 7, 10, 66.67
ABSLRIF6RG, MF, 30-Sep-2020, 6.00, 6.21, 6.21, 6.21, 6.21, 6.21, 6.21, 1873, 0.12, 1, 1873, 100.00
ACC, EQ, 30-Sep-2020, 1379.15, 1385.10, 1402.00, 1372.90, 1398.50, 1393.45, 1388.84, 608847, 8455.93, 21603, 117856, 19.36
ACCELYA, EQ, 30-Sep-2020, 1032.65, 1030.65, 1034.40, 1030.65, 1032.95, 1033.05, 1032.76, 4204, 43.42, 244, 3336, 79.35
ACCORD, SM, 30-Sep-2020, 26.30, 27.00, 27.00, 27.00, 27.00, 27.00, 27.00, 14000, 3.78, 1, 14000, 100.00
ACCURACY, SM, 30-Sep-2020, 37.30, 37.60, 37.60, 36.50, 36.50, 36.50, 37.20, 4800, 1.79, 3, 1600, 33.33
ACE, EQ, 30-Sep-2020, 68.05, 68.30, 68.30, 66.60, 67.40, 67.05, 67.26, 102901, 69.21, 942, 61317, 59.59
ADANIENT, EQ, 30-Sep-2020, 297.90, 300.00, 304.70, 295.10, 295.70, 297.10, 298.58, 5618024, 16774.20, 44732, 559275, 9.96
ADANIGAS, EQ, 30-Sep-2020, 191.35, 193.40, 193.45, 187.85, 189.35, 189.20, 190.29, 796465, 1515.60, 8847, 230120, 28.89
ADANIGREEN, EQ, 30-Sep-2020, 714.10, 749.80, 749.80, 700.00, 738.45, 737.60, 738.80, 2411057, 17812.98, 63351, 1122985, 46.58
ADANIPORTS, EQ, 30-Sep-2020, 341.00, 340.55, 346.55, 330.00, 344.40, 341.75, 338.41, 2757175, 9330.57, 34225, 434674, 15.77
ADANIPOWER, EQ, 30-Sep-2020, 37.25, 37.25, 37.30, 36.80, 36.95, 36.90, 36.95, 749487, 276.94, 2242, 381247, 50.87
ADANITRANS, EQ, 30-Sep-2020, 249.15, 249.50, 250.80, 240.00, 241.00, 241.80, 244.20, 240221, 586.61, 8019, 101033, 42.06
ADFFOODS, EQ, 30-Sep-2020, 420.90, 424.00, 427.05, 408.50, 419.00, 417.65, 416.66, 50510, 210.46, 1890, 22378, 44.30
ADHUNIKIND, EQ, 30-Sep-2020, 19.25, 19.65, 19.65, 18.75, 19.30, 19.25, 19.13, 1636, 0.31, 40, 822, 50.24
ADORWELD, EQ, 30-Sep-2020, 247.15, 248.05, 249.65, 244.10, 244.15, 244.90, 247.03, 6932, 17.12, 382, 4610, 66.50
ADROITINFO, EQ, 30-Sep-2020, 4.90, 5.00, 5.10, 4.90, 5.00, 5.00, 5.01, 3281, 0.16, 30, 3247, 98.96
ADSL, EQ, 30-Sep-2020, 22.25, 22.25, 22.80, 22.15, 22.65, 22.30, 22.52, 275684, 62.09, 913, 24696, 8.96
ADVANIHOTR, EQ, 30-Sep-2020, 42.75, 42.55, 43.40, 41.90, 42.90, 42.95, 42.97, 1454, 0.62, 38, 990, 68.09
ADVENZYMES, EQ, 30-Sep-2020, 293.95, 295.00, 339.00, 292.00, 329.00, 330.30, 324.49, 3692610, 11981.97, 64861, 789565, 21.38
AEGISCHEM, EQ, 30-Sep-2020, 237.20, 236.00, 239.00, 227.40, 228.30, 228.85, 232.44, 99952, 232.33, 4642, 52569, 52.59
AFFLE, EQ, 30-Sep-2020, 2954.90, 2950.00, 2964.95, 2855.00, 2860.00, 2875.05, 2903.20, 35118, 1019.55, 6023, 26862, 76.49
AGARIND, EQ, 30-Sep-2020, 93.05, 95.95, 95.95, 92.00, 95.00, 94.95, 94.63, 11057, 10.46, 136, 9231, 83.49
AGCNET, EQ, 30-Sep-2020, 347.45, 331.05, 357.00, 331.00, 350.00, 349.50, 350.13, 20284, 71.02, 344, 10582, 52.17
AGRITECH, EQ, 30-Sep-2020, 29.45, 29.20, 30.10, 29.15, 29.50, 29.45, 29.61, 4515, 1.34, 88, 3438, 76.15
AGROPHOS, EQ, 30-Sep-2020, 9.45, 9.45, 9.75, 9.05, 9.15, 9.15, 9.20, 21307, 1.96, 107, 17712, 83.13
AHLADA, SM, 30-Sep-2020, 41.25, 41.55, 43.50, 41.00, 43.50, 41.85, 41.82, 11000, 4.60, 9, 10000, 90.91
AHLEAST, EQ, 30-Sep-2020, 144.60, 141.90, 148.95, 141.90, 145.65, 145.00, 146.28, 461, 0.67, 37, 297, 64.43
AHLUCONT, EQ, 30-Sep-2020, 240.25, 240.25, 241.30, 234.00, 235.50, 234.35, 236.13, 14349, 33.88, 732, 7386, 51.47
AHLWEST, EQ, 30-Sep-2020, 262.65, 276.95, 284.85, 263.65, 272.00, 271.35, 273.62, 419, 1.15, 68, 71, 16.95
AIAENG, EQ, 30-Sep-2020, 1762.70, 1762.00, 1859.00, 1742.10, 1841.35, 1848.55, 1810.36, 48014, 869.23, 6604, 24006, 50.00
AIONJSW, EQ, 30-Sep-2020, 17.50, 18.00, 18.00, 17.30, 17.80, 17.80, 17.89, 82398, 14.74, 220, 61491, 74.63
AIRAN, EQ, 30-Sep-2020, 12.00, 12.10, 12.60, 11.75, 12.60, 12.45, 12.44, 55477, 6.90, 206, 41429, 74.68
AJANTPHARM, EQ, 30-Sep-2020, 1592.25, 1593.45, 1622.95, 1565.10, 1600.00, 1613.60, 1597.83, 146276, 2337.25, 12880, 41737, 28.53
AJMERA, EQ, 30-Sep-2020, 80.40, 81.10, 82.40, 79.80, 81.10, 81.50, 81.59, 40634, 33.15, 773, 14393, 35.42
AJOONI, SM, 30-Sep-2020, 34.30, 33.95, 34.20, 33.50, 33.50, 33.50, 33.85, 20000, 6.77, 5, 8000, 40.00
AKASH, BE, 30-Sep-2020, 242.50, 242.50, 245.00, 230.40, 242.00, 233.20, 234.70, 2020, 4.74, 42, -, -
AKG, SM, 30-Sep-2020, 47.10, 46.85, 46.85, 46.85, 46.85, 46.85, 46.85, 4000, 1.87, 1, 4000, 100.00
AKSHARCHEM, EQ, 30-Sep-2020, 222.05, 223.65, 228.80, 222.55, 225.20, 225.95, 225.21, 9545, 21.50, 454, 5949, 62.33
AKSHOPTFBR, EQ, 30-Sep-2020, 5.85, 5.95, 5.95, 5.60, 5.65, 5.60, 5.68, 152175, 8.65, 255, 98192, 64.53
AKZOINDIA, EQ, 30-Sep-2020, 2082.30, 2091.80, 2174.00, 2066.80, 2150.00, 2165.20, 2141.08, 14443, 309.24, 2997, 7203, 49.87
ALANKIT, EQ, 30-Sep-2020, 17.45, 17.00, 18.30, 16.90, 17.30, 17.70, 17.56, 321622, 56.49, 531, 140700, 43.75
ALBERTDAVD, EQ, 30-Sep-2020, 454.10, 448.90, 455.75, 436.65, 441.55, 441.25, 446.38, 21237, 94.80, 1326, 9574, 45.08
ALCHEM, EQ, 30-Sep-2020, 5.05, 5.20, 5.20, 5.00, 5.05, 5.15, 5.10, 7473, 0.38, 75, 6728, 90.03
ALEMBICLTD, EQ, 30-Sep-2020, 104.75, 104.95, 107.40, 104.10, 104.90, 105.00, 105.99, 312351, 331.06, 4261, 128154, 41.03
ALICON, EQ, 30-Sep-2020, 333.50, 329.95, 338.20, 326.10, 327.35, 328.05, 330.05, 1323, 4.37, 99, 1030, 77.85
ALKALI, EQ, 30-Sep-2020, 46.25, 46.35, 46.70, 45.55, 45.90, 46.15, 46.27, 3250, 1.50, 147, 2787, 85.75
ALKEM, EQ, 30-Sep-2020, 2775.45, 2780.00, 2814.35, 2766.00, 2768.75, 2777.95, 2796.09, 166078, 4643.69, 15330, 90790, 54.67
ALKYLAMINE, EQ, 30-Sep-2020, 3218.90, 3240.00, 3255.00, 3195.00, 3218.00, 3208.95, 3222.34, 19277, 621.17, 2907, 9539, 49.48
ALLCARGO, EQ, 30-Sep-2020, 125.15, 125.20, 126.60, 123.60, 123.60, 124.35, 124.81, 376118, 469.43, 4004, 236586, 62.90
ALLSEC, EQ, 30-Sep-2020, 250.00, 252.15, 254.30, 238.00, 242.50, 241.95, 245.20, 3377, 8.28, 192, 2492, 73.79
ALMONDZ, EQ, 30-Sep-2020, 11.55, 11.55, 11.55, 11.10, 11.20, 11.25, 11.24, 5714, 0.64, 42, 4506, 78.86
ALOKINDS, EQ, 30-Sep-2020, 20.55, 20.10, 20.60, 19.55, 19.55, 19.55, 19.80, 26853662, 5315.88, 23271, 7356705, 27.40
ALPA, EQ, 30-Sep-2020, 29.20, 30.25, 30.65, 29.50, 30.65, 30.65, 30.34, 241549, 73.28, 1008, 158712, 65.71
ALPHAGEO, EQ, 30-Sep-2020, 156.55, 158.00, 158.00, 155.05, 155.05, 156.15, 156.47, 3836, 6.00, 158, 1926, 50.21
ALPSINDUS, EQ, 30-Sep-2020, 1.30, 1.30, 1.35, 1.30, 1.35, 1.35, 1.35, 31922, 0.43, 28, 31922, 100.00
AMARAJABAT, EQ, 30-Sep-2020, 755.70, 754.50, 765.90, 750.50, 764.00, 764.15, 757.96, 404578, 3066.55, 9620, 68850, 17.02
AMBER, EQ, 30-Sep-2020, 2072.50, 2075.00, 2088.00, 2020.00, 2039.00, 2038.40, 2049.38, 81731, 1674.98, 10692, 25131, 30.75
AMBIKCO, EQ, 30-Sep-2020, 658.55, 666.35, 670.00, 647.05, 670.00, 661.70, 657.23, 2968, 19.51, 246, 1980, 66.71
AMBUJACEM, EQ, 30-Sep-2020, 216.65, 218.00, 218.25, 213.90, 216.75, 217.00, 216.45, 3645700, 7891.24, 33027, 811432, 22.26
AMDIND, EQ, 30-Sep-2020, 16.10, 16.00, 18.20, 15.90, 16.85, 16.75, 17.28, 151495, 26.19, 588, 45870, 30.28
AMJLAND, EQ, 30-Sep-2020, 18.50, 18.40, 19.50, 18.30, 19.25, 19.15, 18.92, 17975, 3.40, 141, 12197, 67.86
