SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 05-Aug-2020, 30.10, 31.00, 32.95, 30.55, 31.35, 30.85, 31.66, 405044, 128.25, 2643, 163667, 40.41
21STCENMGM, EQ, 05-Aug-2020, 10.25, 10.30, 10.30, 10.25, 10.25, 10.25, 10.27, 207, 0.02, 9, 207, 100.00
3IINFOTECH, EQ, 05-Aug-2020, 2.40, 2.40, 2.45, 2.35, 2.35, 2.40, 2.41, 2798372, 67.40, 1600, 1604737, 57.35
3MINDIA, EQ, 05-Aug-2020, 20579.50, 20855.95, 20855.95, 20525.00, 20632.00, 20611.30, 20662.61, 1113, 229.97, 642, 458, 41.15
579GS2030, GS, 05-Aug-2020, 98.10, 98.10, 98.10, 98.10, 98.10, 98.10, 98.10, 4, 0.00, 1, 4, 100.00
5PAISA, EQ, 05-Aug-2020, 343.25, 360.40, 360.40, 360.40, 360.40, 360.40, 360.40, 1441, 5.19, 45, 1441, 100.00
63MOONS, BE, 05-Aug-2020, 68.05, 68.90, 70.65, 68.10, 69.00, 69.15, 69.18, 17892, 12.38, 160, -, -
716GS2050, GS, 05-Aug-2020, 110.00, 113.50, 113.50, 113.50, 113.50, 113.50, 113.50, 10, 0.01, 1, 10, 100.00
719GS2060, GS, 05-Aug-2020, 115.00, 113.55, 113.55, 113.55, 113.55, 113.55, 113.55, 300, 0.34, 1, 300, 100.00
732GS2024, GS, 05-Aug-2020, 105.00, 100.50, 108.50, 100.50, 108.50, 108.50, 105.83, 150, 0.16, 2, 150, 100.00
737GS2023, GS, 05-Aug-2020, 107.38, 103.02, 103.02, 103.02, 103.02, 103.02, 103.02, 5, 0.01, 1, 5, 100.00
A2ZINFRA, EQ, 05-Aug-2020, 4.00, 4.10, 4.15, 4.00, 4.10, 4.05, 4.04, 191234, 7.73, 274, 138664, 72.51
AARON, SM, 05-Aug-2020, 44.50, 44.70, 44.70, 44.70, 44.70, 44.70, 44.70, 3300, 1.48, 1, 3300, 100.00
AARTIDRUGS, EQ, 05-Aug-2020, 1732.75, 1747.25, 1904.00, 1740.00, 1898.00, 1881.65, 1851.38, 394815, 7309.54, 24742, 148851, 37.70
AARTIIND, EQ, 05-Aug-2020, 1044.90, 1055.00, 1055.00, 1021.00, 1023.15, 1024.15, 1035.35, 369790, 3828.63, 21929, 175536, 47.47
AARTISURF, BE, 05-Aug-2020, 245.40, 257.65, 257.65, 257.65, 257.65, 257.65, 257.65, 31934, 82.28, 135, -, -
AARVEEDEN, BE, 05-Aug-2020, 10.00, 9.60, 10.50, 9.60, 10.20, 10.15, 9.92, 4028, 0.40, 32, -, -
AARVI, EQ, 05-Aug-2020, 30.10, 28.65, 31.50, 28.65, 30.70, 30.70, 30.79, 506, 0.16, 15, 477, 94.27
AAVAS, EQ, 05-Aug-2020, 1365.25, 1370.00, 1395.00, 1330.30, 1348.95, 1351.90, 1377.68, 74752, 1029.84, 2507, 66807, 89.37
ABAN, EQ, 05-Aug-2020, 24.50, 24.60, 25.45, 24.10, 24.40, 24.30, 24.85, 75522, 18.77, 461, 42063, 55.70
ABB, EQ, 05-Aug-2020, 905.30, 910.00, 922.00, 896.00, 901.65, 900.10, 910.95, 92645, 843.95, 5023, 25365, 27.38
ABBOTINDIA, EQ, 05-Aug-2020, 16376.45, 16414.45, 16786.00, 16100.00, 16215.00, 16247.20, 16474.22, 20826, 3430.92, 7242, 10797, 51.84
ABCAPITAL, EQ, 05-Aug-2020, 58.50, 59.00, 59.90, 58.05, 58.30, 58.35, 58.82, 1987983, 1169.42, 8958, 748935, 37.67
ABFRL, EQ, 05-Aug-2020, 122.05, 125.00, 125.70, 123.00, 123.40, 123.40, 124.22, 678477, 842.77, 5364, 179396, 26.44
ABFRLPP, E1, 05-Aug-2020, 63.35, 63.70, 69.40, 63.70, 67.00, 66.85, 67.03, 177594, 119.04, 846, 133213, 75.01
ABMINTLTD, BE, 05-Aug-2020, 13.95, 13.95, 14.60, 13.95, 14.60, 14.60, 14.02, 450, 0.06, 6, -, -
ABSLBANETF, EQ, 05-Aug-2020, 225.59, 225.00, 225.60, 213.07, 221.70, 221.70, 224.96, 162, 0.36, 12, 161, 99.38
ABSLNN50ET, EQ, 05-Aug-2020, 262.31, 272.00, 272.00, 266.96, 272.00, 272.00, 271.39, 83, 0.23, 20, 81, 97.59
ACC, EQ, 05-Aug-2020, 1401.45, 1400.00, 1429.50, 1390.00, 1413.00, 1411.90, 1412.68, 1079955, 15256.31, 29006, 147710, 13.68
ACCELYA, EQ, 05-Aug-2020, 981.25, 981.25, 985.75, 975.10, 984.45, 979.85, 978.93, 36157, 353.95, 3668, 25866, 71.54
ACCORD, SM, 05-Aug-2020, 20.80, 20.80, 21.50, 20.80, 21.50, 21.50, 21.15, 4000, 0.85, 2, 4000, 100.00
ACCURACY, SM, 05-Aug-2020, 39.30, 37.50, 39.50, 37.50, 39.50, 39.50, 38.70, 4800, 1.86, 3, 1600, 33.33
ACE, EQ, 05-Aug-2020, 57.30, 57.80, 59.35, 57.35, 58.10, 58.00, 58.32, 277310, 161.71, 1995, 102281, 36.88
ADANIENT, EQ, 05-Aug-2020, 182.10, 183.00, 184.80, 178.50, 179.45, 179.60, 182.01, 4042372, 7357.63, 31056, 441948, 10.93
ADANIGAS, EQ, 05-Aug-2020, 159.20, 160.35, 162.30, 156.25, 158.30, 158.50, 159.73, 1582516, 2527.74, 13146, 632312, 39.96
ADANIGREEN, EQ, 05-Aug-2020, 343.20, 344.90, 348.80, 341.90, 344.55, 342.95, 344.64, 296449, 1021.68, 7469, 153797, 51.88
