SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 08-Apr-2020, 27.50, 27.90, 29.00, 25.90, 25.90, 26.20, 27.24, 80527, 21.94, 1099, 49609, 61.61
21STCENMGM, EQ, 08-Apr-2020, 10.30, 10.15, 10.50, 10.10, 10.50, 10.40, 10.21, 3205, 0.33, 28, 3132, 97.72
3IINFOTECH, EQ, 08-Apr-2020, 1.35, 1.35, 1.35, 1.20, 1.25, 1.25, 1.28, 2793301, 35.78, 46535, 2147759, 76.89
3MINDIA, EQ, 08-Apr-2020, 18755.70, 18950.00, 19170.00, 18155.05, 18270.00, 18318.20, 18497.46, 9926, 1836.06, 4453, 4258, 42.90
3PLAND, EQ, 08-Apr-2020, 3.70, 3.70, 3.85, 3.70, 3.85, 3.85, 3.84, 406, 0.02, 9, 406, 100.00
5PAISA, EQ, 08-Apr-2020, 116.40, 119.95, 134.00, 115.00, 120.50, 123.35, 122.04, 6500, 7.93, 265, 4397, 67.65
63MOONS, EQ, 08-Apr-2020, 50.70, 50.70, 55.45, 50.70, 53.55, 53.70, 53.88, 72221, 38.91, 3078, 39914, 55.27
726GS2029, GS, 08-Apr-2020, 103.00, 104.00, 104.00, 102.75, 102.75, 102.75, 103.29, 440, 0.45, 2, 440, 100.00
812GS2020, GS, 08-Apr-2020, 101.97, 96.91, 96.91, 96.91, 96.91, 96.91, 96.91, 1, 0.00, 1, 1, 100.00
A2ZINFRA, EQ, 08-Apr-2020, 3.15, 3.15, 3.25, 3.10, 3.15, 3.15, 3.17, 116011, 3.68, 227, 86955, 74.95
AAKASH, SM, 08-Apr-2020, 31.50, 29.95, 29.95, 29.95, 29.95, 29.95, 29.95, 3000, 0.90, 1, 3000, 100.00
AARON, SM, 08-Apr-2020, 40.25, 40.30, 40.30, 40.30, 40.30, 40.30, 40.30, 3300, 1.33, 1, 3300, 100.00
AARTIDRUGS, EQ, 08-Apr-2020, 607.85, 627.00, 669.30, 605.00, 625.00, 631.60, 634.77, 75970, 482.24, 5720, 22276, 29.32
AARTIIND, EQ, 08-Apr-2020, 830.70, 839.95, 909.80, 818.00, 864.00, 854.90, 877.12, 477805, 4190.92, 50045, 233414, 48.85
AARVEEDEN, EQ, 08-Apr-2020, 8.10, 8.95, 9.25, 7.85, 8.45, 8.35, 8.33, 9251, 0.77, 94, 4838, 52.30
AAVAS, EQ, 08-Apr-2020, 1142.35, 1101.00, 1183.00, 1101.00, 1137.00, 1135.20, 1161.05, 24179, 280.73, 3631, 12835, 53.08
ABAN, EQ, 08-Apr-2020, 15.45, 15.70, 16.20, 15.70, 16.20, 16.20, 16.18, 37609, 6.08, 288, 35236, 93.69
ABB, EQ, 08-Apr-2020, 931.35, 935.00, 965.00, 910.00, 928.00, 930.70, 938.48, 87757, 823.59, 4699, 46126, 52.56
ABBOTINDIA, EQ, 08-Apr-2020, 16699.70, 16799.45, 18250.00, 16750.00, 17488.00, 17481.10, 17653.52, 57991, 10237.46, 21022, 21385, 36.88
