SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 25-Nov-2020, 31.75, 32.40, 33.00, 31.20, 32.05, 32.15, 31.84, 73767, 23.49, 545, 46184, 62.61
21STCENMGM, EQ, 25-Nov-2020, 9.80, 9.95, 9.95, 9.65, 9.85, 9.85, 9.83, 2731, 0.27, 38, 2412, 88.32
3IINFOTECH, EQ, 25-Nov-2020, 3.40, 3.35, 3.40, 3.25, 3.30, 3.25, 3.30, 5905675, 194.89, 1783, 3566883, 60.40
3MINDIA, EQ, 25-Nov-2020, 22793.85, 22799.95, 22800.00, 21655.00, 21660.00, 21720.75, 22013.06, 8807, 1938.69, 3151, 4987, 56.63
3PLAND, EQ, 25-Nov-2020, 7.45, 7.80, 7.80, 7.45, 7.45, 7.45, 7.55, 1726, 0.13, 5, 1726, 100.00
5PAISA, EQ, 25-Nov-2020, 347.20, 358.80, 358.80, 329.85, 329.85, 330.70, 336.78, 16198, 54.55, 571, 12285, 75.84
63MOONS, EQ, 25-Nov-2020, 89.10, 93.00, 93.30, 81.10, 83.80, 83.55, 85.94, 648988, 557.75, 8370, 289446, 44.60
700GS2021, GS, 25-Nov-2020, 95.00, 95.00, 95.00, 95.00, 95.00, 95.00, 95.00, 1, 0.00, 1, 1, 100.00
719GS2060, GS, 25-Nov-2020, 111.79, 111.00, 116.00, 111.00, 116.00, 116.00, 111.10, 51, 0.06, 2, 51, 100.00
763GS2059, GS, 25-Nov-2020, 108.10, 108.10, 108.10, 108.10, 108.10, 108.10, 108.10, 100, 0.11, 1, 100, 100.00
772GS2049, GS, 25-Nov-2020, 113.00, 113.00, 113.00, 113.00, 113.00, 113.00, 113.00, 100, 0.11, 1, 100, 100.00
8KMILES, BE, 25-Nov-2020, 85.80, 85.05, 87.80, 83.00, 84.50, 83.75, 84.89, 25906, 21.99, 406, -, -
A2ZINFRA, EQ, 25-Nov-2020, 3.90, 4.05, 4.05, 3.95, 4.05, 4.05, 4.04, 392538, 15.87, 279, 264804, 67.46
AAATECH, SM, 25-Nov-2020, 42.75, 42.75, 42.75, 42.75, 42.75, 42.75, 42.75, 3000, 1.28, 1, 3000, 100.00
