SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
AGARIND, EQ, 27-Jul-2020, 81.60, 81.75, 83.05, 78.20, 80.00, 79.70, 79.57, 7726, 6.15, 204, 4412, 57.11
AGCNET, EQ, 27-Jul-2020, 341.95, 349.85, 351.40, 324.90, 344.00, 339.30, 334.93, 71005, 237.81, 611, 47106, 66.34
AGRITECH, BE, 27-Jul-2020, 28.85, 29.95, 29.95, 28.10, 29.30, 28.70, 29.08, 5623, 1.64, 78, -, -
AGROPHOS, EQ, 27-Jul-2020, 10.80, 10.30, 10.65, 10.30, 10.30, 10.30, 10.35, 20843, 2.16, 115, 17344, 83.21
AHLEAST, EQ, 27-Jul-2020, 143.95, 140.00, 141.60, 133.80, 137.50, 137.70, 138.09, 1028, 1.42, 66, 689, 67.02
AHLUCONT, EQ, 27-Jul-2020, 220.00, 222.00, 224.80, 213.75, 217.80, 219.25, 217.68, 16671, 36.29, 904, 8396, 50.36
AHLWEST, EQ, 27-Jul-2020, 251.45, 258.50, 258.50, 245.10, 254.90, 253.85, 250.40, 1363, 3.41, 42, 106, 7.78
AIAENG, EQ, 27-Jul-2020, 1695.15, 1699.75, 1699.75, 1652.25, 1695.00, 1692.75, 1671.63, 101719, 1700.37, 2987, 90170, 88.65
AIONJSW, EQ, 27-Jul-2020, 13.90, 13.80, 14.25, 13.50, 13.55, 13.50, 13.65, 29303, 4.00, 154, 21761, 74.26
AIRAN, BE, 27-Jul-2020, 12.80, 13.00, 13.00, 12.20, 12.70, 12.70, 12.56, 14474, 1.82, 87, -, -
AISL, SM, 27-Jul-2020, 18.45, 18.30, 18.30, 18.30, 18.30, 18.30, 18.30, 1200, 0.22, 1, 1200, 100.00
AJANTPHARM, EQ, 27-Jul-2020, 1516.75, 1524.60, 1524.80, 1465.10, 1475.00, 1483.55, 1488.46, 89894, 1338.04, 7948, 32628, 36.30
AJMERA, EQ, 27-Jul-2020, 77.45, 77.50, 78.70, 76.25, 77.05, 76.85, 77.04, 40712, 31.36, 790, 22086, 54.25
AJOONI, SM, 27-Jul-2020, 15.25, 15.25, 16.00, 15.25, 16.00, 16.00, 15.80, 28000, 4.42, 5, 28000, 100.00
AKASH, BE, 27-Jul-2020, 153.60, 153.50, 157.00, 149.00, 155.00, 154.30, 152.23, 9050, 13.78, 206, -, -
AKSHARCHEM, EQ, 27-Jul-2020, 216.10, 217.00, 218.85, 210.95, 212.00, 212.15, 212.95, 19155, 40.79, 1303, 10060, 52.52
AKSHOPTFBR, BE, 27-Jul-2020, 5.65, 5.80, 5.80, 5.40, 5.40, 5.40, 5.47, 73710, 4.03, 196, -, -
AKZOINDIA, EQ, 27-Jul-2020, 1847.85, 1876.95, 1877.00, 1820.85, 1829.00, 1826.45, 1836.00, 8137, 149.40, 1710, 4883, 60.01
ALANKIT, EQ, 27-Jul-2020, 16.30, 16.25, 16.60, 15.30, 15.40, 15.55, 15.70, 212002, 33.28, 625, 153959, 72.62
ALBERTDAVD, EQ, 27-Jul-2020, 395.20, 392.00, 394.95, 382.00, 385.60, 389.75, 387.97, 23318, 90.47, 1006, 13978, 59.95
ALCHEM, EQ, 27-Jul-2020, 5.00, 4.90, 5.25, 4.75, 5.10, 5.00, 4.91, 33127, 1.63, 174, 27897, 84.21
ALEMBICLTD, EQ, 27-Jul-2020, 81.40, 81.50, 81.50, 74.00, 76.65, 76.70, 77.04, 1169007, 900.56, 9156, 488223, 41.76
ALICON, EQ, 27-Jul-2020, 265.65, 268.90, 272.90, 250.00, 250.00, 257.60, 262.24, 8013, 21.01, 645, 3584, 44.73
ALKALI, EQ, 27-Jul-2020, 44.35, 44.35, 45.75, 43.60, 45.35, 45.25, 44.65, 17873, 7.98, 468, 8296, 46.42
ALKEM, EQ, 27-Jul-2020, 2489.50, 2485.00, 2499.20, 2423.35, 2460.00, 2449.95, 2450.07, 141444, 3465.48, 8171, 97870, 69.19
ALKYLAMINE, EQ, 27-Jul-2020, 2332.60, 2340.00, 2413.00, 2260.00, 2263.00, 2272.30, 2296.71, 29678, 681.62, 5156, 20101, 67.73
ALLCARGO, EQ, 27-Jul-2020, 95.05, 94.20, 95.75, 92.40, 94.00, 93.80, 94.27, 167851, 158.23, 2373, 94382, 56.23
ALLSEC, EQ, 27-Jul-2020, 194.25, 192.00, 197.30, 181.20, 186.00, 186.00, 187.13, 5032, 9.42, 320, 3697, 73.47
ALMONDZ, EQ, 27-Jul-2020, 11.35, 11.35, 11.80, 10.80, 11.00, 11.00, 11.07, 11046, 1.22, 53, 9960, 90.17
ALOKINDS, EQ, 27-Jul-2020, 27.35, 28.70, 28.70, 28.70, 28.70, 28.70, 28.70, 489029, 140.35, 1129, 489029, 100.00
ALPA, EQ, 27-Jul-2020, 20.60, 21.00, 21.70, 20.60, 20.95, 20.80, 21.27, 138543, 29.46, 918, 83676, 60.40
ALPHAGEO, EQ, 27-Jul-2020, 170.80, 173.40, 173.40, 164.90, 166.50, 166.20, 166.54, 23145, 38.55, 753, 14940, 64.55
ALPSINDUS, BE, 27-Jul-2020, 1.30, 1.35, 1.35, 1.25, 1.25, 1.25, 1.25, 8339, 0.10, 23, -, -
AMARAJABAT, EQ, 27-Jul-2020, 708.10, 706.90, 707.25, 678.00, 680.00, 684.75, 689.15, 918250, 6328.09, 16973, 318258, 34.66
AMBER, EQ, 27-Jul-2020, 1477.15, 1466.00, 1505.00, 1462.00, 1470.25, 1472.45, 1475.42, 41235, 608.39, 3661, 21515, 52.18
AMBIKCO, EQ, 27-Jul-2020, 659.80, 661.10, 663.95, 645.10, 654.30, 649.20, 656.06, 3017, 19.79, 423, 2404, 79.68
AMBUJACEM, EQ, 27-Jul-2020, 200.95, 205.90, 208.95, 202.05, 206.75, 207.15, 206.07, 11855464, 24430.96, 97096, 2148568, 18.12
AMDIND, EQ, 27-Jul-2020, 13.90, 14.45, 14.45, 13.70, 14.00, 13.80, 14.14, 10999, 1.56, 55, 4249, 38.63
AMJLAND, EQ, 27-Jul-2020, 19.60, 19.00, 20.00, 18.90, 19.30, 19.30, 19.40, 4813, 0.93, 72, 3894, 80.91
AMJUMBO, SM, 27-Jul-2020, 8.45, 8.05, 8.05, 8.05, 8.05, 8.05, 8.05, 8000, 0.64, 1, 8000, 100.00
AMRUTANJAN, EQ, 27-Jul-2020, 395.10, 397.00, 397.10, 382.00, 385.20, 386.85, 389.00, 54200, 210.84, 2881, 13470, 24.85
ANANTRAJ, EQ, 27-Jul-2020, 22.00, 22.00, 22.65, 21.65, 21.75, 21.90, 21.99, 205121, 45.11, 850, 117989, 57.52
ANDHRACEMT, BE, 27-Jul-2020, 5.65, 5.40, 5.40, 5.40, 5.40, 5.40, 5.40, 106203, 5.73, 422, -, -
ANDHRAPAP, EQ, 27-Jul-2020, 223.75, 224.50, 224.50, 215.25, 220.00, 219.60, 220.36, 66239, 145.97, 2599, 34965, 52.79
ANDHRSUGAR, EQ, 27-Jul-2020, 298.10, 299.00, 301.35, 290.00, 290.80, 290.50, 293.23, 42825, 125.58, 1372, 24619, 57.49
ANIKINDS, EQ, 27-Jul-2020, 13.80, 13.70, 14.40, 13.25, 13.35, 13.85, 13.68, 8159, 1.12, 271, 6653, 81.54
ANKITMETAL, BE, 27-Jul-2020, 0.75, 0.70, 0.80, 0.70, 0.70, 0.70, 0.71, 102599, 0.72, 54, -, -
ANSALAPI, BE, 27-Jul-2020, 4.15, 4.15, 4.15, 3.95, 4.10, 4.10, 4.03, 34700, 1.40, 59, -, -
ANSALHSG, BE, 27-Jul-2020, 3.80, 3.80, 3.90, 3.65, 3.65, 3.70, 3.70, 8516, 0.32, 28, -, -
ANUP, EQ, 27-Jul-2020, 454.65, 466.00, 474.65, 448.00, 453.10, 453.70, 454.94, 51206, 232.96, 1218, 46184, 90.19
APARINDS, EQ, 27-Jul-2020, 308.45, 311.00, 311.00, 301.95, 302.60, 303.10, 304.14, 11000, 33.45, 1126, 6961, 63.28
APCL, EQ, 27-Jul-2020, 144.35, 139.05, 144.15, 139.05, 142.70, 141.55, 141.35, 6997, 9.89, 190, 5365, 76.68
APCOTEXIND, EQ, 27-Jul-2020, 121.35, 123.60, 127.00, 122.25, 124.50, 123.65, 124.59, 81933, 102.08, 2280, 26509, 32.35
APEX, EQ, 27-Jul-2020, 234.75, 233.20, 236.35, 226.30, 230.00, 228.00, 230.58, 605821, 1396.88, 9786, 43664, 7.21
APLAPOLLO, EQ, 27-Jul-2020, 1845.35, 1854.60, 1925.00, 1825.00, 1876.00, 1881.70, 1888.44, 73038, 1379.28, 7916, 44819, 61.36
APLLTD, EQ, 27-Jul-2020, 980.20, 984.00, 989.05, 955.00, 964.20, 964.25, 965.99, 442878, 4278.16, 16125, 221085, 49.92
APOLLO, EQ, 27-Jul-2020, 117.70, 118.50, 118.50, 113.05, 113.65, 113.45, 114.39, 175184, 200.39, 2543, 86578, 49.42
APOLLOHOSP, EQ, 27-Jul-2020, 1512.05, 1519.00, 1531.65, 1492.05, 1511.00, 1508.35, 1515.81, 442730, 6710.95, 32154, 74703, 16.87
APOLLOPIPE, EQ, 27-Jul-2020, 313.45, 315.90, 327.05, 313.00, 322.90, 321.10, 321.21, 63452, 203.82, 3554, 33721, 53.14
APOLLOTYRE, EQ, 27-Jul-2020, 109.00, 109.35, 110.00, 105.90, 106.65, 106.70, 107.04, 5092736, 5451.07, 21564, 628042, 12.33
APOLSINHOT, EQ, 27-Jul-2020, 533.15, 567.00, 567.00, 502.70, 542.00, 543.70, 531.93, 3954, 21.03, 426, 1786, 45.17
APTECHT, EQ, 27-Jul-2020, 113.85, 113.80, 114.20, 106.55, 106.85, 107.60, 109.24, 280870, 306.84, 5224, 156670, 55.78
ARCHIDPLY, EQ, 27-Jul-2020, 28.65, 29.30, 29.75, 27.30, 27.60, 27.55, 28.24, 116327, 32.85, 911, 54350, 46.72
ARCHIES, EQ, 27-Jul-2020, 11.65, 11.50, 12.00, 11.10, 11.10, 11.10, 11.15, 68269, 7.61, 166, 55391, 81.14
ARCOTECH, BE, 27-Jul-2020, 2.60, 2.60, 2.60, 2.50, 2.50, 2.50, 2.51, 28670, 0.72, 78, -, -
ARENTERP, EQ, 27-Jul-2020, 11.75, 11.75, 11.75, 11.20, 11.20, 11.20, 11.25, 222, 0.02, 7, 222, 100.00
ARIES, EQ, 27-Jul-2020, 58.50, 58.70, 61.40, 56.45, 61.40, 61.15, 58.69, 44101, 25.88, 616, 28814, 65.34
ARIHANT, EQ, 27-Jul-2020, 15.40, 15.40, 15.55, 14.95, 14.95, 15.00, 15.14, 1572, 0.24, 25, 1066, 67.81
ARIHANTSUP, BE, 27-Jul-2020, 21.00, 21.90, 21.90, 20.05, 21.75, 21.65, 21.14, 4225, 0.89, 33, -, -
ARMANFIN, EQ, 27-Jul-2020, 471.15, 482.95, 483.85, 447.60, 447.60, 447.60, 453.89, 20847, 94.62, 1091, 16607, 79.66
AROGRANITE, EQ, 27-Jul-2020, 23.90, 23.95, 24.50, 23.45, 23.85, 23.70, 24.00, 6178, 1.48, 70, 3399, 55.02
ARROWGREEN, BE, 27-Jul-2020, 42.00, 41.55, 42.80, 40.05, 42.70, 42.70, 41.07, 3715, 1.53, 37, -, -
ARSHIYA, BE, 27-Jul-2020, 9.80, 9.40, 10.10, 9.35, 9.90, 9.90, 9.98, 8921, 0.89, 37, -, -
ARSSINFRA, EQ, 27-Jul-2020, 13.30, 13.25, 13.55, 12.75, 12.90, 13.10, 13.03, 6738, 0.88, 45, 4937, 73.27
ARTEMISMED, EQ, 27-Jul-2020, 176.70, 179.80, 179.80, 172.00, 173.00, 174.40, 175.81, 863, 1.52, 46, 679, 78.68
ARVIND, EQ, 27-Jul-2020, 30.95, 30.95, 31.30, 30.25, 30.40, 30.50, 30.62, 1061413, 324.99, 4975, 589432, 55.53
ARVINDFASN, EQ, 27-Jul-2020, 140.00, 135.35, 137.95, 133.00, 133.00, 133.00, 134.22, 93594, 125.62, 1407, 76764, 82.02
ARVSMART, EQ, 27-Jul-2020, 80.15, 78.65, 80.70, 77.00, 77.05, 77.30, 78.35, 64910, 50.86, 1449, 33231, 51.20
ASAHIINDIA, EQ, 27-Jul-2020, 171.90, 173.40, 173.95, 165.20, 165.70, 167.40, 169.35, 13400, 22.69, 489, 10378, 77.45
ASAHISONG, EQ, 27-Jul-2020, 209.95, 207.35, 227.55, 200.00, 211.00, 213.25, 211.24, 119640, 252.73, 4001, 43592, 36.44
ASAL, BE, 27-Jul-2020, 19.55, 18.90, 19.45, 18.80, 19.25, 19.25, 19.23, 451, 0.09, 7, -, -
ASALCBR, EQ, 27-Jul-2020, 237.25, 237.25, 241.00, 230.05, 231.60, 232.40, 234.73, 34699, 81.45, 1943, 15590, 44.93
ASHAPURMIN, EQ, 27-Jul-2020, 39.90, 39.75, 40.85, 37.95, 38.40, 38.45, 38.50, 58256, 22.43, 431, 43052, 73.90
ASHIANA, EQ, 27-Jul-2020, 61.60, 61.65, 62.55, 59.50, 60.25, 59.95, 60.53, 16462, 9.97, 371, 10298, 62.56
ASHIMASYN, BE, 27-Jul-2020, 5.50, 5.50, 5.75, 5.25, 5.75, 5.75, 5.44, 48439, 2.63, 149, -, -
ASHOKA, EQ, 27-Jul-2020, 57.25, 58.00, 58.00, 55.20, 55.50, 55.50, 55.99, 620911, 347.67, 5965, 322789, 51.99
ASHOKLEY, EQ, 27-Jul-2020, 50.40, 50.90, 50.90, 48.90, 49.30, 49.35, 49.56, 21555114, 10681.74, 49245, 5206748, 24.16
ASIANHOTNR, EQ, 27-Jul-2020, 56.55, 56.20, 56.70, 53.00, 54.25, 53.45, 55.21, 104559, 57.72, 209, 101851, 97.41
ASIANPAINT, EQ, 27-Jul-2020, 1712.05, 1717.20, 1788.00, 1717.20, 1772.55, 1778.15, 1760.73, 6470525, 113928.44, 211885, 1754040, 27.11
ASIANTILES, EQ, 27-Jul-2020, 259.55, 263.95, 267.75, 255.20, 256.20, 258.35, 261.39, 444879, 1162.87, 8054, 216274, 48.61
ASLIND, SM, 27-Jul-2020, 5.50, 5.25, 5.25, 5.25, 5.25, 5.25, 5.25, 4000, 0.21, 1, 4000, 100.00
ASPINWALL, EQ, 27-Jul-2020, 122.60, 125.35, 125.35, 108.95, 120.00, 119.10, 118.69, 1291, 1.53, 111, 716, 55.46
ASTEC, EQ, 27-Jul-2020, 1071.35, 1071.00, 1075.95, 1020.00, 1032.00, 1025.45, 1043.02, 105245, 1097.73, 5861, 55230, 52.48
ASTERDM, EQ, 27-Jul-2020, 129.25, 130.00, 130.40, 127.15, 128.50, 128.50, 128.49, 189463, 243.44, 4482, 81574, 43.06
ASTRAL, EQ, 27-Jul-2020, 926.40, 930.00, 930.00, 915.00, 916.00, 917.30, 920.85, 47862, 440.74, 4929, 23389, 48.87
ASTRAMICRO, EQ, 27-Jul-2020, 108.90, 109.50, 109.55, 105.00, 105.30, 105.55, 107.10, 533181, 571.06, 4507, 257183, 48.24
ASTRAZEN, EQ, 27-Jul-2020, 3393.25, 3400.00, 3414.75, 3315.00, 3349.00, 3344.80, 3347.81, 31038, 1039.09, 4608, 11629, 37.47
ASTRON, EQ, 27-Jul-2020, 39.15, 38.65, 40.00, 37.95, 38.55, 38.75, 38.73, 48634, 18.83, 403, 34645, 71.24
ATFL, EQ, 27-Jul-2020, 625.35, 619.75, 619.75, 590.00, 594.00, 593.60, 600.97, 60773, 365.23, 5316, 23550, 38.75
ATLANTA, EQ, 27-Jul-2020, 9.35, 9.40, 9.40, 8.95, 9.30, 9.25, 9.11, 36451, 3.32, 208, 25834, 70.87
ATLASCYCLE, BE, 27-Jul-2020, 48.75, 47.05, 47.05, 46.35, 46.35, 46.35, 46.57, 2923, 1.36, 55, -, -
ATNINTER, BE, 27-Jul-2020, 0.30, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 1100, 0.00, 2, -, -
ATUL, EQ, 27-Jul-2020, 4923.00, 4987.75, 5128.00, 4851.60, 5024.90, 5051.30, 5021.22, 125018, 6277.42, 17861, 52373, 41.89
ATULAUTO, EQ, 27-Jul-2020, 164.05, 164.05, 164.60, 159.10, 160.00, 159.75, 160.71, 47275, 75.98, 1522, 26746, 56.58
AUBANK, EQ, 27-Jul-2020, 791.30, 772.00, 816.90, 762.20, 773.00, 774.00, 779.02, 1146852, 8934.20, 108003, 730189, 63.67
AURIONPRO, EQ, 27-Jul-2020, 51.55, 50.45, 52.40, 50.40, 50.70, 50.75, 51.10, 2609, 1.33, 96, 2360, 90.46
AUROPHARMA, EQ, 27-Jul-2020, 810.65, 801.00, 809.95, 776.40, 778.50, 779.25, 783.11, 2714502, 21257.62, 96028, 892911, 32.89
AUSOMENT, EQ, 27-Jul-2020, 27.00, 27.05, 29.60, 25.90, 29.60, 27.00, 27.00, 1341, 0.36, 32, 1176, 87.70
AUTOAXLES, EQ, 27-Jul-2020, 521.45, 520.00, 533.80, 512.50, 522.00, 524.20, 526.34, 14522, 76.44, 1110, 6760, 46.55
AUTOIND, BE, 27-Jul-2020, 23.35, 24.50, 24.50, 24.50, 24.50, 24.50, 24.50, 9027, 2.21, 64, -, -
AUTOLITIND, EQ, 27-Jul-2020, 18.05, 18.85, 18.90, 17.25, 18.30, 17.85, 18.23, 24598, 4.48, 282, 12506, 50.84
AVADHSUGAR, EQ, 27-Jul-2020, 172.45, 171.20, 172.45, 164.30, 166.40, 166.85, 168.22, 51100, 85.96, 1369, 16816, 32.91
AVANTIFEED, EQ, 27-Jul-2020, 451.45, 454.80, 454.80, 438.50, 439.80, 440.25, 443.30, 230116, 1020.10, 8975, 104704, 45.50
AVTNPL, EQ, 27-Jul-2020, 45.60, 46.50, 50.10, 45.50, 48.30, 48.35, 48.47, 1565262, 758.66, 9259, 688164, 43.96
AXISBANK, EQ, 27-Jul-2020, 445.60, 447.00, 448.00, 429.90, 431.90, 431.55, 434.54, 21924614, 95271.25, 239539, 5904126, 26.93
AXISCADES, EQ, 27-Jul-2020, 55.15, 55.15, 55.65, 52.65, 54.90, 54.70, 54.26, 33498, 18.18, 486, 19976, 59.63
AXISGOLD, EQ, 27-Jul-2020, 52.35, 53.00, 53.00, 36.90, 46.40, 46.40, 46.21, 1214470, 561.16, 16662, 930729, 76.64
AXISNIFTY, EQ, 27-Jul-2020, 136.80, 120.00, 139.27, 115.36, 116.25, 118.73, 127.88, 259106, 331.36, 6788, 193055, 74.51
AYMSYNTEX, EQ, 27-Jul-2020, 21.25, 21.05, 21.80, 20.15, 21.55, 21.50, 21.18, 5062, 1.07, 71, 3534, 69.81
BAFNAPH, BE, 27-Jul-2020, 22.40, 22.40, 22.40, 22.40, 22.40, 22.40, 22.40, 679, 0.15, 9, -, -
BAGFILMS, BE, 27-Jul-2020, 2.40, 2.50, 2.50, 2.30, 2.40, 2.30, 2.34, 36530, 0.85, 95, -, -
BAJAJ-AUTO, EQ, 27-Jul-2020, 2985.50, 2990.00, 3035.00, 2934.05, 3015.00, 3020.50, 2988.33, 621962, 18586.30, 42852, 107111, 17.22
BAJAJCON, EQ, 27-Jul-2020, 168.40, 168.50, 169.75, 160.60, 161.00, 161.60, 163.90, 600417, 984.09, 9772, 320700, 53.41
BAJAJELEC, EQ, 27-Jul-2020, 411.15, 412.05, 414.00, 398.25, 413.00, 411.10, 406.71, 118931, 483.71, 4678, 43965, 36.97
BAJAJFINSV, EQ, 27-Jul-2020, 6270.30, 6279.00, 6315.05, 6135.80, 6179.00, 6173.20, 6182.36, 656208, 40569.13, 59541, 81378, 12.40
BAJAJHIND, EQ, 27-Jul-2020, 5.95, 5.90, 6.00, 5.75, 5.80, 5.80, 5.84, 2164079, 126.36, 2158, 1307142, 60.40
BAJAJHLDNG, EQ, 27-Jul-2020, 2674.90, 2689.70, 2695.35, 2666.10, 2678.00, 2682.05, 2679.12, 29928, 801.81, 4050, 14400, 48.12
BAJFINANCE, EQ, 27-Jul-2020, 3251.85, 3263.00, 3280.00, 3152.20, 3177.10, 3171.15, 3188.34, 7089907, 226050.56, 276903, 962337, 13.57
BALAJITELE, EQ, 27-Jul-2020, 89.05, 89.65, 90.25, 80.15, 82.35, 83.30, 84.76, 581044, 492.47, 7538, 254893, 43.87
BALAMINES, EQ, 27-Jul-2020, 584.15, 588.75, 592.15, 566.15, 568.00, 574.50, 579.29, 233589, 1353.16, 6956, 36742, 15.73
