SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 19-Feb-2020, 32.95, 33.30, 34.10, 32.65, 33.00, 32.90, 33.06, 20318, 6.72, 517, 10697, 52.65
21STCENMGM, EQ, 19-Feb-2020, 12.65, 12.65, 12.85, 12.40, 12.85, 12.85, 12.41, 2062, 0.26, 17, 2022, 98.06
3IINFOTECH, EQ, 19-Feb-2020, 2.05, 2.05, 2.10, 2.00, 2.05, 2.00, 2.03, 785575, 15.97, 520, 418236, 53.24
3MINDIA, EQ, 19-Feb-2020, 22095.35, 22100.00, 22299.90, 21740.10, 21760.00, 21821.00, 21950.06, 3241, 711.40, 1421, 2049, 63.22
3PLAND, EQ, 19-Feb-2020, 4.75, 4.75, 4.95, 4.75, 4.95, 4.95, 4.81, 70, 0.00, 2, 70, 100.00
5PAISA, EQ, 19-Feb-2020, 187.25, 192.95, 192.95, 183.30, 184.55, 185.75, 185.76, 9315, 17.30, 233, 5768, 61.92
63MOONS, EQ, 19-Feb-2020, 101.70, 102.55, 104.10, 101.60, 101.85, 101.80, 102.67, 101609, 104.33, 1822, 34607, 34.06
763GS2059, GS, 19-Feb-2020, 100.05, 100.05, 102.00, 100.05, 102.00, 102.00, 101.03, 200, 0.20, 2, 200, 100.00
772GS2049, GS, 19-Feb-2020, 100.01, 105.01, 105.01, 105.00, 105.00, 105.00, 105.00, 190, 0.20, 5, 190, 100.00
A2ZINFRA, EQ, 19-Feb-2020, 4.90, 4.90, 5.30, 4.80, 4.85, 4.85, 4.95, 255802, 12.66, 467, 179070, 70.00
AARON, SM, 19-Feb-2020, 48.50, 49.40, 49.40, 49.10, 49.10, 49.10, 49.25, 6600, 3.25, 2, 6600, 100.00
AARTIDRUGS, EQ, 19-Feb-2020, 637.20, 637.70, 660.00, 635.10, 647.00, 643.60, 649.99, 30432, 197.80, 3419, 14496, 47.63
AARTIIND, EQ, 19-Feb-2020, 996.10, 995.00, 1008.00, 987.30, 1000.00, 995.70, 998.25, 237913, 2374.96, 18655, 125650, 52.81
AARVEEDEN, EQ, 19-Feb-2020, 13.75, 15.00, 15.00, 12.70, 13.20, 13.25, 13.26, 5050, 0.67, 105, 3627, 71.82
AARVI, SM, 19-Feb-2020, 20.95, 21.00, 21.00, 21.00, 21.00, 21.00, 21.00, 2000, 0.42, 1, 2000, 100.00
AAVAS, EQ, 19-Feb-2020, 1934.90, 1940.10, 1994.40, 1905.50, 1965.45, 1961.20, 1960.68, 63913, 1253.13, 6396, 33656, 52.66
