SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
AMJLAND, EQ, 11-Mar-2020, 19.50, 19.20, 19.80, 18.45, 19.20, 18.95, 18.88, 5414, 1.02, 57, 2739, 50.59
AMRUTANJAN, EQ, 11-Mar-2020, 450.05, 446.20, 459.00, 442.45, 447.00, 448.60, 451.37, 17779, 80.25, 1404, 9596, 53.97
ANANTRAJ, EQ, 11-Mar-2020, 28.80, 27.70, 28.70, 27.70, 28.50, 28.35, 28.35, 115978, 32.88, 2425, 84011, 72.44
ANDHRABANK, EQ, 11-Mar-2020, 11.05, 11.05, 11.45, 10.75, 10.90, 10.90, 11.09, 955870, 106.00, 3897, 576706, 60.33
ANDHRACEMT, EQ, 11-Mar-2020, 1.80, 1.85, 1.95, 1.80, 1.85, 1.85, 1.82, 98430, 1.79, 123, 70070, 71.19
ANDHRAPAP, EQ, 11-Mar-2020, 201.40, 201.20, 209.85, 195.00, 195.30, 195.80, 196.83, 25817, 50.82, 215, 23706, 91.82
ANDHRSUGAR, EQ, 11-Mar-2020, 237.80, 237.80, 243.70, 237.80, 238.50, 240.05, 239.50, 17542, 42.01, 654, 10139, 57.80
ANIKINDS, EQ, 11-Mar-2020, 6.85, 6.85, 7.15, 6.85, 6.90, 6.90, 7.06, 813, 0.06, 12, 813, 100.00
ANKITMETAL, EQ, 11-Mar-2020, 0.40, 0.35, 0.45, 0.35, 0.45, 0.45, 0.43, 60497, 0.26, 63, 48145, 79.58
ANSALAPI, EQ, 11-Mar-2020, 5.05, 5.05, 5.05, 4.80, 4.80, 4.95, 4.84, 36045, 1.75, 98, 28743, 79.74
ANSALHSG, EQ, 11-Mar-2020, 3.60, 3.45, 3.70, 3.45, 3.45, 3.45, 3.46, 26317, 0.91, 56, 24102, 91.58
ANTGRAPHIC, BE, 11-Mar-2020, 0.50, 0.45, 0.50, 0.45, 0.50, 0.50, 0.45, 31544, 0.14, 23, -, -
ANUP, EQ, 11-Mar-2020, 482.20, 495.00, 495.00, 462.35, 471.05, 469.70, 476.87, 19337, 92.21, 759, 14384, 74.39
APARINDS, EQ, 11-Mar-2020, 359.55, 359.55, 359.55, 336.40, 338.00, 344.15, 345.64, 26058, 90.07, 6391, 15305, 58.73
APCL, EQ, 11-Mar-2020, 122.45, 122.45, 126.40, 118.60, 123.00, 120.05, 120.27, 3331, 4.01, 82, 2802, 84.12
APCOTEXIND, EQ, 11-Mar-2020, 103.20, 103.00, 104.00, 95.00, 95.80, 97.35, 99.90, 41129, 41.09, 1347, 28544, 69.40
APEX, EQ, 11-Mar-2020, 222.60, 219.95, 248.85, 218.05, 240.05, 239.75, 236.33, 416736, 984.86, 13784, 61472, 14.75
APLAPOLLO, EQ, 11-Mar-2020, 1805.25, 1765.10, 1804.95, 1711.20, 1731.00, 1732.80, 1743.92, 61188, 1067.07, 12356, 36572, 59.77
APLLTD, EQ, 11-Mar-2020, 624.95, 625.00, 640.00, 597.95, 621.00, 623.00, 619.31, 294958, 1826.70, 23689, 181928, 61.68
APOLLO, EQ, 11-Mar-2020, 61.35, 68.00, 68.00, 62.10, 63.40, 64.10, 64.04, 21066, 13.49, 686, 12138, 57.62
APOLLOHOSP, EQ, 11-Mar-2020, 1640.90, 1629.00, 1642.80, 1611.00, 1623.00, 1629.25, 1629.89, 617559, 10065.56, 52928, 311139, 50.38
APOLLOPIPE, EQ, 11-Mar-2020, 381.75, 394.90, 395.95, 368.00, 379.95, 373.35, 378.50, 5359, 20.28, 424, 3252, 60.68
APOLLOTYRE, EQ, 11-Mar-2020, 126.75, 126.40, 127.35, 114.10, 114.10, 115.00, 118.52, 9176088, 10875.44, 86876, 1983665, 21.62
APOLSINHOT, EQ, 11-Mar-2020, 503.35, 488.35, 499.90, 463.00, 479.65, 469.65, 480.30, 251, 1.21, 33, 165, 65.74
APTECHT, EQ, 11-Mar-2020, 98.40, 97.95, 102.75, 96.50, 97.20, 98.05, 99.91, 128208, 128.09, 2804, 40954, 31.94
ARCHIDPLY, EQ, 11-Mar-2020, 17.25, 16.95, 18.80, 16.00, 18.45, 18.00, 17.61, 4525, 0.80, 160, 3859, 85.28
ARCHIES, EQ, 11-Mar-2020, 12.40, 12.05, 13.50, 12.05, 12.55, 12.70, 12.94, 33605, 4.35, 281, 23399, 69.63
ARCOTECH, EQ, 11-Mar-2020, 1.00, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 18272, 0.17, 29, 18272, 100.00
ARENTERP, EQ, 11-Mar-2020, 15.45, 14.70, 14.70, 14.70, 14.70, 14.70, 14.70, 1, 0.00, 1, 1, 100.00
ARIES, EQ, 11-Mar-2020, 46.70, 49.95, 50.45, 46.10, 48.65, 48.85, 48.77, 29182, 14.23, 437, 18172, 62.27
ARIHANT, EQ, 11-Mar-2020, 14.45, 14.00, 14.80, 13.75, 14.65, 14.50, 14.09, 1576, 0.22, 33, 963, 61.10
ARIHANTSUP, EQ, 11-Mar-2020, 22.95, 22.90, 22.90, 21.85, 22.50, 22.50, 21.93, 4774, 1.05, 29, 4553, 95.37
ARMANFIN, EQ, 11-Mar-2020, 830.75, 830.75, 876.00, 810.10, 855.00, 854.85, 856.88, 12195, 104.50, 873, 8753, 71.78
AROGRANITE, EQ, 11-Mar-2020, 22.80, 25.30, 25.30, 21.10, 22.90, 22.60, 22.47, 12379, 2.78, 186, 7206, 58.21
ARROWGREEN, BE, 11-Mar-2020, 36.00, 36.00, 37.75, 35.95, 36.00, 36.00, 36.09, 3596, 1.30, 39, -, -
ARSHIYA, EQ, 11-Mar-2020, 12.60, 13.50, 13.50, 11.15, 11.65, 11.65, 12.19, 99403, 12.11, 388, 63127, 63.51
ARSSINFRA, EQ, 11-Mar-2020, 14.00, 13.10, 14.65, 13.05, 14.25, 14.20, 13.98, 4356, 0.61, 63, 3111, 71.42
ARTEMISMED, EQ, 11-Mar-2020, 190.00, 180.55, 189.00, 180.00, 184.00, 184.00, 181.68, 1487, 2.70, 40, 1095, 73.64
ARVIND, EQ, 11-Mar-2020, 33.80, 34.00, 34.80, 33.90, 34.20, 34.60, 34.46, 727279, 250.61, 5680, 436911, 60.07
ARVINDFASN, EQ, 11-Mar-2020, 310.25, 310.30, 326.00, 298.40, 308.00, 307.95, 312.38, 59168, 184.83, 2093, 43639, 73.75
ARVSMART, EQ, 11-Mar-2020, 84.65, 83.00, 85.80, 83.00, 84.00, 84.40, 84.64, 4149, 3.51, 233, 3106, 74.86
ASAHIINDIA, EQ, 11-Mar-2020, 228.25, 232.00, 237.50, 223.85, 235.00, 234.75, 230.81, 65332, 150.79, 570, 59482, 91.05
ASAHISONG, EQ, 11-Mar-2020, 116.70, 123.95, 123.95, 115.55, 118.75, 118.35, 119.10, 4628, 5.51, 190, 4150, 89.67
ASAL, EQ, 11-Mar-2020, 16.85, 17.20, 18.00, 16.05, 16.50, 16.40, 16.62, 6159, 1.02, 100, 4027, 65.38
ASALCBR, EQ, 11-Mar-2020, 184.25, 184.00, 198.00, 180.05, 187.60, 187.15, 188.82, 21416, 40.44, 977, 11757, 54.90
ASHAPURMIN, EQ, 11-Mar-2020, 32.35, 32.90, 33.95, 30.80, 33.25, 33.35, 32.63, 69366, 22.63, 450, 48870, 70.45
ASHIANA, EQ, 11-Mar-2020, 87.80, 88.05, 89.55, 87.30, 88.00, 88.35, 88.11, 39741, 35.02, 582, 30780, 77.45
ASHIMASYN, EQ, 11-Mar-2020, 4.80, 4.90, 5.75, 4.65, 5.40, 5.30, 5.47, 170432, 9.32, 641, 128493, 75.39
ASHOKA, EQ, 11-Mar-2020, 79.35, 76.00, 79.70, 76.00, 79.00, 78.95, 78.47, 369657, 290.08, 8270, 218285, 59.05
ASHOKLEY, EQ, 11-Mar-2020, 68.85, 69.20, 70.10, 67.95, 68.30, 68.55, 69.01, 22237389, 15345.95, 52442, 4065454, 18.28
ASIANHOTNR, EQ, 11-Mar-2020, 63.75, 68.15, 70.90, 61.20, 64.00, 64.90, 62.26, 424203, 264.11, 429, 396967, 93.58
ASIANPAINT, EQ, 11-Mar-2020, 1867.15, 1874.95, 1905.00, 1851.50, 1882.90, 1882.85, 1878.83, 3194206, 60013.64, 176355, 1797375, 56.27
ASIANTILES, EQ, 11-Mar-2020, 247.05, 247.00, 255.00, 242.75, 243.50, 244.00, 248.22, 77636, 192.70, 3862, 35622, 45.88
ASLIND, SM, 11-Mar-2020, 8.30, 7.95, 7.95, 7.95, 7.95, 7.95, 7.95, 24000, 1.91, 2, 24000, 100.00
ASPINWALL, EQ, 11-Mar-2020, 108.30, 115.90, 119.90, 110.05, 118.75, 118.00, 117.04, 181, 0.21, 32, 115, 63.54
ASTEC, EQ, 11-Mar-2020, 477.90, 473.00, 482.00, 467.20, 480.00, 479.75, 477.52, 11368, 54.28, 528, 8230, 72.40
ASTERDM, EQ, 11-Mar-2020, 142.80, 143.50, 147.75, 141.45, 142.70, 143.50, 144.63, 53136, 76.85, 1280, 30150, 56.74
ASTRAL, EQ, 11-Mar-2020, 1120.45, 1120.50, 1155.00, 1115.00, 1150.00, 1149.45, 1144.77, 131125, 1501.08, 5874, 99016, 75.51
ASTRAMICRO, EQ, 11-Mar-2020, 80.70, 80.70, 83.45, 75.00, 78.85, 78.75, 77.60, 711390, 552.04, 7776, 587168, 82.54
ASTRAZEN, EQ, 11-Mar-2020, 2436.45, 2460.00, 2518.95, 2425.00, 2445.00, 2453.70, 2477.13, 10992, 272.29, 2064, 5347, 48.64
ASTRON, EQ, 11-Mar-2020, 33.25, 35.00, 35.75, 33.00, 35.15, 35.15, 34.91, 79284, 27.67, 816, 38987, 49.17
ATFL, EQ, 11-Mar-2020, 614.40, 617.95, 623.00, 584.05, 586.00, 587.55, 595.98, 5524, 32.92, 684, 2542, 46.02
ATLANTA, EQ, 11-Mar-2020, 4.20, 4.40, 4.40, 4.00, 4.25, 4.25, 4.26, 34548, 1.47, 198, 24040, 69.58
ATLASCYCLE, BE, 11-Mar-2020, 38.40, 37.00, 38.95, 36.50, 37.00, 37.05, 36.80, 1930, 0.71, 41, -, -
ATNINTER, BE, 11-Mar-2020, 0.10, 0.10, 0.10, 0.10, 0.10, 0.10, 0.10, 7772, 0.01, 4, -, -
ATUL, EQ, 11-Mar-2020, 4960.80, 4965.00, 5000.85, 4945.00, 4980.00, 4977.75, 4963.36, 24864, 1234.09, 2927, 19752, 79.44
ATULAUTO, EQ, 11-Mar-2020, 197.55, 198.20, 205.15, 191.00, 192.00, 192.50, 195.86, 12689, 24.85, 791, 7496, 59.07
AUBANK, EQ, 11-Mar-2020, 1063.05, 1063.00, 1077.10, 1025.00, 1030.25, 1029.45, 1057.83, 714107, 7554.06, 67882, 493387, 69.09
AURIONPRO, EQ, 11-Mar-2020, 35.70, 37.00, 38.80, 35.75, 38.80, 38.40, 38.03, 25015, 9.51, 173, 21824, 87.24
AUROPHARMA, EQ, 11-Mar-2020, 471.30, 459.50, 475.00, 444.25, 446.00, 450.15, 455.19, 5215927, 23742.20, 92796, 1156534, 22.17
AUSOMENT, EQ, 11-Mar-2020, 33.30, 32.00, 34.45, 31.65, 33.00, 33.00, 33.25, 570, 0.19, 10, 570, 100.00
AUTOAXLES, EQ, 11-Mar-2020, 580.15, 583.00, 607.15, 575.00, 579.95, 576.35, 587.95, 6828, 40.15, 592, 4125, 60.41
AUTOIND, EQ, 11-Mar-2020, 17.10, 17.90, 17.90, 16.25, 16.25, 16.30, 16.54, 6463, 1.07, 99, 4565, 70.63
AUTOLITIND, EQ, 11-Mar-2020, 15.40, 15.00, 16.45, 14.10, 15.00, 15.65, 15.33, 7438, 1.14, 152, 4249, 57.13
AVADHSUGAR, EQ, 11-Mar-2020, 154.50, 157.05, 166.50, 154.00, 158.00, 159.35, 159.81, 136543, 218.20, 5140, 52620, 38.54
AVANTIFEED, EQ, 11-Mar-2020, 372.35, 370.00, 400.00, 352.00, 357.00, 357.80, 370.69, 1496277, 5546.60, 44250, 290530, 19.42
AVTNPL, EQ, 11-Mar-2020, 33.60, 34.85, 34.85, 32.75, 32.85, 33.00, 33.55, 84171, 28.24, 1070, 51477, 61.16
AXISBANK, EQ, 11-Mar-2020, 623.55, 613.65, 634.40, 612.10, 620.00, 619.35, 623.09, 11021533, 68673.67, 171462, 4256182, 38.62
AXISCADES, EQ, 11-Mar-2020, 43.50, 43.85, 45.20, 41.35, 41.35, 41.35, 42.82, 36162, 15.48, 888, 24899, 68.85
AXISGOLD, EQ, 11-Mar-2020, 3838.40, 3839.00, 3915.20, 3786.60, 3791.00, 3792.85, 3831.06, 2538, 97.23, 316, 1921, 75.69
AXISNIFTY, EQ, 11-Mar-2020, 1327.76, 1320.00, 1361.79, 1200.00, 1320.15, 1320.16, 1320.57, 1011, 13.35, 130, 893, 88.33
AYMSYNTEX, EQ, 11-Mar-2020, 24.00, 25.00, 25.85, 22.30, 23.90, 23.60, 23.40, 50632, 11.85, 229, 44470, 87.83
BAFNAPH, BE, 11-Mar-2020, 5.75, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 2270, 0.14, 9, -, -
BAGFILMS, EQ, 11-Mar-2020, 1.60, 1.60, 1.65, 1.55, 1.60, 1.65, 1.61, 240125, 3.87, 148, 176763, 73.61
BAJAJ-AUTO, EQ, 11-Mar-2020, 2573.35, 2580.00, 2630.00, 2562.70, 2598.60, 2591.55, 2600.37, 641982, 16693.92, 51929, 239069, 37.24
BAJAJCON, EQ, 11-Mar-2020, 172.15, 172.00, 172.10, 165.00, 166.40, 166.20, 168.28, 484990, 816.13, 15872, 342991, 70.72
BAJAJELEC, EQ, 11-Mar-2020, 408.05, 402.00, 421.50, 376.55, 381.00, 388.15, 403.13, 102521, 413.30, 4469, 34116, 33.28
BAJAJFINSV, EQ, 11-Mar-2020, 8207.10, 8180.00, 8397.10, 8128.05, 8265.00, 8254.00, 8266.58, 372353, 30780.86, 52083, 89509, 24.04
BAJAJHIND, EQ, 11-Mar-2020, 3.90, 4.20, 4.25, 3.90, 4.05, 4.00, 4.10, 2212266, 90.73, 2311, 1504629, 68.01
