SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
AARTIDRUGS, EQ, 16-Jul-2020, 1419.45, 1421.00, 1432.00, 1375.00, 1432.00, 1424.70, 1411.38, 52635, 742.88, 3631, 31983, 60.76
AARTIIND, EQ, 16-Jul-2020, 913.80, 913.90, 921.00, 891.40, 897.00, 897.70, 899.23, 297498, 2675.21, 25904, 185152, 62.24
AARTISURF, BE, 16-Jul-2020, 454.90, 432.20, 432.20, 432.20, 432.20, 432.20, 432.20, 534, 2.31, 55, -, -
AARVEEDEN, BE, 16-Jul-2020, 10.85, 10.40, 10.85, 10.35, 10.85, 10.85, 10.47, 8167, 0.86, 33, -, -
AARVI, EQ, 16-Jul-2020, 33.40, 31.90, 32.90, 31.75, 31.75, 31.75, 31.83, 1407, 0.45, 26, 1394, 99.08
AAVAS, EQ, 16-Jul-2020, 1291.55, 1309.85, 1309.85, 1268.00, 1283.00, 1286.15, 1283.97, 16562, 212.65, 4084, 9415, 56.85
ABAN, EQ, 16-Jul-2020, 24.65, 24.65, 25.85, 24.00, 25.40, 25.30, 25.21, 90713, 22.87, 726, 46002, 50.71
ABB, EQ, 16-Jul-2020, 905.80, 909.90, 919.00, 894.00, 909.95, 905.85, 906.95, 144234, 1308.13, 7217, 68199, 47.28
ABBOTINDIA, EQ, 16-Jul-2020, 15212.25, 15250.00, 15599.00, 15177.55, 15500.00, 15536.55, 15357.98, 9717, 1492.33, 3509, 4750, 48.88
ABCAPITAL, EQ, 16-Jul-2020, 57.55, 57.70, 58.30, 55.75, 57.75, 57.85, 57.02, 1479760, 843.79, 7833, 490328, 33.14
ABFRL, EQ, 16-Jul-2020, 115.60, 115.70, 115.70, 112.50, 113.10, 112.95, 113.52, 1225403, 1391.07, 20242, 523930, 42.76
ABFRL-RE, BE, 16-Jul-2020, 11.10, 11.10, 11.20, 7.85, 8.00, 7.95, 8.61, 1517046, 130.69, 5180, -, -
ABSLBANETF, EQ, 16-Jul-2020, 217.05, 222.00, 222.00, 210.51, 220.97, 221.97, 217.98, 309, 0.67, 29, 182, 58.90
ABSLNN50ET, EQ, 16-Jul-2020, 256.48, 255.10, 267.71, 255.10, 266.41, 267.19, 261.82, 9, 0.02, 7, 4, 44.44
ABSLRIF6RG, MF, 16-Jul-2020, 6.00, 5.53, 5.53, 5.53, 5.53, 5.53, 5.53, 1000, 0.06, 1, 1000, 100.00
ACC, EQ, 16-Jul-2020, 1287.00, 1287.50, 1305.00, 1253.00, 1304.50, 1299.90, 1279.11, 1425257, 18230.57, 55660, 390806, 27.42
ACCELYA, EQ, 16-Jul-2020, 947.65, 947.65, 952.45, 945.20, 949.95, 947.00, 949.17, 64530, 612.50, 1082, 49485, 76.69
ACCORD, SM, 16-Jul-2020, 12.40, 14.85, 14.85, 14.85, 14.85, 14.85, 14.85, 2000, 0.30, 1, 2000, 100.00
ACCURACY, SM, 16-Jul-2020, 40.95, 41.50, 41.50, 39.70, 40.90, 40.90, 40.47, 24000, 9.71, 15, 16000, 66.67
ACE, EQ, 16-Jul-2020, 58.25, 58.45, 60.40, 56.15, 59.20, 59.20, 58.61, 498530, 292.17, 4379, 105402, 21.14
ADANIENT, EQ, 16-Jul-2020, 147.75, 148.10, 150.00, 145.20, 148.25, 148.90, 147.75, 1473784, 2177.47, 12469, 252705, 17.15
ADANIGAS, EQ, 16-Jul-2020, 148.90, 149.50, 149.90, 143.30, 145.65, 145.70, 145.58, 846431, 1232.26, 10574, 332154, 39.24
ADANIGREEN, EQ, 16-Jul-2020, 354.55, 353.00, 359.95, 338.05, 348.00, 348.30, 348.72, 969385, 3380.43, 20501, 340704, 35.15
ADANIPORTS, EQ, 16-Jul-2020, 315.15, 317.00, 317.45, 309.60, 311.00, 311.20, 312.24, 3122868, 9750.76, 29815, 1543513, 49.43
ADANIPOWER, EQ, 16-Jul-2020, 34.70, 34.65, 34.95, 34.55, 34.65, 34.70, 34.69, 1958064, 679.34, 5856, 1054980, 53.88
ADANITRANS, EQ, 16-Jul-2020, 246.50, 246.85, 247.90, 236.00, 244.00, 242.05, 241.11, 114056, 275.00, 3992, 65460, 57.39
ADFFOODS, EQ, 16-Jul-2020, 288.30, 292.95, 293.00, 282.00, 288.35, 288.80, 286.65, 9410, 26.97, 288, 5372, 57.09
ADHUNIKIND, BE, 16-Jul-2020, 20.05, 21.00, 21.00, 19.10, 20.30, 20.10, 20.21, 12986, 2.63, 100, -, -
ADORWELD, EQ, 16-Jul-2020, 252.75, 255.05, 256.40, 248.15, 253.00, 253.40, 252.76, 6500, 16.43, 611, 3333, 51.28
ADROITINFO, EQ, 16-Jul-2020, 9.80, 9.35, 10.25, 9.35, 10.25, 9.75, 9.71, 42057, 4.09, 388, 19208, 45.67
ADSL, EQ, 16-Jul-2020, 16.85, 17.50, 17.50, 16.25, 16.60, 16.50, 16.63, 35370, 5.88, 200, 22666, 64.08
ADVANIHOTR, EQ, 16-Jul-2020, 42.20, 41.55, 43.00, 40.45, 40.50, 40.80, 41.06, 5129, 2.11, 230, 3642, 71.01
ADVENZYMES, EQ, 16-Jul-2020, 163.20, 163.10, 163.60, 159.20, 160.50, 160.70, 161.05, 64859, 104.45, 1873, 40480, 62.41
AEGISCHEM, EQ, 16-Jul-2020, 180.80, 181.75, 184.40, 179.10, 184.00, 183.80, 181.64, 273243, 496.31, 5397, 84589, 30.96
AFFLE, EQ, 16-Jul-2020, 1665.40, 1666.00, 1740.00, 1666.00, 1714.00, 1707.60, 1708.04, 58340, 996.47, 11121, 32406, 55.55
AGARIND, EQ, 16-Jul-2020, 83.00, 83.00, 84.75, 81.30, 83.50, 83.60, 83.01, 6281, 5.21, 305, 4628, 73.68
AGCNET, EQ, 16-Jul-2020, 303.30, 313.90, 317.00, 303.30, 312.00, 313.10, 311.63, 4464, 13.91, 217, 2393, 53.61
AGRITECH, BE, 16-Jul-2020, 29.50, 29.00, 30.75, 28.30, 29.50, 29.55, 29.76, 2925, 0.87, 49, -, -
AGROPHOS, EQ, 16-Jul-2020, 11.90, 11.35, 12.25, 11.35, 11.50, 11.50, 11.46, 44534, 5.10, 185, 24114, 54.15
AHLEAST, EQ, 16-Jul-2020, 137.60, 135.95, 152.85, 132.55, 139.90, 139.90, 140.79, 1298, 1.83, 93, 932, 71.80
AHLUCONT, EQ, 16-Jul-2020, 208.50, 208.05, 225.00, 203.25, 216.60, 217.30, 215.36, 12927, 27.84, 620, 7000, 54.15
AHLWEST, EQ, 16-Jul-2020, 250.75, 255.95, 255.95, 242.60, 246.00, 246.60, 246.88, 394, 0.97, 65, 210, 53.30
AIAENG, EQ, 16-Jul-2020, 1618.25, 1612.55, 1648.45, 1612.05, 1622.05, 1639.00, 1630.22, 19131, 311.88, 1623, 13010, 68.00
AIONJSW, EQ, 16-Jul-2020, 13.15, 13.55, 13.55, 12.85, 13.25, 13.20, 13.00, 43729, 5.68, 160, 37086, 84.81
AIRAN, BE, 16-Jul-2020, 13.00, 13.60, 13.60, 12.80, 12.95, 12.95, 13.04, 46000, 6.00, 115, -, -
AIROLAM, SM, 16-Jul-2020, 21.00, 21.00, 21.00, 21.00, 21.00, 21.00, 21.00, 3000, 0.63, 1, 3000, 100.00
AISL, SM, 16-Jul-2020, 17.85, 18.70, 18.70, 18.70, 18.70, 18.70, 18.70, 1200, 0.22, 1, 1200, 100.00
AJANTPHARM, EQ, 16-Jul-2020, 1350.55, 1360.10, 1420.00, 1354.00, 1420.00, 1409.15, 1388.63, 152590, 2118.91, 10712, 65608, 43.00
AJMERA, EQ, 16-Jul-2020, 79.15, 79.90, 80.45, 77.60, 77.65, 77.90, 78.06, 25065, 19.57, 541, 11131, 44.41
AJOONI, SM, 16-Jul-2020, 11.65, 11.80, 12.20, 11.80, 12.20, 12.20, 12.05, 16000, 1.93, 4, 8000, 50.00
AKASH, BE, 16-Jul-2020, 126.50, 130.75, 132.25, 126.75, 132.25, 131.80, 129.82, 6651, 8.63, 100, -, -
AKSHARCHEM, EQ, 16-Jul-2020, 228.25, 228.25, 229.30, 217.10, 220.00, 218.40, 219.75, 55196, 121.29, 2150, 33788, 61.21
AKSHOPTFBR, BE, 16-Jul-2020, 4.35, 4.25, 4.55, 4.20, 4.55, 4.55, 4.48, 197374, 8.84, 309, -, -
AKZOINDIA, EQ, 16-Jul-2020, 1865.65, 1865.65, 1865.70, 1833.75, 1840.30, 1840.75, 1845.14, 6728, 124.14, 3328, 3783, 56.23
ALANKIT, EQ, 16-Jul-2020, 15.65, 15.25, 15.95, 15.20, 15.50, 15.45, 15.49, 49522, 7.67, 288, 34058, 68.77
ALBERTDAVD, EQ, 16-Jul-2020, 400.05, 398.05, 403.95, 393.00, 393.00, 395.15, 396.34, 6756, 26.78, 580, 4618, 68.35
ALCHEM, EQ, 16-Jul-2020, 4.35, 4.15, 4.30, 4.15, 4.15, 4.15, 4.16, 11167, 0.46, 66, 11167, 100.00
ALEMBICLTD, EQ, 16-Jul-2020, 87.25, 87.50, 87.95, 81.55, 83.00, 83.35, 84.00, 1887306, 1585.34, 13348, 730497, 38.71
ALICON, EQ, 16-Jul-2020, 270.50, 268.95, 276.05, 265.10, 268.10, 272.20, 269.46, 1199, 3.23, 114, 962, 80.23
ALKALI, EQ, 16-Jul-2020, 44.85, 44.90, 48.35, 44.30, 48.00, 47.40, 46.37, 49393, 22.91, 650, 31770, 64.32
ALKEM, EQ, 16-Jul-2020, 2536.25, 2550.00, 2575.00, 2512.40, 2557.00, 2560.85, 2546.03, 149742, 3812.48, 11625, 77618, 51.83
ALKYLAMINE, EQ, 16-Jul-2020, 2330.80, 2352.00, 2352.00, 2225.00, 2275.00, 2266.90, 2264.83, 36172, 819.23, 4296, 23301, 64.42
ALLCARGO, EQ, 16-Jul-2020, 91.35, 92.20, 93.15, 90.60, 91.40, 92.30, 91.73, 94873, 87.03, 1360, 46433, 48.94
ALLSEC, EQ, 16-Jul-2020, 193.25, 195.00, 195.00, 184.20, 194.90, 194.20, 189.93, 6379, 12.12, 606, 4514, 70.76
ALMONDZ, EQ, 16-Jul-2020, 10.85, 11.15, 11.15, 10.65, 10.95, 10.95, 10.87, 821, 0.09, 16, 417, 50.79
ALOKINDS, EQ, 16-Jul-2020, 35.25, 33.50, 33.50, 33.50, 33.50, 33.50, 33.50, 701101, 234.87, 4245, 701100, 100.00
ALPA, EQ, 16-Jul-2020, 20.15, 20.10, 20.65, 19.50, 20.15, 19.95, 20.04, 27824, 5.58, 390, 13462, 48.38
ALPHAGEO, EQ, 16-Jul-2020, 175.20, 175.90, 178.05, 167.35, 170.00, 171.25, 170.65, 19717, 33.65, 878, 9926, 50.34
ALPSINDUS, BE, 16-Jul-2020, 1.15, 1.15, 1.15, 1.10, 1.10, 1.10, 1.13, 2292, 0.03, 23, -, -
AMARAJABAT, EQ, 16-Jul-2020, 680.60, 680.00, 686.45, 663.95, 680.70, 683.70, 675.12, 749477, 5059.86, 17500, 263434, 35.15
AMBER, EQ, 16-Jul-2020, 1496.65, 1516.00, 1518.95, 1470.00, 1479.00, 1473.50, 1482.67, 18308, 271.45, 2075, 7448, 40.68
AMBIKCO, EQ, 16-Jul-2020, 650.35, 658.95, 659.00, 650.25, 656.60, 654.60, 655.71, 1568, 10.28, 213, 845, 53.89
AMBUJACEM, EQ, 16-Jul-2020, 188.65, 189.45, 193.00, 185.70, 192.50, 192.50, 189.73, 3137669, 5953.23, 40285, 1302534, 41.51
AMDIND, EQ, 16-Jul-2020, 14.20, 14.20, 14.65, 13.80, 14.65, 14.50, 14.30, 9520, 1.36, 81, 6116, 64.24
AMJLAND, EQ, 16-Jul-2020, 20.65, 20.65, 20.95, 19.10, 20.50, 19.70, 19.95, 18701, 3.73, 162, 12035, 64.35
AMRUTANJAN, EQ, 16-Jul-2020, 386.95, 386.95, 404.00, 380.00, 402.00, 401.40, 395.05, 445125, 1758.47, 12588, 166054, 37.31
ANANTRAJ, EQ, 16-Jul-2020, 22.10, 22.10, 22.45, 21.75, 22.10, 22.15, 22.08, 74685, 16.49, 374, 52407, 70.17
ANDHRACEMT, BE, 16-Jul-2020, 6.00, 5.70, 5.70, 5.70, 5.70, 5.70, 5.70, 58157, 3.31, 274, -, -
ANDHRAPAP, EQ, 16-Jul-2020, 221.15, 222.10, 224.40, 215.05, 216.80, 216.75, 218.16, 108587, 236.90, 3089, 60216, 55.45
ANDHRSUGAR, EQ, 16-Jul-2020, 279.10, 281.40, 313.80, 281.35, 306.30, 309.10, 300.97, 531732, 1600.36, 13319, 184600, 34.72
ANIKINDS, EQ, 16-Jul-2020, 14.10, 14.80, 14.80, 14.80, 14.80, 14.80, 14.80, 6608, 0.98, 38, 6603, 99.92
ANKITMETAL, BE, 16-Jul-2020, 0.60, 0.65, 0.65, 0.55, 0.65, 0.60, 0.61, 44651, 0.27, 47, -, -
ANSALAPI, BE, 16-Jul-2020, 3.95, 3.85, 3.95, 3.85, 3.95, 3.95, 3.88, 51647, 2.00, 82, -, -
ANSALHSG, BE, 16-Jul-2020, 3.70, 3.65, 3.85, 3.60, 3.80, 3.65, 3.72, 26063, 0.97, 66, -, -
ANUP, EQ, 16-Jul-2020, 453.75, 441.60, 461.35, 441.60, 450.00, 449.45, 450.58, 7292, 32.86, 615, 5060, 69.39
APARINDS, EQ, 16-Jul-2020, 320.00, 318.90, 322.50, 309.00, 310.00, 309.95, 311.41, 51050, 158.97, 1932, 41795, 81.87
APCL, EQ, 16-Jul-2020, 138.70, 140.70, 142.50, 137.10, 141.05, 140.55, 139.97, 6767, 9.47, 198, 3922, 57.96
APCOTEXIND, EQ, 16-Jul-2020, 124.05, 123.05, 126.55, 122.00, 122.50, 123.20, 123.63, 52069, 64.37, 1973, 19197, 36.87
APEX, EQ, 16-Jul-2020, 226.65, 228.00, 232.50, 221.40, 229.40, 229.60, 226.41, 207616, 470.06, 4736, 38299, 18.45
APLAPOLLO, EQ, 16-Jul-2020, 1738.30, 1721.55, 1734.20, 1675.00, 1699.00, 1701.00, 1698.35, 91787, 1558.87, 2189, 76574, 83.43
APLLTD, EQ, 16-Jul-2020, 945.90, 951.95, 988.00, 946.00, 973.90, 969.60, 968.25, 451820, 4374.76, 19797, 186234, 41.22
APOLLO, EQ, 16-Jul-2020, 112.80, 113.60, 113.85, 104.00, 109.90, 110.50, 108.80, 517944, 563.50, 9154, 124062, 23.95
APOLLOHOSP, EQ, 16-Jul-2020, 1465.25, 1469.95, 1491.95, 1427.55, 1435.00, 1436.60, 1457.95, 1040680, 15172.59, 63964, 177413, 17.05
APOLLOPIPE, EQ, 16-Jul-2020, 313.05, 310.80, 320.00, 306.60, 318.00, 313.65, 312.60, 18686, 58.41, 899, 12033, 64.40
APOLLOTYRE, EQ, 16-Jul-2020, 112.15, 113.00, 113.20, 108.75, 109.30, 109.45, 110.04, 5856584, 6444.62, 36071, 1391323, 23.76
APOLSINHOT, EQ, 16-Jul-2020, 494.75, 495.10, 510.00, 474.00, 480.00, 486.10, 486.28, 5071, 24.66, 116, 4666, 92.01
APTECHT, EQ, 16-Jul-2020, 110.40, 112.45, 114.45, 109.05, 111.60, 111.10, 112.01, 456499, 511.33, 6487, 136673, 29.94
ARCHIDPLY, EQ, 16-Jul-2020, 27.85, 27.80, 27.95, 26.00, 26.80, 26.90, 26.86, 56054, 15.06, 682, 24864, 44.36
ARCHIES, EQ, 16-Jul-2020, 12.10, 12.10, 12.25, 11.80, 11.95, 11.95, 11.95, 16285, 1.95, 126, 12388, 76.07
ARCOTECH, BE, 16-Jul-2020, 2.80, 2.70, 2.75, 2.70, 2.70, 2.70, 2.70, 106729, 2.88, 48, -, -
ARENTERP, EQ, 16-Jul-2020, 10.60, 11.10, 11.10, 10.10, 11.10, 11.10, 10.90, 1861, 0.20, 28, 1032, 55.45
ARIES, EQ, 16-Jul-2020, 60.90, 60.85, 61.50, 58.75, 60.60, 60.25, 60.25, 12667, 7.63, 395, 7921, 62.53
ARIHANT, EQ, 16-Jul-2020, 15.50, 14.75, 15.50, 14.75, 15.50, 15.50, 14.75, 755, 0.11, 13, 525, 69.54
ARIHANTSUP, BE, 16-Jul-2020, 24.75, 24.65, 25.50, 23.55, 24.80, 23.90, 24.26, 14564, 3.53, 33, -, -
ARMANFIN, EQ, 16-Jul-2020, 462.00, 455.00, 485.10, 439.00, 485.10, 476.05, 456.15, 23588, 107.60, 1705, 10046, 42.59
AROGRANITE, EQ, 16-Jul-2020, 24.40, 23.70, 24.80, 23.00, 23.90, 23.05, 23.25, 14195, 3.30, 194, 7995, 56.32
ARROWGREEN, BE, 16-Jul-2020, 44.85, 43.15, 46.55, 43.15, 44.00, 43.50, 43.83, 1347, 0.59, 23, -, -
ARSHIYA, BE, 16-Jul-2020, 10.25, 10.75, 10.75, 9.80, 10.05, 10.15, 10.01, 15584, 1.56, 48, -, -
ARSSINFRA, EQ, 16-Jul-2020, 13.90, 14.45, 14.50, 13.25, 13.80, 13.55, 13.41, 14374, 1.93, 127, 9341, 64.99
ARTEMISMED, EQ, 16-Jul-2020, 175.75, 174.00, 179.95, 169.00, 179.95, 177.40, 175.71, 478, 0.84, 53, 290, 60.67
ARVIND, EQ, 16-Jul-2020, 31.75, 32.00, 32.10, 30.80, 31.05, 31.00, 31.05, 897646, 278.75, 4594, 471556, 52.53
ARVINDFASN, EQ, 16-Jul-2020, 141.75, 134.70, 134.70, 134.70, 134.70, 134.70, 134.70, 23916, 32.21, 491, 23916, 100.00
ARVSMART, EQ, 16-Jul-2020, 77.10, 77.70, 77.70, 74.25, 74.50, 74.95, 75.23, 71104, 53.49, 1550, 36528, 51.37
ASAHIINDIA, EQ, 16-Jul-2020, 164.10, 165.95, 165.95, 160.00, 163.95, 163.60, 163.22, 22323, 36.44, 690, 13334, 59.73
ASAHISONG, EQ, 16-Jul-2020, 171.75, 171.00, 174.70, 160.05, 167.50, 165.90, 165.92, 33078, 54.88, 1336, 16631, 50.28
ASAL, BE, 16-Jul-2020, 18.50, 18.05, 18.05, 18.00, 18.05, 18.05, 18.03, 2120, 0.38, 8, -, -
ASALCBR, EQ, 16-Jul-2020, 241.60, 245.85, 249.50, 235.25, 238.40, 238.30, 240.17, 39217, 94.19, 1670, 21090, 53.78
ASHAPURMIN, EQ, 16-Jul-2020, 43.50, 42.60, 44.40, 41.55, 42.50, 42.35, 42.21, 29450, 12.43, 359, 18993, 64.49
ASHIANA, EQ, 16-Jul-2020, 62.90, 62.25, 64.80, 59.80, 61.00, 60.95, 61.82, 68857, 42.57, 729, 41046, 59.61
ASHIMASYN, BE, 16-Jul-2020, 5.30, 5.10, 5.55, 5.10, 5.55, 5.55, 5.50, 61297, 3.37, 162, -, -
ASHOKA, EQ, 16-Jul-2020, 57.45, 57.70, 58.85, 54.45, 57.95, 57.10, 56.37, 1720755, 969.93, 13646, 444060, 25.81
ASHOKLEY, EQ, 16-Jul-2020, 49.30, 49.35, 50.50, 48.35, 50.20, 50.20, 49.45, 23238686, 11492.10, 49713, 3208033, 13.80
ASIANHOTNR, EQ, 16-Jul-2020, 54.10, 55.85, 55.85, 53.10, 53.50, 53.60, 53.73, 13684, 7.35, 227, 6779, 49.54
ASIANPAINT, EQ, 16-Jul-2020, 1671.65, 1679.80, 1697.10, 1645.10, 1694.00, 1693.20, 1672.81, 1442725, 24133.98, 64168, 361703, 25.07
ASIANTILES, EQ, 16-Jul-2020, 206.50, 207.10, 211.60, 206.00, 210.50, 210.75, 207.97, 51738, 107.60, 497, 27528, 53.21
ASLIND, SM, 16-Jul-2020, 5.75, 5.50, 5.50, 5.50, 5.50, 5.50, 5.50, 4000, 0.22, 1, 4000, 100.00
ASPINWALL, EQ, 16-Jul-2020, 119.90, 121.25, 123.60, 117.30, 119.35, 119.05, 121.27, 2483, 3.01, 58, 1445, 58.20
ASTEC, EQ, 16-Jul-2020, 945.85, 950.00, 986.00, 927.70, 944.00, 945.15, 952.63, 231491, 2205.25, 10073, 65425, 28.26
ASTERDM, EQ, 16-Jul-2020, 131.65, 135.00, 135.00, 125.10, 126.80, 128.10, 131.39, 815038, 1070.91, 9918, 237357, 29.12
ASTRAL, EQ, 16-Jul-2020, 929.15, 929.15, 963.90, 915.25, 946.00, 944.75, 932.72, 72235, 673.75, 6640, 41483, 57.43
ASTRAMICRO, EQ, 16-Jul-2020, 107.60, 108.00, 112.00, 106.90, 110.00, 110.25, 110.28, 1752364, 1932.59, 11605, 359887, 20.54
ASTRAZEN, EQ, 16-Jul-2020, 3285.20, 3399.90, 3474.80, 3320.25, 3347.00, 3347.55, 3374.04, 108181, 3650.07, 14146, 46346, 42.84
ASTRON, EQ, 16-Jul-2020, 37.90, 38.20, 38.25, 37.40, 37.95, 37.80, 37.74, 11596, 4.38, 257, 8684, 74.89
ATFL, EQ, 16-Jul-2020, 518.30, 519.05, 519.90, 515.30, 515.35, 516.65, 517.22, 2446, 12.65, 314, 1288, 52.66
ATLANTA, EQ, 16-Jul-2020, 9.85, 10.00, 10.15, 9.55, 10.05, 10.00, 9.85, 23249, 2.29, 237, 16131, 69.38
ATLASCYCLE, BE, 16-Jul-2020, 47.30, 45.20, 45.20, 44.95, 44.95, 44.95, 44.96, 2760, 1.24, 51, -, -
ATNINTER, BE, 16-Jul-2020, 0.25, 0.25, 0.30, 0.25, 0.30, 0.30, 0.30, 30236, 0.09, 20, -, -
ATUL, EQ, 16-Jul-2020, 4622.00, 4644.40, 4645.00, 4560.00, 4636.00, 4633.40, 4604.45, 8062, 371.21, 1720, 4045, 50.17
ATULAUTO, EQ, 16-Jul-2020, 165.90, 166.05, 182.00, 158.90, 174.00, 174.45, 176.45, 1007628, 1777.97, 13347, 227203, 22.55
AUBANK, EQ, 16-Jul-2020, 630.00, 630.00, 645.00, 618.35, 630.00, 639.10, 632.93, 438043, 2772.52, 15131, 290233, 66.26
AURIONPRO, EQ, 16-Jul-2020, 55.40, 56.15, 58.00, 52.65, 52.65, 52.65, 53.64, 12703, 6.81, 363, 8871, 69.83
AUROPHARMA, EQ, 16-Jul-2020, 840.05, 840.00, 842.35, 821.25, 837.40, 836.95, 832.62, 3481475, 28987.29, 62428, 1078984, 30.99
AUSOMENT, EQ, 16-Jul-2020, 28.30, 28.95, 29.50, 28.00, 28.05, 28.30, 28.36, 6262, 1.78, 54, 5753, 91.87
AUTOAXLES, EQ, 16-Jul-2020, 518.70, 524.95, 524.95, 510.05, 512.95, 514.60, 514.40, 12562, 64.62, 639, 9054, 72.07
AUTOIND, BE, 16-Jul-2020, 18.50, 18.50, 19.00, 17.90, 18.10, 18.10, 18.16, 6733, 1.22, 33, -, -
AUTOLITIND, EQ, 16-Jul-2020, 16.65, 16.75, 16.85, 16.15, 16.15, 16.15, 16.46, 448, 0.07, 26, 442, 98.66
AVADHSUGAR, EQ, 16-Jul-2020, 175.35, 178.50, 179.90, 174.05, 177.00, 177.55, 177.31, 50701, 89.90, 1716, 15646, 30.86
AVANTIFEED, EQ, 16-Jul-2020, 442.30, 442.20, 453.90, 428.70, 450.95, 451.95, 440.73, 519650, 2290.26, 17769, 154978, 29.82
AVG, SM, 16-Jul-2020, 52.00, 49.55, 52.00, 49.40, 52.00, 50.70, 49.88, 7200, 3.59, 6, 4800, 66.67
AVROIND, SM, 16-Jul-2020, 45.25, 43.00, 43.00, 43.00, 43.00, 43.00, 43.00, 2000, 0.86, 1, 2000, 100.00
AVTNPL, EQ, 16-Jul-2020, 37.80, 38.10, 39.25, 37.30, 38.45, 38.45, 38.59, 186932, 72.14, 1121, 97102, 51.95
AXISBANK, EQ, 16-Jul-2020, 426.65, 431.95, 436.15, 418.45, 432.00, 434.00, 426.78, 30183798, 128817.55, 234710, 4168147, 13.81
AXISCADES, EQ, 16-Jul-2020, 59.30, 57.00, 58.90, 56.35, 56.35, 56.35, 56.70, 57775, 32.76, 359, 45749, 79.18
AXISGOLD, EQ, 16-Jul-2020, 4293.30, 4320.00, 4320.00, 4270.05, 4287.00, 4275.80, 4286.48, 642, 27.52, 153, 382, 59.50
AXISNIFTY, EQ, 16-Jul-2020, 1098.66, 1114.98, 1114.98, 1084.10, 1084.10, 1084.80, 1090.38, 113, 1.23, 28, 64, 56.64
AYMSYNTEX, EQ, 16-Jul-2020, 21.60, 21.20, 22.00, 20.40, 20.40, 20.55, 21.06, 15386, 3.24, 105, 12088, 78.56
BAGFILMS, BE, 16-Jul-2020, 2.55, 2.60, 2.60, 2.45, 2.45, 2.45, 2.51, 42051, 1.05, 91, -, -
BAJAJ-AUTO, EQ, 16-Jul-2020, 2942.05, 2944.00, 2950.00, 2898.90, 2936.00, 2942.30, 2930.65, 525135, 15389.87, 29200, 116985, 22.28
BAJAJCON, EQ, 16-Jul-2020, 150.40, 148.00, 180.45, 148.00, 180.45, 180.45, 168.16, 11099743, 18665.38, 77908, 2613913, 23.55
BAJAJELEC, EQ, 16-Jul-2020, 386.00, 391.95, 391.95, 380.30, 386.00, 386.40, 385.46, 117239, 451.91, 2808, 22395, 19.10
BAJAJFINSV, EQ, 16-Jul-2020, 6168.45, 6200.00, 6280.00, 6065.00, 6255.00, 6264.90, 6183.17, 830422, 51346.44, 81220, 102215, 12.31
BAJAJHIND, EQ, 16-Jul-2020, 6.25, 6.40, 6.45, 6.10, 6.20, 6.15, 6.21, 2042563, 126.93, 2200, 1153548, 56.48
