SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 28-Jan-2020, 36.15, 36.55, 36.95, 35.15, 36.50, 36.00, 36.24, 41787, 15.14, 505, 29093, 69.62
21STCENMGM, EQ, 28-Jan-2020, 14.40, 14.15, 14.65, 14.15, 14.65, 14.65, 14.30, 181, 0.03, 12, 180, 99.45
3IINFOTECH, EQ, 28-Jan-2020, 2.30, 2.35, 2.40, 2.25, 2.30, 2.30, 2.31, 1986375, 45.94, 730, 1258610, 63.36
3MINDIA, EQ, 28-Jan-2020, 22306.45, 22480.00, 22484.95, 22215.00, 22405.00, 22264.65, 22307.43, 1484, 331.04, 364, 1307, 88.07
3PLAND, EQ, 28-Jan-2020, 6.60, 6.90, 6.90, 6.80, 6.80, 6.80, 6.88, 267, 0.02, 10, 267, 100.00
5PAISA, EQ, 28-Jan-2020, 192.30, 196.65, 196.70, 191.00, 191.00, 192.20, 193.53, 12050, 23.32, 310, 6865, 56.97
63MOONS, EQ, 28-Jan-2020, 109.55, 109.95, 111.10, 105.65, 107.55, 107.15, 108.51, 136196, 147.79, 3370, 60214, 44.21
763GS2059, GS, 28-Jan-2020, 95.00, 96.01, 96.01, 96.01, 96.01, 96.01, 96.01, 100, 0.10, 1, 100, 100.00
A2ZINFRA, EQ, 28-Jan-2020, 7.20, 7.35, 7.35, 7.00, 7.05, 7.05, 7.15, 138512, 9.90, 413, 115239, 83.20
AAKASH, SM, 28-Jan-2020, 67.95, 68.00, 71.00, 64.60, 64.60, 64.60, 68.96, 64000, 44.13, 18, 60000, 93.75
AARON, SM, 28-Jan-2020, 48.95, 49.75, 49.75, 49.75, 49.75, 49.75, 49.75, 3300, 1.64, 1, 3300, 100.00
AARTIDRUGS, EQ, 28-Jan-2020, 619.10, 625.25, 625.25, 606.00, 606.55, 608.25, 612.04, 10955, 67.05, 1086, 5485, 50.07
AARTIIND, EQ, 28-Jan-2020, 857.75, 865.00, 908.40, 855.00, 904.15, 902.35, 890.58, 364865, 3249.40, 16622, 206296, 56.54
AARVEEDEN, EQ, 28-Jan-2020, 14.40, 14.65, 14.70, 13.75, 14.20, 14.20, 14.19, 3046, 0.43, 43, 2385, 78.30
AAVAS, EQ, 28-Jan-2020, 1919.40, 1930.00, 1956.95, 1923.25, 1945.00, 1944.60, 1941.35, 23864, 463.28, 3150, 12674, 53.11
ABAN, EQ, 28-Jan-2020, 26.25, 26.65, 26.65, 25.65, 25.65, 25.80, 26.14, 25736, 6.73, 394, 17043, 66.22
