SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 14-Aug-2020, 32.80, 32.50, 33.10, 30.50, 31.10, 30.85, 31.56, 218824, 69.06, 1671, 125667, 57.43
21STCENMGM, EQ, 14-Aug-2020, 10.55, 10.55, 10.75, 10.40, 10.50, 10.50, 10.54, 3851, 0.41, 21, 3475, 90.24
3IINFOTECH, EQ, 14-Aug-2020, 2.75, 2.85, 2.85, 2.85, 2.85, 2.85, 2.85, 1762073, 50.22, 498, 1762070, 100.00
3MINDIA, EQ, 14-Aug-2020, 21888.55, 21000.00, 21299.95, 20800.00, 20880.00, 20903.65, 20991.53, 8567, 1798.34, 3793, 3779, 44.11
5PAISA, EQ, 14-Aug-2020, 350.40, 350.45, 366.00, 347.05, 352.55, 355.35, 359.81, 31690, 114.02, 1916, 21846, 68.94
63MOONS, BE, 14-Aug-2020, 79.45, 83.40, 83.40, 82.50, 83.40, 83.40, 83.35, 53212, 44.35, 383, -, -
716GS2050, GS, 14-Aug-2020, 111.75, 111.75, 111.75, 111.75, 111.75, 111.75, 111.75, 100, 0.11, 1, 100, 100.00
719GS2060, GS, 14-Aug-2020, 113.31, 111.05, 112.05, 111.05, 112.05, 112.05, 111.68, 8, 0.01, 2, 8, 100.00
769GS2043, GS, 14-Aug-2020, 112.10, 115.00, 115.00, 114.50, 114.50, 114.50, 114.75, 236, 0.27, 2, 236, 100.00
813GS2045, GS, 14-Aug-2020, 120.00, 120.00, 120.00, 120.00, 120.00, 120.00, 120.00, 100, 0.12, 2, 100, 100.00
A2ZINFRA, EQ, 14-Aug-2020, 4.10, 4.10, 4.15, 4.05, 4.15, 4.10, 4.10, 370869, 15.19, 352, 226005, 60.94
AARON, SM, 14-Aug-2020, 45.85, 46.10, 46.10, 46.10, 46.10, 46.10, 46.10, 3300, 1.52, 1, 3300, 100.00
AARTIDRUGS, EQ, 14-Aug-2020, 2132.30, 2157.35, 2210.00, 2075.00, 2121.00, 2115.40, 2126.92, 139041, 2957.29, 14673, 51937, 37.35
AARTIIND, EQ, 14-Aug-2020, 1000.00, 1002.00, 1029.00, 988.00, 1011.00, 1008.35, 1012.71, 605258, 6129.50, 18610, 317265, 52.42
AARTISURF, BE, 14-Aug-2020, 345.15, 362.40, 362.40, 362.40, 362.40, 362.40, 362.40, 126514, 458.49, 495, -, -
