SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 24-Jul-2020, 30.55, 30.60, 31.95, 30.00, 30.35, 31.25, 30.92, 148509, 45.92, 1177, 64729, 43.59
21STCENMGM, EQ, 24-Jul-2020, 10.85, 10.65, 10.65, 10.65, 10.65, 10.65, 10.65, 1601, 0.17, 9, 1601, 100.00
3IINFOTECH, EQ, 24-Jul-2020, 2.50, 2.50, 2.50, 2.45, 2.50, 2.45, 2.48, 2317899, 57.45, 1450, 1657356, 71.50
3MINDIA, EQ, 24-Jul-2020, 21502.90, 21520.00, 21615.90, 21225.00, 21499.35, 21492.20, 21502.47, 1116, 239.97, 661, 534, 47.85
509GS2022, GS, 24-Jul-2020, 91.24, 95.40, 95.40, 95.40, 95.40, 95.40, 95.40, 2, 0.00, 2, 2, 100.00
579GS2030, GS, 24-Jul-2020, 101.00, 96.00, 99.95, 96.00, 99.95, 99.95, 96.04, 101, 0.10, 2, 100, 99.01
5PAISA, EQ, 24-Jul-2020, 423.50, 439.95, 444.65, 410.30, 444.65, 444.65, 438.85, 119986, 526.56, 4310, 62512, 52.10
63MOONS, BE, 24-Jul-2020, 72.20, 72.00, 73.00, 70.95, 71.25, 71.20, 71.48, 22457, 16.05, 187, -, -
716GS2050, GS, 24-Jul-2020, 110.56, 111.75, 111.75, 111.70, 111.75, 111.75, 111.74, 115, 0.13, 4, 115, 100.00
719GS2060, GS, 24-Jul-2020, 112.50, 108.01, 115.01, 108.01, 114.75, 114.75, 110.32, 152, 0.17, 4, 151, 99.34
757GS2033, GS, 24-Jul-2020, 113.90, 111.00, 115.00, 111.00, 115.00, 115.00, 112.12, 850, 0.95, 3, 800, 94.12
75GS2034, GS, 24-Jul-2020, 110.87, 116.00, 116.00, 116.00, 116.00, 116.00, 116.00, 130, 0.15, 1, 130, 100.00
A2ZINFRA, EQ, 24-Jul-2020, 4.70, 4.80, 4.85, 4.50, 4.50, 4.50, 4.62, 491077, 22.69, 468, 344127, 70.08
AAKASH, SM, 24-Jul-2020, 35.15, 36.50, 36.50, 36.50, 36.50, 36.50, 36.50, 6000, 2.19, 2, 6000, 100.00
AARON, SM, 24-Jul-2020, 45.50, 44.10, 44.60, 44.10, 44.60, 44.60, 44.27, 9900, 4.38, 3, 9900, 100.00
AARTIDRUGS, EQ, 24-Jul-2020, 1481.80, 1482.00, 1597.90, 1463.00, 1594.70, 1586.55, 1548.56, 202594, 3137.30, 10363, 97412, 48.08
AARTIIND, EQ, 24-Jul-2020, 921.75, 922.10, 957.95, 920.00, 950.20, 950.20, 947.85, 1500138, 14219.02, 35062, 924848, 61.65
AARTISURF, BE, 24-Jul-2020, 334.50, 317.80, 317.80, 317.80, 317.80, 317.80, 317.80, 1005, 3.19, 55, -, -
AARVEEDEN, BE, 24-Jul-2020, 10.30, 10.40, 10.70, 10.30, 10.30, 10.30, 10.50, 2293, 0.24, 23, -, -
AARVI, EQ, 24-Jul-2020, 31.60, 32.75, 32.75, 30.10, 30.35, 30.35, 31.33, 343, 0.11, 13, 234, 68.22
AAVAS, EQ, 24-Jul-2020, 1333.45, 1329.00, 1410.70, 1306.10, 1372.00, 1392.70, 1373.09, 32183, 441.90, 4208, 21649, 67.27
ABAN, EQ, 24-Jul-2020, 25.45, 25.10, 25.40, 24.80, 25.15, 25.10, 25.11, 57857, 14.53, 428, 42808, 73.99
ABB, EQ, 24-Jul-2020, 934.80, 910.00, 919.00, 895.00, 913.00, 912.60, 908.85, 242177, 2201.03, 9051, 35426, 14.63
ABBOTINDIA, EQ, 24-Jul-2020, 15528.85, 15498.00, 15524.30, 15100.00, 15157.60, 15136.65, 15230.94, 11824, 1800.91, 4560, 7415, 62.71
ABCAPITAL, EQ, 24-Jul-2020, 59.20, 58.90, 60.45, 58.40, 58.70, 58.85, 59.21, 1475716, 873.71, 6768, 433533, 29.38
ABFRL, EQ, 24-Jul-2020, 126.45, 125.55, 129.30, 123.70, 128.20, 128.05, 126.64, 2582607, 3270.71, 25603, 1122113, 43.45
ABMINTLTD, BE, 24-Jul-2020, 12.15, 12.15, 12.15, 12.15, 12.15, 12.15, 12.15, 1, 0.00, 1, -, -
ABSLBANETF, EQ, 24-Jul-2020, 221.15, 225.04, 225.05, 225.00, 225.05, 225.04, 225.04, 37, 0.08, 5, 36, 97.30
ACC, EQ, 24-Jul-2020, 1360.10, 1350.60, 1360.00, 1339.00, 1343.70, 1343.80, 1346.86, 955298, 12866.55, 31733, 276114, 28.90
ACCELYA, EQ, 24-Jul-2020, 970.80, 970.05, 985.00, 967.35, 981.55, 980.70, 974.14, 44929, 437.67, 3122, 30337, 67.52
ACCORD, SM, 24-Jul-2020, 17.80, 18.85, 18.85, 18.85, 18.85, 18.85, 18.85, 4000, 0.75, 1, 4000, 100.00
ACCURACY, SM, 24-Jul-2020, 38.50, 36.60, 39.90, 36.60, 39.90, 38.80, 37.91, 8000, 3.03, 5, 6400, 80.00
ACE, EQ, 24-Jul-2020, 59.60, 59.40, 60.20, 58.10, 58.40, 58.65, 58.91, 206581, 121.69, 1715, 90826, 43.97
ADANIENT, EQ, 24-Jul-2020, 169.95, 167.40, 169.75, 163.65, 168.90, 168.75, 167.36, 1801380, 3014.86, 12688, 460182, 25.55
ADANIGAS, EQ, 24-Jul-2020, 150.85, 150.45, 150.45, 145.70, 147.75, 147.70, 147.97, 809644, 1198.04, 8414, 318327, 39.32
ADANIGREEN, EQ, 24-Jul-2020, 320.30, 315.00, 336.30, 305.60, 336.30, 336.30, 327.59, 1468516, 4810.70, 23115, 483780, 32.94
ADANIPORTS, EQ, 24-Jul-2020, 313.90, 313.90, 313.95, 305.35, 309.00, 309.40, 308.72, 2457671, 7587.22, 34453, 391520, 15.93
ADANIPOWER, EQ, 24-Jul-2020, 35.15, 35.10, 35.25, 34.90, 35.00, 35.00, 35.03, 1749963, 613.02, 4382, 1173644, 67.07
ADANITRANS, EQ, 24-Jul-2020, 239.55, 238.10, 238.10, 231.50, 233.00, 233.05, 233.84, 285904, 668.56, 4467, 171292, 59.91
ADFFOODS, EQ, 24-Jul-2020, 310.00, 305.15, 325.50, 304.30, 325.50, 325.35, 318.66, 134351, 428.13, 1454, 90338, 67.24
ADHUNIKIND, BE, 24-Jul-2020, 19.65, 19.55, 20.60, 19.35, 20.20, 20.15, 20.16, 16327, 3.29, 94, -, -
ADORWELD, EQ, 24-Jul-2020, 256.85, 256.00, 256.00, 252.05, 254.00, 253.85, 254.04, 5696, 14.47, 483, 3973, 69.75
ADROITINFO, BE, 24-Jul-2020, 9.05, 9.05, 9.05, 9.05, 9.05, 9.05, 9.05, 1034, 0.09, 5, -, -
ADSL, EQ, 24-Jul-2020, 17.90, 18.45, 18.45, 17.20, 17.80, 18.00, 17.75, 23848, 4.23, 175, 14546, 60.99
ADVANIHOTR, EQ, 24-Jul-2020, 42.85, 42.90, 42.95, 40.75, 40.75, 40.90, 41.20, 5535, 2.28, 135, 3857, 69.68
ADVENZYMES, EQ, 24-Jul-2020, 163.40, 162.90, 165.00, 161.10, 161.50, 162.25, 162.86, 77804, 126.71, 1901, 45418, 58.37
AEGISCHEM, EQ, 24-Jul-2020, 191.45, 190.35, 192.50, 187.20, 188.00, 188.00, 188.86, 162523, 306.95, 8771, 80992, 49.83
AFFLE, EQ, 24-Jul-2020, 1762.20, 1767.00, 1770.00, 1690.00, 1709.90, 1712.55, 1733.85, 31552, 547.06, 3910, 18222, 57.75
AGARIND, EQ, 24-Jul-2020, 82.30, 83.95, 84.05, 81.10, 81.75, 81.60, 82.55, 6009, 4.96, 186, 3787, 63.02
AGCNET, EQ, 24-Jul-2020, 340.35, 345.00, 357.35, 337.20, 344.00, 341.95, 347.16, 21414, 74.34, 591, 14765, 68.95
AGRITECH, BE, 24-Jul-2020, 29.35, 29.00, 29.75, 28.70, 28.85, 28.85, 29.13, 3836, 1.12, 52, -, -
AGROPHOS, EQ, 24-Jul-2020, 10.85, 10.90, 10.95, 10.40, 10.95, 10.80, 10.60, 40631, 4.31, 140, 27319, 67.24
AHLADA, SM, 24-Jul-2020, 45.05, 46.95, 47.50, 46.95, 47.50, 47.30, 47.19, 14000, 6.61, 9, 12000, 85.71
AHLEAST, EQ, 24-Jul-2020, 142.45, 144.85, 145.15, 140.20, 144.15, 143.95, 142.83, 400, 0.57, 61, 297, 74.25
AHLUCONT, EQ, 24-Jul-2020, 219.65, 219.65, 224.00, 215.00, 220.00, 220.00, 220.37, 387315, 853.51, 2210, 375735, 97.01
AHLWEST, EQ, 24-Jul-2020, 248.50, 243.95, 256.75, 243.95, 245.10, 251.45, 251.47, 99, 0.25, 34, 61, 61.62
