SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 20-Feb-2020, 32.90, 33.00, 35.15, 32.30, 34.55, 34.45, 34.33, 29579, 10.16, 1283, 16107, 54.45
3IINFOTECH, EQ, 20-Feb-2020, 2.00, 2.05, 2.25, 2.00, 2.20, 2.15, 2.13, 3208905, 68.21, 1256, 1376626, 42.90
3MINDIA, EQ, 20-Feb-2020, 21821.00, 21920.00, 21986.50, 21602.65, 21635.00, 21683.40, 21784.33, 2057, 448.10, 842, 1445, 70.25
3PLAND, EQ, 20-Feb-2020, 4.95, 5.15, 5.15, 5.15, 5.15, 5.15, 5.15, 9500, 0.49, 87, 9500, 100.00
5PAISA, EQ, 20-Feb-2020, 185.75, 187.25, 189.90, 183.50, 185.00, 184.75, 184.81, 4175, 7.72, 158, 2857, 68.43
617GS2021, GS, 20-Feb-2020, 94.50, 89.81, 89.81, 89.81, 89.81, 89.81, 89.81, 55, 0.05, 1, 55, 100.00
63MOONS, EQ, 20-Feb-2020, 101.80, 102.15, 103.45, 100.10, 100.40, 100.80, 101.84, 102902, 104.79, 1188, 57639, 56.01
757GS2033, GS, 20-Feb-2020, 104.00, 104.00, 104.00, 104.00, 104.00, 104.00, 104.00, 100, 0.10, 2, 100, 100.00
763GS2059, GS, 20-Feb-2020, 102.00, 107.00, 107.00, 107.00, 107.00, 107.00, 107.00, 600, 0.64, 3, 600, 100.00
772GS2055, GS, 20-Feb-2020, 99.80, 102.50, 102.50, 102.50, 102.50, 102.50, 102.50, 100, 0.10, 1, 100, 100.00
824GS2027, GS, 20-Feb-2020, 104.21, 104.00, 104.00, 104.00, 104.00, 104.00, 104.00, 100, 0.10, 1, 100, 100.00
A2ZINFRA, EQ, 20-Feb-2020, 4.85, 4.85, 5.55, 4.85, 5.25, 5.20, 5.19, 282488, 14.65, 776, 176136, 62.35
AARON, SM, 20-Feb-2020, 49.10, 50.50, 50.50, 50.50, 50.50, 50.50, 50.50, 3300, 1.67, 1, 3300, 100.00
