SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 10-Jun-2020, 29.40, 30.00, 30.50, 28.50, 29.50, 29.15, 29.25, 45866, 13.42, 522, 28879, 62.96
21STCENMGM, EQ, 10-Jun-2020, 11.10, 11.30, 11.30, 11.00, 11.00, 11.00, 11.29, 4160, 0.47, 12, 4160, 100.00
3IINFOTECH, EQ, 10-Jun-2020, 2.30, 2.40, 2.40, 2.40, 2.40, 2.40, 2.40, 694585, 16.67, 299, 694585, 100.00
3MINDIA, EQ, 10-Jun-2020, 18166.80, 18379.00, 18400.00, 18082.35, 18310.00, 18260.10, 18224.73, 2258, 411.51, 1017, 852, 37.73
509GS2022, GS, 10-Jun-2020, 99.00, 99.00, 103.95, 99.00, 99.00, 99.00, 100.65, 3, 0.00, 3, 2, 66.67
5PAISA, EQ, 10-Jun-2020, 173.65, 178.00, 178.00, 165.00, 167.20, 167.10, 167.52, 28418, 47.61, 314, 24978, 87.89
63MOONS, EQ, 10-Jun-2020, 73.35, 77.00, 77.00, 77.00, 77.00, 77.00, 77.00, 13897, 10.70, 140, 13897, 100.00
716GS2050, GS, 10-Jun-2020, 108.80, 108.80, 108.80, 108.80, 108.80, 108.80, 108.80, 154, 0.17, 2, 154, 100.00
719GS2060, GS, 10-Jun-2020, 115.88, 110.12, 110.12, 110.12, 110.12, 110.12, 110.12, 20, 0.02, 1, 20, 100.00
732GS2024, GS, 10-Jun-2020, 101.43, 101.43, 101.43, 101.43, 101.43, 101.43, 101.43, 100, 0.10, 1, 100, 100.00
757GS2033, GS, 10-Jun-2020, 115.00, 109.28, 112.00, 109.28, 112.00, 112.00, 110.64, 2, 0.00, 2, 2, 100.00
759GS2026, GS, 10-Jun-2020, 114.00, 112.00, 112.00, 112.00, 112.00, 112.00, 112.00, 20, 0.02, 1, 20, 100.00
A2ZINFRA, EQ, 10-Jun-2020, 4.60, 4.60, 4.65, 4.45, 4.55, 4.55, 4.55, 307104, 13.97, 452, 225463, 73.42
AAKASH, SM, 10-Jun-2020, 14.65, 14.00, 15.35, 13.95, 15.35, 15.35, 14.07, 36000, 5.07, 3, 33000, 91.67
AARON, SM, 10-Jun-2020, 42.75, 42.90, 42.90, 42.90, 42.90, 42.90, 42.90, 3300, 1.42, 1, 3300, 100.00
AARTIDRUGS, EQ, 10-Jun-2020, 984.25, 990.20, 1001.05, 977.00, 985.80, 989.40, 991.72, 81760, 810.83, 6187, 29368, 35.92
AARTIIND, EQ, 10-Jun-2020, 930.20, 936.00, 945.00, 930.70, 933.00, 933.25, 937.13, 331194, 3103.71, 19582, 156613, 47.29
AARVEEDEN, EQ, 10-Jun-2020, 12.05, 11.50, 12.00, 11.50, 11.95, 11.80, 11.75, 14403, 1.69, 89, 10674, 74.11
AARVI, SM, 10-Jun-2020, 21.40, 22.45, 22.45, 22.45, 22.45, 22.45, 22.45, 4000, 0.90, 2, 4000, 100.00
AAVAS, EQ, 10-Jun-2020, 1403.40, 1443.90, 1443.90, 1269.95, 1326.00, 1325.45, 1332.12, 43659, 581.59, 6869, 17159, 39.30
ABAN, EQ, 10-Jun-2020, 24.15, 24.30, 24.50, 22.10, 23.45, 23.25, 23.16, 121309, 28.09, 725, 66134, 54.52
ABB, EQ, 10-Jun-2020, 852.80, 838.00, 847.00, 825.00, 830.70, 830.35, 831.81, 101930, 847.86, 7746, 43793, 42.96
ABBOTINDIA, EQ, 10-Jun-2020, 16314.55, 16350.00, 16480.00, 16120.05, 16310.00, 16325.35, 16327.76, 10387, 1695.96, 3658, 4934, 47.50
ABCAPITAL, EQ, 10-Jun-2020, 53.80, 54.05, 55.80, 53.25, 54.85, 54.75, 54.51, 2640211, 1439.09, 9353, 724809, 27.45
ABFRL, EQ, 10-Jun-2020, 132.30, 131.00, 132.70, 125.70, 130.65, 129.40, 130.43, 1324393, 1727.39, 13398, 574801, 43.40
ABMINTLTD, BE, 10-Jun-2020, 13.00, 13.00, 13.00, 13.00, 13.00, 13.00, 13.00, 61, 0.01, 2, -, -
ABSLBANETF, EQ, 10-Jun-2020, 205.01, 205.01, 205.01, 199.02, 200.00, 200.00, 203.12, 26, 0.05, 8, 18, 69.23
ABSLNN50ET, EQ, 10-Jun-2020, 267.68, 256.70, 267.68, 247.01, 267.00, 261.00, 259.98, 86, 0.22, 28, 35, 40.70
ACC, EQ, 10-Jun-2020, 1250.45, 1252.00, 1284.90, 1252.00, 1271.90, 1275.30, 1273.53, 1220062, 15537.89, 33484, 153689, 12.60
ACCELYA, EQ, 10-Jun-2020, 945.25, 949.00, 970.00, 928.80, 936.25, 937.60, 944.26, 13957, 131.79, 592, 5206, 37.30
ACCURACY, SM, 10-Jun-2020, 23.20, 24.15, 24.35, 23.60, 23.60, 23.85, 24.05, 20800, 5.00, 13, 16000, 76.92
ACE, EQ, 10-Jun-2020, 49.00, 49.00, 52.90, 48.50, 52.05, 52.00, 51.37, 563438, 289.45, 3746, 235156, 41.74
ADANIENT, EQ, 10-Jun-2020, 151.90, 152.75, 154.75, 150.25, 151.75, 151.85, 152.62, 4135128, 6311.03, 55083, 503921, 12.19
ADANIGAS, EQ, 10-Jun-2020, 133.00, 133.70, 136.25, 133.25, 134.30, 134.55, 134.69, 1212856, 1633.60, 9133, 388956, 32.07
ADANIGREEN, EQ, 10-Jun-2020, 312.60, 328.20, 328.20, 328.20, 328.20, 328.20, 328.20, 403398, 1323.95, 1210, 398793, 98.86
ADANIPORTS, EQ, 10-Jun-2020, 346.05, 346.05, 349.75, 340.40, 348.45, 346.55, 344.84, 2324983, 8017.48, 34849, 437016, 18.80
ADANIPOWER, EQ, 10-Jun-2020, 38.35, 38.70, 39.10, 38.10, 38.70, 38.80, 38.55, 10496559, 4046.28, 18633, 2726286, 25.97
ADANITRANS, EQ, 10-Jun-2020, 188.45, 190.40, 197.85, 188.55, 197.85, 197.80, 195.94, 5476286, 10730.30, 23944, 3418115, 62.42
ADFFOODS, EQ, 10-Jun-2020, 286.85, 284.10, 293.00, 284.10, 292.00, 291.55, 289.74, 33573, 97.27, 944, 22154, 65.99
ADHUNIKIND, EQ, 10-Jun-2020, 19.35, 19.35, 20.50, 18.00, 19.10, 19.35, 19.37, 39621, 7.67, 323, 28306, 71.44
ADORWELD, EQ, 10-Jun-2020, 254.05, 255.00, 263.50, 252.00, 261.00, 260.15, 257.35, 18358, 47.24, 665, 5903, 32.15
ADROITINFO, EQ, 10-Jun-2020, 5.90, 6.00, 6.45, 5.70, 6.45, 6.30, 6.11, 62100, 3.79, 219, 48131, 77.51
ADSL, EQ, 10-Jun-2020, 17.55, 17.50, 18.40, 17.10, 18.40, 18.40, 18.20, 79025, 14.38, 249, 71000, 89.84
ADVANIHOTR, EQ, 10-Jun-2020, 53.30, 55.95, 55.95, 54.50, 55.95, 55.95, 55.91, 103306, 57.76, 294, 67598, 65.43
ADVENZYMES, EQ, 10-Jun-2020, 175.30, 175.00, 177.95, 169.05, 172.50, 172.05, 173.29, 257870, 446.85, 5013, 90999, 35.29
AEGISCHEM, EQ, 10-Jun-2020, 189.05, 188.50, 193.80, 186.60, 187.90, 188.55, 189.82, 143073, 271.58, 7117, 101626, 71.03
AFFLE, EQ, 10-Jun-2020, 1515.95, 1520.00, 1540.00, 1490.00, 1507.00, 1502.05, 1509.68, 41301, 623.51, 3813, 19197, 46.48
AGARIND, EQ, 10-Jun-2020, 80.10, 82.00, 88.10, 72.10, 76.00, 78.10, 79.25, 351208, 278.34, 3017, 122477, 34.87
