SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 03-Apr-2020, 24.55, 25.00, 25.55, 23.20, 24.40, 24.45, 24.22, 18990, 4.60, 340, 7501, 39.50
21STCENMGM, EQ, 03-Apr-2020, 10.65, 10.65, 10.65, 10.50, 10.50, 10.50, 10.50, 499, 0.05, 6, 499, 100.00
3IINFOTECH, EQ, 03-Apr-2020, 1.25, 1.30, 1.30, 1.20, 1.30, 1.30, 1.28, 2445739, 31.24, 885, 1499511, 61.31
3MINDIA, EQ, 03-Apr-2020, 18469.55, 18410.00, 18650.00, 17175.00, 17400.05, 17490.10, 17514.14, 7588, 1328.97, 3561, 3359, 44.27
3PLAND, EQ, 03-Apr-2020, 3.40, 3.40, 3.55, 3.40, 3.55, 3.55, 3.55, 1503, 0.05, 8, 1503, 100.00
5PAISA, EQ, 03-Apr-2020, 113.55, 115.00, 128.00, 113.60, 115.00, 115.10, 115.62, 2711, 3.13, 132, 1749, 64.51
618GS2024, GS, 03-Apr-2020, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100, 0.10, 1, 100, 100.00
63MOONS, EQ, 03-Apr-2020, 46.35, 46.20, 47.00, 45.45, 46.45, 46.15, 46.18, 31413, 14.51, 2071, 21503, 68.45
762GS2039, GS, 03-Apr-2020, 104.00, 103.00, 103.00, 103.00, 103.00, 103.00, 103.00, 1, 0.00, 1, 1, 100.00
A2ZINFRA, EQ, 03-Apr-2020, 3.10, 3.10, 3.20, 3.05, 3.10, 3.10, 3.13, 169080, 5.29, 210, 132043, 78.09
AARON, SM, 03-Apr-2020, 40.25, 40.25, 40.25, 40.25, 40.25, 40.25, 40.25, 3300, 1.33, 1, 3300, 100.00
AARTIDRUGS, EQ, 03-Apr-2020, 517.50, 527.70, 547.00, 520.15, 542.70, 540.75, 536.78, 25364, 136.15, 2068, 9166, 36.14
AARTIIND, EQ, 03-Apr-2020, 795.80, 801.10, 804.00, 770.75, 793.00, 790.70, 791.47, 135885, 1075.49, 18657, 63462, 46.70
