SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
ADANIGREEN, EQ, 29-Jun-2020, 397.55, 377.70, 377.70, 377.70, 377.70, 377.70, 377.70, 94453, 356.75, 6041, 94450, 100.00
ADANIPORTS, EQ, 29-Jun-2020, 343.20, 341.35, 344.05, 339.10, 343.00, 342.65, 341.58, 3263757, 11148.18, 32309, 1550398, 47.50
ADANIPOWER, EQ, 29-Jun-2020, 36.75, 36.95, 37.25, 35.95, 36.30, 36.25, 36.47, 4370886, 1594.23, 11501, 1880474, 43.02
ADANITRANS, EQ, 29-Jun-2020, 276.85, 271.10, 279.90, 266.20, 270.00, 270.45, 272.42, 665484, 1812.91, 9436, 318832, 47.91
ADFFOODS, EQ, 29-Jun-2020, 297.30, 290.05, 298.00, 285.95, 288.00, 288.80, 290.17, 14455, 41.94, 700, 9558, 66.12
ADHUNIKIND, EQ, 29-Jun-2020, 26.75, 28.00, 28.05, 25.45, 25.45, 25.45, 26.45, 81149, 21.46, 582, 69765, 85.97
ADORWELD, EQ, 29-Jun-2020, 266.75, 264.00, 266.35, 260.25, 261.60, 262.35, 263.73, 16174, 42.66, 586, 11600, 71.72
ADROITINFO, EQ, 29-Jun-2020, 7.30, 7.35, 7.65, 7.15, 7.65, 7.55, 7.50, 34644, 2.60, 216, 24181, 69.80
ADSL, EQ, 29-Jun-2020, 16.60, 16.60, 17.40, 16.10, 16.45, 16.20, 16.83, 83387, 14.04, 415, 56275, 67.49
ADVANIHOTR, EQ, 29-Jun-2020, 44.45, 45.80, 45.95, 43.10, 44.80, 44.50, 45.06, 10406, 4.69, 310, 5042, 48.45
ADVENZYMES, EQ, 29-Jun-2020, 172.30, 173.45, 175.00, 169.00, 175.00, 173.50, 171.16, 113314, 193.95, 2323, 60459, 53.36
AEGISCHEM, EQ, 29-Jun-2020, 184.95, 183.90, 184.80, 176.80, 179.90, 179.10, 180.37, 150933, 272.23, 6804, 97036, 64.29
AFFLE, EQ, 29-Jun-2020, 1512.30, 1505.00, 1508.90, 1461.35, 1475.00, 1480.45, 1475.89, 30270, 446.75, 3733, 16364, 54.06
AGARIND, EQ, 29-Jun-2020, 69.35, 70.00, 72.00, 69.20, 70.50, 70.20, 70.37, 13904, 9.78, 254, 10643, 76.55
AGCNET, EQ, 29-Jun-2020, 295.40, 305.00, 305.00, 280.65, 280.75, 282.15, 282.87, 7117, 20.13, 222, 5044, 70.87
AGRITECH, BE, 29-Jun-2020, 36.00, 34.55, 36.00, 34.55, 35.20, 35.50, 35.47, 3460, 1.23, 52, -, -
AGROPHOS, EQ, 29-Jun-2020, 15.45, 16.20, 16.20, 15.50, 16.00, 16.10, 16.12, 230495, 37.16, 739, 197154, 85.54
AHLEAST, EQ, 29-Jun-2020, 139.45, 136.95, 138.95, 136.20, 137.30, 137.55, 137.36, 65, 0.09, 19, 42, 64.62
AHLUCONT, EQ, 29-Jun-2020, 217.25, 214.00, 229.00, 203.65, 209.00, 208.20, 213.68, 17871, 38.19, 966, 6503, 36.39
AHLWEST, EQ, 29-Jun-2020, 254.15, 264.00, 264.00, 250.00, 259.95, 257.75, 260.98, 420, 1.10, 74, 382, 90.95
AIAENG, EQ, 29-Jun-2020, 1625.20, 1625.20, 1636.75, 1602.20, 1635.00, 1629.85, 1620.35, 15264, 247.33, 2298, 8252, 54.06
AIONJSW, EQ, 29-Jun-2020, 14.35, 14.05, 14.55, 14.00, 14.20, 14.25, 14.24, 136478, 19.44, 313, 98286, 72.02
AIRAN, BE, 29-Jun-2020, 12.70, 12.70, 12.90, 12.10, 12.10, 12.15, 12.45, 92201, 11.48, 396, -, -
AIROLAM, SM, 29-Jun-2020, 19.50, 19.00, 21.00, 19.00, 21.00, 21.00, 20.00, 6000, 1.20, 2, 6000, 100.00
AJANTPHARM, EQ, 29-Jun-2020, 1446.75, 1446.00, 1454.00, 1399.40, 1432.00, 1436.20, 1422.99, 134630, 1915.77, 8588, 35276, 26.20
AJMERA, EQ, 29-Jun-2020, 88.20, 86.30, 88.00, 83.50, 84.00, 84.35, 84.81, 62871, 53.32, 1128, 32319, 51.41
AJOONI, SM, 29-Jun-2020, 7.65, 8.00, 8.00, 7.90, 7.95, 7.95, 7.98, 24000, 1.91, 5, 16000, 66.67
AKASH, BE, 29-Jun-2020, 91.00, 90.00, 90.00, 90.00, 90.00, 90.00, 90.00, 610, 0.55, 4, -, -
AKSHARCHEM, EQ, 29-Jun-2020, 206.70, 207.00, 207.00, 199.70, 201.00, 200.50, 201.34, 17329, 34.89, 944, 10872, 62.74
AKSHOPTFBR, BE, 29-Jun-2020, 6.75, 6.80, 6.95, 6.45, 6.65, 6.65, 6.59, 204971, 13.52, 428, -, -
AKZOINDIA, EQ, 29-Jun-2020, 1859.60, 1851.00, 1857.50, 1835.00, 1840.00, 1837.65, 1842.99, 7199, 132.68, 1718, 5261, 73.08
ALANKIT, EQ, 29-Jun-2020, 18.65, 18.40, 19.20, 17.40, 17.55, 17.75, 18.10, 774226, 140.16, 1666, 356512, 46.05
ALBERTDAVD, EQ, 29-Jun-2020, 483.25, 480.00, 480.00, 463.25, 468.85, 466.45, 469.85, 23254, 109.26, 1530, 16186, 69.61
ALCHEM, EQ, 29-Jun-2020, 5.45, 5.20, 5.20, 5.20, 5.20, 5.20, 5.20, 86622, 4.50, 313, 86622, 100.00
ALEMBICLTD, EQ, 29-Jun-2020, 76.90, 77.50, 79.95, 75.00, 77.45, 77.45, 78.00, 897677, 700.19, 9476, 341048, 37.99
ALICON, EQ, 29-Jun-2020, 259.85, 249.85, 253.50, 240.00, 249.95, 247.65, 245.34, 3940, 9.67, 492, 2394, 60.76
ALKALI, EQ, 29-Jun-2020, 48.00, 48.00, 49.60, 46.15, 47.30, 47.60, 47.71, 8222, 3.92, 342, 5352, 65.09
ALKEM, EQ, 29-Jun-2020, 2349.35, 2339.35, 2389.00, 2335.00, 2350.00, 2353.70, 2358.30, 148999, 3513.84, 18636, 62998, 42.28
ALKYLAMINE, EQ, 29-Jun-2020, 2127.50, 2140.00, 2145.25, 2090.00, 2110.00, 2118.15, 2122.76, 58044, 1232.14, 5536, 20886, 35.98
ALLCARGO, EQ, 29-Jun-2020, 79.65, 79.80, 79.80, 78.00, 78.65, 78.40, 78.53, 50617, 39.75, 1011, 29332, 57.95
ALLSEC, EQ, 29-Jun-2020, 193.95, 190.25, 200.00, 185.00, 189.00, 191.85, 192.30, 6736, 12.95, 307, 5668, 84.14
ALMONDZ, EQ, 29-Jun-2020, 12.25, 13.15, 13.15, 11.30, 11.35, 11.90, 11.88, 12010, 1.43, 137, 6863, 57.14
ALOKINDS, EQ, 29-Jun-2020, 45.95, 48.20, 48.20, 48.20, 48.20, 48.20, 48.20, 407904, 196.61, 821, 407904, 100.00
ALPA, EQ, 29-Jun-2020, 23.95, 24.95, 25.50, 23.25, 23.90, 23.90, 24.14, 104028, 25.11, 647, 70594, 67.86
ALPHAGEO, EQ, 29-Jun-2020, 201.45, 200.45, 201.45, 196.60, 198.05, 198.30, 198.94, 28691, 57.08, 1166, 15884, 55.36
ALPSINDUS, BE, 29-Jun-2020, 1.60, 1.65, 1.65, 1.65, 1.65, 1.65, 1.65, 72346, 1.19, 63, -, -
AMARAJABAT, EQ, 29-Jun-2020, 647.85, 647.95, 650.00, 635.80, 641.30, 641.30, 640.82, 791145, 5069.78, 13931, 311649, 39.39
AMBER, EQ, 29-Jun-2020, 1547.70, 1549.90, 1557.25, 1456.00, 1474.00, 1482.20, 1488.95, 53012, 789.32, 6872, 21120, 39.84
AMBIKCO, EQ, 29-Jun-2020, 706.80, 700.25, 700.30, 665.00, 667.00, 668.35, 673.92, 14391, 96.98, 1170, 10034, 69.72
AMBUJACEM, EQ, 29-Jun-2020, 188.00, 188.00, 188.65, 183.20, 187.90, 187.55, 186.11, 3555861, 6617.93, 25018, 1138801, 32.03
AMDIND, EQ, 29-Jun-2020, 16.90, 17.50, 17.50, 15.40, 16.20, 16.00, 16.50, 12556, 2.07, 159, 8251, 65.71
AMJLAND, EQ, 29-Jun-2020, 20.95, 20.95, 20.95, 19.60, 19.95, 20.00, 20.10, 38629, 7.76, 180, 30528, 79.03
AMJUMBO, SM, 29-Jun-2020, 9.90, 9.50, 9.50, 9.45, 9.45, 9.45, 9.48, 16000, 1.52, 2, 16000, 100.00
AMRUTANJAN, EQ, 29-Jun-2020, 373.65, 372.80, 376.30, 363.65, 366.25, 366.45, 368.26, 102559, 377.69, 5809, 55060, 53.69
ANANTRAJ, EQ, 29-Jun-2020, 23.00, 23.10, 23.10, 22.15, 22.50, 22.35, 22.44, 136417, 30.62, 410, 122793, 90.01
ANDHRACEMT, BE, 29-Jun-2020, 9.25, 9.70, 9.70, 9.70, 9.70, 9.70, 9.70, 150620, 14.61, 381, -, -
ANDHRAPAP, EQ, 29-Jun-2020, 212.40, 223.30, 254.85, 220.30, 254.85, 254.85, 237.46, 5847661, 13885.75, 72168, 1733320, 29.64
ANDHRSUGAR, EQ, 29-Jun-2020, 263.05, 271.90, 273.25, 255.00, 262.00, 260.25, 263.42, 83326, 219.49, 2608, 43182, 51.82
ANIKINDS, EQ, 29-Jun-2020, 12.35, 12.95, 12.95, 12.95, 12.95, 12.95, 12.95, 4553, 0.59, 23, 4553, 100.00
ANSALAPI, BE, 29-Jun-2020, 4.70, 4.70, 4.80, 4.50, 4.70, 4.65, 4.64, 94340, 4.37, 133, -, -
ANSALHSG, EQ, 29-Jun-2020, 4.55, 4.65, 4.75, 4.35, 4.50, 4.45, 4.52, 189846, 8.59, 509, 112765, 59.40
ANUP, EQ, 29-Jun-2020, 384.80, 397.95, 402.90, 372.45, 384.75, 382.40, 390.20, 39908, 155.72, 1412, 28506, 71.43
APARINDS, EQ, 29-Jun-2020, 326.20, 327.00, 334.95, 325.00, 327.25, 330.30, 329.37, 14924, 49.15, 920, 9377, 62.83
APCL, EQ, 29-Jun-2020, 133.60, 135.00, 135.00, 131.10, 134.00, 133.05, 132.99, 2782, 3.70, 150, 1997, 71.78
APCOTEXIND, EQ, 29-Jun-2020, 125.90, 124.10, 126.35, 121.65, 123.00, 122.15, 122.54, 24706, 30.27, 1020, 15718, 63.62
APEX, EQ, 29-Jun-2020, 259.50, 255.00, 278.00, 251.10, 268.45, 268.35, 267.65, 1317111, 3525.24, 24605, 249633, 18.95
APLAPOLLO, EQ, 29-Jun-2020, 1563.70, 1571.55, 1585.80, 1525.10, 1525.10, 1527.00, 1543.25, 68896, 1063.23, 3527, 42322, 61.43
APLLTD, EQ, 29-Jun-2020, 902.10, 902.00, 909.00, 874.00, 892.00, 896.00, 895.04, 226106, 2023.75, 10054, 90249, 39.91
APOLLO, EQ, 29-Jun-2020, 109.80, 111.25, 112.90, 100.10, 102.75, 101.75, 104.08, 201024, 209.23, 4538, 104335, 51.90
APOLLOHOSP, EQ, 29-Jun-2020, 1388.15, 1381.00, 1405.55, 1359.25, 1366.90, 1365.05, 1378.29, 911363, 12561.19, 52831, 224904, 24.68
APOLLOPIPE, EQ, 29-Jun-2020, 326.50, 322.85, 329.00, 315.00, 324.75, 321.35, 320.72, 12139, 38.93, 1219, 5995, 49.39
APOLLOTYRE, EQ, 29-Jun-2020, 111.00, 111.00, 111.00, 107.20, 108.70, 108.45, 108.69, 5523573, 6003.51, 23704, 883148, 15.99
APOLSINHOT, EQ, 29-Jun-2020, 483.45, 481.00, 484.85, 456.80, 456.80, 466.30, 476.34, 629, 3.00, 105, 429, 68.20
APTECHT, EQ, 29-Jun-2020, 102.20, 102.50, 102.80, 99.75, 101.40, 101.20, 100.95, 85518, 86.33, 2011, 35493, 41.50
ARCHIDPLY, EQ, 29-Jun-2020, 25.70, 25.75, 26.75, 24.30, 24.75, 24.55, 24.82, 30868, 7.66, 426, 17386, 56.32
ARCHIES, EQ, 29-Jun-2020, 13.45, 13.60, 13.60, 12.80, 13.10, 12.90, 12.98, 45136, 5.86, 205, 37641, 83.39
ARCOTECH, BE, 29-Jun-2020, 3.20, 3.35, 3.35, 3.35, 3.35, 3.35, 3.35, 34191, 1.15, 66, -, -
ARENTERP, EQ, 29-Jun-2020, 11.65, 12.20, 12.20, 11.10, 11.35, 12.15, 11.80, 7919, 0.93, 52, 4617, 58.30
ARIES, EQ, 29-Jun-2020, 73.70, 70.05, 70.05, 70.05, 70.05, 70.05, 70.05, 23588, 16.52, 80, 23588, 100.00
ARIHANT, EQ, 29-Jun-2020, 16.40, 16.05, 16.75, 15.60, 15.65, 15.65, 15.95, 5935, 0.95, 50, 4197, 70.72
ARIHANTSUP, BE, 29-Jun-2020, 28.40, 27.00, 29.25, 27.00, 28.90, 28.90, 28.35, 1016, 0.29, 16, -, -
ARMANFIN, EQ, 29-Jun-2020, 485.40, 463.55, 468.90, 461.15, 461.15, 461.15, 461.57, 8995, 41.52, 286, 7759, 86.26
AROGRANITE, EQ, 29-Jun-2020, 26.55, 28.00, 28.00, 25.05, 25.85, 25.85, 25.58, 15617, 3.99, 149, 12730, 81.51
ARROWGREEN, BE, 29-Jun-2020, 48.00, 48.00, 48.00, 45.60, 45.60, 45.75, 46.33, 1665, 0.77, 29, -, -
ARSHIYA, BE, 29-Jun-2020, 12.00, 12.45, 12.45, 11.55, 12.40, 12.35, 12.05, 24747, 2.98, 67, -, -
ARSSINFRA, EQ, 29-Jun-2020, 15.00, 15.75, 15.75, 15.10, 15.50, 15.50, 15.50, 83846, 13.00, 410, 44994, 53.66
ARTEMISMED, EQ, 29-Jun-2020, 187.10, 183.00, 184.95, 176.15, 180.00, 179.35, 180.22, 3778, 6.81, 94, 2068, 54.74
ARVIND, EQ, 29-Jun-2020, 35.15, 34.20, 34.20, 32.60, 33.20, 33.10, 33.29, 2369772, 788.92, 7115, 1158908, 48.90
ARVINDF-RE, BE, 29-Jun-2020, 77.90, 77.90, 80.00, 50.00, 69.00, 67.65, 65.72, 58065, 38.16, 727, -, -
ARVINDFASN, EQ, 29-Jun-2020, 177.90, 177.50, 177.50, 171.40, 172.95, 172.45, 173.03, 48858, 84.54, 1190, 32753, 67.04
ARVSMART, EQ, 29-Jun-2020, 76.85, 76.00, 79.00, 74.95, 78.00, 78.30, 77.62, 123365, 95.75, 1712, 66800, 54.15
ASAHIINDIA, EQ, 29-Jun-2020, 183.40, 185.95, 185.95, 172.30, 176.05, 177.05, 177.31, 43361, 76.88, 1398, 27679, 63.83
ASAHISONG, EQ, 29-Jun-2020, 152.60, 151.05, 154.00, 147.15, 149.85, 150.15, 150.19, 23812, 35.76, 497, 16680, 70.05
ASAL, BE, 29-Jun-2020, 22.60, 22.60, 22.60, 21.50, 21.60, 21.75, 21.57, 7114, 1.53, 43, -, -
ASALCBR, EQ, 29-Jun-2020, 258.90, 259.80, 274.95, 254.00, 274.90, 272.85, 267.04, 192266, 513.42, 6631, 98121, 51.03
ASHAPURMIN, EQ, 29-Jun-2020, 45.15, 44.50, 45.00, 42.90, 45.00, 44.55, 43.22, 158647, 68.57, 432, 139415, 87.88
ASHIANA, EQ, 29-Jun-2020, 64.00, 64.00, 64.00, 60.80, 61.00, 60.90, 61.14, 26570, 16.24, 372, 22347, 84.11
ASHIMASYN, EQ, 29-Jun-2020, 6.80, 6.55, 6.80, 6.50, 6.65, 6.65, 6.60, 86499, 5.71, 203, 58879, 68.07
ASHOKA, EQ, 29-Jun-2020, 63.00, 62.90, 62.95, 60.00, 60.70, 61.00, 61.42, 1121890, 689.06, 9417, 524853, 46.78
ASHOKLEY, EQ, 29-Jun-2020, 52.45, 51.65, 51.85, 48.45, 48.60, 48.60, 49.35, 76143267, 37573.27, 207555, 26614736, 34.95
ASIANHOTNR, EQ, 29-Jun-2020, 55.40, 55.85, 55.90, 53.20, 53.65, 53.95, 54.38, 7034, 3.82, 350, 5226, 74.30
ASIANPAINT, EQ, 29-Jun-2020, 1686.75, 1687.00, 1708.45, 1674.05, 1695.00, 1691.95, 1688.97, 2753482, 46505.36, 127527, 769198, 27.94
ASIANTILES, EQ, 29-Jun-2020, 216.20, 219.00, 219.90, 207.50, 209.50, 209.00, 213.08, 67426, 143.67, 856, 54520, 80.86
ASLIND, SM, 29-Jun-2020, 6.30, 6.60, 6.60, 6.00, 6.60, 6.60, 6.50, 24000, 1.56, 6, 16000, 66.67
ASPINWALL, EQ, 29-Jun-2020, 114.75, 118.70, 134.00, 105.30, 130.30, 129.05, 124.93, 40866, 51.05, 1039, 14078, 34.45
ASTEC, EQ, 29-Jun-2020, 807.00, 803.90, 842.40, 792.30, 802.10, 804.20, 817.27, 103621, 846.87, 4959, 47786, 46.12
ASTERDM, EQ, 29-Jun-2020, 125.60, 126.00, 126.00, 121.55, 122.25, 122.50, 122.93, 141436, 173.87, 2441, 83213, 58.83
ASTRAL, EQ, 29-Jun-2020, 963.25, 955.00, 958.00, 930.45, 951.15, 955.35, 943.57, 103247, 974.20, 11493, 37946, 36.75
ASTRAMICRO, EQ, 29-Jun-2020, 99.40, 98.10, 99.15, 94.70, 95.60, 97.05, 97.38, 1144957, 1115.00, 6531, 596244, 52.08
ASTRAZEN, EQ, 29-Jun-2020, 3347.50, 3425.00, 3649.00, 3410.05, 3640.00, 3620.40, 3554.31, 331396, 11778.83, 33496, 54395, 16.41
ASTRON, EQ, 29-Jun-2020, 38.75, 39.85, 42.60, 38.60, 40.80, 41.70, 41.42, 485859, 201.25, 2526, 225942, 46.50
ATFL, EQ, 29-Jun-2020, 519.65, 513.00, 535.00, 513.00, 515.00, 515.50, 520.24, 13346, 69.43, 1144, 8733, 65.44
ATLANTA, EQ, 29-Jun-2020, 8.90, 9.30, 9.30, 8.90, 9.30, 9.20, 9.20, 201390, 18.53, 543, 177469, 88.12
ATLASCYCLE, BE, 29-Jun-2020, 41.05, 39.00, 39.00, 39.00, 39.00, 39.00, 39.00, 3694, 1.44, 62, -, -
ATNINTER, BE, 29-Jun-2020, 0.15, 0.15, 0.15, 0.10, 0.15, 0.15, 0.14, 5543, 0.01, 12, -, -
ATUL, EQ, 29-Jun-2020, 4486.00, 4539.00, 4539.00, 4415.00, 4466.00, 4455.00, 4460.21, 9525, 424.83, 1730, 5014, 52.64
ATULAUTO, EQ, 29-Jun-2020, 171.70, 170.00, 170.00, 164.05, 165.85, 165.55, 166.24, 39946, 66.41, 1283, 24301, 60.83
AUBANK, EQ, 29-Jun-2020, 572.25, 565.00, 567.90, 543.65, 543.65, 543.65, 545.14, 140169, 764.12, 3882, 121469, 86.66
AURIONPRO, EQ, 29-Jun-2020, 58.25, 59.60, 59.60, 53.10, 56.40, 56.20, 56.27, 27806, 15.65, 740, 18453, 66.36
AUROPHARMA, EQ, 29-Jun-2020, 780.10, 784.00, 797.95, 779.00, 789.50, 789.40, 790.49, 4794436, 37899.42, 101092, 1990169, 41.51
AUSOMENT, EQ, 29-Jun-2020, 34.10, 35.90, 36.80, 32.00, 36.00, 35.90, 35.58, 11928, 4.24, 545, 8227, 68.97
AUTOAXLES, EQ, 29-Jun-2020, 591.80, 594.80, 609.55, 567.00, 570.00, 569.85, 581.86, 15701, 91.36, 1496, 6148, 39.16
AUTOIND, BE, 29-Jun-2020, 19.65, 20.00, 20.60, 18.90, 19.00, 19.25, 19.37, 18723, 3.63, 130, -, -
AUTOLITIND, EQ, 29-Jun-2020, 16.70, 16.70, 16.95, 16.00, 16.80, 16.20, 16.57, 9006, 1.49, 170, 7113, 78.98
AVADHSUGAR, EQ, 29-Jun-2020, 188.25, 189.00, 195.00, 187.55, 189.00, 188.30, 190.78, 69024, 131.68, 1508, 33759, 48.91
AVANTIFEED, EQ, 29-Jun-2020, 471.55, 506.00, 544.75, 490.00, 519.00, 523.30, 523.69, 8903208, 46624.87, 163463, 881504, 9.90
AVG, SM, 29-Jun-2020, 51.00, 51.00, 51.00, 51.00, 51.00, 51.00, 51.00, 20400, 10.40, 2, 20400, 100.00
AVROIND, SM, 29-Jun-2020, 38.05, 41.50, 42.50, 41.50, 42.50, 42.00, 42.00, 8000, 3.36, 4, 8000, 100.00
AVTNPL, EQ, 29-Jun-2020, 39.85, 40.50, 40.75, 39.05, 39.65, 39.50, 39.98, 186371, 74.51, 1325, 114890, 61.65
AXISBANK, EQ, 29-Jun-2020, 424.85, 415.00, 415.80, 402.35, 404.90, 404.80, 406.79, 36320111, 147744.78, 333423, 10059151, 27.70
AXISCADES, EQ, 29-Jun-2020, 46.45, 48.75, 48.75, 48.75, 48.75, 48.75, 48.75, 16501, 8.04, 75, 16501, 100.00
AXISGOLD, EQ, 29-Jun-2020, 4209.85, 4203.20, 4249.00, 4203.20, 4229.90, 4230.15, 4231.94, 1509, 63.86, 314, 1104, 73.16
AXISNIFTY, EQ, 29-Jun-2020, 1228.58, 1141.50, 1255.82, 1102.50, 1126.70, 1171.19, 1159.80, 761, 8.83, 123, 486, 63.86
AYMSYNTEX, EQ, 29-Jun-2020, 25.55, 25.55, 26.40, 23.70, 24.70, 24.70, 24.93, 11094, 2.77, 102, 5844, 52.68
BAFNAPH, BE, 29-Jun-2020, 22.40, 22.40, 22.40, 22.40, 22.40, 22.40, 22.40, 324, 0.07, 7, -, -
BAGFILMS, BE, 29-Jun-2020, 3.10, 2.95, 2.95, 2.95, 2.95, 2.95, 2.95, 170587, 5.03, 171, -, -
BAJAJ-AUTO, EQ, 29-Jun-2020, 2867.60, 2825.00, 2870.00, 2815.00, 2850.00, 2859.50, 2837.36, 680242, 19300.93, 33904, 221611, 32.58
BAJAJCON, EQ, 29-Jun-2020, 150.25, 150.00, 150.00, 146.50, 146.80, 146.75, 147.51, 336088, 495.77, 7499, 199448, 59.34
BAJAJELEC, EQ, 29-Jun-2020, 402.90, 402.90, 403.00, 390.00, 392.50, 393.20, 394.11, 123759, 487.75, 4461, 32046, 25.89
BAJAJFINSV, EQ, 29-Jun-2020, 5946.30, 5832.00, 5937.30, 5751.30, 5888.00, 5890.20, 5828.56, 1010274, 58884.41, 91907, 139536, 13.81
BAJAJHIND, EQ, 29-Jun-2020, 8.00, 8.00, 8.00, 7.60, 7.70, 7.70, 7.70, 8673846, 668.03, 8405, 5680153, 65.49
BAJAJHLDNG, EQ, 29-Jun-2020, 2705.05, 2723.00, 2770.00, 2605.00, 2625.00, 2622.65, 2651.82, 64145, 1701.01, 10239, 15796, 24.63
