SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 09-Jan-2020, 32.70, 33.20, 34.00, 33.10, 33.70, 33.40, 33.62, 19395, 6.52, 858, 14188, 73.15
21STCENMGM, EQ, 09-Jan-2020, 16.80, 17.10, 17.10, 16.50, 17.10, 17.10, 17.06, 8524, 1.45, 90, 7429, 87.15
3IINFOTECH, EQ, 09-Jan-2020, 2.70, 2.85, 2.95, 2.45, 2.55, 2.55, 2.70, 8689138, 234.41, 3809, 3115917, 35.86
3MINDIA, EQ, 09-Jan-2020, 21238.05, 21400.00, 21550.00, 21240.00, 21242.00, 21272.20, 21294.19, 2331, 496.37, 888, 1679, 72.03
3PLAND, EQ, 09-Jan-2020, 6.20, 6.20, 6.50, 5.90, 6.50, 6.50, 6.48, 4102, 0.27, 17, 4102, 100.00
5PAISA, EQ, 09-Jan-2020, 195.95, 201.50, 204.95, 193.95, 195.05, 195.50, 197.64, 25801, 50.99, 1151, 15648, 60.65
63MOONS, EQ, 09-Jan-2020, 105.55, 106.80, 111.00, 106.10, 107.60, 107.80, 108.49, 260436, 282.56, 4289, 73014, 28.04
A2ZINFRA, EQ, 09-Jan-2020, 8.00, 8.10, 8.35, 7.85, 7.85, 7.95, 8.09, 251329, 20.33, 375, 179312, 71.35
AAKASH, SM, 09-Jan-2020, 77.00, 77.00, 77.00, 73.15, 73.15, 73.15, 75.72, 6000, 4.54, 3, 6000, 100.00
AARON, SM, 09-Jan-2020, 49.25, 51.00, 51.00, 51.00, 51.00, 51.00, 51.00, 3300, 1.68, 1, 3300, 100.00
AARTIDRUGS, EQ, 09-Jan-2020, 565.10, 580.00, 584.00, 570.80, 583.90, 579.25, 576.43, 6173, 35.58, 739, 4184, 67.78
AARTIIND, EQ, 09-Jan-2020, 880.70, 882.70, 930.50, 882.70, 916.25, 920.45, 902.44, 446795, 4032.07, 14095, 307627, 68.85
AARVEEDEN, EQ, 09-Jan-2020, 13.95, 14.15, 14.70, 13.55, 14.25, 14.10, 14.20, 10376, 1.47, 193, 5994, 57.77
AARVI, SM, 09-Jan-2020, 28.00, 27.00, 27.00, 27.00, 27.00, 27.00, 27.00, 10000, 2.70, 2, 10000, 100.00
AAVAS, EQ, 09-Jan-2020, 1938.55, 1958.00, 2101.00, 1952.50, 1961.00, 1978.35, 1977.55, 59788, 1182.33, 6280, 26483, 44.29
ABAN, EQ, 09-Jan-2020, 27.45, 27.70, 28.00, 26.95, 27.15, 27.05, 27.17, 51666, 14.04, 863, 36678, 70.99
