SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
AIONJSW, EQ, 22-Jun-2020, 14.25, 14.55, 14.90, 13.75, 14.20, 14.10, 14.27, 330905, 47.23, 523, 263469, 79.62
AIRAN, BE, 22-Jun-2020, 13.90, 14.55, 14.55, 13.25, 13.85, 13.60, 14.12, 165394, 23.35, 596, -, -
AJANTPHARM, EQ, 22-Jun-2020, 1451.50, 1462.90, 1473.65, 1446.05, 1450.00, 1453.75, 1459.56, 98335, 1435.26, 8740, 38403, 39.05
AJMERA, EQ, 22-Jun-2020, 91.10, 92.60, 98.75, 91.20, 92.40, 92.20, 94.69, 549292, 520.15, 7195, 181130, 32.98
AJOONI, SM, 22-Jun-2020, 7.60, 7.25, 7.30, 7.25, 7.30, 7.30, 7.28, 16000, 1.16, 3, 16000, 100.00
AKASH, BE, 22-Jun-2020, 91.05, 92.00, 95.00, 86.50, 95.00, 92.40, 92.18, 36, 0.03, 11, -, -
AKSHARCHEM, EQ, 22-Jun-2020, 204.30, 204.30, 209.65, 202.00, 204.00, 203.95, 205.81, 21967, 45.21, 942, 11602, 52.82
AKSHOPTFBR, BE, 22-Jun-2020, 6.75, 7.05, 7.05, 6.75, 7.05, 7.00, 6.98, 532524, 37.18, 1004, -, -
AKZOINDIA, EQ, 22-Jun-2020, 1858.15, 1840.00, 1905.00, 1812.00, 1890.25, 1898.40, 1867.44, 15889, 296.72, 4827, 7420, 46.70
ALANKIT, EQ, 22-Jun-2020, 18.25, 19.00, 19.45, 18.35, 18.45, 18.60, 19.18, 1293316, 248.01, 2410, 436423, 33.74
ALBERTDAVD, EQ, 22-Jun-2020, 499.30, 502.35, 514.00, 495.35, 498.00, 497.50, 503.04, 22470, 113.03, 975, 13011, 57.90
ALCHEM, BE, 22-Jun-2020, 6.90, 6.60, 6.60, 6.60, 6.60, 6.60, 6.60, 17868, 1.18, 60, -, -
ALEMBICLTD, EQ, 22-Jun-2020, 80.85, 81.65, 84.00, 79.10, 79.80, 79.80, 81.28, 1453753, 1181.63, 11623, 735330, 50.58
ALICON, EQ, 22-Jun-2020, 236.10, 244.95, 254.90, 236.00, 250.50, 253.05, 248.44, 16661, 41.39, 517, 14152, 84.94
ALKALI, EQ, 22-Jun-2020, 48.10, 48.55, 51.80, 46.35, 47.50, 47.55, 48.72, 39805, 19.39, 928, 11670, 29.32
ALKEM, EQ, 22-Jun-2020, 2305.35, 2325.00, 2348.25, 2296.25, 2325.00, 2307.30, 2312.60, 136249, 3150.90, 15564, 75061, 55.09
ALKYLAMINE, EQ, 22-Jun-2020, 2084.45, 2094.00, 2113.00, 2080.00, 2100.00, 2097.10, 2092.79, 66461, 1390.89, 6033, 17033, 25.63
ALLCARGO, EQ, 22-Jun-2020, 82.25, 83.45, 83.45, 80.15, 80.50, 80.55, 81.42, 150219, 122.31, 2241, 80543, 53.62
ALLSEC, EQ, 22-Jun-2020, 203.75, 197.20, 206.00, 197.20, 205.00, 203.35, 202.75, 5321, 10.79, 251, 3823, 71.85
ALMONDZ, EQ, 22-Jun-2020, 11.75, 10.80, 12.00, 10.80, 11.20, 11.60, 11.52, 2005, 0.23, 83, 1448, 72.22
ALOKINDS, EQ, 22-Jun-2020, 36.15, 37.95, 37.95, 37.95, 37.95, 37.95, 37.95, 278070, 105.53, 569, 278070, 100.00
ALPA, EQ, 22-Jun-2020, 24.05, 24.75, 25.00, 24.05, 24.90, 24.70, 24.70, 103326, 25.52, 568, 62407, 60.40
ALPHAGEO, EQ, 22-Jun-2020, 211.70, 208.10, 213.80, 204.00, 204.50, 204.95, 206.93, 85508, 176.95, 3030, 45387, 53.08
ALPSINDUS, BE, 22-Jun-2020, 1.35, 1.40, 1.40, 1.40, 1.40, 1.40, 1.40, 4930, 0.07, 13, -, -
AMARAJABAT, EQ, 22-Jun-2020, 673.50, 675.00, 681.90, 658.80, 662.95, 666.60, 670.15, 847392, 5678.79, 10836, 383793, 45.29
AMBER, EQ, 22-Jun-2020, 1510.75, 1516.85, 1570.00, 1510.00, 1557.00, 1557.70, 1547.36, 99859, 1545.18, 6138, 58059, 58.14
AMBIKCO, EQ, 22-Jun-2020, 690.25, 711.90, 711.90, 678.00, 696.00, 694.95, 694.94, 3703, 25.73, 456, 1880, 50.77
AMBUJACEM, EQ, 22-Jun-2020, 190.80, 191.45, 193.30, 190.55, 190.85, 191.10, 191.61, 2478247, 4748.59, 27149, 1157405, 46.70
AMDIND, EQ, 22-Jun-2020, 15.10, 15.85, 15.85, 14.95, 15.10, 15.10, 15.25, 8604, 1.31, 77, 4932, 57.32
AMJLAND, EQ, 22-Jun-2020, 18.90, 21.90, 22.65, 20.00, 21.20, 21.05, 21.29, 255341, 54.37, 1316, 133112, 52.13
AMRUTANJAN, EQ, 22-Jun-2020, 376.40, 380.00, 384.25, 371.30, 373.85, 373.05, 376.73, 132569, 499.42, 4213, 61840, 46.65
ANANTRAJ, EQ, 22-Jun-2020, 24.00, 25.10, 25.20, 24.25, 24.70, 24.65, 24.73, 283791, 70.17, 2386, 206209, 72.66
ANDHRACEMT, BE, 22-Jun-2020, 7.35, 7.70, 7.70, 7.70, 7.70, 7.70, 7.70, 269603, 20.76, 270, -, -
ANDHRAPAP, EQ, 22-Jun-2020, 240.40, 238.00, 251.95, 237.50, 247.95, 246.15, 245.08, 33477, 82.04, 1162, 11476, 34.28
ANDHRSUGAR, EQ, 22-Jun-2020, 268.90, 271.15, 274.05, 263.65, 267.70, 267.15, 267.74, 42092, 112.70, 1618, 23329, 55.42
ANIKINDS, EQ, 22-Jun-2020, 9.95, 10.15, 10.40, 9.75, 10.25, 10.25, 10.13, 6320, 0.64, 169, 5268, 83.35
ANSALAPI, BE, 22-Jun-2020, 4.10, 4.00, 4.30, 3.95, 4.30, 4.30, 4.10, 495846, 20.35, 363, -, -
ANSALHSG, EQ, 22-Jun-2020, 4.25, 4.30, 4.45, 4.30, 4.45, 4.45, 4.44, 23385, 1.04, 35, 23312, 99.69
ANUP, EQ, 22-Jun-2020, 345.85, 343.85, 360.00, 328.60, 341.55, 344.00, 349.20, 10253, 35.80, 691, 8201, 79.99
APARINDS, EQ, 22-Jun-2020, 326.05, 330.00, 336.60, 323.65, 332.00, 330.10, 331.26, 31499, 104.35, 1652, 16962, 53.85
APCL, EQ, 22-Jun-2020, 128.60, 132.85, 134.00, 129.60, 130.05, 130.45, 132.15, 3034, 4.01, 190, 2212, 72.91
APCOTEXIND, EQ, 22-Jun-2020, 113.20, 115.00, 135.80, 110.00, 135.80, 132.05, 128.65, 309015, 397.55, 3590, 132149, 42.76
APEX, EQ, 22-Jun-2020, 250.60, 252.00, 258.00, 250.60, 252.00, 251.80, 254.33, 202974, 516.21, 4877, 75532, 37.21
APLAPOLLO, EQ, 22-Jun-2020, 1589.05, 1599.80, 1634.55, 1582.45, 1601.15, 1597.30, 1598.24, 39426, 630.12, 3410, 26567, 67.38
APLLTD, EQ, 22-Jun-2020, 946.50, 951.00, 983.15, 930.80, 934.50, 937.60, 961.05, 644832, 6197.14, 32296, 247250, 38.34
APOLLO, EQ, 22-Jun-2020, 111.40, 111.50, 112.05, 108.45, 109.05, 109.30, 109.70, 128245, 140.69, 2693, 65755, 51.27
APOLLOHOSP, EQ, 22-Jun-2020, 1370.70, 1380.00, 1408.75, 1371.65, 1404.00, 1398.30, 1393.15, 758535, 10567.50, 42036, 194428, 25.63
APOLLOPIPE, EQ, 22-Jun-2020, 327.95, 328.00, 334.90, 324.85, 326.00, 326.15, 328.84, 29289, 96.31, 1319, 15241, 52.04
APOLLOTYRE, EQ, 22-Jun-2020, 109.00, 110.45, 113.35, 108.80, 111.90, 111.90, 111.16, 12641511, 14052.53, 53858, 2847228, 22.52
APOLSINHOT, EQ, 22-Jun-2020, 500.00, 533.50, 533.50, 492.80, 494.00, 496.10, 505.71, 677, 3.42, 184, 453, 66.91
APTECHT, EQ, 22-Jun-2020, 101.55, 102.80, 103.50, 100.10, 100.25, 100.35, 101.49, 110016, 111.66, 1540, 63473, 57.69
ARCHIDPLY, EQ, 22-Jun-2020, 22.15, 22.60, 23.20, 21.40, 22.30, 22.45, 22.56, 30226, 6.82, 523, 18425, 60.96
ARCHIES, EQ, 22-Jun-2020, 10.95, 11.20, 12.00, 11.00, 12.00, 12.00, 11.50, 137610, 15.83, 392, 107018, 77.77
ARCOTECH, BE, 22-Jun-2020, 2.65, 2.75, 2.75, 2.70, 2.75, 2.75, 2.75, 51665, 1.42, 72, -, -
ARENTERP, EQ, 22-Jun-2020, 11.00, 11.00, 11.55, 10.50, 10.50, 10.95, 11.03, 4111, 0.45, 46, 1780, 43.30
ARIES, EQ, 22-Jun-2020, 70.80, 73.00, 73.90, 71.20, 72.95, 72.15, 72.41, 60684, 43.94, 756, 35455, 58.43
ARIHANT, EQ, 22-Jun-2020, 16.65, 18.20, 18.20, 15.50, 18.20, 17.75, 17.32, 29213, 5.06, 183, 15829, 54.18
ARIHANTSUP, BE, 22-Jun-2020, 27.35, 28.65, 28.70, 28.00, 28.70, 28.70, 28.60, 8083, 2.31, 45, -, -
ARMANFIN, EQ, 22-Jun-2020, 404.65, 419.00, 424.85, 407.00, 423.05, 424.65, 420.80, 22119, 93.08, 980, 12333, 55.76
AROGRANITE, EQ, 22-Jun-2020, 24.50, 23.20, 26.70, 23.20, 25.80, 25.60, 25.31, 36795, 9.31, 272, 22639, 61.53
ARROWGREEN, BE, 22-Jun-2020, 44.65, 46.80, 46.85, 43.50, 46.85, 46.85, 45.55, 6426, 2.93, 82, -, -
ARSHIYA, BE, 22-Jun-2020, 10.75, 11.20, 11.25, 10.80, 11.25, 11.25, 11.23, 22324, 2.51, 40, -, -
ARSSINFRA, EQ, 22-Jun-2020, 14.80, 15.50, 15.50, 15.05, 15.30, 15.25, 15.31, 19024, 2.91, 147, 13161, 69.18
ARTEMISMED, EQ, 22-Jun-2020, 178.40, 189.90, 191.20, 178.50, 189.95, 187.00, 184.99, 2341, 4.33, 63, 2111, 90.18
ARVIND, EQ, 22-Jun-2020, 34.50, 35.00, 35.40, 34.10, 34.25, 34.20, 34.67, 1903302, 659.80, 6846, 1078450, 56.66
ARVINDFASN, EQ, 22-Jun-2020, 183.15, 192.00, 192.00, 183.70, 185.70, 184.80, 185.91, 145368, 270.26, 3680, 83337, 57.33
ARVSMART, EQ, 22-Jun-2020, 83.10, 87.45, 89.45, 82.50, 83.60, 84.20, 86.14, 1082350, 932.31, 7938, 393006, 36.31
ASAHIINDIA, EQ, 22-Jun-2020, 174.60, 179.00, 179.00, 173.50, 178.00, 176.85, 176.13, 12832, 22.60, 828, 7667, 59.75
ASAHISONG, EQ, 22-Jun-2020, 121.75, 123.65, 128.00, 120.20, 121.50, 121.95, 122.38, 10702, 13.10, 295, 8619, 80.54
ASAL, BE, 22-Jun-2020, 19.30, 18.40, 20.00, 18.35, 19.00, 19.20, 19.06, 8477, 1.62, 45, -, -
ASALCBR, EQ, 22-Jun-2020, 246.35, 253.25, 257.50, 245.00, 252.90, 250.60, 250.05, 97452, 243.68, 2895, 59288, 60.84
ASCOM, SM, 22-Jun-2020, 32.50, 32.00, 32.00, 32.00, 32.00, 32.00, 32.00, 4000, 1.28, 1, 4000, 100.00
ASHAPURMIN, EQ, 22-Jun-2020, 39.95, 39.25, 41.35, 38.55, 39.95, 39.60, 39.70, 45634, 18.12, 348, 34630, 75.89
ASHIANA, EQ, 22-Jun-2020, 52.25, 57.45, 57.45, 56.15, 57.45, 57.45, 57.34, 60877, 34.90, 364, 47428, 77.91
ASHIMASYN, EQ, 22-Jun-2020, 6.70, 7.00, 7.00, 7.00, 7.00, 7.00, 7.00, 52454, 3.67, 79, 51649, 98.47
ASHOKA, EQ, 22-Jun-2020, 64.80, 67.35, 69.35, 65.00, 68.90, 68.30, 68.10, 6083817, 4142.93, 30504, 1816080, 29.85
ASHOKLEY, EQ, 22-Jun-2020, 54.35, 54.45, 55.70, 53.75, 54.60, 54.60, 54.69, 38411699, 21006.86, 90056, 9899183, 25.77
ASIANHOTNR, EQ, 22-Jun-2020, 55.15, 56.95, 56.95, 53.50, 54.65, 54.80, 55.29, 9524, 5.27, 200, 6426, 67.47
ASIANPAINT, EQ, 22-Jun-2020, 1622.50, 1633.00, 1673.50, 1624.00, 1650.15, 1652.15, 1650.05, 2034762, 33574.55, 96468, 813323, 39.97
ASIANTILES, EQ, 22-Jun-2020, 169.80, 170.70, 175.00, 170.70, 173.00, 172.80, 173.22, 98300, 170.28, 4493, 45281, 46.06
ASLIND, SM, 22-Jun-2020, 6.30, 6.60, 6.60, 6.60, 6.60, 6.60, 6.60, 52000, 3.43, 7, 52000, 100.00
ASPINWALL, EQ, 22-Jun-2020, 109.35, 116.95, 116.95, 96.95, 103.00, 103.65, 102.89, 6068, 6.24, 233, 4541, 74.84
ASTEC, EQ, 22-Jun-2020, 769.35, 773.70, 793.00, 751.25, 754.90, 759.30, 775.13, 152603, 1182.87, 7091, 71781, 47.04
ASTERDM, EQ, 22-Jun-2020, 119.80, 120.85, 125.75, 116.60, 122.60, 122.25, 121.95, 596113, 726.93, 9570, 253714, 42.56
ASTRAL, EQ, 22-Jun-2020, 905.85, 917.00, 923.95, 890.00, 903.00, 896.20, 905.50, 141847, 1284.42, 7594, 74793, 52.73
ASTRAMICRO, EQ, 22-Jun-2020, 92.70, 94.50, 96.90, 93.50, 95.10, 95.65, 95.83, 799445, 766.12, 6205, 497284, 62.20
ASTRAZEN, EQ, 22-Jun-2020, 3267.60, 3300.00, 3330.00, 3228.00, 3243.00, 3239.90, 3269.53, 46821, 1530.83, 6341, 17607, 37.60
ASTRON, EQ, 22-Jun-2020, 36.80, 37.55, 40.00, 36.80, 39.30, 39.30, 38.69, 162261, 62.78, 1289, 105784, 65.19
ATFL, EQ, 22-Jun-2020, 523.00, 525.00, 533.20, 523.00, 523.05, 531.25, 530.96, 4606, 24.46, 340, 3671, 79.70
ATLANTA, EQ, 22-Jun-2020, 7.05, 7.05, 7.40, 7.05, 7.40, 7.40, 7.34, 58869, 4.32, 184, 50303, 85.45
ATLASCYCLE, BE, 22-Jun-2020, 39.30, 41.25, 41.25, 39.30, 41.25, 41.25, 41.01, 31297, 12.83, 261, -, -
ATNINTER, BE, 22-Jun-2020, 0.15, 0.15, 0.15, 0.15, 0.15, 0.15, 0.15, 21566, 0.03, 15, -, -
ATUL, EQ, 22-Jun-2020, 4468.65, 4550.00, 4550.00, 4501.20, 4518.95, 4517.40, 4518.26, 25451, 1149.94, 2951, 17731, 69.67
ATULAUTO, EQ, 22-Jun-2020, 162.20, 165.70, 171.00, 163.20, 165.05, 165.55, 167.49, 80595, 134.99, 2817, 41728, 51.77
AUBANK, EQ, 22-Jun-2020, 486.15, 494.40, 510.45, 490.05, 510.45, 510.45, 509.13, 1107026, 5636.18, 10154, 963651, 87.05
AURIONPRO, EQ, 22-Jun-2020, 57.25, 59.00, 59.00, 55.60, 57.45, 56.80, 56.63, 6849, 3.88, 122, 5652, 82.52
AUROPHARMA, EQ, 22-Jun-2020, 783.45, 788.20, 792.50, 772.20, 785.80, 786.65, 782.94, 4078289, 31930.55, 98273, 1829786, 44.87
AUSOMENT, EQ, 22-Jun-2020, 29.20, 30.80, 30.90, 28.75, 30.50, 29.35, 29.36, 8944, 2.63, 199, 7561, 84.54
AUTOAXLES, EQ, 22-Jun-2020, 500.55, 503.05, 512.35, 490.05, 500.00, 501.05, 500.36, 12579, 62.94, 930, 6478, 51.50
AUTOIND, BE, 22-Jun-2020, 18.75, 19.65, 19.65, 18.00, 18.90, 18.90, 18.98, 18415, 3.50, 122, -, -
AUTOLITIND, EQ, 22-Jun-2020, 17.05, 17.75, 17.75, 16.50, 17.05, 17.10, 17.24, 13525, 2.33, 135, 10103, 74.70
AVADHSUGAR, EQ, 22-Jun-2020, 199.60, 202.40, 206.45, 189.65, 189.65, 190.30, 198.86, 215815, 429.16, 4658, 112694, 52.22
AVANTIFEED, EQ, 22-Jun-2020, 463.60, 467.00, 481.40, 464.65, 473.65, 472.30, 474.52, 566355, 2687.48, 14430, 178891, 31.59
AVG, SM, 22-Jun-2020, 47.60, 49.95, 49.95, 49.95, 49.95, 49.95, 49.95, 2400, 1.20, 2, 2400, 100.00
AVTNPL, EQ, 22-Jun-2020, 39.70, 40.40, 41.00, 38.60, 39.80, 39.85, 39.96, 183694, 73.40, 1291, 104674, 56.98
AXISBANK, EQ, 22-Jun-2020, 417.05, 420.00, 435.90, 418.10, 430.25, 430.15, 428.96, 40454158, 173531.92, 374532, 9811469, 24.25
AXISCADES, EQ, 22-Jun-2020, 36.50, 38.00, 38.30, 36.50, 38.30, 38.30, 37.86, 65687, 24.87, 416, 44888, 68.34
AXISGOLD, EQ, 22-Jun-2020, 4141.90, 4151.00, 4216.00, 4151.00, 4186.25, 4191.95, 4186.13, 1114, 46.63, 251, 591, 53.05
AXISNIFTY, EQ, 22-Jun-2020, 1032.00, 1032.00, 1055.01, 1025.31, 1055.00, 1054.99, 1046.19, 86, 0.90, 30, 48, 55.81
AYMSYNTEX, EQ, 22-Jun-2020, 26.35, 27.40, 27.40, 25.70, 27.25, 26.75, 26.67, 24975, 6.66, 232, 16424, 65.76
BAFNAPH, BE, 22-Jun-2020, 22.40, 22.40, 22.40, 22.40, 22.40, 22.40, 22.40, 2013, 0.45, 8, -, -
BAGFILMS, BE, 22-Jun-2020, 3.00, 3.15, 3.15, 3.15, 3.15, 3.15, 3.15, 113690, 3.58, 41, -, -
BAJAJ-AUTO, EQ, 22-Jun-2020, 2674.35, 2690.00, 2873.95, 2659.55, 2863.90, 2855.75, 2815.00, 1872879, 52721.49, 102487, 451085, 24.09
BAJAJCON, EQ, 22-Jun-2020, 148.60, 158.00, 158.75, 150.00, 151.90, 152.15, 153.03, 2641898, 4042.91, 31285, 1343548, 50.86
BAJAJELEC, EQ, 22-Jun-2020, 410.75, 414.00, 437.00, 405.05, 430.65, 430.65, 427.19, 734591, 3138.12, 13834, 108062, 14.71
BAJAJFINSV, EQ, 22-Jun-2020, 5899.80, 5969.00, 6350.00, 5960.00, 6182.00, 6183.55, 6201.91, 2514021, 155917.32, 216447, 248504, 9.88
BAJAJHIND, EQ, 22-Jun-2020, 6.90, 7.20, 7.20, 7.20, 7.20, 7.20, 7.20, 1256911, 90.50, 2337, 1220979, 97.14
BAJAJHLDNG, EQ, 22-Jun-2020, 2527.25, 2578.65, 2775.00, 2569.45, 2750.00, 2739.10, 2674.32, 73903, 1976.40, 8399, 29161, 39.46
BAJFINANCE, EQ, 22-Jun-2020, 2698.60, 2740.00, 2863.60, 2728.00, 2859.25, 2840.30, 2820.30, 13939367, 393132.24, 468746, 1873976, 13.44
BALAJITELE, EQ, 22-Jun-2020, 76.05, 76.30, 78.90, 73.30, 75.00, 74.40, 75.46, 155108, 117.05, 1934, 95132, 61.33
BALAMINES, EQ, 22-Jun-2020, 435.55, 444.70, 456.00, 438.00, 446.00, 446.25, 446.28, 204231, 911.44, 6639, 89951, 44.04
BALAXI, EQ, 22-Jun-2020, 123.60, 124.00, 128.95, 117.70, 124.00, 121.45, 123.35, 961, 1.19, 137, 639, 66.49
BALKRISHNA, EQ, 22-Jun-2020, 13.10, 14.20, 14.40, 13.20, 14.40, 14.40, 14.28, 35725, 5.10, 236, 24415, 68.34
