SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 06-Jul-2020, 32.25, 32.75, 34.20, 32.20, 32.85, 33.20, 33.08, 167877, 55.54, 1155, 77553, 46.20
21STCENMGM, EQ, 06-Jul-2020, 11.25, 11.25, 11.40, 11.15, 11.15, 11.15, 11.19, 1013, 0.11, 20, 791, 78.08
3IINFOTECH, EQ, 06-Jul-2020, 2.60, 2.55, 2.55, 2.50, 2.50, 2.50, 2.51, 3175086, 79.64, 1669, 2551989, 80.38
3MINDIA, EQ, 06-Jul-2020, 18440.40, 18631.00, 19100.05, 18466.95, 18999.35, 18962.65, 18858.71, 4528, 853.92, 1606, 2998, 66.21
509GS2022, GS, 06-Jul-2020, 99.00, 99.00, 103.95, 94.09, 103.95, 103.95, 100.92, 61, 0.06, 7, 31, 50.82
5PAISA, EQ, 06-Jul-2020, 233.00, 231.50, 247.90, 229.00, 234.00, 235.25, 235.26, 19648, 46.22, 551, 10596, 53.93
63MOONS, BE, 06-Jul-2020, 73.35, 74.05, 75.00, 73.25, 74.20, 74.40, 74.29, 13704, 10.18, 164, -, -
700GS2021, GS, 06-Jul-2020, 89.91, 89.91, 89.91, 89.91, 89.91, 89.91, 89.91, 100, 0.09, 1, 100, 100.00
74GS2035, GS, 06-Jul-2020, 101.00, 101.00, 101.00, 101.00, 101.00, 101.00, 101.00, 1100, 1.11, 5, 1100, 100.00
759GS2026, GS, 06-Jul-2020, 112.00, 112.00, 112.00, 112.00, 112.00, 112.00, 112.00, 100, 0.11, 1, 100, 100.00
763GS2059, GS, 06-Jul-2020, 106.43, 107.34, 107.34, 107.34, 107.34, 107.34, 107.34, 200, 0.21, 2, 200, 100.00
769GS2043, GS, 06-Jul-2020, 120.49, 126.50, 126.50, 114.47, 114.47, 114.47, 126.04, 52, 0.07, 3, 52, 100.00
813GS2045, GS, 06-Jul-2020, 92.61, 97.24, 97.24, 97.24, 97.24, 97.24, 97.24, 301, 0.29, 3, 301, 100.00
A2ZINFRA, EQ, 06-Jul-2020, 5.40, 5.30, 5.40, 5.15, 5.15, 5.15, 5.20, 297034, 15.44, 392, 207386, 69.82
AAKASH, SM, 06-Jul-2020, 22.85, 23.95, 23.95, 23.95, 23.95, 23.95, 23.95, 3000, 0.72, 1, 3000, 100.00
AARON, SM, 06-Jul-2020, 44.00, 44.05, 45.00, 44.05, 45.00, 45.00, 44.46, 13200, 5.87, 3, 9900, 75.00
AARTIDRUGS, EQ, 06-Jul-2020, 1277.35, 1288.00, 1325.00, 1262.00, 1324.00, 1320.40, 1309.81, 87185, 1141.96, 4721, 53232, 61.06
AARTIIND, EQ, 06-Jul-2020, 926.40, 930.20, 943.90, 925.55, 926.00, 928.05, 934.83, 295859, 2765.78, 13570, 146322, 49.46
AARVEEDEN, BE, 06-Jul-2020, 11.25, 11.20, 11.70, 11.00, 11.70, 11.35, 11.19, 3892, 0.44, 44, -, -
AARVI, EQ, 06-Jul-2020, 34.50, 36.20, 36.20, 36.20, 36.20, 36.20, 36.20, 500, 0.18, 2, 500, 100.00
AAVAS, EQ, 06-Jul-2020, 1343.90, 1353.40, 1380.50, 1342.10, 1369.00, 1368.15, 1372.76, 63822, 876.12, 4591, 48760, 76.40
ABAN, EQ, 06-Jul-2020, 28.60, 27.20, 30.00, 27.20, 28.50, 28.35, 28.86, 423543, 122.25, 2216, 179253, 42.32
ABB, EQ, 06-Jul-2020, 979.50, 982.00, 1017.00, 976.20, 981.25, 983.40, 995.16, 398732, 3968.01, 21554, 104909, 26.31
ABBOTINDIA, EQ, 06-Jul-2020, 15657.45, 15780.00, 15850.00, 15670.00, 15752.15, 15723.40, 15754.06, 11795, 1858.19, 3260, 5370, 45.53
ABCAPITAL, EQ, 06-Jul-2020, 65.60, 66.00, 66.70, 65.15, 65.60, 65.65, 65.91, 1946205, 1282.75, 8290, 751790, 38.63
ABFRL, EQ, 06-Jul-2020, 120.60, 122.00, 128.50, 120.15, 127.00, 127.50, 124.79, 3682214, 4595.08, 47327, 1674118, 45.46
ABMINTLTD, BE, 06-Jul-2020, 13.00, 13.00, 13.00, 13.00, 13.00, 13.00, 13.00, 30, 0.00, 1, -, -
ABSLBANETF, EQ, 06-Jul-2020, 224.00, 223.96, 229.95, 220.00, 221.00, 221.63, 222.27, 142, 0.32, 17, 86, 60.56
ABSLNN50ET, EQ, 06-Jul-2020, 265.77, 260.01, 269.99, 255.55, 269.99, 268.39, 263.33, 122, 0.32, 32, 64, 52.46
ABSLRIF6RG, MF, 06-Jul-2020, 6.20, 5.83, 5.83, 5.83, 5.83, 5.83, 5.83, 1000, 0.06, 1, 1000, 100.00
ACC, EQ, 06-Jul-2020, 1314.95, 1317.00, 1334.95, 1307.00, 1326.00, 1328.00, 1324.45, 1070329, 14176.02, 38110, 299990, 28.03
ACCELYA, EQ, 06-Jul-2020, 935.30, 935.30, 948.50, 928.90, 940.00, 945.70, 939.40, 47999, 450.90, 1452, 25419, 52.96
ACCURACY, SM, 06-Jul-2020, 37.45, 39.10, 39.10, 38.05, 39.00, 38.75, 38.68, 14400, 5.57, 9, 12800, 88.89
ACE, EQ, 06-Jul-2020, 62.90, 63.50, 70.00, 63.00, 66.75, 66.60, 66.98, 2528453, 1693.47, 14663, 644630, 25.50
ADANIENT, EQ, 06-Jul-2020, 160.00, 161.95, 165.20, 160.50, 164.60, 164.20, 163.65, 3515715, 5753.58, 24317, 989555, 28.15
ADANIGAS, EQ, 06-Jul-2020, 161.35, 162.65, 164.65, 160.15, 161.05, 160.95, 162.23, 1428485, 2317.39, 12737, 494181, 34.59
ADANIGREEN, EQ, 06-Jul-2020, 375.80, 394.55, 394.55, 362.25, 394.55, 394.55, 384.85, 5078968, 19546.27, 70512, 1824498, 35.92
ADANIPORTS, EQ, 06-Jul-2020, 360.40, 365.10, 366.00, 356.10, 361.75, 359.45, 361.88, 3360577, 12161.22, 40192, 604419, 17.99
ADANIPOWER, EQ, 06-Jul-2020, 35.90, 35.90, 36.50, 35.80, 35.95, 35.90, 36.10, 4527779, 1634.61, 10960, 1629458, 35.99
ADANITRANS, EQ, 06-Jul-2020, 261.50, 266.40, 269.30, 260.20, 263.35, 262.65, 263.38, 353908, 932.11, 5240, 204685, 57.84
ADFFOODS, EQ, 06-Jul-2020, 294.95, 295.00, 307.00, 293.60, 298.30, 299.95, 301.50, 43166, 130.15, 931, 28524, 66.08
ADHUNIKIND, BE, 06-Jul-2020, 20.80, 20.80, 21.80, 19.80, 21.80, 21.80, 20.68, 96383, 19.93, 483, -, -
ADORWELD, EQ, 06-Jul-2020, 283.25, 279.00, 293.40, 271.65, 280.00, 282.15, 282.66, 117747, 332.82, 4220, 36032, 30.60
ADROITINFO, EQ, 06-Jul-2020, 7.60, 7.95, 7.95, 7.25, 7.70, 7.75, 7.79, 25965, 2.02, 192, 20458, 78.79
ADSL, EQ, 06-Jul-2020, 16.80, 17.00, 17.20, 16.30, 17.00, 16.85, 16.83, 41786, 7.03, 174, 23875, 57.14
ADVANIHOTR, EQ, 06-Jul-2020, 44.05, 45.75, 46.25, 45.75, 46.25, 46.25, 46.20, 17407, 8.04, 134, 14984, 86.08
ADVENZYMES, EQ, 06-Jul-2020, 171.15, 171.00, 173.90, 169.90, 170.80, 170.70, 171.68, 70187, 120.50, 2561, 45689, 65.10
AEGISCHEM, EQ, 06-Jul-2020, 173.15, 174.70, 191.40, 174.65, 188.60, 188.40, 185.02, 1890624, 3498.05, 12665, 1506068, 79.66
AFFLE, EQ, 06-Jul-2020, 1524.30, 1594.00, 1600.50, 1555.05, 1600.50, 1600.50, 1593.04, 30186, 480.87, 2055, 24032, 79.61
AGARIND, EQ, 06-Jul-2020, 74.80, 78.50, 82.25, 76.05, 82.25, 82.25, 80.89, 60347, 48.81, 1098, 42384, 70.23
AGCNET, EQ, 06-Jul-2020, 312.15, 317.85, 325.00, 304.00, 304.00, 306.90, 313.22, 11673, 36.56, 301, 9734, 83.39
AGRITECH, BE, 06-Jul-2020, 33.35, 34.90, 34.90, 32.25, 33.00, 32.95, 33.29, 6415, 2.14, 58, -, -
AGROPHOS, EQ, 06-Jul-2020, 15.60, 15.60, 16.00, 14.85, 15.00, 14.90, 15.12, 79092, 11.96, 393, 58315, 73.73
AHLADA, SM, 06-Jul-2020, 43.50, 45.00, 46.50, 45.00, 46.50, 46.50, 45.50, 3000, 1.37, 3, 3000, 100.00
AHLEAST, EQ, 06-Jul-2020, 137.10, 148.65, 148.65, 136.00, 139.00, 139.75, 139.67, 722, 1.01, 53, 566, 78.39
AHLUCONT, EQ, 06-Jul-2020, 210.15, 218.80, 218.80, 210.15, 215.50, 215.05, 214.11, 16020, 34.30, 518, 9989, 62.35
AHLWEST, EQ, 06-Jul-2020, 265.10, 278.35, 278.35, 259.00, 262.00, 266.50, 268.36, 883, 2.37, 165, 458, 51.87
AIAENG, EQ, 06-Jul-2020, 1608.60, 1608.90, 1625.20, 1588.00, 1608.60, 1607.80, 1603.31, 129414, 2074.91, 3344, 111397, 86.08
AIONJSW, EQ, 06-Jul-2020, 13.90, 13.90, 14.15, 13.50, 13.75, 13.85, 13.80, 126223, 17.42, 292, 108155, 85.69
AIRAN, BE, 06-Jul-2020, 12.60, 12.60, 13.20, 12.50, 13.00, 12.95, 12.89, 55447, 7.15, 161, -, -
AISL, SM, 06-Jul-2020, 19.15, 19.20, 19.20, 18.20, 18.20, 18.20, 18.49, 8400, 1.55, 7, 8400, 100.00
AJANTPHARM, EQ, 06-Jul-2020, 1409.95, 1417.00, 1417.00, 1400.00, 1404.65, 1408.15, 1405.19, 256336, 3602.00, 9783, 123905, 48.34
AJMERA, EQ, 06-Jul-2020, 83.25, 84.00, 86.95, 82.00, 85.90, 85.40, 84.80, 94592, 80.21, 1611, 39543, 41.80
AJOONI, SM, 06-Jul-2020, 8.75, 8.40, 9.15, 8.40, 9.15, 9.15, 8.90, 16000, 1.42, 4, 0, 0.00
AKASH, BE, 06-Jul-2020, 98.25, 103.15, 103.15, 97.00, 103.00, 100.95, 100.87, 13994, 14.12, 42, -, -
AKSHARCHEM, EQ, 06-Jul-2020, 247.80, 249.85, 258.00, 241.25, 244.05, 244.50, 250.96, 87313, 219.12, 3199, 42598, 48.79
AKSHOPTFBR, BE, 06-Jul-2020, 6.30, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 266445, 15.99, 241, -, -
AKZOINDIA, EQ, 06-Jul-2020, 1800.35, 1815.00, 1857.35, 1811.30, 1835.00, 1834.10, 1833.43, 8953, 164.15, 1457, 4733, 52.86
ALANKIT, EQ, 06-Jul-2020, 17.25, 16.85, 17.60, 16.85, 17.10, 17.05, 17.18, 146175, 25.11, 596, 93365, 63.87
ALBERTDAVD, EQ, 06-Jul-2020, 411.50, 416.00, 416.00, 400.35, 404.95, 404.40, 406.70, 31475, 128.01, 2072, 15889, 50.48
ALCHEM, EQ, 06-Jul-2020, 5.70, 5.70, 5.70, 5.45, 5.45, 5.45, 5.48, 37201, 2.04, 133, 37201, 100.00
ALEMBICLTD, EQ, 06-Jul-2020, 83.40, 84.10, 86.00, 81.70, 82.00, 82.25, 84.16, 1223582, 1029.78, 8720, 604652, 49.42
ALICON, EQ, 06-Jul-2020, 259.90, 260.30, 298.90, 259.95, 278.95, 277.65, 277.61, 13189, 36.61, 697, 8196, 62.14
ALKALI, EQ, 06-Jul-2020, 45.60, 46.50, 46.50, 43.25, 45.10, 45.60, 44.70, 26997, 12.07, 432, 18423, 68.24
ALKEM, EQ, 06-Jul-2020, 2350.80, 2359.90, 2363.00, 2325.00, 2339.90, 2333.60, 2331.01, 138448, 3227.23, 10808, 102933, 74.35
ALKYLAMINE, EQ, 06-Jul-2020, 2239.15, 2259.00, 2310.10, 2242.25, 2296.15, 2300.85, 2286.46, 101591, 2322.84, 8735, 38311, 37.71
ALLCARGO, EQ, 06-Jul-2020, 84.70, 85.65, 97.55, 85.65, 93.45, 93.70, 92.35, 707183, 653.10, 7958, 326092, 46.11
ALLSEC, EQ, 06-Jul-2020, 182.20, 188.65, 191.30, 184.10, 189.95, 189.65, 187.51, 4755, 8.92, 202, 3856, 81.09
ALMONDZ, EQ, 06-Jul-2020, 11.60, 12.40, 12.40, 10.60, 11.30, 11.30, 11.11, 5755, 0.64, 88, 3562, 61.89
ALOKINDS, EQ, 06-Jul-2020, 53.00, 50.35, 50.35, 50.35, 50.35, 50.35, 50.35, 4839799, 2436.84, 22753, 4826786, 99.73
ALPA, EQ, 06-Jul-2020, 20.45, 21.00, 21.00, 18.45, 20.50, 20.15, 19.97, 117755, 23.52, 551, 63008, 53.51
ALPHAGEO, EQ, 06-Jul-2020, 181.65, 183.00, 192.10, 183.00, 185.10, 186.45, 186.67, 41230, 76.96, 1324, 16376, 39.72
ALPSINDUS, BE, 06-Jul-2020, 1.55, 1.50, 1.50, 1.50, 1.50, 1.50, 1.50, 887, 0.01, 16, -, -
