SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 31-Jan-2020, 34.70, 35.00, 35.85, 34.70, 35.00, 34.90, 35.15, 23186, 8.15, 507, 11572, 49.91
21STCENMGM, EQ, 31-Jan-2020, 14.55, 14.30, 14.30, 14.30, 14.30, 14.30, 14.30, 1000, 0.14, 2, 1000, 100.00
3IINFOTECH, EQ, 31-Jan-2020, 2.25, 2.30, 2.35, 2.25, 2.25, 2.25, 2.28, 801110, 18.31, 539, 450998, 56.30
3MINDIA, EQ, 31-Jan-2020, 22132.30, 22290.20, 24139.90, 21888.00, 22900.00, 22981.25, 23168.60, 27244, 6312.05, 9341, 7805, 28.65
3PLAND, EQ, 31-Jan-2020, 7.30, 7.65, 7.65, 6.95, 6.95, 6.95, 7.65, 5029, 0.38, 7, 5027, 99.96
5PAISA, EQ, 31-Jan-2020, 190.90, 190.95, 193.80, 185.45, 188.20, 187.30, 188.84, 11725, 22.14, 275, 5807, 49.53
63MOONS, EQ, 31-Jan-2020, 105.15, 105.60, 106.70, 102.00, 103.10, 103.05, 104.20, 89439, 93.20, 2202, 47111, 52.67
769GS2043, GS, 31-Jan-2020, 101.00, 101.00, 101.00, 101.00, 101.00, 101.00, 101.00, 1, 0.00, 1, 1, 100.00
824GS2027, GS, 31-Jan-2020, 104.00, 99.00, 99.00, 99.00, 99.00, 99.00, 99.00, 100, 0.10, 1, 100, 100.00
A2ZINFRA, EQ, 31-Jan-2020, 6.95, 6.95, 8.00, 6.90, 7.40, 7.40, 7.50, 404831, 30.37, 591, 248862, 61.47
AARON, SM, 31-Jan-2020, 48.50, 44.00, 49.10, 44.00, 49.10, 49.10, 46.70, 9900, 4.62, 3, 0, 0.00
AARTIDRUGS, EQ, 31-Jan-2020, 619.40, 620.00, 628.00, 610.00, 611.00, 614.50, 620.11, 11297, 70.05, 841, 5137, 45.47
AARTIIND, EQ, 31-Jan-2020, 975.90, 986.00, 999.00, 951.00, 990.00, 985.10, 977.86, 323424, 3162.64, 13212, 188819, 58.38
AARVEEDEN, EQ, 31-Jan-2020, 13.85, 14.15, 14.40, 13.30, 13.35, 13.60, 13.74, 6790, 0.93, 82, 5656, 83.30
AARVI, SM, 31-Jan-2020, 26.80, 27.00, 27.00, 27.00, 27.00, 27.00, 27.00, 2000, 0.54, 1, 2000, 100.00
AAVAS, EQ, 31-Jan-2020, 1955.85, 1969.00, 2014.00, 1960.00, 1980.00, 1994.05, 1991.71, 68782, 1369.94, 7717, 42416, 61.67
ABAN, EQ, 31-Jan-2020, 25.95, 26.35, 26.35, 25.40, 25.55, 25.45, 25.78, 24972, 6.44, 314, 19797, 79.28
ABB, EQ, 31-Jan-2020, 1331.75, 1349.00, 1349.00, 1295.00, 1304.95, 1310.70, 1323.19, 16129, 213.42, 2299, 7881, 48.86
ABBOTINDIA, EQ, 31-Jan-2020, 12516.55, 12521.00, 12600.00, 12440.10, 12525.00, 12498.80, 12491.79, 6144, 767.50, 1311, 5079, 82.67
ABCAPITAL, EQ, 31-Jan-2020, 100.05, 100.60, 103.00, 98.50, 99.00, 99.20, 100.01, 2159998, 2160.23, 20088, 979954, 45.37
ABFRL, EQ, 31-Jan-2020, 229.65, 230.05, 235.20, 227.60, 234.00, 233.65, 232.92, 271489, 632.36, 7205, 124659, 45.92
ABINFRA, SM, 31-Jan-2020, 12.00, 11.40, 11.40, 11.40, 11.40, 11.40, 11.40, 4000, 0.46, 1, 4000, 100.00
ABSLBANETF, EQ, 31-Jan-2020, 306.82, 325.00, 325.00, 304.70, 306.61, 306.61, 314.08, 4, 0.01, 4, 1, 25.00
ABSLFTSLRG, MF, 31-Jan-2020, 10.00, 9.00, 9.00, 9.00, 9.00, 9.00, 9.00, 400, 0.04, 1, 400, 100.00
ABSLNN50ET, EQ, 31-Jan-2020, 288.94, 289.70, 289.70, 285.30, 285.30, 285.96, 286.36, 31, 0.09, 6, 29, 93.55
ABSLRIF6RG, MF, 31-Jan-2020, 7.80, 7.50, 7.50, 7.50, 7.50, 7.50, 7.50, 4300, 0.32, 1, 4300, 100.00
ACC, EQ, 31-Jan-2020, 1531.50, 1536.00, 1552.00, 1500.00, 1506.00, 1504.60, 1523.20, 514199, 7832.30, 19865, 95924, 18.66
ACCELYA, EQ, 31-Jan-2020, 1057.50, 1057.50, 1080.00, 1047.00, 1052.00, 1050.55, 1050.18, 1864, 19.58, 329, 1666, 89.38
ACCURACY, SM, 31-Jan-2020, 21.90, 20.90, 20.90, 20.85, 20.85, 20.85, 20.86, 16000, 3.34, 9, 14400, 90.00
ACE, EQ, 31-Jan-2020, 87.25, 86.50, 88.00, 86.10, 86.25, 86.40, 87.00, 136388, 118.66, 2095, 51347, 37.65
ADANIENT, EQ, 31-Jan-2020, 231.50, 231.00, 234.55, 227.15, 228.55, 229.45, 231.44, 2720308, 6296.00, 18857, 219478, 8.07
ADANIGAS, EQ, 31-Jan-2020, 166.75, 168.80, 171.00, 165.70, 166.15, 166.40, 167.67, 912144, 1529.38, 10710, 284955, 31.24
ADANIGREEN, EQ, 31-Jan-2020, 180.45, 182.50, 189.45, 176.85, 189.45, 189.45, 185.93, 862006, 1602.73, 10219, 413449, 47.96
ADANIPORTS, EQ, 31-Jan-2020, 378.00, 380.05, 381.55, 368.25, 369.55, 369.40, 371.94, 2912256, 10831.86, 41584, 1073862, 36.87
ADANIPOWER, EQ, 31-Jan-2020, 62.70, 62.80, 63.20, 60.50, 61.00, 61.05, 61.62, 5754033, 3545.63, 11499, 1675949, 29.13
