SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 17-Jan-2020, 35.55, 36.25, 36.25, 34.80, 35.00, 35.05, 35.35, 33478, 11.83, 332, 26907, 80.37
21STCENMGM, EQ, 17-Jan-2020, 15.60, 15.30, 15.30, 15.30, 15.30, 15.30, 15.30, 518, 0.08, 8, 518, 100.00
3IINFOTECH, EQ, 17-Jan-2020, 2.35, 2.35, 2.40, 2.30, 2.35, 2.40, 2.37, 641967, 15.23, 621, 465408, 72.50
3MINDIA, EQ, 17-Jan-2020, 22320.45, 22304.95, 22510.00, 22301.05, 22330.00, 22346.90, 22424.93, 1614, 361.94, 458, 1196, 74.10
5PAISA, EQ, 17-Jan-2020, 206.75, 215.00, 215.00, 196.55, 199.35, 200.10, 200.15, 28772, 57.59, 872, 15232, 52.94
63MOONS, EQ, 17-Jan-2020, 116.00, 116.00, 119.90, 114.10, 115.30, 115.30, 116.91, 358270, 418.85, 6362, 116083, 32.40
A2ZINFRA, EQ, 17-Jan-2020, 8.00, 8.00, 8.15, 7.80, 7.85, 7.85, 7.92, 206519, 16.36, 315, 179621, 86.98
AARON, SM, 17-Jan-2020, 50.30, 50.50, 50.50, 50.50, 50.50, 50.50, 50.50, 3300, 1.67, 1, 3300, 100.00
AARTIDRUGS, EQ, 17-Jan-2020, 616.15, 616.15, 636.00, 611.05, 630.00, 626.65, 626.53, 19966, 125.09, 1015, 9584, 48.00
AARTIIND, EQ, 17-Jan-2020, 858.50, 865.00, 875.70, 857.00, 859.85, 859.75, 867.78, 195637, 1697.71, 14109, 96932, 49.55
AARVEEDEN, EQ, 17-Jan-2020, 14.20, 14.10, 14.95, 13.90, 14.40, 14.25, 14.27, 5134, 0.73, 92, 4053, 78.94
AARVI, SM, 17-Jan-2020, 28.25, 27.20, 27.20, 26.85, 26.85, 26.85, 26.93, 18000, 4.85, 9, 14000, 77.78
AAVAS, EQ, 17-Jan-2020, 1987.35, 1992.00, 2008.45, 1960.00, 1994.00, 1993.90, 1991.80, 117896, 2348.25, 1705, 109782, 93.12
ABAN, EQ, 17-Jan-2020, 27.55, 27.90, 28.25, 27.00, 27.00, 27.15, 27.51, 81803, 22.51, 868, 37817, 46.23
ABB, EQ, 17-Jan-2020, 1306.35, 1307.15, 1314.75, 1292.05, 1309.00, 1302.75, 1304.24, 35098, 457.76, 4454, 16783, 47.82
ABBOTINDIA, EQ, 17-Jan-2020, 12614.10, 12610.10, 12798.90, 12525.00, 12587.95, 12561.45, 12656.17, 5254, 664.96, 2007, 3079, 58.60
ABCAPITAL, EQ, 17-Jan-2020, 109.55, 107.20, 111.00, 105.10, 109.80, 110.10, 108.85, 3442384, 3747.03, 31707, 1566357, 45.50
ABFRL, EQ, 17-Jan-2020, 237.80, 238.00, 239.55, 233.00, 233.05, 235.70, 236.10, 297007, 701.23, 9597, 170548, 57.42
ABSLBANETF, EQ, 17-Jan-2020, 317.65, 317.33, 317.33, 316.56, 316.56, 316.56, 316.95, 2, 0.01, 2, 2, 100.00
ABSLNN50ET, EQ, 17-Jan-2020, 290.94, 291.53, 291.53, 291.04, 291.50, 291.50, 291.47, 199, 0.58, 4, 199, 100.00
ABSLRIF6RG, MF, 17-Jan-2020, 7.35, 7.20, 7.30, 7.01, 7.27, 7.22, 7.15, 70565, 5.05, 39, 70565, 100.00
ACC, EQ, 17-Jan-2020, 1504.80, 1504.50, 1522.60, 1494.05, 1509.00, 1512.35, 1513.62, 409435, 6197.28, 15479, 73536, 17.96
ACCELYA, EQ, 17-Jan-2020, 1033.00, 1054.95, 1054.95, 1030.05, 1033.25, 1035.35, 1039.23, 2212, 22.99, 277, 1726, 78.03
ACCURACY, SM, 17-Jan-2020, 22.45, 23.50, 23.50, 22.05, 23.40, 23.40, 23.01, 11200, 2.58, 7, 1600, 14.29
