SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 07-Apr-2020, 24.45, 25.00, 27.95, 24.60, 27.10, 27.50, 26.87, 138494, 37.22, 1396, 50664, 36.58
21STCENMGM, EQ, 07-Apr-2020, 10.50, 10.50, 10.50, 10.30, 10.30, 10.30, 10.38, 342, 0.04, 10, 342, 100.00
3IINFOTECH, EQ, 07-Apr-2020, 1.30, 1.35, 1.40, 1.30, 1.35, 1.35, 1.34, 3394746, 45.58, 1201, 2341318, 68.97
3MINDIA, EQ, 07-Apr-2020, 17490.10, 18500.00, 18940.00, 18000.00, 18916.00, 18755.70, 18489.43, 9694, 1792.37, 4092, 4222, 43.55
3PLAND, EQ, 07-Apr-2020, 3.55, 3.55, 3.70, 3.55, 3.70, 3.70, 3.62, 2558, 0.09, 23, 2047, 80.02
5PAISA, EQ, 07-Apr-2020, 115.10, 115.00, 124.75, 115.00, 116.00, 116.40, 116.81, 3567, 4.17, 168, 2953, 82.79
617GS2021, GS, 07-Apr-2020, 89.80, 85.34, 88.00, 85.34, 88.00, 88.00, 87.24, 700, 0.61, 6, 700, 100.00
618GS2024, GS, 07-Apr-2020, 100.00, 99.99, 99.99, 99.99, 99.99, 99.99, 99.99, 100, 0.10, 1, 100, 100.00
63MOONS, EQ, 07-Apr-2020, 46.15, 47.45, 50.75, 47.45, 50.75, 50.70, 49.19, 61172, 30.09, 1038, 46165, 75.47
737GS2023, GS, 07-Apr-2020, 103.40, 103.40, 103.40, 103.40, 103.40, 103.40, 103.40, 220, 0.23, 2, 220, 100.00
762GS2039, GS, 07-Apr-2020, 103.00, 103.00, 103.00, 103.00, 103.00, 103.00, 103.00, 100, 0.10, 3, 100, 100.00
8KMILES, BZ, 07-Apr-2020, 27.55, 26.20, 26.20, 26.20, 26.20, 26.20, 26.20, 22273, 5.84, 177, -, -
A2ZINFRA, EQ, 07-Apr-2020, 3.10, 3.10, 3.30, 3.10, 3.15, 3.15, 3.18, 285379, 9.08, 372, 209150, 73.29
AAKASH, SM, 07-Apr-2020, 33.15, 31.50, 31.50, 31.50, 31.50, 31.50, 31.50, 3000, 0.95, 1, 3000, 100.00
AARTIDRUGS, EQ, 07-Apr-2020, 540.75, 551.00, 620.00, 551.00, 615.05, 607.85, 589.20, 53647, 316.09, 4128, 21362, 39.82
AARTIIND, EQ, 07-Apr-2020, 790.70, 808.00, 842.70, 801.00, 831.00, 830.70, 825.55, 204415, 1687.54, 17120, 97919, 47.90
AARVEEDEN, EQ, 07-Apr-2020, 7.80, 7.75, 8.45, 7.75, 7.90, 8.10, 7.95, 3801, 0.30, 88, 3111, 81.85
AARVI, SM, 07-Apr-2020, 20.15, 20.45, 20.50, 20.45, 20.50, 20.50, 20.49, 8000, 1.64, 4, 6000, 75.00
AAVAS, EQ, 07-Apr-2020, 1132.40, 1150.00, 1180.00, 1075.80, 1122.00, 1142.35, 1115.52, 62143, 693.22, 8133, 42643, 68.62
ABAN, EQ, 07-Apr-2020, 14.75, 15.45, 15.45, 15.00, 15.45, 15.45, 15.37, 39558, 6.08, 380, 30515, 77.14
ABB, EQ, 07-Apr-2020, 934.15, 969.90, 1050.00, 911.00, 915.00, 931.35, 971.30, 162985, 1583.07, 8967, 54867, 33.66
ABBOTINDIA, EQ, 07-Apr-2020, 15810.50, 16200.00, 16899.00, 15901.00, 16689.00, 16699.70, 16492.17, 33513, 5527.02, 12492, 11396, 34.00
ABCAPITAL, EQ, 07-Apr-2020, 43.45, 45.00, 46.00, 44.05, 45.30, 45.10, 44.84, 1446228, 648.49, 6457, 828324, 57.27
ABFRL, EQ, 07-Apr-2020, 145.95, 152.00, 152.70, 146.15, 148.00, 149.85, 148.44, 1653733, 2454.77, 8437, 1347043, 81.45
ABMINTLTD, BE, 07-Apr-2020, 13.45, 13.45, 13.45, 13.45, 13.45, 13.45, 13.45, 48, 0.01, 2, -, -
ABSLBANETF, EQ, 07-Apr-2020, 228.00, 215.00, 215.00, 215.00, 215.00, 215.00, 215.00, 5, 0.01, 1, 5, 100.00
ABSLNN50ET, EQ, 07-Apr-2020, 211.82, 251.06, 251.06, 212.54, 244.00, 244.00, 240.72, 95, 0.23, 9, 85, 89.47
ABSLRIF6RG, MF, 07-Apr-2020, 5.00, 4.50, 4.50, 4.50, 4.50, 4.50, 4.50, 5000, 0.23, 1, 5000, 100.00
ACC, EQ, 07-Apr-2020, 962.60, 976.00, 1018.80, 973.10, 1009.95, 1009.95, 996.46, 1579268, 15736.76, 71919, 554047, 35.08
ACCELYA, EQ, 07-Apr-2020, 869.75, 869.75, 892.45, 855.10, 877.50, 874.30, 873.10, 9816, 85.70, 490, 4715, 48.03
ACCURACY, SM, 07-Apr-2020, 13.00, 12.35, 13.10, 12.35, 13.10, 13.10, 12.45, 17600, 2.19, 10, 14400, 81.82
ACE, EQ, 07-Apr-2020, 31.60, 33.00, 34.25, 32.25, 32.80, 32.95, 33.35, 322489, 107.56, 4516, 206086, 63.90
ADANIENT, EQ, 07-Apr-2020, 129.05, 131.00, 141.50, 131.00, 137.00, 138.15, 136.09, 2463525, 3352.56, 17669, 408903, 16.60
