SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 08-Jan-2020, 33.20, 33.00, 33.40, 32.30, 32.75, 32.70, 32.69, 25706, 8.40, 451, 13820, 53.76
21STCENMGM, EQ, 08-Jan-2020, 16.50, 16.80, 16.80, 16.80, 16.80, 16.80, 16.80, 314, 0.05, 5, 308, 98.09
3IINFOTECH, EQ, 08-Jan-2020, 2.25, 2.20, 2.70, 2.15, 2.70, 2.70, 2.49, 12664631, 315.61, 2630, 4164335, 32.88
3MINDIA, EQ, 08-Jan-2020, 21660.40, 21499.95, 21575.75, 21161.00, 21259.00, 21238.05, 21300.25, 1952, 415.78, 523, 1492, 76.43
3PLAND, EQ, 08-Jan-2020, 6.40, 6.20, 6.20, 6.20, 6.20, 6.20, 6.20, 118, 0.01, 6, 118, 100.00
5PAISA, EQ, 08-Jan-2020, 204.75, 200.00, 203.00, 195.00, 196.10, 195.95, 197.53, 18103, 35.76, 698, 8453, 46.69
63MOONS, EQ, 08-Jan-2020, 107.75, 104.55, 106.80, 104.10, 105.45, 105.55, 105.20, 177732, 186.98, 2787, 41159, 23.16
726GS2029, GS, 08-Jan-2020, 96.45, 92.00, 92.00, 92.00, 92.00, 92.00, 92.00, 100, 0.09, 1, 100, 100.00
74GS2035, GS, 08-Jan-2020, 100.00, 99.25, 99.25, 99.25, 99.25, 99.25, 99.25, 120, 0.12, 1, 120, 100.00
772GS2055, GS, 08-Jan-2020, 100.00, 95.05, 95.05, 95.05, 95.05, 95.05, 95.05, 100, 0.10, 1, 100, 100.00
A2ZINFRA, EQ, 08-Jan-2020, 8.20, 8.00, 8.20, 7.95, 8.00, 8.00, 8.04, 90583, 7.29, 192, 81901, 90.42
AARON, SM, 08-Jan-2020, 50.10, 50.95, 50.95, 47.55, 47.55, 49.25, 49.25, 6600, 3.25, 2, 6600, 100.00
AARTIDRUGS, EQ, 08-Jan-2020, 573.10, 570.00, 575.00, 561.75, 565.00, 565.10, 567.41, 7369, 41.81, 656, 3880, 52.65
AARTIIND, EQ, 08-Jan-2020, 892.25, 889.00, 889.00, 875.00, 882.00, 880.70, 881.52, 143313, 1263.33, 8086, 96106, 67.06
AARVEEDEN, EQ, 08-Jan-2020, 13.95, 13.95, 14.20, 13.60, 13.95, 13.95, 13.78, 2827, 0.39, 46, 2503, 88.54
AARVI, SM, 08-Jan-2020, 29.00, 28.90, 28.90, 28.00, 28.00, 28.00, 28.45, 4000, 1.14, 2, 4000, 100.00
AAVAS, EQ, 08-Jan-2020, 1970.80, 1975.00, 1979.00, 1928.00, 1945.00, 1938.55, 1949.41, 29296, 571.10, 6104, 14347, 48.97
ABAN, EQ, 08-Jan-2020, 27.50, 27.40, 27.80, 27.00, 27.55, 27.45, 27.40, 68328, 18.72, 548, 40948, 59.93
ABB, EQ, 08-Jan-2020, 1306.75, 1300.00, 1318.00, 1285.05, 1307.40, 1310.70, 1300.71, 16798, 218.49, 2054, 7900, 47.03
