SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 25-Aug-2020, 31.55, 32.20, 32.20, 31.10, 31.20, 31.25, 31.48, 61837, 19.47, 598, 33411, 54.03
21STCENMGM, EQ, 25-Aug-2020, 10.65, 10.85, 10.85, 10.45, 10.45, 10.60, 10.55, 10423, 1.10, 49, 9840, 94.41
3IINFOTECH, EQ, 25-Aug-2020, 3.65, 3.80, 3.80, 3.80, 3.80, 3.80, 3.80, 468401, 17.80, 300, 468401, 100.00
3MINDIA, EQ, 25-Aug-2020, 20927.35, 21278.00, 21278.00, 20705.40, 20825.00, 20813.30, 20939.60, 2072, 433.87, 1126, 1037, 50.05
5PAISA, BE, 25-Aug-2020, 351.15, 348.00, 355.00, 343.00, 353.90, 352.35, 347.56, 11131, 38.69, 346, -, -
63MOONS, EQ, 25-Aug-2020, 82.45, 82.05, 82.95, 80.55, 82.00, 81.30, 81.52, 50409, 41.09, 583, 38214, 75.81
716GS2050, GS, 25-Aug-2020, 114.00, 112.00, 112.00, 112.00, 112.00, 112.00, 112.00, 2800, 3.14, 3, 2800, 100.00
719GS2060, GS, 25-Aug-2020, 112.29, 113.00, 113.00, 113.00, 113.00, 113.00, 113.00, 50, 0.06, 1, 50, 100.00
726GS2029, GS, 25-Aug-2020, 107.38, 106.00, 106.00, 106.00, 106.00, 106.00, 106.00, 100, 0.11, 1, 100, 100.00
759GS2026, GS, 25-Aug-2020, 108.00, 107.80, 107.80, 107.80, 107.80, 107.80, 107.80, 200, 0.22, 1, 200, 100.00
A2ZINFRA, EQ, 25-Aug-2020, 4.80, 5.00, 5.00, 5.00, 5.00, 5.00, 5.00, 162745, 8.14, 86, 162745, 100.00
AAKASH, SM, 25-Aug-2020, 42.25, 44.35, 44.35, 44.35, 44.35, 44.35, 44.35, 3000, 1.33, 1, 3000, 100.00
AARON, SM, 25-Aug-2020, 50.25, 51.10, 51.10, 51.10, 51.10, 51.10, 51.10, 3300, 1.69, 1, 3300, 100.00
AARTIDRUGS, EQ, 25-Aug-2020, 3447.05, 3640.00, 3719.00, 3191.30, 3260.00, 3266.70, 3430.13, 1787091, 61299.51, 195052, 529298, 29.62
AARTIIND, EQ, 25-Aug-2020, 1173.10, 1184.00, 1211.50, 1126.00, 1142.00, 1142.15, 1159.65, 791975, 9184.11, 37407, 248046, 31.32
AARTISURF, BE, 25-Aug-2020, 485.50, 509.75, 509.75, 461.25, 509.75, 509.75, 501.32, 354508, 1777.21, 5893, -, -
AARVEEDEN, EQ, 25-Aug-2020, 12.40, 12.40, 13.00, 12.40, 12.60, 12.65, 12.81, 48262, 6.18, 353, 36912, 76.48
AARVI, EQ, 25-Aug-2020, 44.40, 44.00, 45.00, 43.00, 43.00, 43.75, 44.24, 3010, 1.33, 37, 2510, 83.39
AAVAS, EQ, 25-Aug-2020, 1462.80, 1476.70, 1550.00, 1452.20, 1504.95, 1507.25, 1514.99, 71660, 1085.64, 9251, 16718, 23.33
ABAN, EQ, 25-Aug-2020, 28.95, 29.20, 29.90, 28.45, 29.35, 29.50, 29.09, 167235, 48.65, 1117, 82816, 49.52
ABB, EQ, 25-Aug-2020, 971.25, 972.00, 988.10, 963.45, 969.00, 969.25, 971.94, 202487, 1968.05, 5662, 150307, 74.23
