SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 15-Jul-2020, 31.85, 32.10, 32.70, 31.50, 31.80, 31.80, 32.06, 47493, 15.23, 579, 24961, 52.56
21STCENMGM, EQ, 15-Jul-2020, 10.75, 10.75, 10.75, 10.55, 10.55, 10.55, 10.58, 250, 0.03, 7, 250, 100.00
3IINFOTECH, EQ, 15-Jul-2020, 2.55, 2.55, 2.65, 2.55, 2.65, 2.60, 2.64, 3494290, 92.15, 1451, 2174532, 62.23
3MINDIA, EQ, 15-Jul-2020, 20099.35, 20200.00, 20483.95, 20038.00, 20328.30, 20375.90, 20291.93, 4378, 888.38, 1826, 1799, 41.09
509GS2022, GS, 15-Jul-2020, 99.00, 99.00, 99.00, 97.25, 97.50, 97.50, 98.21, 6, 0.01, 6, 3, 50.00
522GS2025, GS, 15-Jul-2020, 98.00, 93.14, 96.00, 93.13, 93.50, 93.50, 93.65, 24, 0.02, 4, 14, 58.33
5PAISA, EQ, 15-Jul-2020, 325.20, 341.45, 341.45, 341.45, 341.45, 341.45, 341.45, 12700, 43.36, 115, 12700, 100.00
63MOONS, BE, 15-Jul-2020, 70.35, 70.35, 73.85, 70.00, 73.00, 73.15, 73.08, 25279, 18.47, 294, -, -
757GS2033, GS, 15-Jul-2020, 116.00, 116.00, 116.00, 112.00, 112.00, 112.00, 114.00, 4, 0.00, 3, 2, 50.00
763GS2059, GS, 15-Jul-2020, 112.70, 115.70, 118.33, 115.70, 118.33, 118.33, 117.45, 300, 0.35, 3, 300, 100.00
813GS2045, GS, 15-Jul-2020, 108.00, 113.40, 113.40, 113.40, 113.40, 113.40, 113.40, 6, 0.01, 2, 6, 100.00
824GS2027, GS, 15-Jul-2020, 106.00, 106.00, 106.00, 106.00, 106.00, 106.00, 106.00, 100, 0.11, 1, 100, 100.00
A2ZINFRA, EQ, 15-Jul-2020, 4.75, 4.70, 4.90, 4.70, 4.80, 4.75, 4.79, 138524, 6.64, 226, 89802, 64.83
AAKASH, SM, 15-Jul-2020, 31.95, 32.05, 33.50, 31.50, 33.50, 32.00, 32.11, 57000, 18.30, 8, 54000, 94.74
AARON, SM, 15-Jul-2020, 43.45, 43.10, 43.10, 43.10, 43.10, 43.10, 43.10, 6600, 2.84, 2, 6600, 100.00
AARTIDRUGS, EQ, 15-Jul-2020, 1350.45, 1355.00, 1459.90, 1355.00, 1422.00, 1419.45, 1427.53, 141273, 2016.71, 9242, 76910, 54.44
AARTIIND, EQ, 15-Jul-2020, 917.40, 918.00, 924.00, 910.00, 913.40, 913.80, 915.97, 327137, 2996.48, 16940, 188815, 57.72
AARTISURF, BE, 15-Jul-2020, 478.80, 454.90, 454.90, 454.90, 454.90, 454.90, 454.90, 1061, 4.83, 83, -, -
AARVEEDEN, BE, 15-Jul-2020, 10.75, 10.50, 10.90, 10.25, 10.85, 10.85, 10.50, 2468, 0.26, 17, -, -
AARVI, EQ, 15-Jul-2020, 35.15, 33.85, 35.85, 33.40, 33.40, 33.40, 33.56, 4592, 1.54, 76, 3410, 74.26
AAVAS, EQ, 15-Jul-2020, 1268.55, 1269.10, 1306.00, 1269.10, 1295.00, 1291.55, 1304.50, 380997, 4970.11, 3592, 371098, 97.40
ABAN, EQ, 15-Jul-2020, 25.45, 25.60, 25.90, 24.40, 24.60, 24.65, 25.19, 83560, 21.05, 779, 49696, 59.47
ABB, EQ, 15-Jul-2020, 908.15, 916.00, 933.00, 900.90, 906.10, 905.80, 915.57, 137247, 1256.59, 5927, 35680, 26.00
ABBOTINDIA, EQ, 15-Jul-2020, 15248.35, 15339.00, 15420.00, 15175.00, 15200.00, 15212.25, 15267.18, 10240, 1563.36, 4633, 4946, 48.30
ABCAPITAL, EQ, 15-Jul-2020, 57.95, 58.50, 59.30, 57.25, 57.40, 57.55, 58.33, 1738316, 1013.90, 13778, 728080, 41.88
ABFRL, EQ, 15-Jul-2020, 118.45, 119.00, 119.90, 115.00, 116.00, 115.60, 117.41, 754011, 885.25, 7866, 307572, 40.79
ABFRL-RE, BE, 15-Jul-2020, 12.35, 11.25, 12.00, 10.35, 11.15, 11.10, 11.17, 1066982, 119.18, 5069, -, -
ABSLBANETF, EQ, 15-Jul-2020, 216.55, 224.99, 224.99, 217.05, 217.05, 217.05, 218.64, 1639, 3.58, 12, 1635, 99.76
ABSLNN50ET, EQ, 15-Jul-2020, 257.61, 267.99, 267.99, 255.10, 255.10, 256.48, 259.34, 10, 0.03, 5, 7, 70.00
ABSLRIF6RG, MF, 15-Jul-2020, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 3500, 0.21, 3, 3500, 100.00
ACC, EQ, 15-Jul-2020, 1294.10, 1301.00, 1313.45, 1285.00, 1287.00, 1287.00, 1299.94, 1351334, 17566.51, 41513, 414465, 30.67
ACCELYA, EQ, 15-Jul-2020, 944.45, 944.45, 951.45, 942.55, 948.40, 947.65, 947.97, 17165, 162.72, 800, 8760, 51.03
ACCORD, SM, 15-Jul-2020, 10.35, 12.40, 12.40, 12.40, 12.40, 12.40, 12.40, 2000, 0.25, 1, 2000, 100.00
ACCURACY, SM, 15-Jul-2020, 39.50, 40.00, 41.00, 39.15, 40.95, 40.95, 40.48, 38400, 15.54, 23, 28800, 75.00
ACE, EQ, 15-Jul-2020, 59.45, 59.90, 61.00, 58.00, 58.25, 58.25, 59.62, 183762, 109.55, 1171, 95976, 52.23
ADANIENT, EQ, 15-Jul-2020, 149.75, 150.10, 153.85, 147.00, 147.65, 147.75, 151.02, 2180515, 3292.94, 15706, 383371, 17.58
ADANIGAS, EQ, 15-Jul-2020, 148.95, 150.45, 153.75, 148.05, 149.45, 148.90, 151.30, 1038057, 1570.61, 9036, 327869, 31.58
ADANIGREEN, EQ, 15-Jul-2020, 348.10, 348.00, 365.50, 346.15, 356.15, 354.55, 361.40, 1980494, 7157.57, 30463, 493942, 24.94
ADANIPORTS, EQ, 15-Jul-2020, 320.40, 320.55, 324.50, 312.90, 314.80, 315.15, 319.49, 3905269, 12477.07, 38445, 1925337, 49.30
ADANIPOWER, EQ, 15-Jul-2020, 35.70, 35.85, 35.85, 34.55, 34.65, 34.70, 35.13, 2903309, 1020.05, 8908, 1350995, 46.53
ADANITRANS, EQ, 15-Jul-2020, 247.10, 249.30, 252.55, 245.70, 246.80, 246.50, 248.09, 116223, 288.34, 2639, 59933, 51.57
ADFFOODS, EQ, 15-Jul-2020, 293.15, 294.95, 298.00, 286.00, 288.00, 288.30, 290.77, 10679, 31.05, 527, 6456, 60.46
ADHUNIKIND, BE, 15-Jul-2020, 20.70, 21.45, 21.45, 19.75, 20.40, 20.05, 20.56, 19535, 4.02, 99, -, -
ADORWELD, EQ, 15-Jul-2020, 256.45, 262.90, 262.90, 251.00, 253.50, 252.75, 257.00, 12009, 30.86, 843, 5964, 49.66
ADROITINFO, EQ, 15-Jul-2020, 9.50, 9.95, 9.95, 9.05, 9.70, 9.80, 9.83, 37584, 3.69, 1327, 30132, 80.17
ADSL, EQ, 15-Jul-2020, 16.05, 16.25, 16.85, 16.00, 16.85, 16.85, 16.80, 45599, 7.66, 278, 30327, 66.51
ADVANIHOTR, EQ, 15-Jul-2020, 43.45, 43.70, 44.95, 41.90, 42.00, 42.20, 43.75, 4881, 2.14, 131, 3550, 72.73
ADVENZYMES, EQ, 15-Jul-2020, 167.10, 168.80, 169.00, 162.20, 164.20, 163.20, 165.12, 92830, 153.28, 2795, 57834, 62.30
AEGISCHEM, EQ, 15-Jul-2020, 181.20, 184.00, 184.90, 178.55, 182.95, 180.80, 182.15, 289608, 527.52, 8077, 115402, 39.85
AFFLE, EQ, 15-Jul-2020, 1683.30, 1701.25, 1734.95, 1651.00, 1668.90, 1665.40, 1694.58, 34061, 577.19, 4544, 16686, 48.99
AGARIND, EQ, 15-Jul-2020, 84.50, 86.45, 86.75, 83.00, 83.00, 83.00, 85.03, 10762, 9.15, 292, 7562, 70.27
AGCNET, EQ, 15-Jul-2020, 293.35, 294.70, 308.00, 287.00, 304.85, 303.30, 297.39, 70532, 209.75, 761, 57176, 81.06
AGRITECH, BE, 15-Jul-2020, 29.90, 31.25, 31.25, 28.60, 29.75, 29.50, 29.48, 12804, 3.77, 106, -, -
AGROPHOS, EQ, 15-Jul-2020, 12.50, 12.15, 12.50, 11.90, 12.00, 11.90, 12.00, 27226, 3.27, 142, 18888, 69.37
AHLADA, SM, 15-Jul-2020, 40.85, 40.10, 43.85, 39.90, 43.85, 41.70, 41.14, 9000, 3.70, 9, 6000, 66.67
AHLEAST, EQ, 15-Jul-2020, 137.20, 137.25, 142.45, 137.05, 137.05, 137.60, 138.29, 437, 0.60, 50, 240, 54.92
AHLUCONT, EQ, 15-Jul-2020, 211.40, 211.30, 219.00, 207.65, 207.65, 208.50, 211.63, 4619, 9.78, 277, 2400, 51.96
AHLWEST, EQ, 15-Jul-2020, 252.15, 245.00, 261.80, 245.00, 249.15, 250.75, 251.01, 327, 0.82, 52, 253, 77.37
AIAENG, EQ, 15-Jul-2020, 1649.60, 1650.00, 1675.00, 1610.00, 1612.00, 1618.25, 1642.00, 17659, 289.96, 2396, 8491, 48.08
AIONJSW, EQ, 15-Jul-2020, 13.05, 13.40, 13.50, 13.00, 13.30, 13.15, 13.29, 39626, 5.27, 243, 26604, 67.14
AIRAN, BE, 15-Jul-2020, 13.10, 12.60, 13.30, 12.60, 13.00, 13.00, 13.10, 60829, 7.97, 105, -, -
AIROLAM, SM, 15-Jul-2020, 19.55, 20.00, 22.00, 20.00, 22.00, 21.00, 20.79, 15000, 3.12, 5, 15000, 100.00
AJANTPHARM, EQ, 15-Jul-2020, 1353.75, 1360.00, 1375.35, 1335.30, 1352.00, 1350.55, 1355.45, 95450, 1293.78, 7458, 38201, 40.02
AJMERA, EQ, 15-Jul-2020, 79.60, 80.40, 81.00, 79.00, 79.20, 79.15, 79.88, 39810, 31.80, 806, 21641, 54.36
AJOONI, SM, 15-Jul-2020, 11.30, 11.85, 11.85, 11.65, 11.65, 11.65, 11.80, 16000, 1.89, 3, 8000, 50.00
AKASH, BE, 15-Jul-2020, 121.00, 120.00, 127.05, 120.00, 126.50, 126.50, 124.10, 8074, 10.02, 65, -, -
AKSHARCHEM, EQ, 15-Jul-2020, 233.90, 237.80, 242.00, 227.00, 227.00, 228.25, 235.52, 124329, 292.83, 5321, 60083, 48.33
AKSHOPTFBR, BE, 15-Jul-2020, 4.55, 4.35, 4.35, 4.35, 4.35, 4.35, 4.35, 150767, 6.56, 432, -, -
AKZOINDIA, EQ, 15-Jul-2020, 1853.30, 1865.00, 1897.00, 1851.15, 1861.00, 1865.65, 1879.87, 13179, 247.75, 3017, 9169, 69.57
ALANKIT, EQ, 15-Jul-2020, 15.65, 15.25, 16.05, 15.25, 15.55, 15.65, 15.77, 74443, 11.74, 368, 58337, 78.36
ALBERTDAVD, EQ, 15-Jul-2020, 402.35, 406.90, 409.80, 398.55, 401.00, 400.05, 402.49, 13987, 56.30, 701, 9129, 65.27
ALCHEM, EQ, 15-Jul-2020, 4.55, 4.35, 4.45, 4.35, 4.35, 4.35, 4.35, 21149, 0.92, 72, 16594, 78.46
ALEMBICLTD, EQ, 15-Jul-2020, 82.25, 82.90, 93.50, 81.85, 87.00, 87.25, 88.96, 6640846, 5907.69, 41027, 1848399, 27.83
ALICON, EQ, 15-Jul-2020, 267.80, 275.95, 276.00, 269.95, 272.00, 270.50, 271.19, 2403, 6.52, 154, 2013, 83.77
ALKALI, EQ, 15-Jul-2020, 44.90, 45.30, 46.80, 44.30, 45.00, 44.85, 45.49, 20990, 9.55, 525, 8000, 38.11
ALKEM, EQ, 15-Jul-2020, 2474.90, 2500.00, 2543.00, 2476.45, 2539.00, 2536.25, 2512.79, 344270, 8650.80, 16417, 213902, 62.13
ALKYLAMINE, EQ, 15-Jul-2020, 2351.50, 2379.00, 2389.00, 2325.00, 2340.00, 2330.80, 2350.55, 17891, 420.54, 2429, 9774, 54.63
ALLCARGO, EQ, 15-Jul-2020, 93.10, 93.10, 95.70, 91.00, 91.05, 91.35, 93.39, 108172, 101.02, 1580, 46752, 43.22
ALLSEC, EQ, 15-Jul-2020, 186.00, 194.70, 194.70, 186.10, 194.50, 193.25, 192.22, 10618, 20.41, 929, 6262, 58.98
ALMONDZ, EQ, 15-Jul-2020, 10.50, 10.95, 11.00, 10.55, 11.00, 10.85, 10.82, 2611, 0.28, 45, 1417, 54.27
ALOKINDS, EQ, 15-Jul-2020, 37.10, 35.25, 36.65, 35.25, 35.25, 35.25, 35.46, 26022895, 9226.95, 28899, 14937898, 57.40
ALPA, EQ, 15-Jul-2020, 19.55, 19.80, 21.20, 19.00, 20.05, 20.15, 20.49, 128377, 26.31, 956, 52863, 41.18
ALPHAGEO, EQ, 15-Jul-2020, 171.15, 184.90, 185.00, 173.80, 175.00, 175.20, 180.79, 66046, 119.40, 2357, 24208, 36.65
ALPSINDUS, BE, 15-Jul-2020, 1.20, 1.15, 1.15, 1.15, 1.15, 1.15, 1.15, 3429, 0.04, 9, -, -
AMARAJABAT, EQ, 15-Jul-2020, 695.90, 697.15, 704.00, 676.95, 680.40, 680.60, 685.35, 1088457, 7459.76, 31771, 433385, 39.82
AMBER, EQ, 15-Jul-2020, 1493.95, 1524.00, 1539.00, 1488.00, 1501.00, 1496.65, 1519.32, 33698, 511.98, 3506, 15171, 45.02
AMBIKCO, EQ, 15-Jul-2020, 647.40, 653.55, 665.80, 650.00, 650.00, 650.35, 653.54, 2951, 19.29, 455, 1492, 50.56
AMBUJACEM, EQ, 15-Jul-2020, 190.50, 192.50, 193.25, 187.70, 188.65, 188.65, 190.51, 4521290, 8613.36, 32892, 2111801, 46.71
AMDIND, EQ, 15-Jul-2020, 14.35, 14.50, 14.60, 14.20, 14.20, 14.20, 14.26, 9675, 1.38, 71, 6974, 72.08
AMJLAND, EQ, 15-Jul-2020, 19.50, 19.10, 20.80, 19.10, 20.60, 20.65, 20.24, 32871, 6.65, 150, 26119, 79.46
AMRUTANJAN, EQ, 15-Jul-2020, 381.40, 383.35, 393.70, 375.00, 386.95, 386.95, 385.46, 278709, 1074.32, 7004, 90451, 32.45
ANANTRAJ, EQ, 15-Jul-2020, 22.45, 22.65, 23.00, 22.00, 22.00, 22.10, 22.57, 213330, 48.16, 1135, 51665, 24.22
ANDHRACEMT, BE, 15-Jul-2020, 6.30, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 54787, 3.29, 324, -, -
ANDHRAPAP, EQ, 15-Jul-2020, 222.80, 225.75, 229.00, 220.00, 220.90, 221.15, 224.83, 101040, 227.17, 2504, 47248, 46.76
ANDHRSUGAR, EQ, 15-Jul-2020, 291.85, 286.75, 294.60, 277.85, 278.20, 279.10, 287.75, 181963, 523.60, 4928, 68120, 37.44
ANIKINDS, EQ, 15-Jul-2020, 13.45, 12.80, 14.10, 12.80, 14.10, 14.10, 14.07, 46608, 6.56, 85, 46293, 99.32
ANKITMETAL, BE, 15-Jul-2020, 0.55, 0.50, 0.60, 0.50, 0.60, 0.60, 0.57, 96678, 0.55, 63, -, -
ANSALAPI, BE, 15-Jul-2020, 4.05, 4.15, 4.20, 3.90, 3.95, 3.95, 3.96, 87077, 3.45, 127, -, -
ANSALHSG, BE, 15-Jul-2020, 3.75, 3.60, 3.90, 3.60, 3.75, 3.70, 3.69, 39080, 1.44, 85, -, -
ANUP, EQ, 15-Jul-2020, 452.70, 455.00, 467.65, 451.05, 451.05, 453.75, 461.85, 27890, 128.81, 717, 17513, 62.79
APARINDS, EQ, 15-Jul-2020, 320.15, 320.05, 332.70, 319.15, 319.95, 320.00, 321.09, 42972, 137.98, 1928, 32030, 74.54
APCL, EQ, 15-Jul-2020, 138.75, 144.00, 144.00, 137.40, 137.60, 138.70, 140.82, 4494, 6.33, 245, 3574, 79.53
APCOTEXIND, EQ, 15-Jul-2020, 124.90, 127.80, 130.90, 122.65, 124.00, 124.05, 126.57, 59868, 75.78, 1558, 34882, 58.26
APEX, EQ, 15-Jul-2020, 219.60, 220.50, 236.90, 220.50, 227.85, 226.65, 229.70, 338457, 777.43, 8115, 84080, 24.84
