SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 06-Jan-2020, 35.05, 35.50, 35.50, 32.20, 34.10, 32.80, 33.33, 42082, 14.03, 802, 18839, 44.77
21STCENMGM, EQ, 06-Jan-2020, 15.90, 16.20, 16.20, 16.20, 16.20, 16.20, 16.20, 1383, 0.22, 6, 1383, 100.00
3IINFOTECH, EQ, 06-Jan-2020, 2.30, 2.30, 2.30, 2.10, 2.20, 2.15, 2.20, 2845069, 62.48, 983, 1480235, 52.03
3MINDIA, EQ, 06-Jan-2020, 21335.85, 21550.00, 21550.00, 20855.00, 21151.00, 21089.70, 21005.60, 1829, 384.19, 1050, 1087, 59.43
3PLAND, EQ, 06-Jan-2020, 6.15, 6.15, 6.15, 6.15, 6.15, 6.15, 6.15, 254, 0.02, 2, 254, 100.00
5PAISA, EQ, 06-Jan-2020, 212.25, 211.10, 218.70, 195.30, 202.50, 198.05, 203.21, 34398, 69.90, 1175, 20623, 59.95
63MOONS, EQ, 06-Jan-2020, 111.55, 110.85, 110.85, 103.50, 103.90, 104.20, 106.54, 181202, 193.05, 3416, 104445, 57.64
759GS2026, GS, 06-Jan-2020, 100.00, 96.00, 96.00, 96.00, 96.00, 96.00, 96.00, 300, 0.29, 1, 300, 100.00
8KMILES, BZ, 06-Jan-2020, 34.15, 34.15, 34.15, 32.45, 32.45, 32.45, 32.48, 11324, 3.68, 157, -, -
A2ZINFRA, EQ, 06-Jan-2020, 8.40, 8.10, 8.30, 7.95, 8.00, 8.05, 8.06, 158581, 12.78, 319, 120638, 76.07
AARON, SM, 06-Jan-2020, 50.50, 48.00, 48.00, 48.00, 48.00, 48.00, 48.00, 3300, 1.58, 1, 3300, 100.00
AARTIDRUGS, EQ, 06-Jan-2020, 568.45, 568.45, 572.75, 556.65, 563.70, 562.15, 560.98, 6229, 34.94, 760, 3810, 61.17
AARTIIND, EQ, 06-Jan-2020, 840.70, 837.20, 858.20, 834.00, 855.00, 855.95, 848.11, 222387, 1886.08, 11205, 137135, 61.67
AARVEEDEN, EQ, 06-Jan-2020, 13.95, 15.00, 15.00, 13.70, 14.00, 14.15, 14.00, 5842, 0.82, 80, 3695, 63.25
AARVI, SM, 06-Jan-2020, 30.50, 29.00, 29.00, 29.00, 29.00, 29.00, 29.00, 2000, 0.58, 1, 2000, 100.00
AAVAS, EQ, 06-Jan-2020, 2039.90, 2035.00, 2035.00, 1975.00, 1981.10, 1990.20, 1991.88, 31955, 636.51, 4517, 13669, 42.78
ABAN, EQ, 06-Jan-2020, 28.05, 29.15, 29.45, 27.00, 28.80, 28.25, 28.92, 282338, 81.66, 2175, 126239, 44.71
ABB, EQ, 06-Jan-2020, 1322.25, 1321.95, 1340.00, 1275.00, 1285.00, 1287.00, 1293.36, 31293, 404.73, 2997, 16769, 53.59
ABBOTINDIA, EQ, 06-Jan-2020, 13248.25, 13230.40, 13230.40, 12720.00, 12887.90, 12780.30, 12928.33, 9715, 1255.99, 3342, 5473, 56.34
ABCAPITAL, EQ, 06-Jan-2020, 107.75, 105.60, 105.80, 100.60, 101.20, 101.20, 102.88, 2434020, 2504.11, 24083, 1054134, 43.31
