SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 18-Aug-2020, 31.30, 31.75, 31.80, 31.10, 31.45, 31.40, 31.40, 69203, 21.73, 795, 38454, 55.57
21STCENMGM, EQ, 18-Aug-2020, 10.30, 10.10, 10.50, 10.10, 10.45, 10.45, 10.47, 3873, 0.41, 16, 3582, 92.49
3IINFOTECH, EQ, 18-Aug-2020, 2.95, 3.05, 3.05, 3.05, 3.05, 3.05, 3.05, 902459, 27.52, 338, 902459, 100.00
3MINDIA, EQ, 18-Aug-2020, 20929.20, 20941.00, 21089.95, 20700.00, 20710.00, 20782.30, 20918.40, 2092, 437.61, 1074, 926, 44.26
509GS2022, GS, 18-Aug-2020, 95.40, 97.65, 97.65, 97.65, 97.65, 97.65, 97.65, 1, 0.00, 1, 1, 100.00
5PAISA, BE, 18-Aug-2020, 337.60, 337.60, 354.00, 321.55, 353.70, 351.10, 345.17, 10481, 36.18, 547, -, -
63MOONS, EQ, 18-Aug-2020, 82.00, 82.00, 84.20, 80.00, 80.95, 81.00, 81.83, 74388, 60.87, 922, 40434, 54.36
716GS2050, GS, 18-Aug-2020, 113.99, 111.05, 113.00, 111.05, 113.00, 113.00, 111.08, 61, 0.07, 2, 61, 100.00
A2ZINFRA, EQ, 18-Aug-2020, 4.10, 4.10, 4.15, 4.00, 4.10, 4.05, 4.05, 291193, 11.81, 331, 216551, 74.37
AAKASH, SM, 18-Aug-2020, 39.10, 40.50, 40.50, 39.40, 39.40, 39.40, 40.02, 30000, 12.01, 5, 30000, 100.00
AARON, SM, 18-Aug-2020, 48.25, 48.25, 48.25, 48.25, 48.25, 48.25, 48.25, 3300, 1.59, 1, 3300, 100.00
AARTIDRUGS, EQ, 18-Aug-2020, 2317.55, 2375.00, 2415.00, 2341.65, 2368.00, 2367.00, 2368.09, 297740, 7050.74, 25042, 111398, 37.41
AARTIIND, EQ, 18-Aug-2020, 1015.25, 1030.00, 1030.00, 1010.00, 1023.80, 1017.10, 1019.70, 252694, 2576.72, 11165, 143379, 56.74
AARTISURF, BE, 18-Aug-2020, 380.50, 399.50, 399.50, 399.50, 399.50, 399.50, 399.50, 16256, 64.94, 44, -, -
AARVEEDEN, EQ, 18-Aug-2020, 10.85, 11.00, 11.00, 10.35, 10.45, 10.45, 10.48, 10010, 1.05, 35, 8970, 89.61
AARVI, EQ, 18-Aug-2020, 37.15, 40.85, 40.85, 39.10, 40.85, 40.85, 40.80, 9293, 3.79, 91, 8737, 94.02
AAVAS, EQ, 18-Aug-2020, 1392.60, 1410.00, 1415.00, 1343.00, 1381.00, 1378.05, 1382.83, 68759, 950.82, 5468, 37359, 54.33
ABAN, EQ, 18-Aug-2020, 27.90, 28.00, 28.70, 27.20, 28.20, 28.35, 28.20, 98950, 27.90, 884, 63555, 64.23
ABB, EQ, 18-Aug-2020, 929.80, 935.00, 939.50, 930.05, 933.90, 933.10, 934.95, 45097, 421.63, 2435, 15188, 33.68
ABBOTINDIA, EQ, 18-Aug-2020, 16675.05, 16800.00, 16825.00, 16560.00, 16570.00, 16590.80, 16688.01, 10920, 1822.33, 3805, 5882, 53.86
