SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 12-Feb-2020, 34.05, 33.30, 35.70, 33.30, 34.25, 34.50, 34.74, 70278, 24.41, 581, 34026, 48.42
21STCENMGM, EQ, 12-Feb-2020, 13.25, 13.20, 13.20, 13.20, 13.20, 13.20, 13.20, 1103, 0.15, 9, 1103, 100.00
3IINFOTECH, EQ, 12-Feb-2020, 2.20, 2.20, 2.25, 2.15, 2.20, 2.20, 2.20, 888641, 19.52, 683, 501981, 56.49
3MINDIA, EQ, 12-Feb-2020, 23099.05, 23333.00, 23333.00, 22200.00, 22360.00, 22379.95, 22626.31, 12598, 2850.46, 4277, 7642, 60.66
3PLAND, EQ, 12-Feb-2020, 5.70, 5.70, 5.70, 5.45, 5.45, 5.45, 5.45, 759, 0.04, 12, 744, 98.02
5PAISA, EQ, 12-Feb-2020, 184.10, 177.00, 187.90, 177.00, 181.00, 182.15, 183.84, 5396, 9.92, 352, 2381, 44.13
617GS2021, GS, 12-Feb-2020, 100.00, 95.01, 95.01, 95.00, 95.00, 95.00, 95.00, 80, 0.08, 5, 80, 100.00
63MOONS, EQ, 12-Feb-2020, 103.60, 104.10, 106.35, 102.70, 103.20, 103.20, 104.18, 102486, 106.77, 2674, 35787, 34.92
732GS2024, GS, 12-Feb-2020, 95.55, 95.55, 95.55, 95.55, 95.55, 95.55, 95.55, 100, 0.10, 1, 100, 100.00
772GS2055, GS, 12-Feb-2020, 95.05, 99.80, 99.80, 99.80, 99.80, 99.80, 99.80, 100, 0.10, 1, 100, 100.00
795GS2032, GS, 12-Feb-2020, 100.20, 100.25, 105.21, 100.25, 105.21, 105.21, 103.34, 265, 0.27, 3, 200, 75.47
824GS2027, GS, 12-Feb-2020, 99.25, 104.21, 104.21, 104.21, 104.21, 104.21, 104.21, 100, 0.10, 1, 100, 100.00
A2ZINFRA, EQ, 12-Feb-2020, 5.95, 6.00, 6.15, 5.30, 5.50, 5.45, 5.71, 349302, 19.94, 795, 226981, 64.98
AARON, SM, 12-Feb-2020, 49.50, 49.65, 49.65, 49.65, 49.65, 49.65, 49.65, 3300, 1.64, 1, 3300, 100.00
AARTIDRUGS, EQ, 12-Feb-2020, 622.65, 621.05, 627.65, 615.00, 615.05, 618.60, 620.68, 13756, 85.38, 1227, 9043, 65.74
AARTIIND, EQ, 12-Feb-2020, 1009.30, 1014.60, 1015.00, 971.65, 983.85, 984.65, 987.61, 118255, 1167.89, 8923, 45016, 38.07
AARVEEDEN, EQ, 12-Feb-2020, 13.85, 14.45, 14.45, 13.70, 14.05, 14.00, 14.03, 511, 0.07, 27, 221, 43.25
AAVAS, EQ, 12-Feb-2020, 1884.20, 1902.70, 1911.00, 1886.00, 1897.00, 1894.55, 1899.34, 82277, 1562.72, 4288, 62849, 76.39
ABAN, EQ, 12-Feb-2020, 23.90, 24.00, 24.35, 22.90, 23.15, 23.10, 23.52, 101834, 23.95, 879, 72393, 71.09
ABB, EQ, 12-Feb-2020, 1334.20, 1339.80, 1344.00, 1255.20, 1267.00, 1274.45, 1292.92, 290668, 3758.11, 16576, 60864, 20.94
ABBOTINDIA, EQ, 12-Feb-2020, 14460.85, 14601.60, 14979.30, 14486.95, 14680.00, 14743.25, 14764.98, 15322, 2262.29, 4359, 9175, 59.88
ABCAPITAL, EQ, 12-Feb-2020, 94.40, 94.65, 95.90, 93.00, 93.15, 93.25, 94.29, 1814135, 1710.49, 18138, 634339, 34.97
ABFRL, EQ, 12-Feb-2020, 272.45, 273.00, 277.00, 268.55, 268.90, 269.30, 271.20, 1674387, 4541.01, 15992, 1221878, 72.97
ABMINTLTD, BE, 12-Feb-2020, 13.50, 13.45, 13.45, 13.45, 13.45, 13.45, 13.45, 16, 0.00, 2, -, -
ABSLBANETF, EQ, 12-Feb-2020, 311.12, 313.13, 313.13, 313.13, 313.13, 313.13, 313.13, 1, 0.00, 1, 1, 100.00
ACC, EQ, 12-Feb-2020, 1439.50, 1447.00, 1460.80, 1432.15, 1448.10, 1448.85, 1449.02, 611220, 8856.69, 17619, 177239, 29.00
ACCELYA, EQ, 12-Feb-2020, 1028.45, 1026.00, 1034.05, 993.00, 995.00, 999.35, 1027.65, 24222, 248.92, 1676, 23167, 95.64
ACCURACY, SM, 12-Feb-2020, 22.65, 23.35, 23.35, 21.55, 22.75, 22.75, 22.71, 81600, 18.53, 7, 78400, 96.08
ACE, EQ, 12-Feb-2020, 80.00, 80.25, 81.00, 78.50, 78.90, 78.70, 79.39, 83519, 66.30, 820, 50720, 60.73
ACEINTEG, SM, 12-Feb-2020, 14.50, 15.20, 15.20, 15.20, 15.20, 15.20, 15.20, 27000, 4.10, 3, 27000, 100.00
ADANIENT, EQ, 12-Feb-2020, 245.30, 245.90, 251.40, 245.00, 248.75, 249.70, 249.30, 4490312, 11194.44, 31166, 919008, 20.47
ADANIGAS, EQ, 12-Feb-2020, 169.40, 169.85, 170.95, 166.80, 168.30, 168.60, 169.18, 579296, 980.04, 6434, 224402, 38.74
ADANIGREEN, EQ, 12-Feb-2020, 211.25, 212.10, 213.45, 204.85, 208.00, 207.65, 208.21, 879583, 1831.35, 12339, 386541, 43.95
ADANIPORTS, EQ, 12-Feb-2020, 374.20, 376.95, 378.90, 371.60, 374.70, 374.10, 375.02, 1873710, 7026.71, 26698, 493372, 26.33
ADANIPOWER, EQ, 12-Feb-2020, 60.15, 60.15, 61.10, 59.80, 60.45, 60.45, 60.36, 4788293, 2890.34, 17631, 760136, 15.87
ADANITRANS, EQ, 12-Feb-2020, 337.35, 337.45, 342.00, 333.15, 334.30, 335.60, 337.98, 126766, 428.44, 6843, 60632, 47.83
ADFFOODS, EQ, 12-Feb-2020, 305.85, 306.85, 308.80, 301.00, 303.25, 304.05, 304.06, 15313, 46.56, 962, 9462, 61.79
ADHUNIKIND, EQ, 12-Feb-2020, 38.20, 38.00, 39.30, 37.00, 37.80, 37.60, 37.90, 42062, 15.94, 161, 39804, 94.63
ADLABS, BE, 12-Feb-2020, 3.75, 3.60, 3.90, 3.60, 3.90, 3.80, 3.79, 81588, 3.09, 125, -, -
ADORWELD, EQ, 12-Feb-2020, 327.10, 332.00, 342.85, 331.00, 338.85, 334.90, 333.89, 4172, 13.93, 266, 2199, 52.71
ADROITINFO, BE, 12-Feb-2020, 5.65, 5.65, 5.90, 5.50, 5.90, 5.90, 5.53, 420, 0.02, 4, -, -
ADSL, BE, 12-Feb-2020, 23.25, 23.90, 23.90, 22.20, 23.50, 23.50, 23.20, 46060, 10.69, 163, -, -
ADVANIHOTR, EQ, 12-Feb-2020, 58.80, 59.35, 59.50, 55.30, 56.45, 56.15, 56.90, 4289, 2.44, 193, 3229, 75.29
ADVENZYMES, EQ, 12-Feb-2020, 173.65, 174.40, 176.00, 167.65, 169.70, 169.95, 170.22, 78817, 134.16, 2449, 57003, 72.32
AEGISCHEM, EQ, 12-Feb-2020, 226.75, 228.50, 231.20, 220.05, 223.50, 223.70, 225.96, 215450, 486.82, 6309, 110850, 51.45
AFFLE, EQ, 12-Feb-2020, 1753.70, 1785.00, 1987.90, 1775.00, 1936.00, 1941.80, 1882.19, 622343, 11713.69, 41745, 126231, 20.28
AGARIND, EQ, 12-Feb-2020, 82.60, 82.75, 84.00, 79.00, 80.00, 81.05, 81.02, 5050, 4.09, 130, 3191, 63.19
AGCNET, EQ, 12-Feb-2020, 291.95, 306.50, 306.50, 292.00, 306.50, 306.50, 305.85, 69255, 211.82, 536, 42285, 61.06
AGRITECH, EQ, 12-Feb-2020, 43.20, 44.50, 45.75, 42.60, 43.55, 43.55, 43.60, 8913, 3.89, 114, 7064, 79.26
AGROPHOS, EQ, 12-Feb-2020, 15.85, 15.10, 15.10, 15.10, 15.10, 15.10, 15.10, 44059, 6.65, 302, 43965, 99.79
AHLADA, SM, 12-Feb-2020, 59.00, 69.95, 69.95, 60.00, 64.30, 64.30, 64.93, 5000, 3.25, 5, 3000, 60.00
AHLEAST, EQ, 12-Feb-2020, 187.05, 190.00, 190.00, 186.00, 186.50, 187.10, 187.06, 1939, 3.63, 60, 1720, 88.71
AHLUCONT, EQ, 12-Feb-2020, 323.50, 322.30, 331.60, 314.10, 317.00, 316.40, 323.76, 2362, 7.65, 317, 1055, 44.67
AHLWEST, EQ, 12-Feb-2020, 331.30, 342.80, 342.80, 328.00, 328.00, 331.90, 333.91, 1306, 4.36, 250, 310, 23.74
AIAENG, EQ, 12-Feb-2020, 1887.60, 1888.00, 1903.90, 1792.30, 1800.00, 1824.50, 1868.15, 72867, 1361.26, 2710, 58010, 79.61
AIONJSW, EQ, 12-Feb-2020, 13.60, 13.50, 14.25, 13.25, 14.25, 14.25, 14.11, 107489, 15.17, 219, 60974, 56.73
AIRAN, EQ, 12-Feb-2020, 13.50, 13.00, 13.00, 12.15, 12.45, 12.60, 12.36, 43925, 5.43, 199, 26633, 60.63
AJANTPHARM, EQ, 12-Feb-2020, 1381.20, 1368.00, 1416.00, 1361.05, 1399.65, 1398.55, 1393.58, 194276, 2707.39, 13539, 36133, 18.60
AJMERA, EQ, 12-Feb-2020, 123.85, 123.05, 124.95, 122.15, 123.15, 122.90, 123.56, 10866, 13.43, 353, 6603, 60.77
AKASH, BE, 12-Feb-2020, 94.90, 98.00, 98.00, 96.50, 96.50, 96.50, 97.97, 1020, 1.00, 2, -, -
AKSHARCHEM, EQ, 12-Feb-2020, 274.35, 275.05, 275.05, 241.10, 244.95, 246.05, 253.02, 23683, 59.92, 1074, 14952, 63.13
AKSHOPTFBR, EQ, 12-Feb-2020, 6.90, 6.90, 7.15, 6.70, 6.85, 6.80, 6.91, 174209, 12.03, 411, 104033, 59.72
AKZOINDIA, EQ, 12-Feb-2020, 2171.00, 2160.00, 2185.00, 2140.35, 2185.00, 2158.65, 2160.74, 10590, 228.82, 1975, 7495, 70.77
ALANKIT, EQ, 12-Feb-2020, 14.50, 14.60, 15.15, 13.70, 14.80, 15.05, 14.79, 157609, 23.30, 561, 68749, 43.62
ALBERTDAVD, EQ, 12-Feb-2020, 527.70, 532.00, 567.70, 531.95, 535.00, 537.40, 551.64, 79497, 438.54, 3957, 41869, 52.67
ALBK, EQ, 12-Feb-2020, 16.30, 15.85, 15.90, 15.20, 15.35, 15.25, 15.42, 3002181, 462.88, 9527, 1468016, 48.90
ALCHEM, BE, 12-Feb-2020, 1.35, 1.30, 1.30, 1.30, 1.30, 1.30, 1.30, 2752, 0.04, 9, -, -
ALEMBICLTD, EQ, 12-Feb-2020, 53.65, 54.20, 54.20, 52.25, 52.25, 52.30, 52.93, 119106, 63.04, 2967, 79849, 67.04
ALICON, EQ, 12-Feb-2020, 371.60, 364.05, 377.60, 364.05, 373.00, 375.15, 371.69, 3593, 13.35, 318, 1754, 48.82
ALKALI, EQ, 12-Feb-2020, 47.40, 46.70, 51.70, 46.70, 47.55, 47.75, 48.27, 4153, 2.00, 157, 2703, 65.09
ALKEM, EQ, 12-Feb-2020, 2635.20, 2650.00, 2675.00, 2630.65, 2645.00, 2644.60, 2654.60, 159878, 4244.12, 14120, 96289, 60.23
ALKYLAMINE, EQ, 12-Feb-2020, 1534.80, 1547.50, 1572.00, 1534.80, 1547.00, 1551.80, 1550.71, 17121, 265.50, 1982, 9116, 53.24
ALLCARGO, EQ, 12-Feb-2020, 111.05, 110.05, 111.60, 108.90, 110.90, 110.45, 110.59, 137627, 152.20, 1269, 71733, 52.12
ALLSEC, EQ, 12-Feb-2020, 267.50, 262.00, 277.50, 255.30, 277.00, 272.60, 265.28, 3487, 9.25, 192, 2164, 62.06
ALMONDZ, EQ, 12-Feb-2020, 16.50, 16.50, 16.50, 16.15, 16.50, 16.50, 16.47, 6358, 1.05, 16, 6356, 99.97
ALPA, EQ, 12-Feb-2020, 19.60, 20.00, 20.00, 19.10, 19.20, 19.20, 19.35, 18089, 3.50, 101, 11820, 65.34
ALPHAGEO, EQ, 12-Feb-2020, 250.80, 244.00, 263.90, 230.00, 244.00, 244.35, 250.78, 62994, 157.98, 2881, 28897, 45.87
ALPSINDUS, BE, 12-Feb-2020, 1.10, 1.05, 1.10, 1.05, 1.05, 1.05, 1.05, 3294, 0.03, 17, -, -
AMARAJABAT, EQ, 12-Feb-2020, 761.65, 763.00, 789.00, 760.00, 766.00, 766.25, 773.17, 1043114, 8065.03, 21591, 421955, 40.45
AMBER, EQ, 12-Feb-2020, 1607.20, 1623.00, 1650.00, 1601.65, 1606.30, 1611.10, 1624.88, 50717, 824.09, 6410, 25251, 49.79
AMBIKCO, EQ, 12-Feb-2020, 820.50, 815.05, 824.60, 800.00, 814.55, 811.75, 812.84, 7591, 61.70, 705, 5962, 78.54
AMBUJACEM, EQ, 12-Feb-2020, 212.00, 212.00, 214.00, 210.25, 211.20, 211.40, 212.16, 3036372, 6442.10, 18975, 1747618, 57.56
AMDIND, EQ, 12-Feb-2020, 16.50, 16.20, 16.65, 15.70, 16.50, 16.20, 16.16, 3150, 0.51, 52, 2583, 82.00
AMJLAND, EQ, 12-Feb-2020, 21.30, 20.90, 21.30, 20.15, 21.00, 20.80, 21.02, 6158, 1.29, 162, 3929, 63.80
AMRUTANJAN, EQ, 12-Feb-2020, 479.90, 483.25, 544.45, 464.00, 544.00, 523.70, 521.39, 432204, 2253.46, 11506, 94973, 21.97
ANANTRAJ, EQ, 12-Feb-2020, 33.40, 33.40, 33.80, 32.80, 33.05, 33.15, 33.23, 135294, 44.95, 1456, 75119, 55.52
ANDHRABANK, EQ, 12-Feb-2020, 15.80, 15.90, 16.00, 15.70, 15.80, 15.70, 15.77, 588995, 92.89, 2098, 457073, 77.60
ANDHRACEMT, EQ, 12-Feb-2020, 2.35, 2.40, 2.45, 2.30, 2.35, 2.30, 2.34, 50337, 1.18, 118, 35585, 70.69
ANDHRSUGAR, EQ, 12-Feb-2020, 286.70, 284.25, 299.90, 284.25, 295.10, 295.35, 295.49, 79697, 235.50, 3028, 25680, 32.22
ANDPAPER, EQ, 12-Feb-2020, 283.25, 281.10, 285.00, 278.00, 279.70, 279.20, 280.69, 3109, 8.73, 140, 2002, 64.39
ANIKINDS, BE, 12-Feb-2020, 8.90, 8.50, 9.20, 8.50, 9.00, 9.00, 8.96, 964, 0.09, 28, -, -
ANKITMETAL, BE, 12-Feb-2020, 0.45, 0.50, 0.50, 0.40, 0.45, 0.45, 0.41, 23667, 0.10, 32, -, -
ANSALAPI, EQ, 12-Feb-2020, 5.00, 4.90, 5.25, 4.85, 5.05, 5.05, 5.06, 12440, 0.63, 53, 9217, 74.09
ANSALHSG, BE, 12-Feb-2020, 5.00, 4.80, 5.00, 4.75, 4.75, 4.75, 4.76, 22083, 1.05, 69, -, -
ANTGRAPHIC, BE, 12-Feb-2020, 0.65, 0.65, 0.65, 0.60, 0.65, 0.65, 0.60, 16059, 0.10, 12, -, -
ANUP, EQ, 12-Feb-2020, 583.55, 595.50, 595.50, 570.00, 570.00, 571.60, 576.05, 9347, 53.84, 798, 6949, 74.34
APARINDS, EQ, 12-Feb-2020, 391.55, 392.70, 396.55, 390.00, 390.00, 391.05, 392.16, 12335, 48.37, 381, 9512, 77.11
APCL, EQ, 12-Feb-2020, 161.00, 161.70, 165.00, 155.15, 156.00, 156.10, 157.04, 3657, 5.74, 113, 2747, 75.12
APCOTEXIND, EQ, 12-Feb-2020, 158.30, 157.60, 160.00, 149.20, 150.45, 150.55, 152.52, 92620, 141.26, 2302, 39285, 42.42
APEX, EQ, 12-Feb-2020, 354.10, 357.00, 368.00, 343.55, 368.00, 359.55, 353.47, 235999, 834.19, 7297, 82725, 35.05
APLAPOLLO, EQ, 12-Feb-2020, 2042.60, 2040.00, 2059.90, 2012.00, 2015.00, 2019.05, 2029.66, 34154, 693.21, 2547, 24003, 70.28
