SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 27-May-2020, 25.45, 25.90, 26.00, 25.35, 25.65, 25.60, 25.68, 18033, 4.63, 257, 13475, 74.72
21STCENMGM, EQ, 27-May-2020, 10.70, 10.70, 10.90, 10.70, 10.90, 10.90, 10.70, 270, 0.03, 9, 269, 99.63
3IINFOTECH, EQ, 27-May-2020, 1.65, 1.60, 1.65, 1.60, 1.65, 1.60, 1.61, 1724049, 27.70, 775, 894141, 51.86
3MINDIA, EQ, 27-May-2020, 17520.65, 17688.00, 17980.00, 17435.10, 17880.05, 17896.95, 17652.60, 4632, 817.67, 1376, 2896, 62.52
5PAISA, EQ, 27-May-2020, 147.90, 149.95, 156.00, 149.95, 152.00, 154.35, 153.56, 10463, 16.07, 248, 9100, 86.97
63MOONS, EQ, 27-May-2020, 51.40, 51.05, 52.80, 50.70, 52.45, 52.20, 51.72, 33558, 17.36, 412, 17753, 52.90
719GS2060, GS, 27-May-2020, 107.00, 108.68, 108.69, 108.68, 108.69, 108.69, 108.68, 3050, 3.31, 2, 3050, 100.00
763GS2059, GS, 27-May-2020, 110.00, 112.00, 112.00, 112.00, 112.00, 112.00, 112.00, 200, 0.22, 1, 200, 100.00
A2ZINFRA, EQ, 27-May-2020, 3.75, 3.85, 3.85, 3.60, 3.70, 3.70, 3.70, 211022, 7.80, 189, 121931, 57.78
AARTIDRUGS, EQ, 27-May-2020, 883.95, 888.00, 890.00, 863.00, 880.60, 879.70, 876.88, 103097, 904.04, 5687, 34730, 33.69
AARTIIND, EQ, 27-May-2020, 1009.85, 1016.95, 1021.00, 984.00, 986.00, 986.50, 993.32, 381808, 3792.58, 22954, 222076, 58.16
AARVEEDEN, EQ, 27-May-2020, 8.20, 8.45, 8.45, 8.10, 8.15, 8.15, 8.28, 1566, 0.13, 44, 885, 56.51
AAVAS, EQ, 27-May-2020, 1037.10, 1036.10, 1036.10, 990.00, 996.15, 994.75, 998.72, 110635, 1104.93, 2854, 102055, 92.24
ABAN, EQ, 27-May-2020, 17.95, 18.00, 18.45, 17.50, 18.00, 17.85, 17.90, 25517, 4.57, 281, 20924, 82.00
ABB, EQ, 27-May-2020, 725.95, 735.00, 741.00, 722.00, 734.00, 736.65, 730.95, 109664, 801.59, 7073, 52068, 47.48
ABBOTINDIA, EQ, 27-May-2020, 16802.00, 16825.00, 16900.00, 16550.00, 16680.00, 16631.20, 16698.90, 12274, 2049.62, 4304, 4693, 38.24
ABCAPITAL, EQ, 27-May-2020, 45.10, 44.85, 45.05, 43.40, 44.30, 44.30, 44.10, 6868184, 3029.02, 18770, 844683, 12.30
ABFRL, EQ, 27-May-2020, 108.75, 109.00, 110.45, 106.00, 108.05, 108.05, 107.78, 913124, 984.17, 11220, 336031, 36.80
ABSLBANETF, EQ, 27-May-2020, 165.64, 166.01, 177.95, 163.00, 177.95, 171.17, 169.25, 2122, 3.59, 52, 1501, 70.74
ABSLNN50ET, EQ, 27-May-2020, 249.01, 279.01, 279.26, 225.02, 238.00, 241.71, 251.87, 1431, 3.60, 97, 332, 23.20
ABSLRIF6RG, MF, 27-May-2020, 5.11, 4.92, 5.60, 4.92, 5.60, 5.59, 5.41, 15043, 0.81, 6, 15043, 100.00
ACC, EQ, 27-May-2020, 1277.45, 1287.00, 1288.00, 1242.20, 1259.60, 1259.55, 1256.20, 1483250, 18632.61, 55832, 354918, 23.93
ACCELYA, EQ, 27-May-2020, 919.75, 919.70, 924.80, 916.00, 921.10, 922.95, 919.56, 6410, 58.94, 464, 3291, 51.34
ACE, EQ, 27-May-2020, 42.40, 42.80, 50.00, 42.10, 47.30, 47.25, 47.38, 1048075, 496.56, 5957, 385465, 36.78
ADANIENT, EQ, 27-May-2020, 139.50, 139.75, 141.60, 138.50, 140.00, 141.00, 140.32, 2224751, 3121.81, 14416, 553432, 24.88
ADANIGAS, EQ, 27-May-2020, 114.65, 115.25, 116.65, 113.00, 114.05, 114.75, 115.06, 1288265, 1482.26, 11425, 390964, 30.35
ADANIGREEN, EQ, 27-May-2020, 239.90, 240.00, 243.20, 237.05, 242.75, 242.60, 241.03, 316188, 762.09, 7363, 208762, 66.02
ADANIPORTS, EQ, 27-May-2020, 315.60, 313.00, 328.50, 313.00, 326.90, 326.65, 322.09, 6352246, 20460.04, 60255, 2265820, 35.67
ADANIPOWER, EQ, 27-May-2020, 36.70, 36.50, 38.25, 35.85, 36.85, 37.00, 37.30, 35135620, 13104.04, 55121, 5740900, 16.34
ADANITRANS, EQ, 27-May-2020, 178.30, 177.00, 187.20, 175.00, 180.00, 181.75, 180.63, 517361, 934.49, 5058, 307460, 59.43
ADFFOODS, EQ, 27-May-2020, 267.60, 271.00, 280.95, 268.20, 273.60, 272.50, 276.54, 153068, 423.30, 3761, 70789, 46.25
ADHUNIKIND, EQ, 27-May-2020, 19.20, 18.25, 20.15, 18.25, 20.15, 20.15, 19.33, 29438, 5.69, 288, 19122, 64.96
