SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 23-Jan-2020, 33.50, 33.85, 34.20, 33.40, 33.70, 33.70, 33.70, 10578, 3.57, 222, 7577, 71.63
21STCENMGM, EQ, 23-Jan-2020, 15.20, 15.45, 15.45, 14.90, 14.90, 14.90, 15.01, 1754, 0.26, 20, 1754, 100.00
3IINFOTECH, EQ, 23-Jan-2020, 2.40, 2.40, 2.60, 2.40, 2.50, 2.45, 2.48, 1781577, 44.18, 753, 777962, 43.67
3MINDIA, EQ, 23-Jan-2020, 22258.95, 22399.85, 22458.75, 22250.00, 22427.00, 22409.70, 22386.21, 671, 150.21, 385, 480, 71.54
5PAISA, EQ, 23-Jan-2020, 191.05, 189.00, 199.90, 189.00, 191.35, 192.10, 194.30, 34476, 66.99, 873, 16341, 47.40
63MOONS, EQ, 23-Jan-2020, 110.50, 110.75, 112.45, 109.50, 110.20, 110.50, 110.52, 152937, 169.02, 2996, 47192, 30.86
737GS2023, GS, 23-Jan-2020, 87.00, 87.00, 87.00, 87.00, 87.00, 87.00, 87.00, 100, 0.09, 1, 100, 100.00
A2ZINFRA, EQ, 23-Jan-2020, 7.60, 7.70, 7.75, 7.55, 7.65, 7.60, 7.65, 91075, 6.96, 214, 70625, 77.55
AARON, SM, 23-Jan-2020, 46.50, 47.25, 47.25, 47.25, 47.25, 47.25, 47.25, 3300, 1.56, 1, 3300, 100.00
AARTIDRUGS, EQ, 23-Jan-2020, 607.40, 608.05, 615.00, 593.55, 600.00, 599.75, 602.23, 10319, 62.14, 488, 7926, 76.81
AARTIIND, EQ, 23-Jan-2020, 860.70, 862.20, 870.00, 853.55, 869.00, 868.05, 862.82, 75059, 647.62, 5139, 49443, 65.87
AARVEEDEN, EQ, 23-Jan-2020, 14.50, 14.45, 14.85, 14.10, 14.60, 14.30, 14.48, 8201, 1.19, 209, 3658, 44.60
AAVAS, EQ, 23-Jan-2020, 1944.60, 1944.60, 2009.95, 1944.10, 2000.00, 1999.85, 1989.73, 43685, 869.22, 5846, 29562, 67.67
ABAN, EQ, 23-Jan-2020, 26.20, 26.00, 26.45, 25.50, 26.30, 26.05, 26.03, 35395, 9.21, 444, 23646, 66.81
ABB, EQ, 23-Jan-2020, 1303.30, 1309.00, 1320.00, 1302.00, 1319.00, 1316.40, 1312.24, 13495, 177.09, 1082, 8123, 60.19
ABBOTINDIA, EQ, 23-Jan-2020, 12702.20, 12680.00, 12750.00, 12652.05, 12710.00, 12707.90, 12728.85, 10901, 1387.57, 1620, 9300, 85.31
ABCAPITAL, EQ, 23-Jan-2020, 107.00, 107.40, 108.40, 105.60, 106.00, 106.00, 106.71, 1677550, 1790.18, 19573, 882445, 52.60
ABFRL, EQ, 23-Jan-2020, 234.70, 235.80, 241.00, 231.95, 233.10, 233.80, 237.36, 344297, 817.22, 7976, 158761, 46.11
ABSLBANETF, EQ, 23-Jan-2020, 305.13, 308.33, 308.33, 308.33, 308.33, 308.33, 308.33, 1, 0.00, 1, 1, 100.00
ABSLNN50ET, EQ, 23-Jan-2020, 289.50, 290.34, 290.34, 288.20, 289.34, 289.34, 289.24, 174, 0.50, 5, 172, 98.85
ABSLRIF6RG, MF, 23-Jan-2020, 7.82, 7.45, 7.45, 7.45, 7.45, 7.45, 7.45, 3000, 0.22, 2, 3000, 100.00
ACC, EQ, 23-Jan-2020, 1524.40, 1526.25, 1554.90, 1525.00, 1550.00, 1548.35, 1543.08, 1100769, 16985.75, 41698, 294647, 26.77
ACCELYA, EQ, 23-Jan-2020, 1048.25, 1048.20, 1065.05, 1048.20, 1052.00, 1056.05, 1059.09, 911, 9.65, 134, 705, 77.39
ACCURACY, SM, 23-Jan-2020, 21.85, 20.80, 21.00, 20.80, 21.00, 20.90, 20.90, 3200, 0.67, 2, 1600, 50.00
ACE, EQ, 23-Jan-2020, 86.10, 86.45, 87.40, 84.60, 85.30, 85.45, 86.35, 116608, 100.69, 1652, 56954, 48.84
ADANIENT, EQ, 23-Jan-2020, 225.90, 226.00, 231.20, 225.75, 228.70, 229.60, 229.03, 2650092, 6069.62, 15737, 278521, 10.51
ADANIGAS, EQ, 23-Jan-2020, 166.85, 167.30, 174.80, 166.55, 173.00, 172.90, 171.42, 1942737, 3330.24, 17529, 496415, 25.55
ADANIGREEN, EQ, 23-Jan-2020, 197.65, 199.20, 199.90, 190.00, 191.55, 192.20, 193.32, 1336193, 2583.08, 17717, 547532, 40.98
ADANIPORTS, EQ, 23-Jan-2020, 383.60, 384.45, 386.75, 380.75, 385.00, 385.85, 384.40, 1202104, 4620.87, 22112, 360665, 30.00
ADANIPOWER, EQ, 23-Jan-2020, 62.50, 62.60, 63.70, 62.30, 63.15, 63.35, 63.16, 4473067, 2825.22, 11974, 829996, 18.56
ADANITRANS, EQ, 23-Jan-2020, 332.60, 332.60, 337.50, 330.00, 332.50, 332.90, 334.48, 95177, 318.35, 3201, 30274, 31.81
ADFFOODS, EQ, 23-Jan-2020, 301.50, 299.00, 302.70, 298.10, 299.50, 299.65, 300.17, 15041, 45.15, 605, 9101, 60.51
ADHUNIKIND, EQ, 23-Jan-2020, 44.30, 44.00, 45.70, 43.20, 45.70, 44.75, 44.12, 5600, 2.47, 201, 3558, 63.54
ADLABS, BE, 23-Jan-2020, 4.00, 4.15, 4.20, 3.85, 4.20, 4.15, 4.04, 47274, 1.91, 97, -, -
ADORWELD, EQ, 23-Jan-2020, 343.55, 343.55, 344.95, 337.00, 341.60, 339.70, 340.10, 7982, 27.15, 689, 4727, 59.22
ADROITINFO, BE, 23-Jan-2020, 6.00, 5.80, 5.80, 5.70, 5.70, 5.70, 5.70, 12521, 0.71, 12, -, -
ADSL, BE, 23-Jan-2020, 20.10, 19.65, 20.45, 19.65, 20.15, 20.15, 19.99, 12795, 2.56, 87, -, -
ADVANIHOTR, EQ, 23-Jan-2020, 53.30, 53.90, 55.25, 53.30, 54.90, 54.70, 54.30, 7345, 3.99, 417, 5174, 70.44
ADVENZYMES, EQ, 23-Jan-2020, 180.15, 180.60, 181.05, 178.25, 178.55, 179.05, 179.24, 28235, 50.61, 752, 18862, 66.80
AEGISCHEM, EQ, 23-Jan-2020, 208.85, 210.90, 213.25, 207.30, 208.55, 209.35, 209.62, 93993, 197.03, 2473, 45049, 47.93
AFFLE, EQ, 23-Jan-2020, 1503.50, 1514.70, 1548.55, 1502.15, 1524.85, 1521.20, 1524.42, 77753, 1185.28, 5757, 19660, 25.29
