SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 27-Feb-2020, 33.50, 33.30, 34.45, 32.50, 33.00, 32.80, 32.94, 23551, 7.76, 229, 17024, 72.29
21STCENMGM, EQ, 27-Feb-2020, 12.35, 12.15, 12.55, 12.15, 12.55, 12.55, 12.15, 54129, 6.58, 25, 53927, 99.63
3IINFOTECH, EQ, 27-Feb-2020, 2.05, 2.10, 2.10, 1.95, 2.00, 2.00, 2.01, 1798387, 36.22, 769, 1185223, 65.90
3MINDIA, EQ, 27-Feb-2020, 20771.60, 20950.00, 20950.00, 20350.00, 20540.00, 20565.15, 20587.77, 2476, 509.75, 1081, 1479, 59.73
3PLAND, EQ, 27-Feb-2020, 4.65, 4.60, 4.85, 4.45, 4.45, 4.50, 4.62, 7880, 0.36, 38, 6220, 78.93
5PAISA, EQ, 27-Feb-2020, 165.75, 175.65, 175.65, 158.05, 169.05, 167.35, 162.50, 9847, 16.00, 442, 4951, 50.28
63MOONS, EQ, 27-Feb-2020, 94.25, 94.20, 95.25, 93.25, 93.55, 93.80, 93.93, 65696, 61.71, 975, 31445, 47.86
772GS2049, GS, 27-Feb-2020, 105.00, 105.00, 105.00, 105.00, 105.00, 105.00, 105.00, 100, 0.11, 1, 100, 100.00
A2ZINFRA, EQ, 27-Feb-2020, 4.60, 4.60, 4.75, 4.40, 4.50, 4.55, 4.62, 326478, 15.08, 438, 229577, 70.32
AAKASH, SM, 27-Feb-2020, 67.70, 67.70, 67.70, 67.70, 67.70, 67.70, 67.70, 2000, 1.35, 1, 2000, 100.00
AARON, SM, 27-Feb-2020, 49.10, 48.90, 48.90, 48.90, 48.90, 48.90, 48.90, 3300, 1.61, 1, 3300, 100.00
AARTIDRUGS, EQ, 27-Feb-2020, 747.00, 758.00, 811.95, 750.00, 756.00, 764.55, 783.80, 609450, 4776.85, 27270, 124333, 20.40
AARTIIND, EQ, 27-Feb-2020, 999.70, 1006.25, 1034.00, 984.00, 985.00, 990.15, 1003.20, 332913, 3339.77, 18917, 159392, 47.88
AARVEEDEN, EQ, 27-Feb-2020, 12.65, 12.40, 12.95, 12.30, 12.85, 12.90, 12.51, 2620, 0.33, 61, 1672, 63.82
AAVAS, EQ, 27-Feb-2020, 1903.75, 1900.00, 1918.75, 1873.00, 1906.00, 1902.90, 1894.12, 71820, 1360.36, 2505, 60295, 83.95
ABAN, EQ, 27-Feb-2020, 22.20, 21.80, 22.50, 21.30, 21.60, 21.60, 21.60, 41041, 8.87, 531, 29326, 71.46
ABB, EQ, 27-Feb-2020, 1201.40, 1198.00, 1203.00, 1189.00, 1198.00, 1198.60, 1197.17, 40112, 480.21, 2688, 29530, 73.62
ABBOTINDIA, EQ, 27-Feb-2020, 16237.10, 16336.00, 16450.00, 16011.25, 16200.00, 16185.10, 16236.42, 11115, 1804.68, 3713, 4868, 43.80
ABCAPITAL, EQ, 27-Feb-2020, 83.20, 82.90, 83.60, 80.50, 81.05, 81.30, 81.53, 1434070, 1169.21, 13181, 747223, 52.11
ABFRL, EQ, 27-Feb-2020, 262.40, 263.00, 266.85, 254.75, 260.00, 261.80, 261.55, 648920, 1697.26, 17590, 311786, 48.05
