SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 12-Mar-2020, 26.85, 26.00, 28.70, 21.50, 24.15, 22.65, 23.48, 99199, 23.29, 1347, 68889, 69.45
21STCENMGM, EQ, 12-Mar-2020, 11.85, 11.65, 11.65, 11.65, 11.65, 11.65, 11.65, 265, 0.03, 4, 265, 100.00
3IINFOTECH, EQ, 12-Mar-2020, 1.75, 1.70, 1.70, 1.60, 1.65, 1.65, 1.64, 2444472, 40.02, 1217, 1751336, 71.64
3MINDIA, EQ, 12-Mar-2020, 20683.35, 20000.00, 20000.00, 18550.00, 19101.00, 19057.80, 19039.13, 28300, 5388.07, 7779, 18705, 66.10
3PLAND, EQ, 12-Mar-2020, 4.35, 4.15, 4.15, 4.15, 4.15, 4.15, 4.15, 1168, 0.05, 6, 1168, 100.00
5PAISA, EQ, 12-Mar-2020, 149.45, 140.05, 147.00, 125.00, 131.40, 130.80, 133.84, 16259, 21.76, 423, 11740, 72.21
63MOONS, EQ, 12-Mar-2020, 76.05, 74.65, 74.65, 67.10, 69.00, 69.80, 70.75, 191318, 135.36, 3328, 100523, 52.54
726GS2029, GS, 12-Mar-2020, 96.60, 98.00, 101.43, 98.00, 101.43, 101.43, 100.06, 150, 0.15, 4, 150, 100.00
74GS2035, GS, 12-Mar-2020, 106.00, 106.00, 106.00, 106.00, 106.00, 106.00, 106.00, 500, 0.53, 2, 500, 100.00
763GS2059, GS, 12-Mar-2020, 104.50, 104.50, 104.50, 104.50, 104.50, 104.50, 104.50, 100, 0.10, 1, 100, 100.00
769GS2043, GS, 12-Mar-2020, 110.00, 107.00, 110.00, 107.00, 110.00, 110.00, 109.00, 3300, 3.60, 4, 3300, 100.00
