SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
AARTIDRUGS, EQ, 22-Dec-2020, 700.35, 700.35, 727.40, 674.35, 711.50, 715.55, 701.23, 782004, 5483.67, 43006, 270424, 34.58
AARTIIND, EQ, 22-Dec-2020, 1178.70, 1156.00, 1204.50, 1131.00, 1169.75, 1174.05, 1163.64, 269670, 3137.99, 17454, 145033, 53.78
AARTISURF, EQ, 22-Dec-2020, 991.90, 1000.00, 1020.00, 942.35, 980.00, 972.55, 961.30, 47876, 460.23, 4331, 22883, 47.80
AARVEEDEN, EQ, 22-Dec-2020, 20.65, 19.65, 19.65, 19.65, 19.65, 19.65, 19.65, 5968, 1.17, 29, 5968, 100.00
AARVI, EQ, 22-Dec-2020, 41.70, 41.70, 42.85, 37.25, 41.70, 41.05, 41.07, 1750, 0.72, 33, 1533, 87.60
AAVAS, EQ, 22-Dec-2020, 1681.90, 1603.60, 1690.00, 1603.60, 1646.00, 1652.10, 1650.39, 61341, 1012.37, 16815, 31031, 50.59
ABAN, BE, 22-Dec-2020, 28.50, 27.90, 28.00, 27.10, 27.40, 27.35, 27.30, 78277, 21.37, 465, -, -
ABB, EQ, 22-Dec-2020, 1215.30, 1214.00, 1225.00, 1157.20, 1190.05, 1185.65, 1186.16, 327649, 3886.45, 15911, 192878, 58.87
ABBOTINDIA, EQ, 22-Dec-2020, 15848.25, 15726.00, 15938.10, 15351.00, 15505.00, 15510.10, 15459.79, 29551, 4568.52, 8805, 16428, 55.59
ABCAPITAL, EQ, 22-Dec-2020, 80.75, 81.00, 82.40, 76.00, 81.30, 80.85, 79.08, 3797548, 3003.24, 27716, 1062219, 27.97
ABFRL, EQ, 22-Dec-2020, 151.40, 150.90, 153.55, 144.00, 152.00, 150.65, 148.11, 2072848, 3070.05, 30861, 1081627, 52.18
ABFRLPP, E1, 22-Dec-2020, 96.95, 95.00, 98.90, 91.00, 96.90, 95.40, 94.26, 42603, 40.16, 515, 17611, 41.34
ABINFRA, SM, 22-Dec-2020, 6.30, 6.00, 6.00, 6.00, 6.00, 6.00, 6.00, 12000, 0.72, 3, 12000, 100.00
ABMINTLTD, BE, 22-Dec-2020, 23.60, 23.60, 23.60, 23.00, 23.00, 23.05, 23.42, 164, 0.04, 9, -, -
ABSLBANETF, EQ, 22-Dec-2020, 294.77, 305.15, 305.15, 287.80, 292.87, 292.87, 294.69, 5174, 15.25, 40, 5056, 97.72
ABSLNN50ET, EQ, 22-Dec-2020, 291.00, 310.00, 313.27, 286.00, 296.63, 296.63, 297.13, 210, 0.62, 47, 141, 67.14
ACC, EQ, 22-Dec-2020, 1570.35, 1572.85, 1587.90, 1520.00, 1565.00, 1564.95, 1555.74, 1350612, 21012.06, 43609, 219885, 16.28
ACCELYA, EQ, 22-Dec-2020, 939.85, 921.05, 1044.00, 901.35, 923.00, 926.00, 922.60, 8932, 82.41, 1298, 3125, 34.99
ACCURACY, EQ, 22-Dec-2020, 35.90, 35.90, 36.00, 34.15, 35.85, 35.70, 34.74, 3850, 1.34, 66, 3183, 82.68
ACE, EQ, 22-Dec-2020, 127.00, 127.00, 131.95, 122.75, 131.55, 131.10, 128.31, 779518, 1000.20, 10177, 305588, 39.20
ADANIENT, EQ, 22-Dec-2020, 429.20, 428.20, 461.55, 418.10, 458.00, 458.80, 442.35, 8342699, 36903.80, 91578, 884362, 10.60
ADANIGAS, EQ, 22-Dec-2020, 336.15, 327.00, 361.80, 315.00, 359.95, 358.55, 339.38, 2554746, 8670.42, 38114, 871307, 34.11
ADANIGREEN, EQ, 22-Dec-2020, 1020.30, 992.00, 1040.00, 976.00, 1022.20, 1029.90, 1011.73, 637121, 6445.92, 30928, 276814, 43.45
ADANIPORTS, EQ, 22-Dec-2020, 444.25, 444.25, 470.50, 435.00, 468.90, 468.65, 454.42, 9462053, 42997.76, 113590, 1289377, 13.63
ADANIPOWER, EQ, 22-Dec-2020, 45.00, 43.50, 45.45, 42.75, 44.85, 44.80, 43.40, 14291418, 6202.41, 32204, 5583176, 39.07
ADANITRANS, EQ, 22-Dec-2020, 395.75, 395.10, 411.90, 381.90, 408.05, 408.30, 399.47, 605872, 2420.27, 14322, 203029, 33.51
ADFFOODS, EQ, 22-Dec-2020, 551.80, 550.55, 572.25, 520.65, 560.25, 563.60, 550.06, 88098, 484.59, 5109, 36773, 41.74
ADHUNIKIND, BE, 22-Dec-2020, 24.70, 24.00, 24.00, 23.50, 23.50, 23.50, 23.52, 16804, 3.95, 125, -, -
ADL, BE, 22-Dec-2020, 28.85, 29.95, 30.00, 27.50, 27.70, 28.70, 28.58, 10623, 3.04, 52, -, -
ADORWELD, EQ, 22-Dec-2020, 260.05, 256.05, 264.35, 247.00, 253.00, 254.50, 252.50, 44933, 113.46, 1335, 22318, 49.67
ADROITINFO, BE, 22-Dec-2020, 8.55, 8.55, 8.95, 8.15, 8.95, 8.95, 8.42, 18376, 1.55, 43, -, -
ADSL, EQ, 22-Dec-2020, 29.00, 29.05, 29.55, 27.55, 29.25, 28.90, 28.26, 201557, 56.97, 1233, 104361, 51.78
ADVANIHOTR, BE, 22-Dec-2020, 50.65, 50.65, 50.65, 48.15, 49.90, 49.75, 49.11, 16121, 7.92, 182, -, -
ADVENZYMES, EQ, 22-Dec-2020, 312.45, 303.00, 319.55, 296.00, 315.55, 314.45, 311.46, 391444, 1219.18, 15107, 126158, 32.23
AEGISCHEM, EQ, 22-Dec-2020, 237.05, 236.00, 240.00, 226.05, 236.70, 234.95, 229.99, 383259, 881.44, 13460, 243764, 63.60
AFFLE, EQ, 22-Dec-2020, 3768.30, 3761.00, 3850.00, 3650.00, 3838.00, 3841.70, 3777.99, 118307, 4469.63, 20609, 46879, 39.62
AGARIND, EQ, 22-Dec-2020, 96.45, 93.15, 98.95, 90.40, 97.50, 96.70, 93.15, 10280, 9.58, 378, 5971, 58.08
AGCNET, BE, 22-Dec-2020, 706.50, 701.00, 741.80, 671.20, 741.75, 740.30, 706.47, 25418, 179.57, 423, -, -
AGRITECH, BE, 22-Dec-2020, 38.00, 36.10, 38.00, 36.10, 37.00, 36.75, 36.24, 4198, 1.52, 88, -, -
AGROPHOS, EQ, 22-Dec-2020, 17.15, 16.30, 16.30, 16.30, 16.30, 16.30, 16.30, 8539, 1.39, 88, 8539, 100.00
AHLADA, SM, 22-Dec-2020, 85.40, 86.90, 86.90, 81.70, 81.70, 81.70, 83.47, 3000, 2.50, 3, 0, 0.00
AHLEAST, EQ, 22-Dec-2020, 164.15, 162.50, 164.95, 155.20, 164.95, 161.65, 157.64, 1908, 3.01, 264, 1095, 57.39
AHLUCONT, EQ, 22-Dec-2020, 245.90, 245.90, 253.90, 230.00, 246.00, 248.10, 238.23, 36220, 86.29, 1083, 22317, 61.62
AHLWEST, EQ, 22-Dec-2020, 262.00, 260.00, 268.80, 250.05, 261.20, 261.30, 259.76, 2460, 6.39, 317, 865, 35.16
AIAENG, EQ, 22-Dec-2020, 2009.90, 2009.95, 2039.90, 1955.00, 1983.40, 1988.50, 1988.60, 44524, 885.40, 3864, 34319, 77.08
AIRAN, EQ, 22-Dec-2020, 16.00, 15.30, 16.80, 15.20, 16.80, 16.45, 15.59, 85841, 13.38, 442, 52681, 61.37
AISL, SM, 22-Dec-2020, 21.10, 21.00, 21.10, 21.00, 21.10, 21.10, 21.05, 2400, 0.51, 2, 2400, 100.00
AJANTPHARM, EQ, 22-Dec-2020, 1593.50, 1593.50, 1655.00, 1531.95, 1635.50, 1646.60, 1606.55, 92700, 1489.27, 13541, 25048, 27.02
AJMERA, EQ, 22-Dec-2020, 125.25, 126.00, 130.95, 117.90, 127.00, 126.55, 124.84, 240664, 300.44, 4408, 69477, 28.87
AJOONI, SM, 22-Dec-2020, 30.30, 31.20, 31.30, 31.00, 31.30, 31.20, 31.14, 28000, 8.72, 5, 24000, 85.71
AKASH, EQ, 22-Dec-2020, 250.70, 251.10, 251.10, 238.20, 249.00, 248.45, 244.56, 8011, 19.59, 263, 2184, 27.26
AKG, SM, 22-Dec-2020, 62.10, 62.10, 62.50, 62.10, 62.50, 62.50, 62.30, 12800, 7.97, 2, 6400, 50.00
AKSHARCHEM, EQ, 22-Dec-2020, 227.00, 227.00, 230.00, 215.05, 224.00, 223.50, 221.08, 31976, 70.69, 990, 17211, 53.82
AKSHOPTFBR, EQ, 22-Dec-2020, 7.05, 6.70, 7.15, 6.50, 6.80, 6.70, 6.71, 650405, 43.62, 839, 389159, 59.83
AKZOINDIA, EQ, 22-Dec-2020, 2160.85, 2130.00, 2219.80, 2112.25, 2219.80, 2204.85, 2165.67, 6304, 136.52, 1702, 3196, 50.70
ALANKIT, EQ, 22-Dec-2020, 16.35, 16.35, 16.50, 15.50, 16.10, 16.10, 15.91, 103620, 16.49, 494, 63996, 61.76
ALBERTDAVD, EQ, 22-Dec-2020, 422.95, 412.05, 438.00, 412.05, 431.95, 429.30, 425.94, 17089, 72.79, 798, 10447, 61.13
ALCHEM, BE, 22-Dec-2020, 9.05, 8.60, 8.60, 8.60, 8.60, 8.60, 8.60, 2654, 0.23, 20, -, -
ALEMBICLTD, EQ, 22-Dec-2020, 95.25, 94.30, 97.80, 92.10, 97.80, 96.00, 95.15, 458384, 436.16, 7459, 201371, 43.93
ALICON, EQ, 22-Dec-2020, 317.00, 317.00, 320.00, 304.10, 320.00, 319.70, 313.60, 4296, 13.47, 313, 3007, 70.00
ALKALI, EQ, 22-Dec-2020, 46.65, 46.85, 47.00, 44.80, 46.80, 46.35, 46.02, 28394, 13.07, 541, 14968, 52.72
ALKEM, EQ, 22-Dec-2020, 2876.15, 2864.00, 2886.95, 2761.10, 2840.50, 2853.60, 2824.57, 45849, 1295.04, 7644, 18812, 41.03
ALKYLAMINE, EQ, 22-Dec-2020, 3686.15, 3691.00, 3786.15, 3473.30, 3688.00, 3714.45, 3587.59, 70376, 2524.80, 15041, 27434, 38.98
ALLCARGO, EQ, 22-Dec-2020, 131.10, 131.00, 134.00, 124.35, 130.20, 130.15, 128.33, 460937, 591.51, 6478, 228301, 49.53
ALLSEC, EQ, 22-Dec-2020, 244.75, 244.75, 265.00, 236.10, 262.50, 259.60, 254.65, 6824, 17.38, 337, 3246, 47.57
ALMONDZ, EQ, 22-Dec-2020, 19.40, 19.90, 20.35, 18.45, 20.30, 20.20, 19.06, 39068, 7.45, 216, 16570, 42.41
ALOKINDS, EQ, 22-Dec-2020, 21.30, 21.00, 22.50, 19.90, 21.45, 21.35, 20.94, 16288609, 3411.23, 22142, 6301472, 38.69
ALPA, BE, 22-Dec-2020, 34.35, 33.00, 34.00, 32.65, 32.65, 32.65, 32.90, 33100, 10.89, 225, -, -
ALPHAGEO, BE, 22-Dec-2020, 196.15, 196.15, 203.35, 186.35, 193.65, 191.75, 188.72, 16426, 31.00, 446, -, -
AMARAJABAT, EQ, 22-Dec-2020, 908.55, 899.15, 929.25, 881.05, 926.00, 923.75, 906.94, 737276, 6686.65, 22355, 151136, 20.50
AMBER, EQ, 22-Dec-2020, 2330.80, 2321.00, 2328.00, 2202.10, 2291.90, 2284.35, 2268.13, 139301, 3159.52, 17291, 63131, 45.32
AMBIKCO, EQ, 22-Dec-2020, 787.40, 795.00, 825.00, 757.85, 825.00, 819.00, 798.15, 23565, 188.08, 1668, 14688, 62.33
AMBUJACEM, EQ, 22-Dec-2020, 235.40, 235.60, 239.15, 227.25, 237.10, 237.60, 235.67, 10098570, 23799.26, 106700, 3437538, 34.04
AMDIND, EQ, 22-Dec-2020, 17.70, 17.25, 20.90, 17.20, 19.50, 19.50, 19.27, 141685, 27.30, 1319, 55945, 39.49
AMJLAND, EQ, 22-Dec-2020, 26.15, 25.80, 28.80, 22.80, 28.45, 27.10, 24.93, 34349, 8.56, 260, 18622, 54.21
AMJUMBO, SM, 22-Dec-2020, 11.60, 11.60, 12.15, 11.60, 12.15, 12.15, 11.77, 48000, 5.65, 6, 48000, 100.00
AMRUTANJAN, EQ, 22-Dec-2020, 481.45, 481.50, 500.35, 470.20, 494.80, 493.00, 489.27, 105140, 514.42, 6593, 37737, 35.89
ANANTRAJ, EQ, 22-Dec-2020, 24.60, 24.50, 25.40, 22.65, 24.60, 24.45, 23.89, 576182, 137.66, 2286, 382545, 66.39
ANDHRACEMT, EQ, 22-Dec-2020, 5.80, 5.60, 5.95, 5.55, 5.80, 5.85, 5.63, 391539, 22.05, 546, 281808, 71.97
ANDHRAPAP, EQ, 22-Dec-2020, 208.10, 210.00, 212.30, 202.10, 207.00, 206.70, 205.33, 39124, 80.33, 1037, 20002, 51.12
ANDHRSUGAR, EQ, 22-Dec-2020, 306.55, 306.60, 319.90, 288.20, 300.45, 299.25, 299.18, 134644, 402.82, 4359, 67266, 49.96
ANGELBRKG, EQ, 22-Dec-2020, 334.55, 334.55, 340.80, 315.05, 325.75, 325.90, 325.37, 348717, 1134.62, 12311, 213310, 61.17
ANIKINDS, BE, 22-Dec-2020, 21.10, 20.05, 20.05, 20.05, 20.05, 20.05, 20.05, 2895, 0.58, 26, -, -
ANKITMETAL, EQ, 22-Dec-2020, 1.40, 1.40, 1.40, 1.35, 1.35, 1.35, 1.35, 33098, 0.45, 49, 33098, 100.00
ANSALAPI, BE, 22-Dec-2020, 8.15, 7.85, 8.55, 7.85, 8.55, 8.55, 8.37, 216644, 18.13, 309, -, -
ANSALHSG, EQ, 22-Dec-2020, 5.45, 5.20, 5.55, 5.20, 5.45, 5.40, 5.31, 49536, 2.63, 202, 28800, 58.14
ANUP, EQ, 22-Dec-2020, 679.45, 645.50, 709.95, 645.50, 708.00, 702.80, 690.10, 26546, 183.19, 1772, 15323, 57.72
APARINDS, EQ, 22-Dec-2020, 337.90, 337.80, 337.85, 323.00, 329.65, 329.15, 328.56, 234501, 770.47, 10083, 150671, 64.25
APCL, EQ, 22-Dec-2020, 188.20, 186.45, 193.95, 182.05, 193.90, 193.00, 188.02, 38390, 72.18, 2164, 19222, 50.07
APCOTEXIND, EQ, 22-Dec-2020, 156.50, 156.50, 158.05, 146.80, 152.50, 152.45, 151.83, 114525, 173.89, 2202, 73642, 64.30
APEX, EQ, 22-Dec-2020, 292.15, 288.00, 298.00, 277.00, 296.10, 295.95, 287.39, 181058, 520.34, 4886, 87443, 48.30
APLAPOLLO, EQ, 22-Dec-2020, 726.60, 730.00, 748.60, 700.10, 740.00, 744.30, 719.95, 422851, 3044.31, 15799, 281875, 66.66
APLLTD, EQ, 22-Dec-2020, 1028.70, 1030.00, 1063.90, 998.75, 1054.40, 1052.60, 1033.90, 210491, 2176.26, 17156, 91411, 43.43
APOLLO, EQ, 22-Dec-2020, 115.60, 115.60, 118.70, 108.25, 117.10, 117.00, 113.49, 95686, 108.59, 2492, 41527, 43.40
APOLLOHOSP, EQ, 22-Dec-2020, 2335.45, 2340.00, 2425.00, 2251.00, 2408.95, 2408.35, 2354.06, 1249868, 29422.64, 48068, 135817, 10.87
APOLLOPIPE, EQ, 22-Dec-2020, 624.75, 625.05, 642.95, 615.00, 634.50, 636.40, 629.77, 21686, 136.57, 1386, 14572, 67.20
APOLLOTYRE, EQ, 22-Dec-2020, 176.95, 175.25, 181.80, 170.35, 175.00, 174.95, 174.29, 11643440, 20292.94, 62377, 2500781, 21.48
APOLSINHOT, EQ, 22-Dec-2020, 545.90, 565.00, 565.05, 521.15, 555.00, 556.80, 547.66, 1638, 8.97, 152, 907, 55.37
APTECHT, EQ, 22-Dec-2020, 138.15, 140.00, 151.80, 137.55, 148.65, 149.30, 144.66, 1150932, 1664.92, 17653, 294737, 25.61
ARCHIDPLY, EQ, 22-Dec-2020, 26.45, 26.85, 27.80, 25.10, 27.80, 27.15, 26.62, 64524, 17.18, 551, 35471, 54.97
ARCHIES, EQ, 22-Dec-2020, 13.60, 13.30, 13.50, 12.95, 13.50, 13.40, 13.09, 103071, 13.49, 699, 74902, 72.67
ARCOTECH, BE, 22-Dec-2020, 2.80, 2.80, 2.80, 2.70, 2.75, 2.70, 2.71, 28424, 0.77, 86, -, -
ARENTERP, EQ, 22-Dec-2020, 11.20, 10.90, 11.40, 10.70, 11.25, 11.25, 11.12, 1614, 0.18, 38, 1297, 80.36
ARIES, EQ, 22-Dec-2020, 95.40, 95.00, 98.65, 85.90, 93.00, 92.70, 91.19, 163886, 149.45, 4284, 63676, 38.85
ARIHANT, EQ, 22-Dec-2020, 20.00, 20.00, 20.00, 18.00, 19.75, 19.75, 19.24, 3665, 0.71, 57, 3363, 91.76
ARIHANTSUP, EQ, 22-Dec-2020, 32.70, 31.25, 33.85, 31.10, 31.10, 31.10, 31.15, 7761, 2.42, 30, 7230, 93.16
ARMANFIN, EQ, 22-Dec-2020, 688.75, 670.15, 735.55, 666.65, 732.00, 727.95, 686.01, 22206, 152.33, 1219, 13228, 59.57
AROGRANITE, EQ, 22-Dec-2020, 37.80, 37.25, 40.65, 35.15, 39.05, 39.10, 38.21, 291104, 111.24, 1579, 50954, 17.50
ARROWGREEN, EQ, 22-Dec-2020, 52.50, 54.85, 54.95, 50.00, 53.60, 53.20, 52.62, 6414, 3.37, 228, 3986, 62.15
ARSHIYA, EQ, 22-Dec-2020, 15.90, 15.90, 16.25, 15.15, 15.15, 15.15, 15.52, 65556, 10.17, 112, 49090, 74.88
ARSSINFRA, EQ, 22-Dec-2020, 21.75, 20.75, 20.75, 20.70, 20.70, 20.70, 20.70, 12745, 2.64, 42, 10745, 84.31
ARTEMISMED, BE, 22-Dec-2020, 228.65, 228.65, 228.65, 220.00, 227.00, 225.80, 222.29, 525, 1.17, 16, -, -
ARVIND, EQ, 22-Dec-2020, 44.65, 44.70, 45.50, 41.50, 44.20, 44.15, 43.43, 2358097, 1024.05, 7609, 875728, 37.14
ARVINDFASN, EQ, 22-Dec-2020, 146.90, 144.00, 149.40, 137.45, 147.00, 147.15, 143.37, 604885, 867.24, 9088, 214044, 35.39
ARVSMART, EQ, 22-Dec-2020, 104.30, 102.40, 106.40, 97.50, 102.80, 102.60, 101.78, 199443, 202.98, 3746, 93816, 47.04
ASAHIINDIA, EQ, 22-Dec-2020, 241.75, 245.50, 246.85, 231.00, 240.75, 239.75, 237.25, 53550, 127.05, 4279, 30542, 57.03
ASAHISONG, EQ, 22-Dec-2020, 228.85, 228.85, 236.00, 216.60, 230.60, 232.35, 225.52, 37442, 84.44, 1087, 22239, 59.40
ASAL, EQ, 22-Dec-2020, 26.35, 25.90, 25.90, 25.05, 25.50, 25.75, 25.45, 7241, 1.84, 62, 6008, 82.97
ASALCBR, EQ, 22-Dec-2020, 286.30, 290.00, 291.00, 274.85, 288.40, 286.85, 281.96, 90709, 255.76, 3718, 44776, 49.36
ASHAPURMIN, EQ, 22-Dec-2020, 88.50, 91.50, 92.70, 84.70, 88.50, 89.20, 88.70, 371335, 329.37, 2416, 245731, 66.18
ASHIANA, EQ, 22-Dec-2020, 94.40, 95.00, 97.00, 87.00, 95.10, 96.00, 92.19, 104207, 96.07, 1582, 54262, 52.07
ASHIMASYN, BE, 22-Dec-2020, 11.40, 11.95, 11.95, 10.85, 11.30, 11.10, 11.08, 26392, 2.92, 86, -, -
ASHOKA, EQ, 22-Dec-2020, 82.10, 80.00, 85.00, 76.60, 84.95, 84.55, 80.96, 2219130, 1796.59, 14920, 675784, 30.45
ASHOKLEY, EQ, 22-Dec-2020, 92.50, 91.50, 95.40, 87.25, 91.75, 91.45, 90.30, 50284194, 45409.12, 177789, 12866992, 25.59
ASIANHOTNR, EQ, 22-Dec-2020, 78.90, 75.30, 77.95, 71.50, 72.00, 72.25, 72.89, 17987, 13.11, 531, 10012, 55.66
ASIANPAINT, EQ, 22-Dec-2020, 2554.65, 2541.00, 2613.60, 2496.20, 2603.90, 2600.80, 2550.57, 1993090, 50835.24, 93359, 418284, 20.99
ASIANTILES, EQ, 22-Dec-2020, 282.10, 283.50, 286.00, 277.95, 280.15, 282.00, 281.70, 96883, 272.92, 3147, 19108, 19.72
ASPINWALL, EQ, 22-Dec-2020, 135.45, 135.10, 136.50, 126.55, 136.50, 135.85, 132.12, 1579, 2.09, 74, 1002, 63.46
ASTEC, EQ, 22-Dec-2020, 1144.20, 1144.95, 1172.00, 1112.10, 1142.20, 1147.30, 1157.31, 168732, 1952.75, 5539, 123063, 72.93
ASTERDM, EQ, 22-Dec-2020, 160.05, 159.90, 166.85, 158.00, 164.60, 164.95, 163.96, 515031, 844.46, 6655, 271616, 52.74
ASTRAL, EQ, 22-Dec-2020, 1492.10, 1475.00, 1542.00, 1475.00, 1535.00, 1529.45, 1512.87, 150947, 2283.63, 19567, 60877, 40.33
ASTRAMICRO, EQ, 22-Dec-2020, 118.25, 117.35, 118.80, 113.10, 117.45, 116.90, 116.36, 267095, 310.78, 3206, 124933, 46.77
ASTRAZEN, EQ, 22-Dec-2020, 4277.85, 4285.15, 4360.00, 4055.05, 4185.00, 4176.30, 4182.68, 60024, 2510.61, 10462, 19377, 32.28
ASTRON, EQ, 22-Dec-2020, 50.20, 49.20, 53.00, 45.55, 52.10, 52.20, 49.90, 118671, 59.22, 1223, 56814, 47.88
ATFL, EQ, 22-Dec-2020, 795.65, 801.30, 816.55, 773.00, 802.40, 804.25, 790.46, 14882, 117.64, 2159, 7022, 47.18
ATLANTA, EQ, 22-Dec-2020, 8.30, 8.30, 8.30, 7.90, 7.90, 7.90, 7.93, 17507, 1.39, 60, 11329, 64.71
ATLASCYCLE, BZ, 22-Dec-2020, 39.40, 40.20, 40.20, 37.50, 38.00, 38.10, 38.16, 6070, 2.32, 281, -, -
ATUL, EQ, 22-Dec-2020, 6150.55, 6050.00, 6233.90, 6043.35, 6220.45, 6191.30, 6142.37, 34392, 2112.48, 8030, 17372, 50.51
ATULAUTO, EQ, 22-Dec-2020, 174.05, 171.00, 182.70, 167.00, 180.00, 178.95, 172.05, 132993, 228.82, 3616, 59228, 44.53
AUBANK, EQ, 22-Dec-2020, 840.45, 842.00, 880.00, 822.25, 862.95, 856.00, 849.37, 687807, 5842.02, 42679, 244782, 35.59
AURIONPRO, EQ, 22-Dec-2020, 89.80, 87.65, 95.00, 85.10, 92.00, 92.85, 91.16, 59165, 53.94, 1195, 36339, 61.42
AUROPHARMA, EQ, 22-Dec-2020, 845.75, 847.00, 859.80, 821.40, 856.00, 857.05, 843.54, 2380265, 20078.42, 62192, 371540, 15.61
AUSOMENT, EQ, 22-Dec-2020, 51.90, 50.00, 52.05, 49.70, 51.00, 50.65, 50.45, 5688, 2.87, 99, 4134, 72.68
AUTOAXLES, EQ, 22-Dec-2020, 957.95, 947.00, 1010.00, 883.10, 1000.00, 989.55, 941.77, 27759, 261.42, 3283, 11112, 40.03
AUTOIND, EQ, 22-Dec-2020, 33.10, 32.15, 32.85, 31.45, 32.00, 32.20, 31.91, 27792, 8.87, 275, 18109, 65.16
AUTOLITIND, EQ, 22-Dec-2020, 23.15, 23.15, 25.00, 21.50, 22.50, 22.20, 22.80, 32157, 7.33, 398, 12848, 39.95
AVADHSUGAR, EQ, 22-Dec-2020, 195.40, 196.00, 202.80, 188.00, 199.35, 200.15, 196.34, 133114, 261.35, 2791, 44631, 33.53
AVANTIFEED, EQ, 22-Dec-2020, 517.40, 508.50, 521.45, 495.00, 514.00, 515.85, 508.45, 355746, 1808.78, 13663, 121484, 34.15
AVTNPL, EQ, 22-Dec-2020, 46.60, 46.50, 48.80, 42.50, 47.50, 47.80, 45.59, 506959, 231.12, 4001, 165411, 32.63
AXISBANK, EQ, 22-Dec-2020, 582.50, 585.00, 593.95, 568.40, 593.00, 589.75, 580.38, 19896386, 115474.56, 239811, 5691636, 28.61
AXISBNKETF, EQ, 22-Dec-2020, 292.22, 295.10, 296.71, 288.72, 296.44, 296.04, 292.47, 7777, 22.75, 81, 5921, 76.13
AXISCADES, EQ, 22-Dec-2020, 54.75, 53.00, 53.40, 52.05, 53.00, 52.35, 52.17, 56103, 29.27, 426, 45572, 81.23
AXISGOLD, EQ, 22-Dec-2020, 44.13, 44.59, 44.59, 43.51, 43.53, 43.58, 43.73, 84125, 36.79, 2077, 56603, 67.28
AXISNIFTY, EQ, 22-Dec-2020, 138.11, 130.15, 139.56, 130.15, 139.44, 139.35, 138.18, 12215, 16.88, 153, 7253, 59.38
AYMSYNTEX, BE, 22-Dec-2020, 36.55, 35.05, 38.35, 34.75, 37.00, 37.00, 36.31, 18932, 6.87, 66, -, -
BAFNAPH, BE, 22-Dec-2020, 200.80, 190.80, 190.80, 190.80, 190.80, 190.80, 190.80, 326, 0.62, 21, -, -
BAGFILMS, BE, 22-Dec-2020, 3.30, 3.15, 3.15, 3.15, 3.15, 3.15, 3.15, 21675, 0.68, 45, -, -
