SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
ABCAPITAL, EQ, 17-Jun-2020, 53.00, 53.00, 54.05, 52.50, 53.00, 53.10, 53.23, 2353860, 1253.01, 16591, 605146, 25.71
ABFRL, EQ, 17-Jun-2020, 134.40, 133.00, 138.20, 131.50, 133.80, 133.85, 134.42, 1521273, 2044.82, 13928, 358227, 23.55
ABSLBANETF, EQ, 17-Jun-2020, 199.55, 194.91, 201.95, 194.75, 201.85, 201.85, 198.47, 121, 0.24, 14, 100, 82.64
ABSLNN50ET, EQ, 17-Jun-2020, 260.00, 257.99, 257.99, 250.00, 250.00, 250.00, 256.43, 154, 0.39, 11, 35, 22.73
ACC, EQ, 17-Jun-2020, 1239.25, 1235.00, 1245.00, 1220.60, 1235.75, 1232.50, 1234.77, 735489, 9081.59, 28152, 114597, 15.58
ACCELYA, EQ, 17-Jun-2020, 950.00, 949.95, 954.00, 942.05, 950.00, 947.45, 946.61, 4134, 39.13, 327, 2169, 52.47
ACCURACY, SM, 17-Jun-2020, 26.25, 24.95, 27.25, 24.95, 26.00, 26.00, 26.72, 52800, 14.11, 24, 51200, 96.97
ACE, EQ, 17-Jun-2020, 52.20, 52.00, 54.60, 52.00, 52.70, 52.70, 53.18, 218543, 116.21, 2081, 90904, 41.60
ADANIENT, EQ, 17-Jun-2020, 146.20, 145.00, 148.45, 143.45, 147.40, 147.15, 146.81, 1252826, 1839.22, 11425, 212573, 16.97
ADANIGAS, EQ, 17-Jun-2020, 136.60, 135.20, 138.45, 134.25, 135.35, 135.45, 136.43, 1575585, 2149.58, 11896, 409199, 25.97
ADANIGREEN, EQ, 17-Jun-2020, 363.45, 371.50, 381.60, 370.00, 381.60, 381.60, 379.78, 940601, 3572.19, 7906, 478228, 50.84
ADANIPORTS, EQ, 17-Jun-2020, 340.80, 341.00, 346.45, 337.55, 341.95, 341.30, 342.98, 2458021, 8430.60, 30813, 844852, 34.37
ADANIPOWER, EQ, 17-Jun-2020, 36.60, 36.25, 37.30, 35.80, 36.95, 36.80, 36.73, 12394097, 4551.93, 20370, 3663639, 29.56
ADANITRANS, EQ, 17-Jun-2020, 211.30, 210.00, 221.85, 209.00, 217.45, 217.10, 217.42, 1927438, 4190.56, 14374, 718495, 37.28
ADFFOODS, EQ, 17-Jun-2020, 283.60, 284.95, 291.00, 273.05, 289.90, 288.95, 284.10, 42919, 121.93, 1554, 20120, 46.88
ADHUNIKIND, EQ, 17-Jun-2020, 19.40, 19.45, 19.45, 18.15, 19.00, 19.30, 18.94, 22972, 4.35, 247, 14853, 64.66
ADORWELD, EQ, 17-Jun-2020, 246.00, 242.65, 249.00, 242.65, 244.40, 246.10, 245.28, 13552, 33.24, 526, 4956, 36.57
ADROITINFO, EQ, 17-Jun-2020, 7.70, 7.70, 7.95, 7.35, 7.65, 7.60, 7.59, 41924, 3.18, 165, 18424, 43.95
ADSL, EQ, 17-Jun-2020, 17.60, 16.75, 18.45, 16.75, 18.45, 17.60, 17.23, 124885, 21.52, 341, 86640, 69.38
ADVANIHOTR, EQ, 17-Jun-2020, 45.65, 43.40, 46.50, 43.40, 44.00, 44.40, 44.33, 36104, 16.01, 527, 16421, 45.48
ADVENZYMES, EQ, 17-Jun-2020, 166.15, 167.90, 167.90, 162.10, 162.90, 162.65, 163.53, 64027, 104.71, 1958, 40008, 62.49
AEGISCHEM, EQ, 17-Jun-2020, 178.95, 178.70, 184.80, 174.50, 177.70, 177.15, 178.54, 139097, 248.35, 7001, 71268, 51.24
AFFLE, EQ, 17-Jun-2020, 1479.85, 1475.00, 1480.00, 1451.00, 1465.00, 1463.60, 1466.47, 16794, 246.28, 2428, 9852, 58.66
AGARIND, EQ, 17-Jun-2020, 69.60, 70.50, 70.50, 65.30, 68.55, 67.80, 67.73, 12005, 8.13, 232, 7071, 58.90
AGCNET, EQ, 17-Jun-2020, 305.00, 292.10, 313.90, 292.10, 307.50, 306.55, 307.04, 2989, 9.18, 58, 2877, 96.25
AGRITECH, BE, 17-Jun-2020, 37.00, 35.50, 37.00, 35.15, 36.45, 35.70, 35.66, 10026, 3.57, 49, -, -
AGROPHOS, EQ, 17-Jun-2020, 14.85, 15.30, 15.30, 14.15, 14.15, 14.15, 14.23, 49907, 7.10, 256, 48440, 97.06
AHLEAST, EQ, 17-Jun-2020, 139.85, 137.15, 144.25, 130.30, 140.00, 139.85, 136.47, 4414, 6.02, 107, 2616, 59.27
AHLUCONT, EQ, 17-Jun-2020, 184.95, 184.75, 189.00, 178.00, 181.10, 181.70, 181.16, 5923, 10.73, 332, 3720, 62.81
AHLWEST, EQ, 17-Jun-2020, 251.80, 240.50, 264.35, 239.25, 264.35, 261.75, 255.33, 2522, 6.44, 58, 2100, 83.27
AIAENG, EQ, 17-Jun-2020, 1588.35, 1587.55, 1630.00, 1567.65, 1623.10, 1623.15, 1606.32, 33461, 537.49, 5958, 13996, 41.83
AIONJSW, EQ, 17-Jun-2020, 14.55, 14.05, 14.95, 14.05, 14.45, 14.40, 14.52, 116984, 16.98, 222, 80427, 68.75
AIRAN, EQ, 17-Jun-2020, 15.35, 14.55, 15.25, 13.85, 14.00, 13.90, 14.20, 379520, 53.87, 1308, 188627, 49.70
AJANTPHARM, EQ, 17-Jun-2020, 1476.60, 1476.00, 1496.00, 1450.00, 1465.00, 1463.70, 1472.21, 120737, 1777.50, 9358, 39075, 32.36
AJMERA, EQ, 17-Jun-2020, 82.35, 81.00, 84.85, 80.80, 82.50, 82.05, 82.58, 27395, 22.62, 633, 16180, 59.06
AKASH, BE, 17-Jun-2020, 93.00, 90.00, 96.00, 88.35, 90.00, 90.00, 89.98, 2610, 2.35, 14, -, -
AKSHARCHEM, EQ, 17-Jun-2020, 200.10, 198.05, 202.35, 196.00, 197.40, 197.20, 198.94, 8049, 16.01, 513, 4806, 59.71
AKSHOPTFBR, EQ, 17-Jun-2020, 6.45, 6.20, 6.45, 6.15, 6.15, 6.15, 6.18, 392619, 24.26, 633, 266417, 67.86
AKZOINDIA, EQ, 17-Jun-2020, 1849.25, 1826.25, 1854.55, 1812.00, 1820.45, 1827.85, 1822.56, 15777, 287.55, 2680, 12129, 76.88
ALANKIT, EQ, 17-Jun-2020, 15.90, 16.90, 17.45, 16.00, 17.45, 17.45, 17.20, 362699, 62.39, 903, 280646, 77.38
ALBERTDAVD, EQ, 17-Jun-2020, 495.60, 487.20, 509.75, 487.20, 492.00, 493.80, 500.31, 20096, 100.54, 1363, 10183, 50.67
ALEMBICLTD, EQ, 17-Jun-2020, 80.65, 79.90, 84.65, 77.00, 79.95, 79.90, 81.01, 2427569, 1966.51, 19897, 872101, 35.92
ALICON, EQ, 17-Jun-2020, 231.20, 230.55, 242.75, 230.00, 233.05, 235.80, 236.15, 1046, 2.47, 175, 665, 63.58
ALKALI, EQ, 17-Jun-2020, 42.20, 42.10, 42.85, 41.00, 41.50, 41.25, 41.65, 16698, 6.95, 326, 10791, 64.62
ALKEM, EQ, 17-Jun-2020, 2393.20, 2393.20, 2396.00, 2311.00, 2332.00, 2336.10, 2360.76, 259949, 6136.76, 17959, 150447, 57.88
ALKYLAMINE, EQ, 17-Jun-2020, 2106.00, 2127.00, 2145.00, 2086.15, 2111.00, 2109.75, 2113.61, 98215, 2075.89, 9402, 14959, 15.23
ALLCARGO, EQ, 17-Jun-2020, 79.80, 78.35, 80.85, 78.35, 79.90, 80.10, 79.95, 75101, 60.04, 895, 44619, 59.41
ALLSEC, EQ, 17-Jun-2020, 200.85, 197.20, 203.00, 196.00, 196.75, 199.35, 200.00, 1681, 3.36, 188, 1217, 72.40
ALMONDZ, EQ, 17-Jun-2020, 10.50, 10.75, 10.95, 10.05, 10.25, 10.50, 10.53, 2123, 0.22, 58, 1226, 57.75
ALOKINDS, EQ, 17-Jun-2020, 31.30, 32.85, 32.85, 32.85, 32.85, 32.85, 32.85, 287000, 94.28, 654, 287000, 100.00
ALPA, EQ, 17-Jun-2020, 21.40, 23.05, 23.50, 22.00, 23.50, 23.50, 23.12, 280738, 64.90, 1072, 152994, 54.50
ALPHAGEO, EQ, 17-Jun-2020, 209.90, 206.00, 210.00, 200.25, 201.95, 201.40, 204.58, 104350, 213.48, 4045, 35381, 33.91
ALPSINDUS, EQ, 17-Jun-2020, 1.20, 1.25, 1.25, 1.25, 1.25, 1.25, 1.25, 3866, 0.05, 11, 2834, 73.31
AMARAJABAT, EQ, 17-Jun-2020, 666.90, 669.35, 689.35, 660.80, 669.25, 672.85, 676.43, 2339352, 15824.18, 44602, 726101, 31.04
AMBER, EQ, 17-Jun-2020, 1458.25, 1447.00, 1463.95, 1405.00, 1412.50, 1408.05, 1427.59, 37908, 541.17, 3774, 15954, 42.09
AMBIKCO, EQ, 17-Jun-2020, 667.10, 670.00, 670.00, 656.10, 662.95, 658.35, 660.66, 2577, 17.03, 358, 1780, 69.07
AMBUJACEM, EQ, 17-Jun-2020, 190.60, 188.55, 191.50, 185.35, 186.75, 187.15, 188.86, 3190009, 6024.66, 32775, 1454465, 45.59
AMDIND, EQ, 17-Jun-2020, 14.60, 15.10, 15.25, 14.60, 14.90, 14.90, 14.87, 6478, 0.96, 60, 4518, 69.74
AMJLAND, EQ, 17-Jun-2020, 15.60, 15.70, 15.70, 14.60, 15.20, 14.95, 15.04, 6626, 1.00, 86, 4798, 72.41
AMJUMBO, SM, 17-Jun-2020, 8.80, 8.55, 8.85, 8.40, 8.85, 8.60, 8.60, 24000, 2.06, 3, 16000, 66.67
AMRUTANJAN, EQ, 17-Jun-2020, 380.05, 383.80, 392.95, 380.30, 389.25, 387.55, 387.13, 125888, 487.34, 4330, 41712, 33.13
ANANTRAJ, EQ, 17-Jun-2020, 24.00, 23.90, 23.90, 23.20, 23.45, 23.35, 23.48, 180110, 42.29, 464, 150965, 83.82
ANDHRACEMT, EQ, 17-Jun-2020, 6.40, 6.70, 6.70, 6.70, 6.70, 6.70, 6.70, 80994, 5.43, 102, 80994, 100.00
ANDHRAPAP, EQ, 17-Jun-2020, 226.45, 226.45, 237.00, 226.35, 232.75, 230.35, 230.56, 6006, 13.85, 367, 3773, 62.82
ANDHRSUGAR, EQ, 17-Jun-2020, 244.60, 243.05, 252.00, 240.65, 245.00, 244.35, 246.44, 20874, 51.44, 1075, 11546, 55.31
ANIKINDS, EQ, 17-Jun-2020, 10.00, 9.95, 10.25, 9.75, 9.75, 9.90, 10.04, 7606, 0.76, 70, 5473, 71.96
ANSALAPI, BE, 17-Jun-2020, 4.25, 4.25, 4.45, 4.25, 4.45, 4.45, 4.40, 99464, 4.38, 113, -, -
ANSALHSG, EQ, 17-Jun-2020, 3.75, 3.90, 3.90, 3.90, 3.90, 3.90, 3.90, 107666, 4.20, 83, 94504, 87.78
ANUP, EQ, 17-Jun-2020, 337.05, 336.85, 346.90, 336.20, 342.95, 342.15, 341.00, 2676, 9.13, 187, 2212, 82.66
APARINDS, EQ, 17-Jun-2020, 309.20, 302.00, 312.35, 302.00, 305.95, 305.60, 308.15, 7569, 23.32, 528, 4359, 57.59
APCL, EQ, 17-Jun-2020, 125.00, 122.45, 135.90, 120.65, 135.90, 130.85, 129.14, 32218, 41.61, 1002, 10803, 33.53
APCOTEXIND, EQ, 17-Jun-2020, 114.55, 114.55, 119.00, 110.05, 115.10, 115.00, 115.76, 150467, 174.18, 1575, 80542, 53.53
APEX, EQ, 17-Jun-2020, 249.00, 248.50, 260.00, 233.10, 248.00, 247.30, 249.63, 132798, 331.50, 3909, 48313, 36.38
APLAPOLLO, EQ, 17-Jun-2020, 1586.70, 1580.10, 1600.45, 1556.15, 1597.70, 1595.60, 1576.49, 28133, 443.51, 3719, 14602, 51.90
APLLTD, EQ, 17-Jun-2020, 908.05, 908.00, 932.80, 905.05, 920.00, 918.35, 921.79, 330953, 3050.68, 14332, 119586, 36.13
APOLLO, EQ, 17-Jun-2020, 98.35, 102.40, 118.00, 100.40, 118.00, 116.85, 114.87, 2929217, 3364.70, 27695, 470013, 16.05
APOLLOHOSP, EQ, 17-Jun-2020, 1372.75, 1375.00, 1386.65, 1346.65, 1356.75, 1352.35, 1361.55, 481888, 6561.13, 32739, 140202, 29.09
APOLLOPIPE, EQ, 17-Jun-2020, 328.35, 332.95, 334.00, 326.10, 326.80, 327.05, 329.07, 9456, 31.12, 399, 4096, 43.32
APOLLOTYRE, EQ, 17-Jun-2020, 105.80, 105.10, 107.75, 104.50, 105.25, 105.35, 105.99, 8699441, 9220.27, 53130, 627612, 7.21
APOLSINHOT, EQ, 17-Jun-2020, 485.00, 485.05, 512.00, 485.05, 510.00, 497.85, 496.38, 365, 1.81, 130, 117, 32.05
APTECHT, EQ, 17-Jun-2020, 98.00, 99.45, 99.45, 94.10, 96.55, 96.75, 96.98, 69629, 67.53, 1448, 34690, 49.82
ARCHIDPLY, EQ, 17-Jun-2020, 20.30, 20.50, 20.95, 20.10, 20.40, 20.20, 20.44, 10110, 2.07, 133, 5606, 55.45
ARCHIES, EQ, 17-Jun-2020, 11.05, 10.80, 11.05, 10.55, 10.90, 10.90, 10.79, 16070, 1.73, 97, 9676, 60.21
ARCOTECH, BE, 17-Jun-2020, 2.40, 2.40, 2.50, 2.35, 2.50, 2.50, 2.44, 58632, 1.43, 85, -, -
ARENTERP, EQ, 17-Jun-2020, 10.20, 10.20, 10.60, 9.70, 10.60, 10.60, 10.24, 2183, 0.22, 12, 1113, 50.98
ARIES, EQ, 17-Jun-2020, 67.50, 67.85, 68.90, 66.50, 67.00, 67.45, 67.76, 41187, 27.91, 570, 25226, 61.25
ARIHANT, EQ, 17-Jun-2020, 14.40, 14.35, 14.50, 14.00, 14.50, 14.50, 14.33, 8003, 1.15, 35, 6482, 80.99
ARIHANTSUP, EQ, 17-Jun-2020, 25.00, 24.05, 26.00, 23.75, 24.80, 24.85, 24.22, 23185, 5.62, 81, 17122, 73.85
ARMANFIN, EQ, 17-Jun-2020, 398.10, 398.10, 407.00, 378.20, 378.20, 378.20, 381.39, 29096, 110.97, 1122, 22270, 76.54
AROGRANITE, EQ, 17-Jun-2020, 23.25, 22.55, 24.40, 22.55, 23.50, 23.50, 23.46, 1351, 0.32, 31, 666, 49.30
ARROWGREEN, EQ, 17-Jun-2020, 46.05, 45.00, 46.90, 43.80, 44.80, 44.80, 44.45, 4929, 2.19, 108, 4577, 92.86
ARSHIYA, BE, 17-Jun-2020, 10.90, 10.85, 10.85, 10.40, 10.40, 10.40, 10.45, 21189, 2.21, 49, -, -
ARSSINFRA, EQ, 17-Jun-2020, 14.65, 14.70, 15.35, 13.95, 14.00, 14.00, 14.28, 21567, 3.08, 95, 14638, 67.87
ARTEMISMED, EQ, 17-Jun-2020, 179.50, 177.00, 179.95, 174.20, 175.00, 175.40, 175.00, 10200, 17.85, 9, 10103, 99.05
ARVIND, EQ, 17-Jun-2020, 33.85, 33.25, 34.80, 33.05, 34.60, 34.60, 33.98, 1962442, 666.75, 5902, 963353, 49.09
ARVINDFASN, EQ, 17-Jun-2020, 172.20, 168.80, 180.80, 167.95, 180.80, 180.80, 179.63, 66506, 119.47, 829, 54790, 82.38
ARVSMART, EQ, 17-Jun-2020, 66.40, 66.30, 79.65, 65.05, 79.65, 78.00, 76.85, 552187, 424.33, 3822, 217867, 39.46
ASAHIINDIA, EQ, 17-Jun-2020, 167.75, 171.45, 176.00, 166.00, 175.05, 174.05, 172.20, 12891, 22.20, 863, 6834, 53.01
ASAHISONG, EQ, 17-Jun-2020, 112.65, 114.00, 119.95, 107.85, 119.95, 119.45, 117.10, 34187, 40.03, 680, 23789, 69.58
ASAL, EQ, 17-Jun-2020, 17.70, 17.35, 18.30, 17.00, 18.25, 18.15, 17.53, 9757, 1.71, 162, 8114, 83.16
ASALCBR, EQ, 17-Jun-2020, 219.45, 220.10, 229.50, 220.10, 224.00, 223.95, 225.19, 63620, 143.27, 2225, 29524, 46.41
ASHAPURMIN, EQ, 17-Jun-2020, 38.75, 38.75, 39.80, 37.40, 39.30, 38.70, 38.58, 21745, 8.39, 322, 14804, 68.08
ASHIANA, EQ, 17-Jun-2020, 51.90, 52.00, 52.70, 50.40, 51.00, 51.40, 51.36, 33322, 17.11, 524, 24817, 74.48
ASHIMASYN, EQ, 17-Jun-2020, 5.05, 5.40, 5.55, 4.70, 5.55, 5.55, 5.46, 282795, 15.44, 253, 270823, 95.77
ASHOKA, EQ, 17-Jun-2020, 56.30, 57.00, 60.50, 56.40, 59.10, 59.10, 58.93, 6346219, 3739.52, 24771, 2157011, 33.99
ASHOKLEY, EQ, 17-Jun-2020, 50.85, 50.50, 51.30, 49.60, 50.50, 50.50, 50.69, 19478679, 9873.04, 47464, 2122478, 10.90
ASIANHOTNR, EQ, 17-Jun-2020, 54.90, 56.10, 56.95, 53.25, 53.95, 54.35, 55.19, 29101, 16.06, 502, 12764, 43.86
ASIANPAINT, EQ, 17-Jun-2020, 1621.70, 1607.55, 1622.65, 1590.40, 1595.00, 1595.40, 1607.03, 1812882, 29133.49, 72157, 823544, 45.43
ASIANTILES, EQ, 17-Jun-2020, 167.45, 169.90, 172.00, 161.55, 168.50, 168.85, 169.32, 98496, 166.77, 6176, 22456, 22.80
ASPINWALL, EQ, 17-Jun-2020, 102.80, 103.25, 103.30, 98.55, 102.00, 101.35, 101.19, 1056, 1.07, 53, 406, 38.45
ASTEC, EQ, 17-Jun-2020, 688.35, 690.00, 708.90, 684.65, 694.80, 693.30, 696.69, 65067, 453.32, 4088, 16047, 24.66
ASTERDM, EQ, 17-Jun-2020, 115.15, 122.80, 129.50, 119.00, 121.40, 121.95, 124.52, 1578153, 1965.12, 21390, 356089, 22.56
ASTRAL, EQ, 17-Jun-2020, 874.45, 874.00, 899.90, 863.50, 876.00, 883.40, 886.92, 184030, 1632.20, 7244, 89713, 48.75
ASTRAMICRO, EQ, 17-Jun-2020, 89.95, 93.00, 93.00, 86.55, 88.50, 88.45, 90.15, 2085366, 1879.90, 17450, 588968, 28.24
ASTRAZEN, EQ, 17-Jun-2020, 3493.60, 3506.65, 3515.00, 3380.00, 3390.00, 3389.90, 3430.44, 42412, 1454.92, 6708, 16095, 37.95
ASTRON, EQ, 17-Jun-2020, 35.55, 35.55, 39.10, 35.00, 38.50, 39.00, 38.50, 277475, 106.82, 1254, 149539, 53.89
ATFL, EQ, 17-Jun-2020, 511.75, 513.10, 517.90, 509.00, 509.00, 512.20, 514.04, 13413, 68.95, 1297, 8767, 65.36
ATLANTA, EQ, 17-Jun-2020, 7.00, 6.70, 7.10, 6.65, 6.90, 6.75, 6.84, 33060, 2.26, 252, 20876, 63.15
ATLASCYCLE, BE, 17-Jun-2020, 34.00, 35.70, 35.70, 35.70, 35.70, 35.70, 35.70, 5087, 1.82, 49, -, -
ATUL, EQ, 17-Jun-2020, 4437.10, 4449.95, 4493.95, 4401.10, 4406.30, 4420.40, 4443.53, 33372, 1482.89, 4370, 8217, 24.62
ATULAUTO, EQ, 17-Jun-2020, 154.55, 158.85, 158.85, 147.00, 153.65, 154.00, 154.42, 39402, 60.84, 1152, 25898, 65.73
AUBANK, EQ, 17-Jun-2020, 478.60, 477.00, 483.90, 461.90, 468.90, 468.50, 472.61, 427465, 2020.24, 21757, 234444, 54.85
AURIONPRO, EQ, 17-Jun-2020, 58.65, 58.50, 61.90, 54.05, 56.50, 56.45, 56.65, 32032, 18.15, 586, 17315, 54.06
AUROPHARMA, EQ, 17-Jun-2020, 768.40, 773.40, 793.70, 769.45, 787.35, 788.95, 786.27, 5389524, 42375.98, 106897, 1754995, 32.56
AUSOMENT, EQ, 17-Jun-2020, 27.90, 27.90, 28.50, 26.00, 28.40, 28.25, 27.40, 814, 0.22, 22, 712, 87.47
AUTOAXLES, EQ, 17-Jun-2020, 483.60, 480.35, 494.00, 475.00, 483.00, 483.85, 484.73, 5671, 27.49, 582, 2811, 49.57
AUTOIND, BE, 17-Jun-2020, 19.15, 19.00, 19.00, 18.20, 18.25, 18.35, 18.41, 6307, 1.16, 79, -, -
AUTOLITIND, EQ, 17-Jun-2020, 17.10, 16.45, 17.10, 16.40, 16.75, 16.80, 16.69, 8121, 1.36, 69, 4064, 50.04
AVADHSUGAR, EQ, 17-Jun-2020, 191.25, 190.10, 194.95, 186.00, 187.00, 187.05, 189.86, 50289, 95.48, 1306, 29008, 57.68
AVANTIFEED, EQ, 17-Jun-2020, 458.30, 456.50, 465.90, 452.20, 455.90, 456.50, 458.76, 357197, 1638.66, 9730, 88048, 24.65
AVG, SM, 17-Jun-2020, 43.20, 45.35, 45.35, 45.35, 45.35, 45.35, 45.35, 1200, 0.54, 1, 1200, 100.00
AVTNPL, EQ, 17-Jun-2020, 36.75, 37.35, 40.95, 36.50, 39.55, 39.65, 39.33, 449331, 176.72, 2351, 204804, 45.58
AXISBANK, EQ, 17-Jun-2020, 381.55, 377.45, 397.75, 375.30, 388.60, 389.60, 389.74, 56950626, 221957.31, 458252, 8153199, 14.32
AXISCADES, EQ, 17-Jun-2020, 32.70, 33.30, 34.30, 32.70, 34.30, 34.30, 34.14, 33943, 11.59, 232, 31271, 92.13
AXISGOLD, EQ, 17-Jun-2020, 4145.75, 4245.00, 4245.00, 4123.00, 4138.85, 4137.75, 4147.65, 362, 15.01, 148, 174, 48.07
AXISNIFTY, EQ, 17-Jun-2020, 1029.37, 1029.99, 1057.98, 1013.60, 1045.99, 1042.99, 1035.52, 149, 1.54, 29, 76, 51.01
AYMSYNTEX, EQ, 17-Jun-2020, 26.50, 25.20, 26.90, 25.20, 26.80, 26.70, 26.26, 34635, 9.09, 248, 19770, 57.08
BAGFILMS, EQ, 17-Jun-2020, 2.70, 2.80, 2.80, 2.80, 2.80, 2.80, 2.80, 21090, 0.59, 24, 21090, 100.00
BAJAJ-AUTO, EQ, 17-Jun-2020, 2718.45, 2718.45, 2737.80, 2674.20, 2692.00, 2689.45, 2699.56, 600389, 16207.83, 35943, 177369, 29.54
BAJAJCON, EQ, 17-Jun-2020, 143.90, 144.00, 152.40, 141.60, 149.90, 149.70, 147.51, 893611, 1318.15, 15941, 334507, 37.43
BAJAJELEC, EQ, 17-Jun-2020, 405.40, 401.00, 409.90, 398.10, 406.10, 408.15, 405.65, 80805, 327.79, 2761, 28859, 35.71
BAJAJFINSV, EQ, 17-Jun-2020, 5128.30, 5036.00, 5130.00, 5007.90, 5040.00, 5036.95, 5075.50, 1049874, 53286.31, 96754, 154012, 14.67
BAJAJHIND, EQ, 17-Jun-2020, 7.05, 7.00, 7.35, 6.75, 6.80, 6.80, 7.01, 15612871, 1094.96, 11396, 6731302, 43.11
BAJAJHLDNG, EQ, 17-Jun-2020, 2317.40, 2324.00, 2373.85, 2285.00, 2351.00, 2349.05, 2348.53, 56419, 1325.02, 6053, 30784, 54.56
BAJFINANCE, EQ, 17-Jun-2020, 2365.00, 2347.00, 2425.00, 2332.05, 2395.00, 2396.00, 2390.60, 9650300, 230700.03, 291142, 615723, 6.38
BALAJITELE, EQ, 17-Jun-2020, 71.15, 71.60, 78.25, 64.40, 77.40, 78.10, 76.55, 664268, 508.51, 3288, 337714, 50.84
BALAMINES, EQ, 17-Jun-2020, 439.50, 443.90, 456.00, 435.10, 437.00, 441.50, 448.22, 494610, 2216.96, 13663, 135635, 27.42
BALAXI, EQ, 17-Jun-2020, 116.00, 121.00, 121.80, 118.00, 121.80, 119.50, 119.77, 3426, 4.10, 155, 2824, 82.43
BALKRISHNA, EQ, 17-Jun-2020, 13.10, 13.00, 13.75, 12.55, 13.20, 13.25, 13.17, 12679, 1.67, 74, 9466, 74.66
BALKRISIND, EQ, 17-Jun-2020, 1199.20, 1199.20, 1212.50, 1182.00, 1189.65, 1197.20, 1197.97, 1199983, 14375.47, 39804, 155488, 12.96
BALLARPUR, EQ, 17-Jun-2020, 0.95, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 991783, 9.92, 159, 991783, 100.00
BALMLAWRIE, EQ, 17-Jun-2020, 103.20, 102.15, 104.40, 100.35, 103.00, 102.80, 102.96, 108955, 112.18, 1992, 52819, 48.48
BALPHARMA, EQ, 17-Jun-2020, 41.60, 41.60, 44.50, 38.00, 42.65, 42.15, 42.31, 90814, 38.42, 1092, 39425, 43.41
BALRAMCHIN, EQ, 17-Jun-2020, 127.80, 126.70, 128.95, 124.15, 125.00, 125.20, 126.14, 1424476, 1796.80, 10458, 636791, 44.70
BANARBEADS, EQ, 17-Jun-2020, 34.75, 35.70, 35.70, 34.50, 35.00, 34.95, 34.95, 1330, 0.46, 20, 266, 20.00
