SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 05-Oct-2020, 28.50, 29.30, 29.30, 27.85, 28.15, 28.10, 28.27, 39441, 11.15, 296, 24866, 63.05
21STCENMGM, EQ, 05-Oct-2020, 10.05, 10.25, 10.25, 9.90, 9.95, 10.05, 10.10, 3170, 0.32, 28, 1330, 41.96
3IINFOTECH, EQ, 05-Oct-2020, 3.45, 3.60, 3.60, 3.30, 3.35, 3.40, 3.53, 8858685, 312.58, 3923, 3795560, 42.85
3MINDIA, EQ, 05-Oct-2020, 18230.90, 18450.00, 18459.00, 18230.90, 18449.95, 18402.55, 18346.87, 1794, 329.14, 1308, 1195, 66.61
509GS2022, GS, 05-Oct-2020, 92.80, 92.80, 92.80, 92.80, 92.80, 92.80, 92.80, 200, 0.19, 2, 200, 100.00
5PAISA, BE, 05-Oct-2020, 334.40, 344.40, 351.10, 338.00, 351.10, 351.10, 347.72, 14772, 51.37, 463, -, -
63MOONS, EQ, 05-Oct-2020, 71.75, 74.55, 75.30, 72.45, 75.30, 75.30, 74.78, 83083, 62.13, 959, 55750, 67.10
716GS2050, GS, 05-Oct-2020, 109.00, 109.45, 110.00, 108.00, 109.49, 109.49, 109.41, 3510, 3.84, 15, 3510, 100.00
719GS2060, GS, 05-Oct-2020, 112.95, 112.00, 114.50, 112.00, 114.50, 114.50, 112.02, 101, 0.11, 3, 101, 100.00
732GS2024, GS, 05-Oct-2020, 101.00, 101.20, 101.20, 101.20, 101.20, 101.20, 101.20, 100, 0.10, 1, 100, 100.00
737GS2023, GS, 05-Oct-2020, 101.50, 105.00, 105.00, 105.00, 105.00, 105.00, 105.00, 899, 0.94, 1, 899, 100.00
757GS2033, GS, 05-Oct-2020, 111.50, 111.50, 111.50, 111.00, 111.00, 111.00, 111.02, 2090, 2.32, 3, 2090, 100.00
817GS2044, GS, 05-Oct-2020, 109.00, 108.00, 108.00, 108.00, 108.00, 108.00, 108.00, 100, 0.11, 2, 100, 100.00
824GS2027, GS, 05-Oct-2020, 108.81, 108.00, 108.00, 108.00, 108.00, 108.00, 108.00, 399, 0.43, 1, 399, 100.00
8KMILES, BE, 05-Oct-2020, 60.05, 63.05, 63.05, 63.05, 63.05, 63.05, 63.05, 9684, 6.11, 81, -, -
A2ZINFRA, EQ, 05-Oct-2020, 4.10, 4.05, 4.10, 4.00, 4.05, 4.00, 4.04, 168357, 6.80, 162, 142205, 84.47
AAKASH, EQ, 05-Oct-2020, 50.50, 53.00, 53.00, 50.00, 52.50, 52.35, 52.18, 8039, 4.20, 133, 2837, 35.29
AARON, SM, 05-Oct-2020, 28.50, 29.00, 29.00, 29.00, 29.00, 29.00, 29.00, 6300, 1.83, 1, 6300, 100.00
AARTIDRUGS, EQ, 05-Oct-2020, 809.85, 821.00, 850.30, 815.15, 850.30, 850.30, 835.19, 674915, 5636.83, 25236, 315650, 46.77
AARTIIND, EQ, 05-Oct-2020, 1015.00, 1025.00, 1025.05, 996.80, 1019.00, 1012.55, 1006.71, 309341, 3114.16, 26966, 164564, 53.20
AARTISURF, BE, 05-Oct-2020, 520.50, 546.50, 546.50, 511.00, 524.00, 526.65, 541.11, 42511, 230.03, 1204, -, -
AARVEEDEN, EQ, 05-Oct-2020, 11.00, 11.50, 11.50, 10.60, 11.25, 11.15, 11.15, 4500, 0.50, 46, 4329, 96.20
AARVI, EQ, 05-Oct-2020, 40.80, 42.80, 42.80, 42.10, 42.80, 42.80, 42.68, 5851, 2.50, 41, 5851, 100.00
AAVAS, EQ, 05-Oct-2020, 1420.85, 1449.00, 1449.00, 1421.10, 1440.00, 1440.25, 1436.11, 9127, 131.07, 1111, 4862, 53.27
ABAN, EQ, 05-Oct-2020, 23.75, 23.75, 24.15, 23.60, 24.00, 23.90, 23.91, 25147, 6.01, 302, 17970, 71.46
ABB, EQ, 05-Oct-2020, 861.00, 865.00, 878.00, 865.00, 871.05, 870.75, 871.11, 59775, 520.70, 5257, 24113, 40.34
ABBOTINDIA, EQ, 05-Oct-2020, 16384.90, 16406.00, 16575.00, 15970.10, 16007.00, 15991.60, 16168.10, 13278, 2146.80, 5499, 7957, 59.93
ABCAPITAL, EQ, 05-Oct-2020, 63.25, 63.40, 65.65, 63.40, 64.00, 63.95, 64.52, 2181655, 1407.71, 11889, 665769, 30.52
ABFRL, EQ, 05-Oct-2020, 132.60, 133.40, 134.85, 129.95, 132.40, 132.20, 133.91, 946912, 1268.00, 8087, 312237, 32.97
ABFRLPP, E1, 05-Oct-2020, 76.45, 76.70, 77.00, 74.55, 75.75, 75.35, 76.00, 22265, 16.92, 252, 19292, 86.65
ABMINTLTD, BE, 05-Oct-2020, 16.15, 16.10, 16.95, 16.00, 16.95, 16.95, 16.10, 1822, 0.29, 15, -, -
ABSLBANETF, EQ, 05-Oct-2020, 213.25, 212.02, 223.99, 212.00, 213.11, 214.09, 214.54, 943, 2.02, 49, 294, 31.18
ABSLNN50ET, EQ, 05-Oct-2020, 278.23, 278.23, 295.56, 270.00, 276.85, 276.85, 274.45, 258, 0.71, 60, 165, 63.95
ACC, EQ, 05-Oct-2020, 1415.10, 1420.00, 1429.50, 1402.00, 1420.00, 1419.75, 1415.75, 842753, 11931.29, 23240, 279395, 33.15
ACCELYA, EQ, 05-Oct-2020, 1033.50, 1035.00, 1037.15, 1034.75, 1036.10, 1036.30, 1035.73, 9602, 99.45, 297, 7222, 75.21
ACCURACY, SM, 05-Oct-2020, 37.20, 37.50, 37.50, 35.00, 35.90, 35.90, 36.14, 17600, 6.36, 11, 14400, 81.82
ACE, EQ, 05-Oct-2020, 72.30, 73.00, 77.35, 73.00, 74.65, 74.40, 75.33, 913430, 688.11, 7380, 311417, 34.09
ADANIENT, EQ, 05-Oct-2020, 308.15, 311.50, 334.50, 307.35, 327.90, 326.60, 321.41, 20009598, 64313.24, 152474, 1505505, 7.52
ADANIGAS, EQ, 05-Oct-2020, 193.35, 195.00, 201.00, 191.10, 200.60, 199.45, 196.63, 2205399, 4336.52, 19890, 548973, 24.89
ADANIGREEN, EQ, 05-Oct-2020, 747.10, 769.60, 770.00, 741.10, 748.00, 749.45, 753.21, 581245, 4377.99, 26573, 257508, 44.30
ADANIPORTS, EQ, 05-Oct-2020, 353.30, 355.90, 358.00, 348.45, 349.50, 350.35, 355.17, 11896462, 42252.10, 39836, 9020635, 75.83
ADANIPOWER, EQ, 05-Oct-2020, 37.05, 37.10, 37.30, 36.85, 36.90, 36.90, 36.97, 872143, 322.41, 2894, 438217, 50.25
ADANITRANS, EQ, 05-Oct-2020, 247.20, 249.50, 259.40, 248.00, 257.15, 257.40, 254.39, 330523, 840.83, 6829, 148510, 44.93
ADFFOODS, EQ, 05-Oct-2020, 431.15, 428.20, 442.25, 420.30, 436.10, 438.75, 433.74, 140402, 608.97, 3125, 56729, 40.40
ADHUNIKIND, EQ, 05-Oct-2020, 19.60, 20.00, 20.00, 18.70, 18.75, 18.95, 19.38, 4673, 0.91, 64, 3442, 73.66
ADL, BE, 05-Oct-2020, 22.85, 21.75, 23.45, 21.75, 22.40, 22.40, 21.80, 10888, 2.37, 61, -, -
ADORWELD, EQ, 05-Oct-2020, 244.85, 245.40, 248.85, 243.15, 245.00, 244.75, 245.87, 9613, 23.64, 428, 6448, 67.08
ADROITINFO, EQ, 05-Oct-2020, 5.25, 5.50, 5.50, 5.50, 5.50, 5.50, 5.50, 225, 0.01, 3, 225, 100.00
ADSL, EQ, 05-Oct-2020, 23.40, 23.90, 24.55, 23.40, 24.00, 24.05, 24.15, 170687, 41.22, 604, 88987, 52.13
ADVANIHOTR, EQ, 05-Oct-2020, 43.60, 45.45, 45.45, 42.85, 43.10, 43.25, 43.53, 7098, 3.09, 268, 1607, 22.64
