SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
AARTIIND, EQ, 10-Dec-2020, 1254.10, 1220.00, 1239.95, 1203.00, 1214.45, 1211.90, 1211.44, 336328, 4074.41, 23857, 232627, 69.17
AARTISURF, EQ, 10-Dec-2020, 989.40, 985.00, 985.00, 944.80, 966.00, 966.45, 961.46, 23408, 225.06, 2728, 13126, 56.07
AARVEEDEN, EQ, 10-Dec-2020, 13.70, 13.70, 13.70, 13.05, 13.40, 13.65, 13.35, 10084, 1.35, 121, 8971, 88.96
AARVI, EQ, 10-Dec-2020, 40.70, 39.70, 42.00, 39.70, 42.00, 41.65, 40.82, 4330, 1.77, 18, 3782, 87.34
AAVAS, EQ, 10-Dec-2020, 1683.20, 1683.00, 1683.00, 1590.00, 1638.00, 1636.05, 1626.66, 53406, 868.73, 10266, 27582, 51.65
ABAN, BE, 10-Dec-2020, 29.75, 29.60, 29.75, 28.65, 29.00, 29.05, 28.95, 40075, 11.60, 325, -, -
ABB, EQ, 10-Dec-2020, 1155.15, 1167.25, 1186.80, 1144.20, 1159.70, 1158.80, 1165.05, 310277, 3614.87, 16629, 108857, 35.08
ABBOTINDIA, EQ, 10-Dec-2020, 15399.35, 15399.00, 15699.95, 15250.00, 15689.00, 15568.30, 15468.26, 18274, 2826.67, 5564, 10494, 57.43
ABCAPITAL, EQ, 10-Dec-2020, 96.25, 96.45, 96.45, 90.75, 93.85, 93.40, 92.78, 4427513, 4107.66, 32326, 1819665, 41.10
ABFRL, EQ, 10-Dec-2020, 161.25, 160.95, 161.15, 156.75, 159.50, 159.30, 159.13, 1379987, 2196.00, 11311, 839748, 60.85
ABFRLPP, E1, 10-Dec-2020, 102.95, 104.00, 104.00, 98.50, 100.00, 100.05, 100.56, 61055, 61.40, 2357, 49101, 80.42
ABMINTLTD, BE, 10-Dec-2020, 25.95, 26.00, 26.00, 25.95, 25.95, 25.95, 25.97, 25, 0.01, 5, -, -
ABSLBANETF, EQ, 10-Dec-2020, 304.72, 309.30, 310.00, 301.24, 305.07, 305.07, 303.69, 21, 0.06, 12, 18, 85.71
ABSLNN50ET, EQ, 10-Dec-2020, 311.00, 310.00, 312.00, 301.70, 305.00, 305.52, 309.10, 296, 0.91, 19, 211, 71.28
ABSLRIF6RG, MF, 10-Dec-2020, 7.00, 6.39, 6.50, 6.38, 6.50, 6.50, 6.39, 10001, 0.64, 3, 10001, 100.00
ACC, EQ, 10-Dec-2020, 1656.60, 1629.00, 1649.95, 1618.25, 1636.00, 1632.65, 1631.40, 1873212, 30559.63, 64648, 347711, 18.56
ACCELYA, EQ, 10-Dec-2020, 954.40, 973.75, 988.90, 940.60, 953.00, 951.10, 967.81, 12324, 119.27, 1270, 7190, 58.34
ACCURACY, SM, 10-Dec-2020, 28.40, 29.80, 29.80, 29.80, 29.80, 29.80, 29.80, 1600, 0.48, 1, 1600, 100.00
ACE, EQ, 10-Dec-2020, 120.90, 119.10, 125.00, 112.00, 122.20, 122.10, 118.56, 606188, 718.68, 9708, 264406, 43.62
ADANIENT, EQ, 10-Dec-2020, 449.10, 448.00, 452.25, 438.05, 446.05, 447.25, 445.49, 3113868, 13871.96, 30711, 269222, 8.65
ADANIGAS, EQ, 10-Dec-2020, 362.85, 364.70, 364.70, 352.00, 353.80, 355.20, 355.49, 1892985, 6729.39, 20537, 994156, 52.52
ADANIGREEN, EQ, 10-Dec-2020, 1070.10, 1064.70, 1067.00, 1030.00, 1034.90, 1036.70, 1037.90, 568627, 5901.76, 44972, 353670, 62.20
ADANIPORTS, EQ, 10-Dec-2020, 463.90, 463.90, 474.10, 457.00, 471.80, 471.00, 465.89, 4785102, 22293.09, 52741, 862937, 18.03
ADANIPOWER, EQ, 10-Dec-2020, 49.25, 49.70, 51.40, 45.95, 46.30, 46.75, 48.36, 38777345, 18751.60, 77410, 14956350, 38.57
ADANITRANS, EQ, 10-Dec-2020, 426.55, 425.00, 435.95, 415.00, 429.05, 430.25, 426.04, 550671, 2346.09, 11064, 206048, 37.42
ADFFOODS, EQ, 10-Dec-2020, 595.85, 595.00, 595.00, 571.05, 583.00, 580.65, 579.77, 56628, 328.31, 3220, 27506, 48.57
ADHUNIKIND, EQ, 10-Dec-2020, 33.10, 36.40, 36.40, 29.80, 29.90, 30.10, 32.28, 702701, 226.87, 3302, 330541, 47.04
ADL, BE, 10-Dec-2020, 24.95, 25.00, 26.15, 24.00, 26.00, 25.90, 25.47, 4780, 1.22, 57, -, -
ADORWELD, EQ, 10-Dec-2020, 260.20, 261.05, 264.90, 257.15, 263.05, 262.80, 261.37, 22266, 58.20, 972, 13205, 59.31
ADROITINFO, BE, 10-Dec-2020, 7.70, 7.95, 8.05, 7.70, 8.00, 8.00, 8.00, 5738, 0.46, 34, -, -
ADSL, EQ, 10-Dec-2020, 29.10, 29.30, 29.70, 27.80, 27.80, 28.00, 28.20, 90113, 25.41, 445, 56141, 62.30
ADVANIHOTR, BE, 10-Dec-2020, 56.60, 57.00, 57.00, 54.80, 55.80, 55.60, 55.47, 1557, 0.86, 53, -, -
ADVENZYMES, EQ, 10-Dec-2020, 346.05, 344.00, 348.60, 340.20, 341.00, 342.50, 342.62, 97894, 335.41, 4132, 51426, 52.53
AEGISCHEM, EQ, 10-Dec-2020, 258.85, 258.50, 258.50, 244.35, 252.00, 251.65, 249.90, 253919, 634.55, 10613, 143958, 56.69
AFFLE, EQ, 10-Dec-2020, 3699.50, 3713.00, 3720.00, 3641.00, 3659.00, 3663.60, 3667.69, 43302, 1588.18, 10679, 26089, 60.25
AGARIND, EQ, 10-Dec-2020, 101.75, 100.10, 104.80, 100.00, 100.20, 100.45, 101.25, 13014, 13.18, 286, 9208, 70.75
AGCNET, BE, 10-Dec-2020, 608.00, 600.00, 621.00, 600.00, 618.95, 617.90, 613.03, 5439, 33.34, 111, -, -
AGRITECH, EQ, 10-Dec-2020, 42.45, 43.70, 43.70, 39.60, 40.75, 40.35, 40.83, 32936, 13.45, 389, 22300, 67.71
AGROPHOS, EQ, 10-Dec-2020, 15.80, 16.55, 16.55, 15.25, 16.55, 16.50, 16.39, 293697, 48.13, 858, 211278, 71.94
AHLADA, SM, 10-Dec-2020, 88.55, 92.50, 92.50, 87.00, 87.00, 87.00, 89.96, 8000, 7.20, 8, 6000, 75.00
AHLEAST, EQ, 10-Dec-2020, 158.05, 158.20, 159.05, 153.20, 158.40, 157.65, 155.55, 4775, 7.43, 173, 2858, 59.85
AHLUCONT, EQ, 10-Dec-2020, 260.20, 260.00, 260.00, 250.00, 254.80, 254.35, 254.14, 17999, 45.74, 664, 12619, 70.11
AHLWEST, EQ, 10-Dec-2020, 294.85, 294.05, 294.05, 272.80, 279.60, 279.40, 282.30, 2733, 7.72, 286, 1400, 51.23
AIAENG, EQ, 10-Dec-2020, 2044.25, 2025.00, 2049.95, 1970.00, 1971.05, 1977.55, 1985.85, 28192, 559.85, 6677, 17811, 63.18
AIRAN, EQ, 10-Dec-2020, 18.80, 18.20, 19.65, 18.20, 18.60, 18.55, 18.65, 75791, 14.13, 364, 39776, 52.48
AJANTPHARM, EQ, 10-Dec-2020, 1680.45, 1682.00, 1724.30, 1676.20, 1680.00, 1683.50, 1699.54, 232382, 3949.42, 18570, 44304, 19.07
AJMERA, EQ, 10-Dec-2020, 119.05, 119.70, 119.70, 115.65, 117.75, 117.10, 117.09, 116570, 136.49, 2130, 35855, 30.76
AJOONI, SM, 10-Dec-2020, 32.60, 32.00, 32.00, 32.00, 32.00, 32.00, 32.00, 8000, 2.56, 2, 4000, 50.00
AKASH, EQ, 10-Dec-2020, 255.45, 257.20, 257.90, 245.25, 254.00, 249.80, 255.19, 12809, 32.69, 136, 10436, 81.47
AKG, SM, 10-Dec-2020, 46.10, 49.10, 49.10, 49.10, 49.10, 49.10, 49.10, 6400, 3.14, 1, 6400, 100.00
AKSHARCHEM, EQ, 10-Dec-2020, 238.10, 239.95, 240.00, 230.00, 231.65, 231.75, 232.25, 18244, 42.37, 905, 9642, 52.85
AKSHOPTFBR, EQ, 10-Dec-2020, 7.95, 8.15, 8.30, 7.55, 8.00, 7.95, 8.06, 1002139, 80.73, 1368, 583927, 58.27
AKZOINDIA, EQ, 10-Dec-2020, 2224.30, 2220.00, 2227.75, 2189.05, 2211.95, 2204.50, 2204.94, 13618, 300.27, 4053, 9371, 68.81
ALANKIT, EQ, 10-Dec-2020, 17.25, 17.25, 17.40, 16.60, 16.95, 16.95, 16.92, 88704, 15.01, 472, 56647, 63.86
ALBERTDAVD, EQ, 10-Dec-2020, 452.20, 454.40, 470.00, 452.50, 453.35, 453.10, 455.22, 8376, 38.13, 503, 4636, 55.35
ALCHEM, EQ, 10-Dec-2020, 7.90, 8.65, 8.65, 8.65, 8.65, 8.65, 8.65, 65386, 5.66, 132, 65385, 100.00
ALEMBICLTD, EQ, 10-Dec-2020, 103.35, 103.40, 103.80, 100.70, 102.00, 101.85, 101.91, 234747, 239.24, 3342, 120905, 51.50
ALICON, EQ, 10-Dec-2020, 359.45, 355.00, 357.65, 340.00, 351.00, 351.00, 347.17, 6272, 21.77, 304, 3936, 62.76
ALKALI, EQ, 10-Dec-2020, 51.75, 52.05, 52.70, 49.60, 50.40, 50.35, 51.46, 98509, 50.70, 900, 56901, 57.76
ALKEM, EQ, 10-Dec-2020, 2906.55, 2914.85, 2929.00, 2855.80, 2920.00, 2918.30, 2901.91, 167641, 4864.79, 13506, 123774, 73.83
ALKYLAMINE, EQ, 10-Dec-2020, 3882.25, 3882.00, 3884.65, 3751.00, 3847.95, 3837.35, 3807.52, 28228, 1074.79, 6381, 13030, 46.16
ALLCARGO, EQ, 10-Dec-2020, 130.75, 131.05, 141.00, 127.80, 140.85, 139.10, 136.28, 2152736, 2933.76, 14956, 1069571, 49.68
ALLSEC, EQ, 10-Dec-2020, 250.10, 250.05, 251.95, 245.20, 248.60, 249.10, 249.23, 7826, 19.50, 180, 6557, 83.78
ALMONDZ, EQ, 10-Dec-2020, 16.80, 17.40, 17.40, 16.25, 16.60, 16.60, 16.48, 9462, 1.56, 67, 7890, 83.39
ALOKINDS, EQ, 10-Dec-2020, 24.55, 24.30, 24.80, 23.80, 24.20, 24.05, 24.05, 7952647, 1912.23, 10484, 4093241, 51.47
ALPA, BE, 10-Dec-2020, 38.15, 39.00, 39.00, 36.85, 38.10, 38.60, 37.93, 55092, 20.89, 241, -, -
ALPHAGEO, BE, 10-Dec-2020, 211.55, 214.95, 214.95, 207.00, 210.75, 207.90, 208.60, 11262, 23.49, 383, -, -
AMARAJABAT, EQ, 10-Dec-2020, 928.30, 930.80, 945.00, 923.00, 943.60, 941.50, 937.02, 919539, 8616.29, 27704, 172758, 18.79
AMBER, EQ, 10-Dec-2020, 2308.85, 2330.00, 2398.50, 2285.00, 2333.50, 2334.70, 2348.70, 221840, 5210.35, 29401, 85262, 38.43
AMBIKCO, EQ, 10-Dec-2020, 801.30, 814.85, 859.75, 759.80, 826.50, 826.90, 798.23, 61146, 488.08, 3245, 31245, 51.10
AMBUJACEM, EQ, 10-Dec-2020, 252.85, 250.70, 251.00, 245.20, 248.75, 248.30, 247.34, 11038230, 27301.82, 95152, 4148617, 37.58
AMDIND, EQ, 10-Dec-2020, 16.95, 17.00, 17.40, 16.60, 17.30, 16.90, 16.97, 3329, 0.57, 96, 2232, 67.05
AMJLAND, EQ, 10-Dec-2020, 25.10, 25.50, 25.95, 24.05, 24.70, 24.85, 24.86, 45232, 11.24, 166, 42485, 93.93
AMRUTANJAN, EQ, 10-Dec-2020, 512.90, 513.40, 513.70, 500.00, 506.25, 504.50, 505.22, 50796, 256.63, 2676, 21556, 42.44
ANANTRAJ, EQ, 10-Dec-2020, 26.60, 26.60, 26.85, 25.70, 26.00, 26.00, 26.03, 416175, 108.33, 2504, 312166, 75.01
ANDHRACEMT, EQ, 10-Dec-2020, 6.15, 6.00, 6.10, 5.85, 5.85, 5.85, 5.87, 249334, 14.63, 585, 231492, 92.84
ANDHRAPAP, EQ, 10-Dec-2020, 211.15, 211.90, 215.00, 206.05, 214.00, 213.95, 210.39, 45238, 95.18, 1168, 26524, 58.63
ANDHRSUGAR, EQ, 10-Dec-2020, 310.15, 311.00, 318.10, 305.05, 310.45, 310.85, 311.45, 95241, 296.63, 2981, 33386, 35.05
ANGELBRKG, EQ, 10-Dec-2020, 358.60, 360.30, 368.75, 353.75, 360.60, 360.70, 361.33, 291865, 1054.60, 10165, 106672, 36.55
ANIKINDS, EQ, 10-Dec-2020, 13.35, 13.65, 16.00, 13.15, 15.30, 15.45, 15.42, 272693, 42.05, 1154, 165376, 60.65
ANKITMETAL, EQ, 10-Dec-2020, 1.20, 1.20, 1.25, 1.15, 1.15, 1.15, 1.17, 214249, 2.51, 181, 184963, 86.33
ANSALAPI, EQ, 10-Dec-2020, 6.45, 6.75, 6.75, 6.15, 6.15, 6.15, 6.44, 308968, 19.90, 418, 242650, 78.54
ANSALHSG, EQ, 10-Dec-2020, 5.35, 5.55, 5.60, 5.20, 5.25, 5.25, 5.43, 132437, 7.19, 315, 89933, 67.91
ANUP, EQ, 10-Dec-2020, 655.15, 655.15, 715.00, 643.10, 707.80, 698.25, 689.69, 78287, 539.93, 7013, 38703, 49.44
APARINDS, EQ, 10-Dec-2020, 367.00, 361.00, 401.25, 361.00, 379.20, 378.55, 382.51, 199832, 764.37, 9889, 90645, 45.36
APCL, EQ, 10-Dec-2020, 212.75, 211.10, 213.00, 205.75, 207.90, 208.75, 208.69, 36493, 76.16, 1299, 21170, 58.01
APCOTEXIND, EQ, 10-Dec-2020, 170.95, 171.80, 171.80, 164.25, 168.25, 168.85, 167.80, 49891, 83.72, 1789, 25906, 51.93
APEX, EQ, 10-Dec-2020, 299.65, 300.00, 300.00, 292.00, 294.65, 294.40, 294.84, 85509, 252.12, 1954, 38043, 44.49
APLAPOLLO, EQ, 10-Dec-2020, 3801.35, 3801.35, 3805.95, 3725.05, 3762.00, 3766.65, 3762.71, 29891, 1124.71, 4208, 14191, 47.48
APLLTD, EQ, 10-Dec-2020, 1054.15, 1052.25, 1070.00, 1026.05, 1060.00, 1060.90, 1054.23, 332580, 3506.16, 13030, 156544, 47.07
APOLLO, EQ, 10-Dec-2020, 131.50, 130.10, 130.90, 125.30, 129.00, 128.90, 127.68, 141616, 180.81, 3307, 62362, 44.04
APOLLOHOSP, EQ, 10-Dec-2020, 2442.70, 2454.95, 2454.95, 2370.00, 2394.95, 2393.05, 2392.04, 1121002, 26814.81, 48224, 327976, 29.26
APOLLOPIPE, EQ, 10-Dec-2020, 661.25, 671.80, 671.80, 651.10, 661.80, 658.45, 658.84, 8920, 58.77, 881, 6408, 71.84
APOLLOTYRE, EQ, 10-Dec-2020, 183.55, 185.00, 186.40, 180.95, 181.50, 181.50, 183.61, 7314086, 13429.59, 43240, 1472472, 20.13
APOLSINHOT, EQ, 10-Dec-2020, 590.65, 590.65, 608.90, 580.00, 583.00, 582.95, 592.54, 2181, 12.92, 241, 1391, 63.78
APTECHT, EQ, 10-Dec-2020, 128.60, 127.90, 140.70, 124.30, 135.50, 134.70, 133.65, 2454027, 3279.72, 27135, 615772, 25.09
ARCHIDPLY, EQ, 10-Dec-2020, 29.05, 29.70, 29.70, 27.65, 28.50, 28.25, 28.19, 40822, 11.51, 572, 28079, 68.78
ARCHIES, EQ, 10-Dec-2020, 14.40, 14.70, 14.70, 14.25, 14.50, 14.55, 14.46, 60628, 8.76, 207, 49684, 81.95
ARCOTECH, EQ, 10-Dec-2020, 2.60, 2.70, 2.70, 2.70, 2.70, 2.70, 2.70, 12235, 0.33, 29, 12234, 99.99
ARENTERP, EQ, 10-Dec-2020, 11.45, 11.50, 11.70, 11.05, 11.50, 11.15, 11.41, 397, 0.05, 17, 340, 85.64
ARIES, EQ, 10-Dec-2020, 111.55, 111.95, 113.25, 107.00, 109.95, 109.25, 109.65, 234745, 257.40, 4283, 75225, 32.05
ARIHANT, EQ, 10-Dec-2020, 18.40, 19.35, 20.00, 18.30, 20.00, 19.95, 19.32, 11363, 2.19, 94, 9712, 85.47
ARIHANTSUP, EQ, 10-Dec-2020, 28.75, 29.35, 29.50, 26.85, 29.10, 28.95, 28.81, 1423, 0.41, 49, 1029, 72.31
ARMANFIN, EQ, 10-Dec-2020, 660.40, 679.90, 679.90, 640.00, 650.00, 654.75, 649.07, 13798, 89.56, 1127, 7571, 54.87
AROGRANITE, EQ, 10-Dec-2020, 39.80, 39.30, 39.30, 38.00, 39.25, 38.85, 38.74, 12357, 4.79, 151, 9178, 74.27
ARROWGREEN, EQ, 10-Dec-2020, 54.50, 53.45, 54.85, 51.30, 53.00, 53.00, 52.99, 5921, 3.14, 160, 4589, 77.50
ARSHIYA, EQ, 10-Dec-2020, 16.95, 17.35, 17.35, 16.15, 16.15, 16.20, 16.42, 53578, 8.80, 209, 29536, 55.13
ARSSINFRA, EQ, 10-Dec-2020, 19.70, 19.75, 19.75, 18.80, 19.25, 19.15, 19.07, 29166, 5.56, 105, 25627, 87.87
ARTEMISMED, EQ, 10-Dec-2020, 227.95, 231.50, 245.10, 202.30, 235.00, 235.75, 232.90, 10791, 25.13, 288, 7886, 73.08
ARVIND, EQ, 10-Dec-2020, 45.85, 45.70, 45.70, 43.60, 45.10, 45.05, 44.36, 2041957, 905.81, 9678, 535003, 26.20
ARVINDFASN, EQ, 10-Dec-2020, 155.30, 155.00, 162.70, 147.10, 161.00, 158.90, 154.19, 1092326, 1684.22, 10888, 554049, 50.72
ARVSMART, EQ, 10-Dec-2020, 96.15, 95.10, 96.90, 93.55, 94.00, 94.15, 94.45, 190888, 180.29, 1679, 111638, 58.48
ASAHIINDIA, EQ, 10-Dec-2020, 272.50, 273.00, 273.00, 264.15, 269.50, 269.60, 269.44, 142802, 384.77, 1302, 124837, 87.42
ASAHISONG, EQ, 10-Dec-2020, 228.60, 232.95, 233.00, 228.65, 229.20, 230.20, 230.48, 30343, 69.94, 732, 17986, 59.28
ASAL, EQ, 10-Dec-2020, 27.10, 28.35, 28.35, 26.60, 26.60, 26.70, 27.02, 1369, 0.37, 32, 947, 69.17
ASALCBR, EQ, 10-Dec-2020, 297.70, 296.90, 299.00, 290.40, 295.15, 293.50, 295.30, 35994, 106.29, 1644, 17872, 49.65
ASHAPURMIN, EQ, 10-Dec-2020, 79.00, 78.10, 80.40, 77.40, 79.20, 78.85, 78.40, 98629, 77.32, 561, 82451, 83.60
ASHIANA, EQ, 10-Dec-2020, 106.00, 104.50, 107.50, 102.10, 104.75, 104.00, 104.09, 53073, 55.25, 826, 24510, 46.18
ASHIMASYN, BE, 10-Dec-2020, 13.20, 12.85, 13.20, 12.55, 12.75, 12.90, 13.18, 1195082, 157.52, 109, -, -
ASHOKA, EQ, 10-Dec-2020, 95.50, 95.30, 95.30, 90.00, 93.20, 92.60, 91.94, 2713135, 2494.50, 16874, 966494, 35.62
ASHOKLEY, EQ, 10-Dec-2020, 95.35, 95.35, 95.70, 93.80, 94.90, 94.90, 94.70, 17591152, 16658.38, 46324, 4611356, 26.21
ASIANHOTNR, EQ, 10-Dec-2020, 69.05, 69.00, 69.05, 62.50, 68.00, 67.95, 66.41, 11135, 7.39, 375, 5061, 45.45
ASIANPAINT, EQ, 10-Dec-2020, 2522.30, 2515.95, 2552.00, 2501.00, 2530.00, 2526.05, 2524.75, 2372909, 59910.12, 86158, 514085, 21.66
ASIANTILES, EQ, 10-Dec-2020, 295.30, 295.00, 296.30, 285.05, 287.90, 288.40, 290.85, 117345, 341.30, 4075, 38447, 32.76
ASPINWALL, EQ, 10-Dec-2020, 135.55, 133.70, 141.50, 132.30, 136.00, 136.55, 135.82, 2041, 2.77, 55, 1384, 67.81
ASTEC, EQ, 10-Dec-2020, 1057.10, 1058.00, 1069.00, 1011.00, 1059.80, 1058.00, 1037.37, 100444, 1041.98, 5590, 46428, 46.22
ASTERDM, EQ, 10-Dec-2020, 164.75, 164.00, 164.75, 160.00, 161.10, 161.10, 161.60, 139406, 225.28, 5157, 65471, 46.96
ASTRAL, EQ, 10-Dec-2020, 1417.85, 1423.35, 1465.00, 1407.00, 1450.00, 1450.75, 1420.92, 770807, 10952.56, 13176, 673805, 87.42
ASTRAMICRO, EQ, 10-Dec-2020, 128.85, 128.00, 128.35, 125.60, 127.45, 127.20, 126.64, 363308, 460.08, 3449, 215631, 59.35
ASTRAZEN, EQ, 10-Dec-2020, 4593.65, 4548.00, 4574.95, 4440.00, 4487.00, 4487.65, 4487.30, 46584, 2090.36, 7952, 20917, 44.90
ASTRON, EQ, 10-Dec-2020, 58.00, 57.00, 58.00, 55.25, 56.25, 56.80, 56.65, 194192, 110.01, 1646, 75999, 39.14
ATALREAL, SM, 10-Dec-2020, 41.45, 38.70, 38.70, 38.70, 38.70, 38.70, 38.70, 1600, 0.62, 1, 1600, 100.00
ATFL, EQ, 10-Dec-2020, 788.15, 792.10, 792.10, 771.70, 782.55, 781.20, 779.55, 7299, 56.90, 889, 4523, 61.97
ATLANTA, EQ, 10-Dec-2020, 9.15, 9.30, 9.30, 8.75, 8.95, 9.00, 8.98, 13537, 1.22, 102, 8510, 62.86
ATLASCYCLE, BZ, 10-Dec-2020, 43.40, 43.35, 43.35, 41.25, 42.00, 41.55, 41.90, 5479, 2.30, 94, -, -
ATUL, EQ, 10-Dec-2020, 6110.75, 6100.00, 6197.00, 6015.00, 6122.00, 6135.60, 6137.42, 35398, 2172.52, 8668, 18649, 52.68
ATULAUTO, EQ, 10-Dec-2020, 196.65, 195.95, 195.95, 189.00, 192.95, 190.85, 191.84, 274878, 527.32, 5365, 122751, 44.66
AUBANK, EQ, 10-Dec-2020, 918.90, 920.10, 925.00, 901.35, 909.00, 911.05, 910.27, 298753, 2719.46, 11518, 134005, 44.85
AURIONPRO, EQ, 10-Dec-2020, 83.30, 82.80, 82.85, 80.55, 81.10, 81.30, 81.36, 5870, 4.78, 153, 3529, 60.12
AUROPHARMA, EQ, 10-Dec-2020, 888.20, 889.00, 907.95, 888.80, 896.45, 899.00, 897.75, 3428679, 30781.05, 72624, 1197197, 34.92
AUSOMENT, EQ, 10-Dec-2020, 54.70, 54.70, 54.90, 53.20, 53.35, 53.40, 53.95, 3868, 2.09, 80, 2084, 53.88
AUTOAXLES, EQ, 10-Dec-2020, 893.75, 891.50, 941.00, 881.00, 913.00, 908.40, 918.97, 20591, 189.22, 2280, 7162, 34.78
AUTOIND, EQ, 10-Dec-2020, 39.40, 40.60, 40.60, 37.45, 37.45, 37.45, 38.12, 70619, 26.92, 459, 58528, 82.88
AUTOLITIND, EQ, 10-Dec-2020, 25.30, 25.00, 26.20, 23.95, 24.25, 24.30, 24.60, 21386, 5.26, 243, 14011, 65.51
AVADHSUGAR, EQ, 10-Dec-2020, 218.80, 221.50, 237.00, 214.10, 227.50, 227.35, 227.44, 810180, 1842.64, 13765, 224719, 27.74
AVANTIFEED, EQ, 10-Dec-2020, 532.60, 525.00, 536.25, 520.35, 528.45, 526.95, 526.06, 160508, 844.37, 6113, 69500, 43.30
AVG, SM, 10-Dec-2020, 57.80, 57.80, 57.80, 55.20, 55.20, 55.20, 56.50, 2400, 1.36, 2, 2400, 100.00
AVTNPL, EQ, 10-Dec-2020, 46.70, 47.35, 47.35, 45.60, 46.10, 45.95, 46.11, 123040, 56.73, 1472, 57337, 46.60
AXISBANK, EQ, 10-Dec-2020, 634.20, 624.50, 632.45, 620.35, 625.90, 627.05, 626.99, 16126862, 101113.38, 191871, 5887252, 36.51
AXISBNKETF, EQ, 10-Dec-2020, 305.00, 315.00, 315.00, 298.50, 298.50, 300.95, 301.94, 2256, 6.81, 55, 1496, 66.31
AXISCADES, EQ, 10-Dec-2020, 53.90, 54.65, 54.90, 52.75, 54.85, 54.40, 53.76, 61827, 33.24, 430, 37235, 60.22
AXISGOLD, EQ, 10-Dec-2020, 43.12, 42.99, 42.99, 42.60, 42.64, 42.63, 42.73, 67992, 29.05, 1382, 50539, 74.33
AXISNIFTY, EQ, 10-Dec-2020, 139.09, 139.24, 139.24, 137.20, 138.99, 138.63, 138.36, 3596, 4.98, 165, 2056, 57.17
AYMSYNTEX, BE, 10-Dec-2020, 42.85, 42.00, 44.00, 41.75, 43.60, 43.20, 42.47, 7527, 3.20, 45, -, -
BAFNAPH, BE, 10-Dec-2020, 170.40, 178.90, 178.90, 161.90, 178.85, 178.90, 177.10, 23988, 42.48, 478, -, -
BAGFILMS, EQ, 10-Dec-2020, 3.30, 3.35, 3.35, 3.05, 3.35, 3.30, 3.19, 222096, 7.09, 311, 177895, 80.10
