SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 24-Oct-2022, 90.50, 91.90, 92.50, 89.85, 91.75, 91.55, 91.21, 44325, 40.43, 962, 30018, 67.72
21STCENMGM, EQ, 24-Oct-2022, 22.30, 22.20, 22.55, 22.20, 22.55, 22.50, 22.49, 1229, 0.28, 16, 332, 27.01
3IINFOLTD, EQ, 24-Oct-2022, 41.85, 42.05, 42.85, 42.00, 42.75, 42.70, 42.51, 156509, 66.53, 2201, 121288, 77.50
3MINDIA, EQ, 24-Oct-2022, 22954.70, 23298.70, 23298.70, 23004.00, 23051.25, 23168.20, 23208.57, 268, 62.20, 206, 145, 54.10
3PLAND, EQ, 24-Oct-2022, 18.45, 18.45, 19.30, 17.75, 18.95, 18.40, 17.94, 6674, 1.20, 87, 5593, 83.80
4THDIM, EQ, 24-Oct-2022, 90.05, 91.85, 91.85, 88.25, 88.25, 88.55, 88.99, 31164, 27.73, 374, 18477, 59.29
5PAISA, EQ, 24-Oct-2022, 335.05, 344.00, 345.00, 336.55, 340.00, 340.40, 342.58, 10467, 35.86, 691, 6403, 61.17
610GS2031, GS, 24-Oct-2022, 93.80, 93.95, 93.95, 93.95, 93.95, 93.95, 93.95, 100, 0.09, 1, 100, 100.00
63MOONS, EQ, 24-Oct-2022, 161.55, 165.50, 166.00, 163.70, 164.30, 164.85, 164.92, 11022, 18.18, 438, 6754, 61.28
654GS2032, GS, 24-Oct-2022, 96.00, 96.00, 96.00, 96.00, 96.00, 96.00, 96.00, 5400, 5.18, 2, 5400, 100.00
667GS2035, GS, 24-Oct-2022, 96.00, 95.00, 95.00, 95.00, 95.00, 95.00, 95.00, 105, 0.10, 2, 105, 100.00
667GS2050, GS, 24-Oct-2022, 94.00, 97.45, 97.45, 90.00, 92.68, 92.19, 91.88, 392, 0.36, 6, 392, 100.00
669GS2024, GS, 24-Oct-2022, 101.30, 101.70, 101.70, 101.70, 101.70, 101.70, 101.70, 13400, 13.63, 2, 13400, 100.00
695GS2061, GS, 24-Oct-2022, 97.50, 97.50, 97.50, 95.00, 95.00, 95.00, 95.05, 200, 0.19, 2, 200, 100.00
699GS2051, GS, 24-Oct-2022, 96.64, 98.40, 98.40, 98.40, 98.40, 98.40, 98.40, 1, 0.00, 1, 1, 100.00
710GS2029, GS, 24-Oct-2022, 99.04, 99.90, 99.90, 99.90, 99.90, 99.90, 99.90, 351, 0.35, 3, 351, 100.00
74GS2062, GS, 24-Oct-2022, 101.00, 96.00, 105.00, 96.00, 101.00, 103.00, 97.14, 1950, 1.89, 5, 1800, 92.31
